Serial,P1,P2,P3,P4,P5,R1,R2,R3,R4,R5
65,-18.87,-56.39,-57.95,1.56,-10.02,-51.33,3.53,62.53,40.75,35.91
66,-18.81,-56.82,-58.15,1.62,-9.93,-51.7,3.76,63.42,40.47,35.65
67,-18.78,-56.54,-58.09,1.57,-10.25,-51.21,4.34,62.85,40.64,35.96
68,-18.96,-56.71,-58.05,1.45,-10.2,-51.24,4.53,62.9,40.66,35.8
69,-18.87,-56.48,-57.94,1.88,-9.87,-51.46,3.6,62.05,40.57,35.91
70,-19.13,-57.85,-58.35,1.17,-10.5,-51.15,5.2,63.45,40.72,35.79
71,-19.54,-58.1,-58.46,0.44,-11.02,-49.63,7.03,66.44,41.2,36.42
72,-20.17,-58.67,-59.17,-0.74,-11.71,-48.68,8.14,66.99,40.78,36.45
73,-21.52,-62.01,-59.8,-1.98,-13.14,-47.7,9.9,71.02,41.38,37.44
74,-24.41,-65.87,-62.25,-3.95,-14.33,-48.37,11.56,71.92,39.92,36.2
75,-24.98,-66.06,-62.66,-5.18,-15.31,-46.61,15.09,75.3,40.25,36.63
76,-18.8,-69.43,-66.06,-6.43,-15.63,-51.83,7.06,74.16,34.42,38.13
77,-17.24,-76.58,-55.42,-9.42,-15.58,-53.89,18.68,94.93,37.1,37.1
78,-27.14,-81.61,-61.66,-10.91,-18.09,-53.47,40.23,96.42,32.76,33.08
79,-35.26,-84.71,-68.16,-19.03,-25.94,-45.21,89.1,114.15,31.68,32.31
80,-32.33,-81.33,-64.77,-8.88,-17.55,-56.48,31.15,88.93,31.51,31.68
81,-23.18,-74.52,-61.85,-7.02,-15.64,-55.6,12,85.17,34.91,34.88
82,-23.45,-73.98,-62.32,-9.49,-16.98,-50.17,38.42,89.88,37.35,36.81
83,-24.54,-71.95,-59.26,-15.93,-21.87,-42.14,59.48,102.8,40.39,39.57
84,-22.86,-69.83,-57.84,-15.62,-21.55,-42.2,49.33,97.73,40.96,40.56
85,-23.2,-70.36,-58.29,-16.29,-22.13,-43.26,49.44,99.19,40.33,40.6
86,-23.12,-72.51,-59.19,-15.81,-21.86,-43.14,55.38,100.93,39.6,39.94
87,-23.35,-74.82,-62.92,-11.99,-18.89,-49.34,42.09,93.74,36.95,37.79
88,-20.79,-70.81,-62.62,-4.31,-13.58,-59.01,2.68,72.41,33.09,34.01
89,-18.79,-66.76,-60.68,-2.08,-12.13,-58.07,0.9,66.69,33.66,33.73
90,-17.1,-62.14,-58.42,1.74,-9.33,-62.09,-7,59.9,32.33,32.25
91,-17.75,-61.23,-59.17,1.73,-9.31,-62.77,-7.52,58.49,31.85,31.85
92,-15.81,-59.01,-56.57,3.98,-7.5,-64.09,-7.87,56.05,32.57,31.94
93,-18.41,-60.55,-59.27,2.45,-9.54,-65.64,-13.8,53.19,30.95,31.17
94,-21.17,-61.63,-60.63,0.78,-10.27,-62.65,-12.34,53.28,29.99,30.2
95,-20.76,-61.78,-63.07,0.39,-10.57,-61.87,-14.5,58.68,30.22,29.98
96,-21.47,-61.91,-60.12,1.05,-9.8,-63.81,-12.88,51.92,29.52,29.6
97,-25.07,-63.39,-62.34,0.04,-11.47,-65.67,-19.48,46.72,27.3,27.66
98,-24.75,-63.07,-62.29,-1.28,-12.43,-62.31,-15.2,50.5,27.84,28.33
99,-27.89,-64.05,-62.59,-3.39,-14.25,-60.57,-17.49,49.26,27.5,28.3
100,-28.56,-71.75,-68.61,-5.48,-15.66,-56.45,-10.99,63.08,28.4,28.83
101,-29.87,-72.15,-68.69,-7.39,-17.5,-52.61,-6.61,68.73,29.7,30.24
102,-25.39,-68.93,-64.17,-6.25,-16.27,-51.09,2.18,71.78,33.17,33.14
103,-23.4,-66.97,-62.55,-5.7,-15.55,-50.3,4.6,73.32,34.86,34.26
104,-20.92,-63.47,-59.21,-4.6,-14.07,-49.67,8.13,71.85,37.16,35.84
105,-23.3,-63,-61.83,-2.81,-13.15,-54.78,-3.16,64.09,32.86,32.15
106,-25.56,-65.26,-61.99,-7.41,-16.72,-49.28,8.03,74,34.61,34.38
107,-23.23,-58.77,-57.55,-5.06,-15.52,-51.93,3.99,66.8,35.44,34.62
108,-25.11,-62.39,-59.86,-6.31,-15.73,-49.78,6.49,69.78,34.96,34.33
109,-29.77,-68.85,-75.84,-1.72,-12.89,-66.17,-30.7,25.85,25.43,27.24
110,-28.83,-69.5,-81.91,-3.24,-14.48,-63.69,-60.93,18.69,26.33,26.75
111,-28.62,-76.73,-72.01,-2.74,-13.71,-64.24,-52.21,63.38,27.99,27.65
112,-32.15,-77.09,-73.06,-3.44,-14.36,-65.23,-59.32,59.46,26.05,26.38
113,-34.54,-78.01,-74.32,-4.23,-14.77,-65.39,-52.14,62.03,24.95,25.47
114,-33.74,-76.33,-73.78,-3.79,-14.7,-65.82,-50.33,56.84,25.01,25.66
115,-34.74,-78.71,-73.92,-6.07,-16.6,-62.53,-33.89,70.38,26.54,27.5
116,-21.47,-53.4,-56.92,12.88,-2.75,-81.36,-40.1,24.95,21.92,22.39
117,-27.89,-66.76,-66.03,4.04,-8.55,-71.42,-34.43,43.35,24.95,25.21
118,-23.23,-57.68,-60.57,9.13,-5.26,-77.65,-39.56,30.64,22.93,23.11
119,-22.55,-56.73,-60.72,8.92,-5.67,-76.53,-35.77,32.16,24.26,24.3
120,-22.81,-56.37,-60.13,9.57,-5.03,-77.14,-36.08,31.23,23.79,23.93
121,-25.22,-59.89,-62.46,6.63,-7.07,-74.31,-34.34,36.1,24.94,24.94
122,-30.84,-73.59,-69.37,-4.09,-14.51,-60.92,-20.84,65.34,29.28,29.37
123,-28.56,-70.56,-66.39,-1.43,-12.06,-62.52,-18.04,59.42,30.47,30.01
124,-30.43,-73.12,-67.17,-5.28,-15.69,-58.6,-9.82,69.78,31.3,31.11
125,-29.77,-71.01,-65.85,-3.84,-14.75,-60.79,-14.29,64.3,31.15,30.99
126,-33.56,-74.13,-70.32,-5.18,-15.8,-63.28,-26.18,61.32,27.57,28.29
127,-37.94,-79.04,-73.02,-6.52,-16.81,-64.41,-28.92,64.57,25.62,27.07
128,-35.24,-73.77,-72.54,-5.12,-16.33,-66.82,-43.15,49.85,23.87,25.42
129,-34.52,-75.43,-72.57,-5.16,-16.23,-65.27,-39.71,56.26,25.07,26.42
130,-36.87,-75.66,-74.89,-5.77,-16.95,-67.68,-49.85,50.74,22.49,24.41
131,-36.08,-74.23,-73.19,-5.27,-16.5,-67.15,-39.99,52.5,23.54,25.29
132,-36.35,-74.93,-73.89,-5.97,-16.67,-66.28,-40.04,54.59,23.85,25.61
133,-35.9,-74.04,-73.07,-5.29,-16.35,-67.09,-40.91,51.5,23.43,25.24
134,-35.47,-75.29,-72.83,-6.01,-16.66,-65.14,-33.37,58.54,24.92,26.26
135,-35.12,-74.38,-72.58,-5.6,-16.4,-65.64,-33.09,57.45,24.87,26.47
136,-36.04,-73.58,-72.71,-4.44,-15.81,-68.08,-38.86,50.08,23.1,24.93
137,-35.99,-74.15,-74.25,-5.83,-16.84,-65.81,-40.5,53.95,23.16,25.15
138,-36.34,-75.38,-72.11,-5.7,-16.96,-65.11,-29.54,58.59,24.48,26.42
139,-36.74,-78.11,-74.26,-6.97,-18.4,-64.95,-39.08,61.2,23.98,26.21
140,-17.54,-73.94,-66.98,4.82,-8.52,-67.12,-0.45,75.37,33.86,33.62
141,-14.54,-72.12,-60.51,5.45,-6.71,-63.4,17.45,75.71,39.66,37.11
142,-16.04,-72.64,-61.36,5.86,-6.91,-65.32,12.86,73.3,38.1,35.6
143,-19.97,-76.11,-65.24,3.44,-9.13,-65.66,6.29,75.2,35.23,33.79
144,-17.1,-71.56,-60.98,4.94,-7.51,-63.44,11.42,75.14,38.32,36.05
145,-16.55,-70.26,-60.29,5.59,-6.99,-64.28,9.45,74.52,38.07,35.71
146,-19.73,-73.05,-63.98,3.47,-9.48,-64.25,5.9,75.42,35.94,34.65
147,-21.09,-73.76,-64.01,3.47,-9.34,-65.12,7.1,74.95,34.6,33.65
148,-19.06,-71.4,-61.37,3.38,-8.82,-62.07,12.95,77.29,37.28,35.72
149,-15.71,-65.92,-58.7,8.19,-5.72,-66.48,-0.64,66.33,36.54,34.47
150,-20.98,-70.97,-64.46,5.61,-7.93,-68.61,-8.27,65.55,32.1,31.36
151,-22.84,-71.73,-65.31,3.4,-9.83,-66.35,-3.12,70.36,32.52,32.04
152,-24.02,-72.27,-64.56,2.3,-10.62,-65.16,2.66,74.55,32.85,32.86
153,-21.92,-69.17,-61.93,4.19,-8.89,-64.72,-0.19,69.96,34.11,33.51
154,-22.24,-69.14,-62.51,4.52,-8.89,-65.55,-3.64,69.1,33.26,32.47
155,-21.41,-67.27,-61.77,3.96,-9.3,-64.31,-0.57,71.2,34.2,33.35
156,-21.93,-67.73,-61.5,2.84,-9.67,-63.26,2.75,74.11,34.92,33.97
157,-24.74,-70.13,-63.94,0.78,-11.85,-62.36,2.42,76.27,33.71,33.4
158,-23.49,-68.87,-64,2.85,-10.27,-64.94,-4.69,70.44,32.75,32.28
159,-22.79,-67.32,-62.87,4.03,-9.44,-65.8,-4.52,68.27,32.89,32.39
160,-22.41,-66.65,-62.49,4.3,-9.21,-66.21,-6,67.11,32.85,32.25
161,-21.28,-65.39,-61.72,5.37,-8.29,-66.51,-6.71,66.06,33.18,32.36
162,-18.45,-61.18,-57.85,6.67,-6.79,-65.64,-2.83,65.63,35.52,33.84
163,-18.75,-61.97,-58.01,6.66,-6.73,-65.83,-2.27,66.31,35.4,33.77
164,-18.37,-61.75,-57.13,5.65,-7.39,-63.46,1.93,69.74,37.19,35.33
165,-18.72,-61.87,-56.69,5.35,-7.43,-62.38,4.01,70.96,37.67,35.86
166,-20.13,-63.74,-59.07,3.68,-9.12,-62.47,3.43,72.56,36.15,35.1
167,-21.25,-64.54,-60.83,4.66,-8.39,-66.29,-3.35,67.46,33.6,32.69
168,-21.58,-64.26,-62.26,4.59,-8.71,-67.07,-7.99,63.77,32.57,31.93
169,-18.44,-59.91,-57.39,6.46,-6.6,-66.2,-2.42,65.14,35.07,33.56
170,-17.18,-57.44,-54.17,7.85,-5.24,-65.53,-1.19,63.92,35.92,33.79
171,-17.01,-57.06,-53.63,7.47,-6,-66.24,-1.85,63.07,36.66,34.68
172,-16.36,-56.53,-52.66,7.93,-5.21,-64.8,-0.54,63.52,37.03,34.97
173,-16.56,-56.69,-52.65,6.4,-6.08,-63.66,1.21,65.49,37.87,35.61
174,-17.15,-57.66,-53.56,4.94,-7.3,-61.05,3.46,68.32,38.45,36.52
175,-18.59,-58.86,-54.2,4.92,-7.66,-62.64,3.45,68.28,37.67,35.84
176,-20.31,-61.35,-55.72,2.9,-9.09,-60.34,7.87,73.27,37.89,36.38
177,-21.74,-62.33,-56.72,2.85,-9.27,-61.11,6.16,72.52,36.56,35.62
178,-21.64,-62.3,-56.64,2.35,-9.78,-60.9,7.5,74.11,36.92,35.96
179,-24.64,-64.31,-59.72,1.88,-10.56,-63.76,1.01,69.34,33.34,33.39
180,-25.84,-65.81,-61.61,0.07,-11.99,-64.34,-1.34,67.83,32.1,32.51
181,-28.53,-67.98,-63.31,-1.59,-13.95,-63.03,1.39,73.74,31.94,32.93
182,-28.9,-68.71,-64.37,-0.74,-13.32,-64.94,-3.36,70.14,30.1,31.18
183,-27.4,-67.05,-63.63,1.39,-12.03,-67.61,-8.65,63.71,29.33,30.37
184,-25.56,-65.19,-62.5,2.43,-10.91,-68.88,-10.42,61.23,29.79,30.22
185,-24.2,-63.49,-60.75,3.82,-9.56,-68.83,-9.26,60.21,30.3,30.9
186,-22.55,-61.95,-59.27,2.86,-10.14,-66.57,-6.28,62.7,32.33,32.52
187,-22.6,-61.65,-58.36,4.17,-9.29,-67.07,-4.99,62.36,32.5,32.43
188,-24.85,-71.9,-58.87,2.87,-9.72,-66.12,5.96,68.94,32.3,32.43
189,-23.87,-70.76,-57.72,3.17,-9.79,-65.32,13.41,69.83,33.23,33.08
190,-25.25,-72.85,-57.55,1.56,-10.98,-63.5,20.92,72.83,34.01,34.22
191,-25.4,-73.47,-57.58,1.08,-11.29,-63.91,19.54,72.68,34.07,34.31
192,-25.76,-73.48,-57.42,0.53,-11.82,-62.99,20.45,72.58,34.22,34.53
193,-26,-74.6,-58.31,0.08,-12.13,-62.81,20.51,72.99,33.91,34.32
194,-25.79,-74.1,-57.98,0.24,-11.73,-62.72,21.11,73.66,34.19,34.4
195,-26.26,-74.04,-58.04,0.52,-11.37,-64.45,18.43,72.5,33.6,34.1
196,-25.24,-73.84,-58.11,1.08,-10.92,-63.94,16.87,71.39,33.54,33.78
197,-24.97,-72.76,-57.02,1.75,-10.61,-64.73,12.66,68.9,33.63,33.73
198,-24.57,-72.06,-56.75,2.08,-10.62,-64.41,11.43,68.36,33.76,33.88
199,-24,-71.79,-56.47,1.44,-10.74,-63.66,11.13,68.27,34.67,34.61
200,-25.06,-72.34,-56.29,2.07,-10.08,-65.71,9.31,66.05,33.6,33.5
201,-21.27,-71.1,-55.59,3.2,-9.63,-67.08,3.84,63.86,33.16,32.84
202,-18.44,-70.39,-57.5,-2.12,-13.09,-67.92,-3.33,64.24,34.12,33.49
203,-23.85,-83.52,-66.04,-1.53,-10.59,-67.14,27.16,75.69,32.78,32.33
204,-21.32,-72.53,-60.93,2.03,-9.87,-70.18,-14.34,49.7,30.68,29.81
205,-24.52,-70.8,-60.58,1.85,-10.67,-73.49,-29.79,40.15,26.48,26.53
206,-30.79,-74.97,-65.9,-2.74,-14.49,-72.04,-42.24,40.73,23.41,24.55
207,-32.43,-77.68,-66.84,-3.93,-15.61,-69.66,-36.49,47.73,24.27,25.74
208,-33.75,-80.18,-68.99,-7.51,-18.41,-64.83,-28.05,56.62,25.46,26.89
209,-33,-72.59,-69.59,-4.47,-11.73,-66.92,-25.07,54.64,25.31,27.76
210,-31.82,-84,-72.72,-3.74,-10.9,-70.04,-108.27,89.54,27.01,26.47
211,-29.37,-83.83,-67.49,-3.38,-11.64,-67.99,24.7,86.01,30.21,29.04
212,-30.44,-85.67,-69.59,-3.31,-11.52,-69.72,-24.19,79.45,28.46,27.77
213,-31.13,-86.8,-70.71,-2.79,-11.51,-71.28,-1.98,72.89,27.02,27.01
214,-29.53,-82.99,-68.25,0.07,-9.81,-73.7,-33.91,58.64,26.44,26.41
215,-29.06,-81.64,-67.49,0.28,-9.48,-74.55,-38.99,52.87,25.61,25.67
216,-27.05,-77.68,-61.35,2.04,-8.24,-73.32,-18.21,53.83,28.34,27.74
217,-27.84,-73.49,-60.27,1.77,-9.54,-73.9,-20.8,48.62,26.59,26.81
218,-28.12,-69.98,-55.48,3.16,-9.06,-74.13,-18.36,45.98,27.19,27.43
219,-29.65,-69.57,-53.61,3.09,-9.24,-74.29,-21.33,41.99,25.73,26.41
220,-29.68,-69.83,-54.23,2.04,-10.39,-74.39,-20.74,42.75,25.94,26.74
221,-29.81,-68.82,-53.66,2.51,-9.88,-74.2,-20.43,41.91,25.54,26.58
222,-30.01,-75,-60.29,4.24,-9.8,-73.63,-26.18,46.09,25.59,26.6
223,-31.25,-77.42,-65.47,1.93,-11.24,-72.31,-22.61,54.52,26.09,27.38
224,-32.27,-78.35,-66.49,1.5,-11.51,-71.18,-19.88,57.34,26.23,27.58
225,-32.51,-77.82,-66.3,0.79,-11.96,-71.28,-18.1,58.06,26.3,27.63
226,-32.05,-76.66,-65.61,1.48,-11.41,-71.15,-18.97,56.16,26.28,27.71
227,-32.07,-76.5,-65.23,1.17,-11.78,-70.43,-15.56,56.81,26.77,28.01
228,-31.55,-76.28,-64.23,0.53,-12.46,-68.49,-6.66,61.12,28.23,29.32
229,-32.16,-75.92,-65.08,-0.27,-12.81,-68.15,-6.57,61.79,27.96,29.1
230,-32.37,-74.38,-64.03,-0.57,-12.6,-68.2,-6.32,60.05,27.91,29.03
231,-31.55,-73.12,-63.11,-0.44,-12.58,-68.3,-6.7,58.9,28.35,29.24
232,-31.21,-71.78,-62.33,-0.05,-12.24,-68.45,-4.75,59.49,28.55,29.53
233,-31.4,-71.25,-62.14,-0.46,-12.47,-68.22,-3.85,58.99,29,29.82
234,-28.51,-68.36,-59.05,1.36,-10.96,-66.9,0.04,60.21,30.5,30.91
235,-29.39,-68.57,-59.92,1.1,-11.12,-67.26,-0.23,59.89,30.03,30.57
236,-28.84,-67.03,-56.46,3.7,-9.95,-68.44,0.74,57.66,31.62,32.19
237,-25.3,-65.08,-56.46,3.24,-9.31,-66.54,3.47,62,33.14,32.7
238,-26.97,-71.73,-55.43,0.39,-11.28,-61.6,19.26,73.78,34.79,34.22
239,-28.63,-71.83,-55.94,-3.88,-14.02,-57.07,34.82,81.12,36.88,36.67
240,-30.45,-72.06,-57.11,-7.98,-16.87,-52.06,48.94,89.07,37.81,38
241,-32.18,-73,-57.77,-7.41,-17.35,-53.85,46.9,87.09,36.37,36.9
242,-31.79,-76.16,-60.22,-5.33,-15.42,-58.5,34.41,80.82,33.75,34.33
243,-31.38,-76.06,-59.67,-4.1,-14.76,-60.47,28.52,77.21,33.31,33.79
244,-30.58,-74.95,-58.62,-4.03,-14.87,-59.4,29.06,77.31,33.95,34.4
245,-30.93,-75.42,-59.07,-3.59,-14.61,-60.41,26.66,75.12,33.87,34.17
246,-30.5,-76.06,-59.27,-3.7,-14.51,-59.67,29.16,76.29,33.81,34.57
247,-30.56,-76.03,-59.11,-3.86,-14.67,-59.44,29.51,76.71,33.94,34.8
248,-31.14,-75.65,-58.94,-5.21,-15.71,-57.51,33.52,78.18,34.56,35.69
249,-32.2,-76.33,-60.12,-5.83,-16.31,-58.5,33.82,78.75,33.88,35.28
250,-31.67,-75.58,-59.49,-5.53,-16.1,-58.27,32.97,78.41,34.36,35.49
251,-31.89,-75.61,-59.73,-5.76,-16.25,-57.93,33.81,78.15,34.27,35.77
252,-31.76,-75.36,-59.63,-6.47,-16.74,-56.84,36.78,80.43,34.61,36.27
253,-31.46,-74.62,-58.35,-5.58,-15.96,-56.97,34.77,78.6,35.36,36.78
254,-31.97,-75.96,-60.01,-5.81,-16.22,-59.36,30.64,77.08,33.85,35.26
255,-31.21,-75.26,-59.32,-5.27,-15.63,-59.22,27.59,75.53,34.14,35.46
256,-32.17,-75.44,-59.73,-6.14,-16.72,-58.43,30.21,76.16,33.98,35.71
257,-31.38,-74.94,-58.87,-5.6,-15.77,-58.97,31.45,76.68,34.58,35.85
258,-31.95,-75.53,-59.85,-5.63,-16.08,-58.97,27.78,75.64,33.67,35.18
259,-33.87,-77.22,-61.09,-6.53,-17.59,-59.14,26.87,73.75,32.51,34.52
260,-36.46,-78.13,-62.4,-6.97,-17.91,-61.65,31.51,70.97,30.75,33.34
261,-33.48,-74.08,-59.92,-7.7,-18.23,-56.59,22.56,71.68,32.66,34.93
262,-29.94,-69.22,-54.59,-10.95,-19.71,-47.81,42.65,83.1,39.76,41.87
263,-30.18,-70,-54.82,-11.18,-19.97,-48.75,41.02,82,39.28,41.12
264,-27,-79.01,-69.1,-0.44,-11.24,-63.12,3.95,88.28,31.47,32.25
265,-24.88,-76.04,-70.77,3.84,-7.61,-69.08,-19.84,71.08,26.88,29.13
266,-26.81,-72.24,-70.89,4.91,-7.83,-71.87,-25.15,64.43,26.44,27.99
267,-26.65,-73.51,-70.55,5.48,-7.49,-73.14,-30.16,59.91,25.71,27.27
268,-25.72,-73.14,-68.62,5.06,-7.87,-70.12,-19.08,64.75,28.01,29.03
269,-24.08,-69.83,-67.03,6.43,-7.03,-71.16,-21.52,60.72,28.38,29.06
270,-28.08,-77.66,-73.08,4.66,-9.18,-73.65,-43.45,62.85,24.82,26.73
271,-27.73,-69.81,-69.61,0.91,-11.83,-70.09,-35.5,44.2,24.54,28.04
272,-25.32,-83.05,-79.36,-1.22,-13.04,-68.38,-129.27,96.31,24.35,26.43
273,-27.05,-82.83,-72.66,-3.49,-14.67,-62.15,112.74,89.95,31.36,31.85
274,-24.8,-83.18,-70.64,-2.08,-13.67,-63.51,94.96,90.62,32.48,32.33
275,-27.16,-84.07,-69.18,-1.86,-13.81,-65.16,71.27,87.02,30.99,31.37
276,-25.2,-82.26,-67.44,-1.81,-13.08,-63.21,44.78,87.17,31.78,32.34
277,-25.26,-81.66,-66.82,-1.73,-13.26,-63.19,50.34,87.52,32.09,32.72
278,-26.16,-82.46,-67.81,-2.47,-13.84,-62.2,56.4,89.89,31.52,32.25
279,-26.21,-83.59,-69.02,-1.98,-13.54,-64.01,47.29,86.84,30.48,31.43
280,-24.87,-82.15,-67.52,-1.06,-13.17,-63.02,39.33,85.27,31.42,31.89
281,-25.93,-84.47,-69.53,-0.38,-12.82,-66.17,30.25,82.89,29.6,30.49
282,-25.67,-81.82,-67.37,-2.38,-13.39,-61.4,53.15,91.66,32.23,32.69
283,-25.48,-81.18,-66.92,-2.16,-13.86,-61.08,49.27,91.79,32.43,32.9
284,-26.03,-83.88,-69.4,-0.35,-12.37,-64.81,28.26,83.89,29.76,30.46
285,-25.23,-82.79,-68.38,1.23,-11.21,-65.95,21.86,80.64,29.83,30.42
286,-25.34,-80.88,-66.8,-0.19,-12.22,-63.37,32.52,84.9,31.41,32.11
287,-25.59,-81.56,-67.46,-0.06,-12.61,-63.07,31.01,86.06,31.18,31.88
288,-24.32,-78.25,-65.14,1.03,-11.81,-62.37,27.08,84.46,32.28,32.72
289,-24.82,-79.78,-66.52,0.32,-12.36,-61.6,25.31,84.19,31.44,31.83
290,-25.12,-79.19,-65.5,0.46,-12.06,-61.82,31.36,86.39,32.27,32.76
