Serial,P1,P2,P3,P4,P5,R1,R2,R3,R4,R5
57,-70.88,-51.2,31.68,16.28,7.15,11.48,3.61,30.7,33.5,31.38
58,-69.89,-50.77,31.53,16.15,7.03,12.13,5.3,31.5,34.07,31.81
59,-70.51,-49.9,32.66,16.87,8.01,9.8,3.91,31.18,33.72,31.62
60,-69.65,-49.75,32.35,16.85,7.99,9.75,4.71,31.95,34.47,32.14
61,-71.65,-49.66,33.62,17.75,8.8,4.92,0.96,29.44,32.47,30.65
62,-70.64,-49.44,33.11,17.53,8.51,7.32,3.06,31.08,33.76,31.62
63,-70.69,-49.48,33.33,17.7,8.57,7.52,3.26,31.24,34.11,31.86
64,-71.37,-48.76,35.02,19.04,9.5,3.02,0.86,30.06,33.11,30.99
65,-67.15,-48.95,29.77,14.17,5.58,14.44,10.34,35.13,36.6,33.95
66,-64.6,-46.87,30.67,15.26,6.58,11.51,11.05,38,38.54,35.08
67,-65.74,-47.54,30.8,15.22,6.33,12.39,10.49,36.9,37.86,34.61
68,-65.35,-48.05,29.67,14.27,5.74,14.52,11.62,36.97,37.88,34.75
69,-68.05,-50.82,28.85,13.83,5.53,17.92,9.29,33.46,34.99,32.48
70,-72.56,-50.28,33.15,17.56,8.35,7.83,0.65,28.54,31.92,30.46
71,-68.44,-43.83,41.02,23.57,13.24,-14.02,-2.88,33.55,36.01,32.72
72,-68.11,-41.43,44.81,27.43,16.42,-21.97,-5.97,32.23,36.13,32.35
73,-63.99,-42.28,42.87,26.2,16.12,-12.77,-1.31,36.08,38.47,34.44
74,-73.73,-69.25,39.29,23.62,14.04,9.27,6.95,34.34,36.95,33.41
75,-76.11,-61.52,40.1,23.2,13.38,-22.65,-3.17,35.9,37.71,34.06
76,-72.85,-57.23,26.79,11.26,4.07,13.16,-8.44,31.38,34.27,32.76
77,-72.24,-56.51,27.14,11.38,4.33,11.26,-9.29,31.71,34.17,32.7
78,-69.78,-66.48,14.75,2.1,-3.01,51.94,4.02,27.55,30.41,29.74
79,-70.79,-66.16,15.29,2.36,-2.87,52.04,1.12,26.84,29.66,29.02
80,-73.61,-52.59,29.11,13.11,5.45,8.68,-10.85,27.71,31.25,30.52
81,-73.06,-52.86,31.16,14.94,6.8,3.59,-12.85,27.84,31.33,30.61
82,-74.65,-52.69,31.84,16.09,7.91,-0.1,-16.04,24.43,29.25,29.12
83,-76.35,-53.14,30.45,15.12,7.08,3.28,-16.8,22.42,27.64,27.89
84,-68.9,-48.92,29.62,13.21,5.39,5.17,-6.41,31.55,33.91,32.39
85,-64.49,-46.56,29.84,13.64,6.01,7.57,-0.43,37.08,38.14,35.42
86,-62.4,-45.53,29.13,12.98,5.48,9.45,2.44,39.6,40,36.85
87,-70.61,-51.51,29.13,13.5,5.89,10.11,-6.72,29.62,32.81,31.64
88,-74.23,-53.32,28.74,13.52,5.83,13.05,-10.89,24.91,28.99,28.82
89,-74.82,-51.2,30.92,15.13,6.69,1.62,-13.83,24.09,28.53,28.48
90,-74.43,-51.97,29.84,14.21,6,9.36,-11.27,25.21,29.29,29.27
91,-73.19,-51.29,29.57,13.79,5.66,9.14,-9.69,26.02,30.1,29.76
92,-58.94,-42.46,29.4,13.26,5.87,9.3,5.74,43.66,43.13,39.49
93,-58.86,-43.26,28.31,12.36,5.17,9.85,6.47,43.31,42.6,38.82
94,-60.62,-43.06,30.66,14.11,6.69,6.16,3.03,41.59,41.14,38.06
95,-59.72,-40.33,33.42,16.19,8.22,1.37,1.81,42.75,42.24,38.58
96,-60.64,-41.1,33.58,16.73,9.01,1.46,1.03,41.85,41.77,38.16
97,-61.13,-42.28,31.88,15.26,7.53,5.21,2.76,41.53,41.17,37.85
98,-61.1,-43.26,30.61,14.36,6.75,6.73,3.86,41.38,40.91,37.67
99,-60.75,-44.86,28.2,12.65,5.39,11.93,6.67,41.33,41.04,37.96
100,-61.26,-41.37,32.84,16.26,8.35,3.09,2.33,41.59,41.26,37.85
101,-61.47,-46.2,26.45,10.92,3.76,15.31,7.62,40.03,40.08,37.28
102,-61.47,-42.71,31.28,15.2,7.17,5.18,3,40.72,40.69,37.5
103,-60.78,-43.4,29.39,13.5,5.78,10.05,6.04,41.64,41.45,38.18
104,-61.03,-43.34,29.73,13.7,5.91,8.36,5.67,40.99,40.85,37.69
105,-64.69,-45.93,29.47,13.83,5.83,10.21,2.62,36.43,37.54,35.21
106,-59.67,-41.1,31.29,15.42,7.68,7.17,6.16,43.29,42.62,38.83
107,-60.31,-42.56,29.6,13.66,6.25,8.4,6.85,42.52,42.03,38.4
108,-59.71,-42.15,29.99,13.81,6.06,7.35,5.7,41.94,41.51,38.11
109,-60.49,-42.76,30.26,14.36,6.52,7.53,5.24,41.34,41.08,37.81
110,-60.03,-43.05,29.4,13.79,5.84,8.91,6.35,41.52,41.54,38.03
111,-59.72,-44.4,27.86,12.14,4.65,9.12,6.82,41.52,41.2,37.83
112,-64.7,-47.71,28.09,12.81,5.15,11.22,4.39,38,38.76,36.03
113,-78.66,-64.77,26.44,12.9,4.97,36.51,-15.86,21.43,26.84,27.32
114,-78.59,-64.68,25.01,11.27,3.42,38.3,-16.2,21.73,26.69,27.45
115,-77.39,-65.29,24.03,10.81,3.51,41.16,-9.88,22.79,27.26,27.89
116,-84.43,-64.42,24.24,12.29,4.47,57.05,-33.29,12.96,19.5,22.23
117,-83.16,-63.28,24.54,12.31,4.34,47.68,-29.68,13.44,19.76,22.31
118,-84.74,-61.38,25.7,13.26,4.72,51.68,-33.13,11.92,18.77,21.64
119,-80.18,-65.14,21.05,8.14,1.01,44.6,-23.77,17.1,22.15,23.83
120,-78.62,-64.68,20.36,7.47,0.71,42.51,-19.29,18.88,23.34,24.79
121,-77.69,-64.56,20.38,7.46,0.54,41.27,-16.8,19.9,23.91,25.2
122,-76.4,-65.48,19.34,6.62,0.18,45.29,-13.12,20.94,24.55,25.68
123,-76.14,-64.95,18.79,6.16,-0.1,44.27,-16.16,19.7,23.61,25.11
124,-74.67,-65.54,17.65,5.08,-0.92,44.96,-14.63,19.94,23.78,25.16
125,-73.64,-64.4,17.38,4.91,-1.4,44.73,-11.76,19.76,23.46,24.9
126,-73.43,-64.36,16.46,4.01,-1.9,47.29,-10.65,20.07,23.63,25.09
127,-72.06,-65.25,15.46,3.56,-2.31,50.11,-7.46,20.16,23.51,24.72
128,-66.35,-69.34,8.43,-2.46,-6.99,60.35,6.15,21.85,24.08,25.06
129,-59.86,-65.52,6.7,-4.65,-8.88,53.2,21.14,29.3,30.01,29.43
130,-60.15,-65.73,6.23,-5.32,-9.36,53.87,21.46,28.68,29.14,28.64
131,-60.72,-66.95,5.85,-5.39,-9.36,55.18,20.55,27.71,28.32,28.07
132,-60.09,-65.24,8.04,-4,-8.54,49.06,20.04,30.79,30.83,29.73
133,-59.08,-62.14,8.44,-3.47,-8.33,47.08,20.52,31.92,32.09,30.93
134,-57.23,-60.84,8.87,-2.91,-7.01,47.18,24.21,33.68,33.6,32.32
135,-61.59,-54.78,18.96,4.85,-1.26,29.13,9.14,34.26,34.45,33.18
136,-62.28,-52.16,21.86,7.32,0.54,22.27,5.53,34.67,35.19,33.76
137,-65.45,-51.23,26.75,11.83,4.22,17.43,-1.27,31.35,33.09,32.11
138,-65.55,-46.8,32.33,15.99,7.5,1.01,-7.72,31.55,33.07,31.86
139,-69.3,-45.16,37.83,20.36,10.46,-14.3,-16.92,25.27,28.98,28.84
140,-71.11,-47.7,35.47,18.94,9.1,-9.74,-16.66,23.56,27.87,28.18
141,-74.57,-49.86,34.13,18.17,8.64,-9.05,-20.3,19.37,24.83,25.99
142,-74.75,-50.96,33.21,17.62,8.21,-5.96,-19.51,19.8,25.1,26.35
143,-76.13,-53.1,31.05,15.85,6.84,1.02,-19.91,18.46,23.71,25.25
144,-77.36,-53.79,30.33,15.54,6.52,0.5,-21.32,16.77,22.54,24.49
145,-78.03,-54.39,29.69,15.02,6.39,2.88,-22.17,16.22,22.28,24.18
146,-75.88,-52.46,31.34,16.1,7.06,-0.5,-19.2,18.96,24.25,25.66
147,-79.91,-56.19,28.7,14.51,6.2,7.99,-23.56,14.22,20.79,23.25
148,-75.58,-49.44,35.72,19.73,10.22,-16.12,-22.65,16.85,23.31,24.9
149,-72.76,-46.88,37.94,21.11,11.35,-21.54,-22.45,18.82,24.75,25.82
150,-73.13,-46.9,38.06,21.69,11.63,-21.78,-22.3,18.42,24.51,25.72
151,-73.97,-49.04,35.91,19.79,10.25,-12.33,-19.42,19.68,25.21,26.29
152,-73.82,-50.96,32.58,16.94,7.7,-4.34,-16.52,21.31,26.12,26.93
153,-73.73,-53.96,28.57,13.71,5.38,8.7,-12.45,22.02,26.14,26.93
154,-71.52,-51.78,29.96,14.65,6,6.39,-9.83,24.89,28.3,28.55
155,-71.06,-51.28,30.26,14.85,6.38,5.6,-9.4,25.79,29.05,28.98
156,-64.42,-47.12,31.29,15.44,7.34,5.58,-1.29,33.87,35.05,33.47
157,-63.16,-45.65,32.26,15.97,7.44,1.37,-2.5,34.72,35.55,33.69
158,-63.62,-45.94,32.47,16.26,7.74,0.88,-2.95,34.11,35.12,33.5
159,-68.99,-49.21,32.04,16.25,7.34,1.1,-8.61,27.08,30.1,29.79
160,-69.4,-51.67,29.19,14,5.4,7.55,-7.21,26.98,29.86,29.69
161,-73.36,-54.33,28.04,13.03,4.54,11.95,-11.19,21.8,26.03,26.76
162,-72.03,-58.4,26.4,10.51,1.99,9.47,-9.54,26.62,28.72,28.69
163,-68.48,-54.6,28.09,12.91,4.65,10.51,-3.13,29.9,32.07,31.37
164,-68.32,-54.73,27.82,12.67,4.26,12.88,-1.9,30.23,32.18,31.3
165,-73.69,-60.53,25.52,12.12,3.98,33,-5.55,22.89,27.4,27.95
166,-73.11,-58.47,25.48,11.29,3.04,19.69,-7.84,24.13,27.53,27.9
167,-74.5,-60.02,25.02,11.33,3.48,25.23,-8.82,22.11,26.22,27.03
168,-73.74,-59.22,25.12,11.32,3.46,25.46,-6.66,23.58,27.24,27.77
169,-70.62,-56.53,25.88,11.76,4.31,19.24,-2.95,26.65,29.85,29.57
170,-73.12,-59.62,24.3,10.71,3.33,29.61,-4.88,23.66,27.39,27.82
171,-72.8,-58.42,24.79,11.07,3.34,23.02,-5.24,23.87,27.56,27.81
172,-70.14,-54.62,26.84,12.16,4.2,14.59,-3.11,27.96,30.55,30.06
173,-70.52,-55.98,27.24,13.46,5.4,20.62,-1.53,27.42,30.66,30.48
174,-72.09,-59.87,23.01,9.53,2.41,29.07,-3.13,24.24,27.69,28.08
175,-72.05,-58.45,24.51,10.62,2.77,23.45,-4.27,24.75,27.98,28.2
176,-71.92,-57.22,25.57,11.5,3.92,21.73,-4.46,25.05,28.49,28.68
177,-70.82,-57.17,24.21,10.22,2.99,24.18,-1.58,25.99,28.99,29
178,-70.68,-55.87,25.75,11.48,3.79,19.1,-2.66,26.54,29.34,29.32
179,-69.87,-55.44,25.61,11.17,3.56,19.31,-1.12,27.58,30.12,29.82
180,-69.21,-55.73,24.7,10.52,3.1,21.6,0.43,27.99,30.3,30.06
181,-69.68,-56.02,25.43,11.43,4.06,22.56,-0.1,27.7,30.46,30.24
182,-66.15,-50.53,29.08,13.87,5.91,10.98,1.47,32.8,34.4,33.01
183,-69.66,-55.72,24.55,9.74,2.07,19.58,-0.78,27.58,29.82,29.56
184,-67.89,-53.25,26.65,11.87,4.24,17.26,1.11,30.24,32.33,31.45
185,-65.43,-50.52,27.88,12.61,4.66,11.23,2.49,33.08,34.51,33.12
186,-69.34,-55.37,24.85,10.51,3.08,21,1.17,28.05,30.42,30.02
187,-69.6,-55.6,24.36,9.93,2.54,20.16,-0.22,26.82,29.45,29.14
188,-69.64,-53.9,26.45,11.95,3.89,18.2,-0.37,27.51,30.31,29.79
189,-68.41,-57.38,21.48,8,0.92,30.09,4.44,27.25,29.75,29.52
190,-66.48,-49.89,28.52,13.49,5.45,11.52,1.62,31.74,33.79,32.39
191,-66.13,-49.31,29.18,13.95,6.02,9.97,1.67,32.69,34.32,32.87
192,-64.82,-46.53,31.1,15.69,7.33,3.2,0.55,33.49,35.16,33.42
193,-65.22,-46.44,29.74,14.73,6.8,4.71,2.81,34.61,35.92,34.06
194,-71.28,-53.53,27.27,13.5,5.8,19.01,-0.07,26.83,30.47,29.93
195,-67.5,-48.53,29,14.38,6.58,5.05,1.23,30.77,32.97,31.74
196,-69.21,-51.87,26.48,12.06,4,15.18,2.13,29.21,31.76,30.95
197,-67.17,-49.77,27.82,13.23,5.3,11.32,3.51,31.88,33.81,32.35
198,-66.87,-48.94,27.54,12.69,4.95,10.74,3.69,32.35,34.1,32.69
199,-68.33,-51.13,26.55,12.1,4.1,14.43,3.11,30.18,32.33,31.5
200,-63.28,-48.85,24.85,10.91,3.78,16.98,10.38,35.91,36.61,34.7
201,-65.14,-48.02,27,12.42,4.66,12.69,6.65,34.51,35.63,33.82
202,-63.56,-50.23,24.03,10.43,3.55,20.11,11.15,35.58,36.1,34.11
203,-63.52,-47.61,26.68,12.4,4.99,12.58,8.66,36.48,37.12,34.66
204,-59.8,-55.11,18.3,5.6,-0.68,30.69,21.85,36.21,36.18,33.24
205,-71.09,-52.89,27.34,14.57,6.2,14.17,-0.97,27.83,30.97,29.6
206,-71.66,-62.03,17.19,6.79,0.47,42.92,1.79,22.7,25.66,25.7
207,-73.81,-62.23,17.81,8.01,1.4,44.1,-0.17,20.47,24.6,25.25
208,-77.12,-61.54,19.5,9.51,2.17,43.48,-7.93,17.47,22.44,23.64
209,-66.15,-44.65,33.13,21.33,8.67,-7.18,-0.04,36.15,34.91,34.54
210,-68.79,-41.4,38.45,29.96,15.31,-45.42,-18.3,26.25,31.74,31.48
211,-73.59,-47.87,29.86,25.6,11.7,-37.13,-18.63,22.26,28.31,29.81
212,-68.77,-43.55,31.11,25.6,11.51,-36.74,-16.61,25.14,30.49,31.12
213,-68.58,-45.16,30.18,25.4,11.87,-32.14,-15.05,26.25,31.42,31.74
214,-69.94,-49.3,24.25,17.87,5.22,-17.36,-9.64,27.11,29.55,31.42
215,-70.66,-50.71,16.09,9.03,-2.35,-18.89,-10.02,25.67,26.57,30.85
216,-70.98,-51.87,14.72,8.48,-2.55,-13.88,-9.14,25.27,25.2,30.18
217,-70.42,-50.15,22.43,16.5,4.31,-14.43,-8.39,28.04,29.42,31.46
218,-70.34,-49.66,23.31,18.04,6.12,-13.18,-6.6,28.94,29.03,31.59
219,-69.89,-50.55,18.08,11.92,1.21,-12.64,-6.79,27.98,28.14,31.48
220,-67.77,-48.8,21.48,15.45,3.15,-7.08,-3.85,30,30.28,32.29
221,-68.87,-61.94,0.93,-0.27,-9.31,26.16,-5.03,22.73,25.25,29.62
222,-71.19,-60.85,11.74,4.92,-5.77,13.01,-7.47,26.24,26.52,30.43
223,-70.92,-61.57,11.43,5.22,-5.26,15.61,-4.34,27.43,27.56,31.21
224,-66.66,-59,18.19,11.63,0.65,12.89,1.38,32.24,32.12,33.58
225,-65.08,-57.58,17.65,11.24,0.87,11.28,2.45,33.82,33.42,34.5
226,-61,-52.54,19.4,12.05,1.57,4.92,5.04,38.56,37.4,37.2
227,-61.19,-55.54,14.26,7.98,-1.75,14.83,10.56,37.33,36.09,36.38
228,-63.55,-55.36,16.42,10.04,-0.25,13.1,6.91,35.25,34.2,35.2
229,-65.68,-52.7,21.25,14.12,2.86,2.99,-0.56,32.44,32.57,33.73
230,-61.98,-48.53,23.41,15.47,4.25,-0.32,2.29,36.91,36.07,36.28
231,-58.26,-47.85,19.05,11.79,1.27,7.8,11.51,41.2,39.01,38.75
232,-63.99,-50.79,19.68,12.84,1.69,8.32,5.76,34.62,33.85,34.62
233,-66.87,-53.72,16.19,9.79,-1.57,6.33,-0.83,29.75,29.47,31.31
234,-63.47,-46.14,24.35,16.9,4.88,-3.89,1.6,34.58,34.6,35.08
235,-66.6,-51.7,19.02,12.79,1.56,5.6,2.18,31.25,31.53,33.08
236,-78.99,-55.29,21.25,19.05,10.29,-12.53,-18.96,18.22,24.71,28.79
237,-73.07,-54.14,23.29,19.61,9.33,-7.22,-8.43,26.48,30.03,32.29
238,-68.58,-54.24,18.26,14.04,3.86,-2.16,-16.36,23.14,27.7,31.18
239,-65.48,-53.98,15.3,12.71,3.34,0.59,-6.45,29.71,32.35,34.44
240,-63.82,-54.32,12.11,9.83,1.15,7.86,0,31.57,33.59,35.28
241,-63.89,-55.43,10.73,8.94,0.38,11.29,1.99,32.09,33.69,35.37
242,-65.59,-52.31,15.85,13.23,3.99,0.26,-5.18,29.18,32.1,33.92
243,-61.77,-47.61,20.07,16.52,7.2,-4.48,-3.21,33.31,36.18,37.12
244,-60.41,-52.46,10.86,8.76,0.63,11.45,6.88,35.23,36.33,37.43
245,-61.27,-52.12,12.31,9.6,0.99,8.71,4.6,34.4,35.83,37.06
246,-64.16,-54.06,11.31,9.29,0.51,10.35,2.01,31.28,33.01,34.95
247,-64.64,-49.32,18.7,15.44,5.64,-5.06,-6.83,29.47,32.67,34.15
248,-65.41,-48.23,21.04,17.3,6.87,-8.12,-9.42,27.19,30.64,32.85
249,-64.98,-44.86,23.57,19.98,9.6,-14.32,-9.21,27.67,31.55,33.4
250,-67.57,-50.87,16.7,14.81,5.58,2.04,-5.03,26.96,30.24,32.7
251,-66.09,-50.8,14.85,13.07,3.96,4.09,-2.77,27.89,30.54,32.83
252,-61.47,-49.69,12.68,10.69,2.57,10.56,5.47,33.7,35.33,36.31
253,-61.08,-43.35,21.47,17.78,8.21,-7.56,-2.22,32.93,35.5,36.14
254,-66.18,-49.54,16.9,14.69,5.15,0.47,-3.73,27.87,31.1,33.21
255,-62.24,-47.05,17.35,14.58,5.47,-0.24,0.45,32.1,34.56,35.55
256,-56.18,-59.5,-4.21,-3.4,-9.72,39.44,28.71,34.78,33.69,35.82
257,-56.58,-53.51,2.12,1.2,-5.61,29.54,22.18,37.7,36.7,37.62
258,-67.68,-47.99,25,15.21,-1.97,-14.36,-7.2,32.55,33.06,32.75
259,-69.24,-50.3,21.72,14.93,-0.96,-12.77,-7.75,31,32.87,32.96
260,-68.33,-42.71,32.07,23.59,5.53,-39.96,-18.7,25.23,29.68,30.03
261,-68.89,-43.44,29.83,22.04,4.23,-34.9,-15.47,26.58,30.45,30.82
262,-67.96,-41.47,32.47,24.27,5.85,-42.89,-18.22,23.61,28.59,29.21
263,-70.61,-44.52,29.42,22.14,4.12,-40.74,-19.27,22.46,27.34,28.57
264,-70.57,-42.72,31.16,23.21,5.46,-41.27,-17.76,23.04,28.17,29.15
265,-68.23,-41.21,32.09,23.73,5.63,-46.88,-20.03,22.44,27.37,28.5
266,-69.74,-44.18,33.14,25.08,6.01,-65.33,-32.12,14.11,21.3,24.35
267,-72.35,-47.7,28.36,21.1,3.5,-42.57,-20.79,21.63,26.59,27.99
268,-72.42,-49.17,26.75,19.88,3.07,-31.06,-14.84,25.98,29.69,30.26
269,-72.51,-48.33,29.49,21.92,3.9,-42.61,-20.88,22.59,27.59,28.87
270,-69.51,-45.57,31.89,23.72,5.56,-44.75,-20.63,23.36,28.16,28.98
271,-72.79,-50.75,28.26,21.04,3.68,-32.68,-17.74,25.27,29.28,29.97
272,-65.61,-45.48,29.85,21.49,4.62,-26.71,-9.56,32.7,35.14,33.76
273,-64.93,-40.15,40.48,31.09,11.12,-55.9,-25.08,20.84,27.58,27.79
274,-61.96,-36.15,43.91,33.49,12.59,-56.46,-24.09,21.77,28.48,27.95
275,-68.92,-43.31,38.02,30.29,11.2,-53.35,-23.68,21.61,28.67,28.71
276,-73.61,-50.54,32.07,24.3,7.88,-34.33,-24.93,19.95,26.04,27.97
277,-76.49,-56.2,31.02,17.28,3.08,-7.96,-25.33,18.47,23.35,28.5
278,-71.97,-57.51,26.15,14.81,2.72,13.64,-11.74,25.88,28.12,31.2
279,-80.04,-57.87,31.8,19.96,6.46,-15.37,-31.53,14.08,19.76,24.84
280,-74.2,-54.33,33.07,19.72,5.41,-8.55,-20.66,22.5,25.69,28.83
281,-69.64,-48.81,37.03,23.21,8.85,-15.23,-16.86,26.07,28.4,30.5
282,-69.52,-48.2,37.59,24.02,9.53,-20.51,-18.77,24.2,26.95,29.45
283,-68.82,-48.11,36.49,22.91,8.35,-15.27,-15.46,26.56,28.71,30.74
284,-70.99,-49.6,35.57,22.38,8.03,-12.91,-15.89,24.44,27.32,29.91
285,-66.3,-45.03,38.2,24.14,9.48,-16.27,-12.92,29.39,30.81,32.16
286,-62.61,-41.56,39.18,24.48,9.83,-18.13,-10.57,33.17,33.72,34.19
287,-62,-42.5,36.9,23.07,9.11,-10.34,-6.14,35.09,34.88,34.8
288,-62.15,-46.24,30.68,17.98,5.34,1.76,0.5,36.38,35.73,35.97
289,-68.69,-48.5,32.68,20.02,6.37,-5.15,-8.63,27.43,29.14,31.02
290,-69.52,-44.28,38.68,24.84,9.92,-22.68,-14.87,24.57,27.55,29.67
291,-66.94,-40.46,40.85,26.8,11.6,-24.64,-12.49,27.79,30.27,31.54
292,-66.5,-40.22,40.56,26.27,11.42,-23.79,-10.92,29.41,31.21,32.1
293,-69.86,-48.22,40.41,26.53,11.37,-32.91,-15.85,24.48,27.83,29.77
294,-64.03,-52.41,27.33,15.4,1.71,-94.74,-22.31,20.48,24.06,28.51
295,-67.94,-53.07,29.5,16.84,2.26,-96.3,-16.88,24.71,27.15,30.85
296,-79.67,-55.06,30.15,17.81,3.6,-26.19,-21.5,22.39,26.11,30.07
297,-77.62,-54.43,29.81,18.17,4.24,-17.63,-20.33,21.57,25.31,29.25
298,-74.33,-57.56,21.82,11.46,-1.01,11.71,-9.19,24.76,26.67,30.35
299,-73,-53.6,23.8,13.04,0.2,8.74,-5.94,26.81,28.4,31.28
300,-71.86,-48.4,29.3,17.81,3.56,-6.8,-7.32,27.39,29.28,31.74
301,-72.26,-45.26,33.68,21.29,6.6,-18.83,-11.61,24.99,27.94,30.47
302,-71.31,-43.52,33.84,21.33,6.29,-21.65,-10.39,25.41,28.23,30.99
303,-75.76,-45.54,34.96,22.59,7.24,-38.38,-18.71,17.33,22.33,26.6
304,-78.18,-48.87,31.83,20.17,5.42,-26.51,-17.4,16.84,21.62,26.15
305,-75.91,-47.51,32.19,20.41,5.37,-21.84,-13.68,20.28,24.12,27.85
306,-73.67,-52.94,26.2,15.33,1.68,1.63,-7.43,24.25,26.36,29.66
307,-75.97,-47.54,30.76,19.54,5.13,-18.51,-11.95,20.17,23.83,27.66
308,-75.6,-46.4,32.12,20.5,5.86,-20.9,-12.22,20.6,24.29,27.98
309,-74.51,-45.12,32.88,21.17,6.25,-23.24,-12.2,21.56,24.98,28.31
310,-73.89,-44.8,33.02,21.21,6.35,-23.6,-11.88,21.58,24.82,28.37
