serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
73,-66.97,-86.67,-3.41,11.58,1.85,-100.55,-34.02,29.99,16.61,23.00
74,-67.22,-86.96,-4.75,10.57,1.07,-103.57,-71.40,28.74,15.42,22.11
75,-65.96,-83.88,-3.32,11.25,1.53,-99.85,-11.34,30.62,17.07,23.37
76,-66.90,-83.77,-5.46,10.75,1.27,-117.26,-74.84,23.15,11.00,18.89
77,-67.26,-83.14,-6.02,10.20,0.88,-116.14,-85.48,22.75,10.65,18.71
78,-67.43,-83.39,-6.00,10.25,1.01,-116.42,-79.80,23.19,10.98,18.97
79,-67.46,-84.00,-5.92,10.31,1.00,-115.25,-78.92,23.65,11.43,19.25
80,-66.80,-83.70,-5.69,10.52,1.19,-110.17,-43.11,25.80,13.16,20.84
81,-66.89,-84.54,-4.98,10.56,1.05,-107.25,-54.41,26.22,13.62,20.82
82,-66.67,-84.20,-4.49,10.82,1.36,-106.48,-43.34,26.94,14.02,21.09
83,-67.26,-84.81,-4.64,10.83,1.38,-106.39,-40.00,27.27,14.25,21.25
84,-66.47,-83.35,-4.51,11.20,1.53,-111.63,-60.21,24.88,12.39,19.89
85,-66.69,-84.17,-5.03,10.91,1.52,-112.04,-65.45,24.64,12.14,19.80
86,-66.20,-82.97,-4.90,11.07,1.63,-110.56,-62.98,24.68,12.34,19.88
87,-67.24,-84.19,-5.36,10.23,0.87,-108.68,-51.64,26.25,13.50,20.76
88,-69.63,-85.57,-6.92,8.24,-0.58,-96.19,13.64,31.70,17.38,23.59
89,-67.83,-82.44,-7.97,6.83,-1.72,-79.15,41.06,36.62,21.32,26.49
90,-67.87,-80.87,-6.38,8.34,-0.35,-78.53,38.95,37.49,22.26,27.23
91,-67.34,-80.37,-6.10,8.61,-0.20,-78.13,38.54,37.48,22.30,27.18
92,-68.48,-82.68,-6.99,8.24,-0.56,-81.96,32.43,35.39,20.75,26.14
93,-70.46,-85.79,-8.12,7.83,-0.77,-92.17,22.47,31.70,17.37,23.53
94,-71.71,-85.89,-9.23,7.25,-1.39,-88.43,28.83,31.75,17.34,23.45
95,-71.15,-82.05,-9.09,6.38,-1.84,-74.84,52.05,36.46,20.89,26.23
96,-68.63,-78.98,-8.61,6.27,-1.74,-64.93,51.75,39.36,23.40,27.96
97,-65.51,-78.05,-5.98,8.30,-0.34,-66.84,40.92,39.95,24.59,28.84
98,-66.76,-80.16,-4.90,9.82,0.76,-77.71,29.33,36.11,21.63,26.70
99,-68.94,-83.90,-5.98,9.62,0.59,-85.71,18.52,32.19,18.31,24.19
100,-72.35,-84.53,-9.70,6.49,-2.00,-79.25,57.60,33.27,18.69,24.48
101,-71.10,-81.79,-9.88,5.87,-2.20,-70.96,63.61,36.78,21.37,26.44
102,-65.98,-77.69,-6.09,8.32,-0.46,-66.94,45.97,39.29,23.94,28.43
103,-66.81,-77.83,-6.36,8.17,-0.73,-67.27,47.70,39.22,23.80,28.42
104,-70.01,-82.65,-7.06,8.87,-0.28,-82.31,31.06,32.95,18.70,24.40
105,-70.08,-82.44,-6.80,8.95,0.10,-83.23,25.90,32.37,18.42,24.32
106,-71.79,-83.00,-9.02,7.17,-1.42,-79.30,41.78,32.70,18.18,24.07
107,-67.53,-77.19,-7.17,7.47,-1.02,-63.43,45.09,38.85,23.48,28.07
108,-67.84,-80.70,-4.32,11.00,1.60,-82.88,14.96,32.28,18.52,24.27
109,-67.91,-81.72,-5.04,10.53,1.21,-83.47,7.71,31.29,17.88,23.79
110,-68.11,-81.90,-4.65,10.76,1.26,-85.15,9.38,31.34,17.90,23.91
111,-67.93,-81.90,-4.58,10.93,1.50,-85.35,11.50,31.45,17.90,23.74
112,-71.85,-85.19,-9.05,7.58,-1.06,-81.86,32.64,30.68,16.82,23.08
113,-72.58,-79.90,-12.06,4.12,-3.63,-61.22,66.06,36.88,21.01,26.10
114,-70.59,-76.06,-11.24,4.45,-3.03,-55.74,69.69,40.76,24.08,28.50
115,-67.64,-76.73,-9.46,5.83,-2.20,-54.62,69.85,41.64,25.22,29.45
116,-65.29,-77.50,-6.39,8.50,-0.12,-61.27,52.73,40.07,24.53,28.97
117,-66.04,-80.02,-4.87,10.57,1.33,-71.21,37.19,35.99,21.60,26.57
118,-68.12,-83.18,-5.65,10.46,1.04,-77.27,28.82,32.72,18.88,24.72
119,-70.09,-84.25,-7.82,8.85,-0.25,-76.76,38.70,32.11,18.19,24.07
120,-67.48,-81.67,-8.22,7.70,-0.95,-65.59,50.42,35.82,20.87,26.09
121,-66.95,-79.75,-8.41,7.35,-1.25,-60.82,57.29,37.87,22.58,27.49
122,-64.57,-75.01,-7.67,7.03,-1.27,-53.93,56.22,42.57,26.16,30.09
123,-65.73,-76.48,-7.56,7.56,-0.72,-57.48,54.52,40.79,24.88,29.12
124,-65.72,-77.79,-6.55,8.65,0.06,-61.78,45.32,38.76,23.62,28.23
125,-65.20,-81.48,-4.99,11.20,1.84,-84.26,42.95,35.45,21.36,26.43
126,-57.03,-80.37,-5.97,10.11,0.83,-100.22,45.76,37.07,22.59,27.46
127,-53.19,-81.33,-5.29,10.58,1.23,-104.77,62.37,36.98,22.71,27.58
128,-53.63,-74.71,-7.48,9.75,0.55,-104.30,130.04,37.94,23.30,28.00
129,-57.16,-78.01,-7.22,9.84,0.81,-91.77,94.74,39.33,24.47,28.90
130,-60.06,-74.89,-7.34,9.78,0.97,-85.84,39.22,39.51,24.56,28.85
131,-60.50,-75.25,-8.31,8.75,0.12,-87.11,43.58,40.00,24.95,29.00
132,-62.11,-75.83,-9.92,7.57,-0.87,-87.53,51.54,39.85,24.44,28.74
133,-53.56,-69.78,-12.93,6.10,-1.99,-98.24,122.30,43.05,27.35,31.14
134,-53.97,-72.11,-11.42,7.24,-1.15,-98.49,106.97,43.88,27.75,31.37
135,-59.95,-74.31,-11.22,7.02,-1.21,-85.75,62.26,43.42,27.29,30.79
136,-62.41,-69.87,-11.07,6.91,-1.41,-79.86,43.78,44.09,27.67,31.17
137,-50.91,-67.74,-13.72,5.93,-2.27,-100.97,124.41,43.40,27.17,30.98
138,-52.19,-74.36,-11.59,7.46,-0.92,-88.74,99.00,44.52,28.60,31.94
139,-56.83,-59.98,-11.85,4.44,-3.04,-52.37,42.80,52.95,34.98,36.74
140,-58.44,-61.80,-10.57,5.83,-2.08,-64.16,42.35,51.00,33.14,35.06
141,-60.73,-67.03,-10.53,6.87,-1.38,-74.41,39.29,45.31,28.91,31.94
142,-63.11,-76.44,-12.67,7.69,-1.29,-96.54,16.87,32.44,18.50,24.28
143,-60.97,-64.06,-9.24,8.06,-0.34,-74.42,24.32,42.55,27.18,30.67
144,-59.70,-62.73,-9.62,7.32,-1.02,-66.47,29.06,44.94,28.79,32.06
145,-57.60,-59.00,-6.71,8.21,-0.35,-62.75,25.84,46.32,31.00,33.51
146,-61.23,-61.28,-8.47,8.26,-0.26,-62.11,26.45,44.55,28.67,31.69
147,-63.09,-62.36,-8.31,8.98,0.27,-62.63,21.98,42.34,26.74,30.15
148,-60.36,-60.49,-8.23,8.24,-0.15,-55.60,26.12,45.24,29.02,32.03
149,-59.21,-58.27,-7.51,8.20,0.02,-52.35,28.14,47.78,31.03,33.64
150,-61.36,-60.35,-8.20,8.37,-0.38,-55.35,25.87,44.87,28.85,31.69
151,-61.37,-59.74,-7.69,8.54,-0.03,-55.01,25.37,45.35,29.17,31.94
152,-58.51,-56.10,-6.91,8.32,0.12,-49.45,29.58,49.33,32.50,34.49
153,-60.13,-58.14,-7.71,8.19,-0.13,-51.07,28.70,47.80,31.10,33.53
154,-62.01,-59.88,-7.94,8.50,-0.10,-53.56,26.09,45.28,29.00,31.96
155,-64.71,-63.09,-8.45,8.78,0.06,-59.66,20.87,41.48,26.16,29.86
156,-61.99,-59.26,-7.74,8.52,0.11,-53.08,26.27,46.06,29.82,32.54
157,-61.32,-58.34,-8.06,7.64,-0.34,-49.54,29.24,47.91,31.09,33.59
158,-64.22,-62.14,-8.99,8.27,-0.30,-56.04,23.72,42.68,26.87,30.37
159,-61.47,-58.60,-8.10,7.93,-0.40,-50.46,27.71,46.93,30.54,33.28
160,-59.50,-56.51,-7.65,7.49,-0.49,-46.20,30.96,50.05,32.82,34.90
161,-62.57,-59.47,-8.19,8.17,-0.34,-52.08,26.47,45.76,29.42,32.20
162,-62.78,-59.80,-8.67,7.85,-0.56,-51.98,26.78,45.70,29.29,32.14
163,-59.33,-55.63,-7.37,7.53,-0.52,-45.21,31.07,50.78,33.45,35.32
164,-62.00,-58.12,-8.02,7.86,-0.60,-49.15,28.68,47.68,30.73,33.27
165,-63.14,-59.20,-8.55,7.75,-0.49,-49.96,27.75,46.54,29.73,32.48
166,-62.14,-57.93,-8.66,7.04,-0.81,-46.66,30.22,48.59,31.65,33.93
167,-61.99,-57.65,-8.98,6.84,-1.18,-45.43,31.56,49.25,31.69,34.01
168,-64.13,-59.75,-11.87,4.37,-3.08,-42.72,34.32,48.32,30.32,33.01
169,-67.01,-61.72,-12.92,4.75,-3.09,-45.19,34.57,45.50,27.98,31.62
170,-62.85,-59.38,-5.75,10.67,1.63,-58.20,20.19,43.16,28.06,31.21
171,-64.16,-60.86,-6.78,10.11,1.16,-60.29,18.67,41.66,26.37,29.78
172,-63.99,-60.55,-7.80,8.76,0.15,-55.67,23.41,43.73,27.72,30.98
173,-68.75,-64.37,-15.69,2.44,-4.86,-40.03,37.99,45.11,27.02,30.54
174,-66.32,-61.48,-16.03,1.30,-5.64,-33.94,41.99,48.97,29.91,32.87
175,-62.14,-57.95,-9.16,6.65,-1.46,-45.33,30.99,48.68,31.12,33.52
176,-62.85,-58.83,-9.63,6.21,-1.60,-44.92,31.82,47.98,30.56,33.15
177,-63.73,-59.56,-10.01,6.45,-1.53,-45.86,31.07,47.47,30.01,32.73
178,-63.53,-59.26,-10.05,6.26,-1.90,-46.41,30.84,47.66,30.03,32.75
179,-63.64,-59.06,-10.24,5.94,-1.84,-44.18,32.18,48.31,30.63,33.28
180,-64.24,-59.93,-9.35,7.04,-1.36,-48.83,27.63,46.23,29.26,32.05
181,-63.81,-58.75,-9.06,6.95,-1.21,-45.82,29.45,47.30,30.11,32.82
182,-63.84,-58.59,-9.07,7.06,-1.09,-44.55,29.44,47.50,30.12,32.81
183,-65.65,-60.98,-9.05,7.76,-0.60,-48.51,25.55,44.26,27.86,31.17
184,-66.39,-62.28,-11.24,5.86,-2.22,-43.64,30.74,45.03,27.69,30.89
185,-69.86,-65.54,-13.50,4.86,-2.94,-44.92,30.28,42.37,24.97,29.01
186,-69.55,-65.88,-11.73,6.42,-2.20,-50.97,24.71,40.47,24.28,28.47
187,-69.00,-65.59,-10.87,7.13,-1.32,-53.52,22.38,40.12,24.08,28.35
188,-69.00,-65.65,-10.71,7.27,-1.28,-53.23,22.26,39.85,23.85,28.19
189,-73.24,-74.56,-17.26,2.72,-4.77,-44.53,49.22,40.24,22.87,27.52
190,-71.64,-77.85,-13.56,6.31,-2.37,-71.77,26.24,34.92,19.90,25.33
191,-62.77,-72.44,-3.94,14.90,4.23,-88.73,-10.26,29.25,17.05,23.22
192,-68.42,-76.01,-10.30,9.38,0.04,-75.68,13.93,33.52,19.19,24.81
193,-68.26,-74.24,-11.04,8.46,-0.58,-61.62,25.27,36.65,21.47,26.38
194,-65.51,-72.06,-8.04,10.38,0.93,-63.51,17.32,37.01,22.45,27.26
195,-62.46,-68.78,-4.46,13.15,3.34,-65.63,13.74,37.75,23.53,27.76
196,-65.25,-73.08,-6.24,12.71,2.80,-72.82,2.87,32.75,19.60,24.96
197,-59.53,-67.39,-3.71,13.04,3.50,-58.29,26.66,42.34,27.72,30.82
198,-66.79,-81.15,-9.16,10.34,0.98,-76.08,104.61,36.26,21.96,26.96
199,-59.06,-76.58,-7.56,10.54,1.24,-79.64,72.77,41.60,26.61,30.17
200,-62.04,-78.90,-8.87,9.96,1.03,-83.58,76.45,39.18,24.11,28.43
201,-60.47,-80.29,-6.96,11.85,2.12,-84.71,55.85,37.34,22.87,27.54
202,-56.56,-78.94,-3.15,15.41,4.92,-86.09,23.46,35.10,21.91,26.46
203,-49.38,-72.20,2.10,18.26,7.37,-78.50,20.67,40.53,27.74,30.27
204,-55.59,-73.36,-2.97,13.77,4.01,-77.24,46.06,42.77,28.46,31.33
205,-57.92,-75.55,-10.15,7.56,-1.21,-66.85,60.95,44.76,28.82,32.09
206,-62.92,-72.98,-6.70,12.39,3.64,-78.40,64.12,41.17,25.73,29.40
207,-53.61,-77.64,-3.81,13.56,3.08,-78.84,21.84,38.41,25.10,29.20
208,-60.01,-73.27,-8.05,10.00,1.19,-71.60,51.25,42.64,27.26,30.68
209,-56.24,-73.03,-2.94,14.42,4.42,-77.27,32.40,40.74,26.73,30.21
210,-55.53,-72.68,-3.28,13.81,3.79,-74.18,27.17,41.08,27.24,30.48
211,-53.69,-72.12,-1.80,14.69,4.42,-71.50,24.63,40.89,27.45,30.64
212,-52.87,-69.51,-1.16,15.47,5.34,-68.57,28.00,42.63,28.69,31.33
213,-52.71,-69.08,-1.45,14.93,4.75,-66.39,25.68,42.79,28.97,31.67
214,-55.09,-67.50,-3.38,12.87,3.53,-60.85,37.55,46.07,30.93,33.27
215,-56.74,-67.71,-5.75,10.69,1.83,-59.03,43.77,47.11,31.26,33.69
216,-57.92,-66.84,-7.18,9.06,0.47,-56.91,46.14,48.41,32.06,34.45
217,-59.85,-65.70,-8.31,8.13,0.35,-55.15,50.83,49.19,32.27,34.45
218,-56.51,-67.10,-5.70,10.68,1.86,-59.30,40.91,47.05,31.21,33.39
219,-57.01,-68.85,-5.47,11.45,2.68,-62.49,40.78,45.32,30.11,32.59
220,-55.62,-70.31,-3.65,13.05,3.42,-66.57,30.23,42.70,28.68,31.55
221,-57.24,-70.03,-3.45,13.86,4.14,-68.41,34.94,42.49,28.23,31.00
222,-53.04,-71.77,-1.57,15.68,5.45,-70.27,20.61,39.69,26.44,29.84
223,-57.34,-70.32,-4.46,12.80,3.11,-66.47,36.75,43.13,28.58,31.59
224,-58.02,-69.56,-5.93,11.13,1.78,-62.01,42.04,44.49,29.22,32.12
225,-58.25,-69.78,-5.76,10.93,1.83,-60.90,43.92,44.86,29.19,32.13
226,-58.78,-71.31,-7.20,9.56,1.04,-59.59,54.76,45.17,28.96,32.11
227,-57.89,-59.41,-7.90,9.46,0.65,-35.61,22.14,44.29,28.34,31.52
228,-63.50,-65.76,-14.53,6.31,-2.01,-34.83,23.55,41.45,24.77,28.95
229,-59.11,-57.66,-13.50,6.65,-1.63,-23.94,14.63,41.44,25.03,29.19
230,-63.51,-62.14,-16.23,5.74,-2.29,-23.38,19.72,40.78,23.55,28.11
231,-64.62,-67.85,-16.97,5.63,-2.76,-33.74,11.42,38.94,22.67,27.70
232,-65.78,-67.91,-18.05,5.00,-3.25,-32.22,14.45,39.04,22.67,27.79
233,-64.85,-67.79,-7.83,6.30,-2.19,-32.50,16.56,40.01,23.14,27.92
234,-66.12,-75.25,-7.95,6.59,-2.06,-34.87,23.04,39.56,23.10,27.94
235,-65.46,-73.23,-7.62,7.18,-1.34,-37.94,23.27,40.32,23.55,28.28
236,-63.40,-69.79,-6.15,7.92,-0.97,-38.67,19.94,41.66,24.96,29.33
237,-62.49,-68.44,-6.75,7.43,-1.16,-34.81,26.93,42.67,25.77,29.94
238,-62.20,-66.49,-5.85,8.30,-0.63,-37.03,21.51,42.41,25.75,29.82
239,-62.25,-65.15,-5.87,8.77,-0.20,-38.37,18.12,41.85,25.64,29.58
240,-61.66,-63.67,-5.41,8.89,0.10,-38.66,19.71,42.77,26.41,30.22
241,-60.63,-61.42,-4.39,9.60,0.65,-39.75,19.81,43.34,27.07,30.68
242,-59.25,-59.15,-4.02,9.98,1.12,-39.13,19.91,44.78,28.46,31.62
243,-59.89,-61.41,-5.84,8.51,-0.01,-37.94,25.47,45.18,28.49,31.83
244,-59.89,-60.85,-5.61,8.82,0.15,-37.45,25.65,45.59,28.94,32.05
245,-59.13,-60.29,-5.22,8.87,0.31,-37.36,24.97,45.94,29.09,32.25
246,-59.29,-60.87,-5.39,8.97,0.45,-37.53,25.25,45.69,28.89,32.04
247,-59.40,-63.05,-6.43,8.04,-0.16,-32.84,32.30,46.26,29.02,32.32
248,-60.65,-62.00,-7.19,7.43,-0.88,-26.37,33.67,47.29,29.66,32.80
249,-59.56,-60.94,-9.13,5.18,-2.35,-21.53,38.33,49.72,30.99,33.98
250,-59.31,-58.94,-7.25,6.93,-1.23,-26.14,31.98,49.05,30.96,33.81
251,-60.13,-59.43,-7.25,7.03,-1.12,-27.20,30.30,47.84,29.96,33.01
252,-58.48,-57.88,-5.44,8.29,0.09,-28.13,29.64,48.50,30.96,33.54
253,-57.04,-55.72,-5.07,8.01,-0.07,-26.85,31.79,50.76,32.78,35.10
254,-57.10,-56.24,-4.73,8.46,0.27,-28.61,28.95,49.74,31.98,34.34
255,-57.38,-57.40,-4.93,8.77,0.28,-28.37,28.94,48.80,31.40,33.86
256,-57.29,-57.15,-4.35,9.22,0.69,-30.44,27.48,48.57,31.36,33.84
257,-58.06,-57.96,-6.19,7.59,-0.48,-26.91,30.36,48.89,31.01,33.77
258,-58.77,-55.30,-4.90,8.53,0.25,-29.55,26.57,48.31,30.94,33.52
259,-58.46,-55.39,-5.63,7.90,-0.05,-28.18,27.37,48.87,31.12,33.63
260,-57.57,-54.94,-4.85,8.39,0.29,-28.83,27.39,48.98,31.54,34.17
261,-58.61,-55.53,-5.51,8.15,-0.21,-28.62,26.97,48.17,30.71,33.43
