serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
155,-15.88,15.53,5.45,-1.68,1.26,0.76,63.72,99.60,84.24,77.09
156,-21.35,21.26,13.04,6.43,8.94,-5.75,56.60,95.90,81.67,73.13
157,-23.32,21.79,14.53,7.98,10.06,-6.87,53.82,93.75,80.29,72.09
158,-20.70,21.60,12.96,6.40,9.70,-6.67,57.49,96.94,82.94,74.44
159,-16.53,18.74,7.93,0.78,4.04,-3.30,62.58,99.77,84.47,76.91
160,-16.92,15.30,5.13,-1.70,1.46,0.35,62.54,98.86,83.36,76.12
161,-16.89,13.30,3.14,-3.40,-1.08,2.26,62.21,97.55,82.02,75.49
162,-14.60,14.79,3.40,-3.81,-0.90,1.20,64.78,100.27,84.73,77.95
163,-24.79,13.19,5.01,-0.92,0.86,3.41,58.02,93.36,78.36,71.89
164,-15.50,12.63,1.16,-6.34,-4.10,4.28,64.61,99.59,82.85,75.33
165,-2.83,8.03,-5.88,-14.05,-10.58,8.38,76.32,108.83,92.28,85.84
166,-4.12,9.92,-4.20,-12.60,-10.17,6.29,74.39,107.19,90.64,84.77
167,-9.51,9.71,-2.48,-9.99,-7.28,6.16,68.71,102.75,86.07,79.22
168,-9.80,11.45,-0.46,-7.85,-4.74,4.86,68.37,102.91,86.80,79.70
169,-9.05,11.32,-0.76,-8.33,-5.43,4.87,68.86,103.07,86.86,79.85
170,-8.71,10.95,-1.16,-8.87,-5.89,5.35,69.48,103.73,87.53,80.71
171,-9.32,11.32,-0.69,-8.31,-5.35,5.05,68.47,102.85,86.80,79.75
172,-8.84,11.47,-0.63,-8.53,-5.55,5.03,69.16,103.91,87.74,80.61
173,-9.09,12.11,0.03,-7.75,-4.69,4.34,68.85,103.81,87.76,80.68
174,-8.75,12.14,-0.17,-7.95,-4.96,4.32,69.09,103.85,87.95,81.00
175,-9.49,11.71,0.17,-7.09,-3.34,4.40,68.14,103.30,87.25,80.15
176,-9.91,10.72,-1.00,-8.55,-5.79,5.52,67.99,102.42,86.59,79.84
177,-10.52,12.36,0.68,-6.78,-3.53,3.72,67.20,102.34,86.46,79.02
178,-8.02,11.45,-1.02,-8.97,-5.80,5.17,70.03,104.29,88.39,81.48
179,-8.54,11.78,-0.39,-8.29,-5.35,4.89,69.39,104.23,88.11,80.99
180,-8.51,11.65,-0.59,-8.42,-5.16,4.94,69.38,104.03,88.24,81.30
181,-8.26,11.89,-0.46,-8.32,-5.13,4.80,69.45,104.40,88.12,81.30
182,-8.57,11.36,-0.90,-8.58,-5.43,5.03,69.40,104.06,88.01,81.11
183,-7.64,12.07,-0.54,-8.60,-4.96,4.52,70.33,104.96,89.09,81.96
184,-7.44,12.19,-0.26,-8.21,-4.71,4.53,70.21,104.94,89.25,82.21
185,-7.53,11.86,-0.47,-8.32,-4.54,4.80,69.92,104.80,89.13,81.95
186,-7.59,11.73,-0.46,-8.29,-4.97,4.98,69.54,104.34,88.99,82.36
187,-7.85,11.64,0.01,-7.98,-4.40,4.87,68.96,104.47,88.80,81.88
188,-7.85,11.64,-0.14,-8.07,-4.53,4.96,68.92,104.15,88.69,81.74
189,-7.85,11.95,0.08,-7.76,-4.38,4.45,68.54,103.97,88.50,81.63
190,-7.43,12.23,0.38,-7.56,-3.96,4.31,69.15,104.40,89.20,82.29
191,-8.04,10.84,-0.42,-8.27,-5.07,4.97,68.44,103.54,88.56,81.87
192,-7.40,12.05,0.26,-7.93,-4.24,4.70,69.21,104.97,89.45,82.45
193,-7.25,13.16,0.56,-7.58,-4.08,3.79,70.28,105.47,90.04,82.66
194,-7.08,12.39,-0.11,-8.50,-5.09,4.58,70.33,105.61,90.17,83.05
195,-6.63,12.87,0.53,-7.87,-4.10,4.23,70.38,105.57,90.66,83.39
196,-6.73,11.92,-0.10,-8.50,-4.88,4.54,70.22,105.22,90.08,83.17
197,-6.73,12.22,0.33,-8.06,-4.46,4.20,69.58,105.04,90.23,83.41
198,-7.02,12.36,0.40,-7.76,-4.04,4.22,69.51,104.87,90.14,83.27
199,-6.19,11.65,-0.50,-9.02,-5.87,4.64,70.41,105.36,90.44,84.08
200,-12.19,13.12,2.80,-4.55,-0.66,2.26,63.20,100.07,85.39,77.88
201,-17.18,16.63,8.47,2.04,5.13,-3.10,56.81,94.75,81.71,74.53
202,-18.49,15.64,8.46,2.15,4.49,-2.81,55.46,93.23,80.49,73.73
203,-16.17,17.44,10.11,3.87,6.68,-2.45,58.22,95.73,83.42,76.86
204,-16.54,26.16,18.74,11.44,14.23,-13.28,54.28,95.48,83.52,74.79
205,-17.63,28.97,20.06,12.71,15.14,-14.22,57.30,97.66,83.78,74.29
206,-19.70,9.11,2.01,-3.15,-0.86,5.21,57.08,91.62,76.54,71.06
207,-18.73,16.50,7.86,1.40,3.79,-1.51,57.36,94.93,80.42,73.12
208,-18.82,11.70,3.19,-2.75,-0.77,3.55,58.12,93.59,78.89,72.68
209,-18.94,13.23,4.64,-1.59,0.49,1.78,57.70,94.03,79.39,72.91
210,-20.15,13.11,5.04,-0.90,1.07,1.68,56.58,92.88,78.60,71.80
211,-17.81,13.56,4.44,-1.77,0.57,1.91,58.92,95.07,80.66,73.97
212,-18.18,13.15,4.35,-1.86,0.33,2.28,58.58,94.88,80.26,73.62
213,-17.50,13.41,4.26,-1.90,0.43,1.98,58.86,95.26,80.70,74.07
214,-18.20,13.35,4.31,-1.87,0.52,1.95,58.63,94.68,80.29,73.55
215,-17.30,13.59,4.41,-1.73,0.60,2.06,59.50,95.78,81.33,74.64
216,-16.57,14.52,4.82,-1.49,1.41,1.52,60.13,96.39,81.84,74.91
217,-17.17,15.42,6.23,-0.22,2.66,0.32,59.16,96.05,81.70,74.97
218,-17.37,13.42,4.28,-2.02,0.43,2.22,59.21,95.57,81.34,74.88
219,-15.59,12.16,2.55,-3.82,-1.04,3.87,61.43,96.93,82.74,76.65
220,-20.78,16.17,8.25,2.07,4.39,-1.89,54.82,93.10,79.51,72.13
221,-14.54,14.42,4.35,-2.27,0.58,1.87,62.28,98.28,84.27,77.91
222,-19.86,15.62,7.29,0.91,3.30,-1.13,56.19,93.96,80.07,72.79
223,-16.02,16.40,6.91,0.08,3.20,-0.92,60.19,97.70,83.70,76.56
224,-17.93,17.89,8.96,2.23,5.03,-3.06,57.55,95.75,82.22,74.72
225,-18.77,19.34,10.79,4.06,6.67,-4.86,56.19,95.31,81.62,73.72
226,-17.88,13.36,4.58,-1.74,0.76,1.37,58.40,94.76,80.51,74.19
227,-18.96,15.59,7.38,1.12,3.58,-1.03,56.73,94.30,80.21,73.26
228,-18.03,17.30,8.92,2.35,5.01,-2.75,57.45,95.39,81.76,74.57
229,-18.68,15.20,6.71,0.57,3.02,-0.61,57.36,94.50,80.48,73.72
230,-19.51,14.09,5.84,-0.14,2.27,0.37,56.43,93.30,79.38,72.87
231,-19.05,17.07,8.85,2.50,4.86,-2.81,56.29,94.30,80.64,73.55
232,-17.63,18.76,10.17,3.51,6.33,-4.20,57.24,95.80,82.20,74.81
233,-18.86,14.32,6.13,-0.07,2.27,-0.03,57.13,93.97,80.13,73.73
234,-18.88,13.58,5.34,-0.50,1.81,0.58,57.21,93.96,80.08,73.50
235,-18.92,16.61,8.38,2.15,4.48,-2.36,56.69,94.24,80.86,73.86
236,-17.74,17.42,8.66,2.17,4.84,-3.08,57.46,95.43,81.65,74.50
237,-17.75,15.07,6.38,0.26,2.67,-0.61,58.06,95.09,81.43,74.70
238,-18.49,16.84,8.59,2.32,4.84,-3.08,56.19,94.45,81.10,73.80
239,-17.14,17.41,8.64,2.45,5.41,-3.55,57.62,95.82,82.66,75.39
240,-17.33,14.84,6.41,0.20,2.86,-1.39,57.76,94.82,81.38,75.03
241,-17.52,15.65,7.35,1.04,3.88,-2.32,57.24,94.82,81.51,74.62
242,-18.77,16.57,8.78,2.49,4.84,-3.70,55.51,93.79,80.61,73.37
243,-18.81,15.78,7.81,1.58,4.10,-2.49,55.86,93.67,80.57,73.68
244,-18.29,16.87,8.88,2.48,5.34,-3.42,56.20,94.05,80.94,73.91
245,-17.40,15.88,7.77,1.59,4.28,-2.01,56.97,94.58,81.48,74.92
246,-18.08,16.25,8.22,1.98,4.63,-2.55,56.15,94.24,81.11,74.25
247,-17.58,16.89,8.60,2.20,4.86,-3.08,56.66,94.64,81.22,74.41
248,-17.59,15.11,7.02,0.64,3.09,-1.28,57.05,94.62,81.31,74.94
249,-17.95,15.13,7.10,0.99,3.35,-1.61,56.28,93.87,80.45,74.01
250,-17.95,16.10,8.21,2.01,4.59,-3.03,56.09,94.09,80.72,73.79
251,-16.61,15.12,7.09,0.77,3.68,-2.12,57.74,95.53,82.08,75.22
252,-16.65,16.37,8.30,1.99,4.84,-2.69,57.56,95.47,82.06,74.66
253,-16.35,20.15,10.22,3.04,6.79,-4.52,61.23,99.57,85.43,77.52
254,-17.42,19.43,9.19,2.27,6.27,-3.98,60.69,99.33,85.28,77.11
255,-19.66,19.37,10.23,3.53,7.14,-4.46,58.08,97.13,83.37,75.43
256,-21.98,13.35,6.20,0.83,3.45,0.66,55.24,92.69,79.16,72.62
257,-22.88,19.49,13.14,7.02,9.18,-5.72,52.67,93.15,81.67,74.03
258,-29.10,8.92,4.62,1.28,2.15,3.11,48.04,83.94,71.14,66.10
259,-29.90,10.42,6.28,2.89,3.49,1.03,46.78,83.42,70.86,65.43
260,-17.31,14.39,2.43,-6.05,-5.03,3.34,70.57,102.05,91.40,78.75
261,-17.24,2.34,-8.06,-15.36,-15.26,14.61,68.63,95.37,83.96,72.84
262,-19.50,7.21,-2.43,-9.61,-8.65,10.66,66.83,96.23,85.58,74.24
263,-16.30,9.71,-4.33,-13.58,-13.28,3.36,69.26,98.08,83.81,68.39
264,-7.02,9.59,-3.32,-11.77,-10.48,8.10,79.76,108.56,98.71,86.86
265,-13.06,13.44,1.06,-7.30,-6.10,3.20,73.18,103.42,93.30,81.30
266,-12.32,12.22,-1.16,-9.86,-9.37,2.95,73.35,101.61,90.52,78.86
267,-15.67,-4.06,-13.31,-19.73,-18.45,22.89,66.43,91.73,79.23,66.64
268,-22.24,16.47,8.27,0.97,2.41,3.75,62.17,95.42,86.49,75.89
269,-26.56,17.69,10.81,3.62,4.33,1.35,57.03,90.53,81.28,70.75
270,-25.25,17.78,10.28,3.17,4.18,0.65,58.06,91.20,81.51,70.62
271,-25.73,16.24,9.16,2.21,3.15,2.37,57.53,90.48,81.14,70.51
272,-25.87,16.37,9.31,2.58,3.91,2.42,57.45,90.41,80.81,70.22
273,-21.64,9.12,-0.70,-7.93,-6.49,7.90,63.16,94.00,83.87,72.70
274,-13.38,13.76,0.71,-7.75,-7.16,9.38,70.40,98.22,88.51,77.80
275,-18.76,16.14,4.47,-3.60,-2.64,6.09,65.19,94.71,84.65,73.75
276,-17.61,15.85,4.00,-3.91,-2.85,5.65,66.51,95.84,85.72,74.86
277,-16.68,16.68,4.89,-3.68,-2.89,4.69,67.67,96.63,87.09,76.27
278,-17.14,13.24,1.45,-6.48,-5.36,7.80,66.37,95.85,85.96,74.64
279,-17.26,12.66,1.13,-6.61,-5.53,8.36,66.33,95.51,85.59,74.66
280,-18.01,13.54,2.36,-5.58,-4.43,7.39,65.50,95.50,85.41,74.31
281,-20.78,17.65,6.66,-1.18,0.25,3.57,63.47,94.67,84.91,73.36
282,-19.96,18.58,7.52,-0.58,0.90,2.60,64.49,95.92,86.43,75.24
283,-19.51,17.87,6.78,-0.88,0.33,2.94,64.42,95.32,85.76,74.70
284,-18.21,15.97,4.47,-3.59,-2.54,4.64,66.09,97.00,87.05,75.27
285,-15.81,13.39,1.48,-6.47,-4.93,6.82,68.36,98.32,88.26,76.83
286,-17.47,12.94,1.62,-6.22,-4.88,7.72,66.47,96.30,86.33,75.44
287,-20.10,15.75,4.60,-2.99,-1.56,4.91,64.14,95.36,85.26,73.71
288,-18.02,14.35,2.81,-4.96,-4.02,6.56,66.28,96.52,86.82,75.21
289,-18.74,14.65,3.38,-4.24,-2.71,6.01,65.72,96.24,86.53,75.69
290,-16.22,13.66,1.95,-5.78,-4.51,6.36,67.57,97.22,87.46,76.55
291,-19.13,16.10,4.86,-3.05,-1.56,4.22,65.22,96.38,86.63,74.99
292,-16.56,15.32,3.41,-4.67,-3.24,4.63,67.73,98.36,88.10,75.78
293,-16.55,15.13,3.18,-4.71,-3.35,4.93,67.87,98.34,88.60,77.16
294,-17.87,14.99,3.24,-4.54,-3.20,5.15,66.57,96.91,86.91,75.64
295,-17.31,15.94,4.17,-3.70,-2.07,4.25,67.02,97.93,87.74,76.31
296,-17.38,16.26,4.62,-3.34,-1.64,3.82,67.00,98.01,87.80,76.24
297,-16.94,16.27,4.47,-3.66,-1.90,3.94,67.86,98.28,88.51,76.65
298,-16.76,15.55,3.60,-4.20,-2.59,4.51,67.85,98.39,88.47,76.90
299,-17.86,10.50,-0.51,-9.01,-7.73,10.10,66.16,95.80,85.75,75.50
300,-22.15,11.23,1.74,-5.03,-3.26,9.04,60.93,90.60,80.58,70.00
301,-27.41,15.97,7.55,0.37,0.49,4.67,55.38,85.61,76.58,67.01
302,-31.18,16.99,9.98,3.27,3.59,3.81,51.34,83.20,74.94,65.46
303,-33.75,18.63,12.61,5.69,5.33,1.82,47.84,80.67,72.20,62.54
304,-36.14,19.26,13.62,6.62,5.95,0.79,45.42,78.36,70.38,61.29
305,-26.82,2.08,-6.10,-10.94,-9.48,18.17,53.20,80.71,70.04,60.98
306,-23.89,12.61,3.64,-3.16,-2.89,8.05,58.22,88.31,78.79,68.60
307,-26.55,12.90,4.45,-2.21,-1.80,7.83,55.22,85.22,76.03,66.62
308,-26.54,13.10,4.72,-2.00,-1.67,7.58,55.15,85.22,75.88,66.53
