serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
222,-33.59,-72.30,-19.87,-9.51,-14.02,-86.68,-14.64,28.83,21.00,25.66
223,-32.85,-70.63,-18.54,-8.78,-13.62,-87.82,-15.15,28.76,21.07,25.69
224,-34.03,-71.52,-20.95,-12.35,-16.52,-81.81,-2.31,34.45,24.66,29.33
225,-35.57,-72.19,-24.51,-15.68,-19.28,-80.37,-5.00,34.52,24.48,29.23
226,-35.74,-68.43,-21.27,-11.93,-16.10,-82.30,-1.27,32.66,23.49,27.90
227,-37.15,-69.78,-24.58,-15.02,-19.27,-81.53,-8.80,31.24,22.27,27.03
228,-35.78,-66.50,-23.34,-14.18,-18.54,-81.33,-8.25,32.00,23.03,27.77
229,-34.32,-65.63,-19.96,-9.70,-14.07,-86.25,-8.31,29.51,21.94,25.72
230,-35.41,-64.22,-22.23,-13.24,-17.45,-81.15,-5.70,32.43,23.66,27.91
231,-39.02,-68.43,-24.82,-14.95,-18.97,-85.64,-2.49,31.45,22.59,27.51
232,-34.91,-62.26,-22.98,-14.64,-18.05,-82.34,-14.65,30.02,21.46,26.75
233,-35.61,-61.77,-22.32,-12.81,-17.34,-85.86,-15.27,27.38,20.23,25.39
234,-35.15,-61.51,-22.25,-12.91,-17.71,-85.04,-14.90,28.52,20.97,26.01
235,-36.80,-78.91,-24.58,-14.59,-19.01,-82.00,-6.05,32.06,22.58,27.47
236,-34.78,-74.40,-21.70,-12.40,-17.09,-83.33,-8.27,31.61,22.79,27.73
237,-34.02,-71.26,-20.21,-10.73,-15.95,-85.80,-12.89,29.16,21.18,26.44
238,-33.94,-70.01,-19.97,-10.76,-16.27,-85.40,-12.77,29.50,21.57,26.79
239,-37.82,-72.24,-23.98,-14.49,-18.64,-81.05,4.38,33.87,24.06,28.67
240,-35.96,-69.96,-21.48,-12.09,-16.76,-83.50,-2.21,31.80,23.02,27.95
241,-33.74,-65.46,-19.07,-10.01,-15.82,-85.82,-14.93,28.53,21.24,26.62
242,-37.16,-69.08,-22.33,-12.88,-17.30,-82.53,-0.77,32.84,23.50,28.63
243,-37.12,-69.31,-24.12,-15.22,-19.56,-78.80,-2.83,34.25,24.47,29.72
244,-35.44,-66.97,-20.94,-12.18,-17.29,-82.42,-8.06,31.36,22.99,28.27
245,-34.43,-64.61,-18.74,-9.96,-15.83,-86.09,-13.33,28.64,21.27,26.99
246,-34.00,-63.40,-18.30,-9.40,-15.40,-86.04,-11.93,28.87,21.46,27.17
247,-33.44,-60.01,-17.49,-8.95,-14.60,-85.71,-12.10,28.95,21.72,27.30
248,-33.91,-58.97,-17.57,-8.95,-15.00,-86.32,-12.56,28.58,21.40,27.11
249,-34.83,-59.58,-18.58,-9.66,-15.81,-86.29,-12.15,28.50,21.28,27.23
250,-33.81,-58.89,-17.56,-9.02,-15.42,-86.44,-13.65,27.85,21.29,27.83
251,-34.83,-59.62,-18.28,-9.22,-15.63,-87.17,-14.94,27.16,20.60,27.24
252,-36.27,-60.90,-20.08,-11.13,-16.43,-83.01,-8.68,30.29,22.54,28.91
253,-35.36,-59.70,-18.65,-9.63,-15.85,-85.79,-11.85,28.52,21.45,27.98
254,-34.80,-58.87,-17.65,-8.63,-14.83,-87.45,-13.44,27.58,20.72,27.59
255,-35.84,-59.79,-18.90,-9.49,-16.00,-86.84,-14.14,27.23,20.25,27.04
256,-38.08,-61.59,-20.35,-10.38,-16.96,-86.20,-11.12,28.28,20.43,27.46
257,-42.22,-65.91,-25.76,-15.56,-21.31,-81.70,-10.52,29.90,20.80,28.11
258,-43.20,-66.48,-27.35,-17.25,-23.23,-82.65,-13.64,27.68,20.47,27.09
259,-38.15,-62.25,-22.68,-12.45,-19.52,-91.60,-23.68,20.31,16.91,23.63
260,-41.65,-64.31,-27.44,-14.62,-20.92,-90.13,-21.01,20.28,16.66,22.84
261,-45.68,-67.34,-31.48,-18.51,-23.72,-84.39,-14.48,24.31,17.94,24.39
262,-48.98,-70.78,-35.40,-21.84,-27.21,-81.95,-14.31,24.71,17.22,24.17
263,-46.49,-71.11,-34.10,-22.22,-26.71,-73.56,5.06,32.60,22.89,28.90
264,-45.69,-69.84,-31.68,-19.10,-24.33,-81.36,-9.95,27.19,19.50,26.03
265,-44.90,-68.35,-30.42,-18.10,-23.73,-81.83,-11.62,26.77,19.07,25.59
266,-42.10,-66.14,-28.51,-17.80,-23.22,-75.75,1.04,33.00,24.24,30.11
267,-39.73,-63.49,-25.48,-15.18,-20.37,-78.12,-1.77,32.48,24.29,30.25
268,-36.19,-59.25,-20.15,-10.05,-16.58,-84.24,-10.53,28.09,21.92,27.89
269,-44.34,-67.85,-29.96,-17.55,-22.41,-80.55,-6.54,28.77,20.34,26.72
270,-41.81,-64.25,-25.79,-14.48,-20.91,-84.94,-13.04,26.18,19.58,26.69
271,-46.37,-67.85,-29.63,-17.00,-23.12,-86.80,-18.76,23.31,16.58,24.19
272,-51.42,-73.82,-36.10,-22.83,-27.21,-80.12,-9.13,27.01,17.68,25.03
273,-51.17,-71.72,-33.74,-20.86,-25.57,-80.32,-9.66,26.98,18.37,25.89
274,-48.72,-69.74,-31.82,-20.34,-24.96,-76.31,0.68,31.39,21.93,28.80
275,-47.77,-85.54,-31.52,-19.86,-24.63,-76.41,-3.08,30.38,21.25,28.23
276,-46.99,-86.28,-30.01,-19.11,-24.40,-75.38,47.14,32.58,22.90,29.84
277,-45.16,-85.03,-28.77,-18.07,-22.75,-74.71,35.52,32.93,23.44,30.20
278,-39.17,-79.47,-21.81,-12.48,-18.88,-80.15,-4.56,30.73,23.50,29.93
279,-37.93,-77.00,-19.78,-9.49,-16.37,-86.22,-21.79,26.02,20.09,26.81
280,-42.78,-80.20,-24.32,-12.47,-19.16,-88.75,-39.70,23.09,17.17,24.61
281,-41.45,-80.77,-24.22,-13.98,-20.02,-79.50,-1.73,30.03,22.41,29.22
282,-40.87,-79.91,-23.18,-13.16,-19.34,-81.15,-4.36,29.99,22.41,29.19
283,-35.66,-74.03,-17.24,-8.31,-15.16,-81.95,-0.51,30.67,23.85,29.89
284,-45.21,-83.09,-27.26,-15.16,-20.89,-82.49,-33.08,25.83,18.44,25.82
285,-38.08,-67.84,-23.22,-16.12,-19.95,-62.63,42.15,46.50,34.67,39.85
