serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
227,-33.44,-65.05,-71.58,-58.12,-13.57,-47.78,17.76,91.11,40.22,32.40
228,-38.11,-66.14,-75.24,-56.12,-12.12,-54.45,6.07,76.86,29.10,29.23
229,-39.49,-65.39,-74.76,-55.39,-10.19,-59.13,4.88,72.21,25.68,27.98
230,-35.10,-60.73,-70.66,-48.70,-7.29,-59.82,4.93,66.79,27.71,31.08
231,-35.50,-60.83,-70.40,-49.37,-9.05,-55.73,7.49,68.99,29.83,31.75
232,-43.49,-68.20,-75.45,-55.59,-12.77,-51.07,11.74,85.13,26.30,28.45
233,-40.82,-69.20,-73.28,-55.73,-13.01,-46.67,22.20,94.32,31.51,29.98
234,-46.36,-71.89,-75.91,-61.52,-14.59,-45.88,20.22,99.32,30.69,27.50
235,-45.09,-71.93,-77.45,-62.80,-16.78,-43.52,17.44,102.41,29.32,27.84
236,-49.04,-75.69,-80.55,-63.24,-16.42,-44.77,11.04,112.64,22.92,25.07
237,-52.09,-76.55,-85.48,-63.57,-16.72,-47.37,-9.85,121.17,12.97,22.17
238,-48.38,-73.65,-83.11,-63.93,-18.02,-46.11,-1.72,108.08,20.40,24.78
239,-44.26,-69.04,-76.08,-57.55,-13.75,-46.05,12.85,88.25,29.45,28.49
240,-44.46,-69.42,-76.83,-58.74,-16.25,-43.06,13.28,93.41,31.29,28.88
241,-54.03,-76.41,-82.21,-60.05,-16.12,-45.21,4.81,103.04,18.47,23.33
242,-46.81,-69.19,-75.53,-56.00,-15.80,-43.03,15.41,89.13,30.84,29.11
243,-43.02,-65.59,-73.16,-53.06,-13.92,-45.74,13.49,79.86,31.93,31.05
244,-51.40,-72.39,-78.11,-57.94,-16.65,-47.21,4.99,69.38,19.30,24.96
245,-52.98,-73.04,-81.10,-57.50,-15.97,-47.08,2.30,82.67,20.89,25.13
246,-44.97,-65.94,-73.08,-53.84,-14.92,-43.58,12.33,76.01,31.11,30.59
247,-44.66,-66.61,-73.67,-54.55,-15.69,-42.41,12.50,78.22,31.71,30.39
248,-44.52,-66.12,-73.24,-54.36,-16.43,-43.66,14.09,79.88,32.29,30.95
249,-43.67,-64.56,-71.12,-52.91,-15.68,-43.06,15.18,78.29,34.47,32.33
250,-49.32,-70.35,-78.73,-56.76,-16.49,-44.62,3.97,80.17,25.17,26.79
251,-41.17,-61.15,-70.93,-49.27,-12.40,-48.00,5.51,64.60,30.87,31.51
252,-41.91,-61.77,-70.62,-49.07,-11.71,-47.16,6.42,64.51,30.61,31.40
253,-45.80,-66.86,-74.10,-53.98,-15.36,-43.21,12.94,80.85,31.77,29.97
254,-46.35,-67.44,-74.35,-54.86,-16.23,-41.65,13.39,81.48,31.75,29.96
255,-46.55,-67.75,-74.48,-54.72,-16.19,-42.94,12.98,81.51,31.47,29.73
256,-46.46,-67.90,-74.50,-55.10,-16.20,-42.20,13.73,83.05,31.80,29.84
257,-46.66,-67.61,-74.60,-55.19,-16.57,-42.38,13.42,82.95,31.64,29.86
258,-46.46,-67.49,-74.53,-54.90,-16.40,-42.12,13.21,81.47,31.21,29.77
259,-44.66,-67.26,-75.08,-55.68,-16.81,-40.98,11.62,82.31,31.17,29.79
260,-50.26,-71.08,-77.78,-57.65,-16.79,-41.24,11.52,88.46,27.61,27.07
261,-49.32,-70.14,-77.52,-57.51,-16.93,-40.82,10.11,86.04,28.46,27.62
262,-50.92,-71.66,-78.45,-58.30,-17.60,-41.34,9.58,87.89,27.21,27.17
263,-49.62,-70.83,-77.67,-57.53,-17.05,-40.92,10.29,86.88,27.90,27.42
264,-49.94,-70.48,-77.89,-57.31,-17.16,-41.83,8.94,84.48,27.30,27.31
265,-49.91,-70.58,-77.95,-57.42,-16.95,-41.78,8.80,84.24,27.17,27.21
266,-52.16,-71.31,-80.48,-56.35,-15.16,-46.67,-2.32,71.67,21.13,24.78
267,-53.07,-71.75,-82.18,-56.19,-14.96,-48.16,-6.76,67.16,18.23,23.86
268,-53.74,-72.12,-81.52,-57.44,-16.10,-45.76,-2.66,75.27,19.91,24.08
269,-55.78,-77.36,-79.67,-64.08,-20.93,-33.73,19.81,121.18,24.56,24.00
270,-56.62,-76.77,-79.14,-62.93,-20.83,-34.04,22.16,115.47,25.54,24.57
271,-50.93,-68.91,-77.60,-55.93,-15.71,-44.88,3.02,72.65,24.41,26.34
272,-48.83,-64.71,-74.18,-52.09,-12.95,-49.94,-1.34,55.95,23.19,26.82
273,-47.87,-60.64,-70.40,-49.57,-11.86,-52.00,-6.28,43.16,22.05,27.09
274,-50.68,-66.08,-75.00,-55.83,-16.63,-43.03,2.02,63.13,25.24,26.89
275,-50.37,-64.98,-74.08,-54.50,-15.60,-43.99,-0.23,57.08,24.06,26.67
276,-49.34,-61.48,-71.68,-50.70,-12.60,-50.83,-7.71,41.96,20.62,26.17
277,-48.56,-58.71,-69.41,-48.29,-11.04,-54.59,-11.16,35.11,18.74,25.81
278,-47.83,-57.40,-67.81,-47.36,-10.56,-54.41,-11.00,34.63,19.07,26.29
279,-47.73,-56.35,-67.00,-46.48,-9.87,-56.50,-12.56,31.47,18.15,25.96
280,-47.52,-56.32,-67.12,-46.69,-10.75,-55.69,-11.88,32.31,18.40,26.21
281,-47.53,-55.78,-66.40,-46.28,-10.83,-55.26,-12.51,31.30,17.93,26.05
282,-47.06,-53.31,-63.89,-43.79,-9.16,-55.71,-11.71,31.21,18.32,26.38
283,-47.33,-53.00,-63.73,-43.95,-9.44,-55.52,-11.61,31.87,18.81,26.55
284,-47.17,-53.09,-63.98,-43.77,-9.07,-55.69,-11.11,32.46,18.72,26.56
285,-48.20,-53.35,-64.45,-43.98,-9.14,-57.50,-12.25,30.84,18.38,26.19
286,-48.57,-58.26,-67.34,-50.09,-14.83,-41.18,2.18,53.32,27.11,28.96
287,-48.84,-58.85,-67.97,-51.00,-15.73,-40.84,4.08,56.09,27.68,29.05
288,-47.94,-56.08,-66.01,-47.50,-12.79,-46.64,-2.15,45.22,24.01,28.41
