serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
67,-40.78,5.38,-78.90,-78.96,-70.13,-117.08,-21.70,-7.49,-2.71,-20.09
68,-34.34,12.00,-70.83,-70.83,-63.75,-114.22,-23.66,-1.86,-2.67,-3.55
69,-38.85,10.73,-72.47,-72.34,-68.39,-110.00,-19.59,9.05,7.73,-1.71
70,-34.10,15.97,-64.60,-63.90,-64.61,-108.18,-12.34,28.46,25.65,28.05
71,-39.33,11.62,-63.28,-59.29,-58.67,-110.89,-9.81,41.80,35.34,37.54
72,-35.08,13.25,-68.77,-66.19,-65.97,-108.63,-15.15,27.03,25.38,20.23
73,-37.86,10.40,-74.93,-72.60,-70.12,-111.06,-17.95,47.71,28.67,-11.39
74,-39.69,8.09,-77.41,-71.87,-61.53,-107.03,-21.30,60.84,23.09,5.27
75,-23.78,8.45,-78.67,-72.93,-66.94,-128.09,-17.53,54.55,36.92,15.54
76,-29.70,7.34,-79.19,-75.87,-68.43,-119.40,-18.78,28.81,23.61,-6.95
77,-29.60,6.87,-79.22,-75.72,-67.30,-120.47,-19.67,24.11,20.15,-7.24
78,-29.56,6.98,-80.16,-77.30,-68.19,-119.38,-19.15,23.46,17.89,-13.74
79,-29.27,8.34,-79.79,-76.45,-67.77,-117.60,-19.17,22.17,18.47,-11.22
80,-32.08,2.38,-82.38,-77.51,-66.90,-125.52,-22.25,15.02,3.52,-14.43
81,-40.25,-5.27,-82.19,-74.50,-64.70,-126.93,-22.30,85.85,18.08,-0.07
82,-43.26,-1.78,-77.11,-71.35,-65.45,-122.18,-12.04,69.49,30.96,14.25
83,-39.08,2.20,-77.68,-70.40,-63.43,-122.71,-20.30,28.54,19.92,7.50
84,-30.09,20.31,-57.67,-52.77,-51.85,-94.81,-12.24,28.32,21.08,24.97
85,-29.31,22.43,-53.57,-49.89,-50.34,-95.11,-10.58,31.94,24.44,29.52
86,-29.38,21.85,-54.67,-50.60,-49.85,-92.91,-10.32,31.67,23.87,28.22
87,-40.22,5.66,-70.46,-65.07,-62.67,-113.18,-16.39,25.99,19.21,16.39
88,-41.70,2.85,-73.63,-68.22,-64.12,-113.38,-16.26,26.26,18.12,13.47
89,-40.70,3.55,-72.96,-67.70,-63.13,-115.52,-17.09,23.12,16.55,12.49
90,-40.72,2.21,-75.02,-70.23,-65.50,-117.84,-18.51,19.38,14.71,7.88
91,-42.54,1.77,-78.33,-73.16,-66.52,-118.35,-19.29,37.79,20.92,0.95
92,-42.28,-0.54,-82.11,-75.96,-67.74,-120.47,-19.82,43.89,21.12,-3.18
93,-42.52,0.94,-80.56,-75.24,-70.33,-116.50,-18.03,49.86,26.13,1.83
94,-37.86,14.31,-59.78,-55.29,-54.16,-98.65,-10.33,39.16,29.06,31.13
95,-35.80,16.26,-59.79,-55.97,-54.68,-96.64,-10.71,36.90,27.05,28.98
96,-37.04,14.15,-62.21,-57.73,-56.52,-99.30,-11.57,37.89,27.93,28.39
97,-35.97,19.48,-52.92,-49.56,-48.54,-92.16,-7.37,39.39,30.37,35.92
98,-36.63,15.38,-63.01,-61.33,-57.72,-94.43,-13.99,31.61,27.03,29.31
99,-36.78,17.93,-59.00,-58.07,-56.57,-91.29,-12.07,32.31,26.58,31.88
100,-40.91,14.23,-60.20,-58.62,-58.39,-95.33,-12.20,32.94,26.71,33.07
101,-43.13,12.32,-60.84,-58.66,-56.93,-96.37,-11.84,34.44,27.17,30.89
102,-42.46,12.68,-61.04,-58.66,-57.35,-97.15,-12.87,31.48,25.20,28.87
103,-46.66,5.35,-77.99,-73.64,-67.69,-102.18,-18.73,45.05,30.92,17.32
104,-34.65,23.11,-53.26,-49.65,-49.81,-83.38,-10.39,38.89,29.89,37.81
105,-34.40,22.44,-54.60,-50.37,-49.97,-83.08,-10.77,38.54,28.89,35.84
106,-27.69,31.71,-50.69,-49.90,-50.30,-86.35,-8.80,28.91,28.43,37.01
107,-26.38,33.32,-47.20,-48.23,-48.38,-88.69,-8.64,25.49,26.43,35.36
108,-24.51,30.95,-51.83,-51.79,-51.09,-93.47,-9.35,28.63,28.68,36.56
109,-23.81,30.74,-53.31,-53.22,-52.48,-90.91,-9.11,29.31,28.88,36.91
110,-25.04,30.88,-51.50,-51.08,-50.26,-94.04,-9.17,29.10,28.69,36.68
111,-22.68,31.25,-52.50,-52.21,-51.65,-92.01,-9.20,28.86,28.78,37.05
112,-14.45,26.73,-58.56,-55.54,-53.12,-98.19,-9.45,31.38,27.34,36.88
113,-14.41,26.90,-58.33,-55.39,-54.11,-98.67,-9.21,30.54,27.63,38.24
114,-14.52,27.06,-58.60,-55.95,-53.73,-100.26,-9.81,30.04,26.68,36.29
115,-15.73,24.94,-61.39,-58.04,-55.45,-98.79,-9.50,33.80,29.18,37.56
116,-21.81,5.65,-67.86,-62.40,-58.68,-94.58,-11.90,37.55,27.50,37.10
117,-26.41,6.35,-71.25,-63.37,-61.05,-96.53,-14.38,56.37,34.51,26.71
118,-27.83,4.01,-72.08,-65.73,-64.40,-98.05,-13.31,60.57,37.86,28.40
119,-27.56,5.02,-70.92,-63.84,-62.20,-97.26,-13.86,46.92,30.47,26.10
120,-26.18,6.33,-69.15,-62.90,-61.83,-97.23,-13.80,41.14,30.91,27.62
121,-28.49,6.79,-65.33,-59.38,-59.42,-92.90,-9.88,46.39,36.67,35.99
122,-24.90,11.44,-59.83,-54.32,-54.20,-91.76,-8.95,41.02,32.46,37.94
123,-22.82,13.25,-57.85,-54.16,-53.44,-91.12,-10.36,34.14,26.31,35.15
124,-27.25,5.71,-69.17,-64.97,-62.40,-103.14,-18.63,25.45,15.75,19.03
125,-36.62,-3.59,-76.91,-68.49,-68.67,-107.65,-19.58,32.97,38.39,20.47
126,-37.04,-3.84,-77.98,-68.90,-69.14,-105.36,-18.99,36.28,38.75,19.36
127,-37.44,-4.31,-77.71,-68.48,-69.21,-106.93,-18.69,39.21,40.22,22.08
128,-37.27,-2.53,-74.05,-69.99,-65.90,-101.16,-15.69,39.27,36.02,32.40
129,-35.58,0.29,-71.02,-68.20,-64.39,-100.91,-15.64,33.25,30.76,29.98
130,-46.47,-7.48,-77.31,-72.88,-72.61,-103.73,-12.42,88.40,64.00,54.24
131,-41.99,-4.70,-81.12,-75.71,-73.22,-101.92,-15.52,57.44,43.11,30.71
132,-38.66,-5.39,-77.21,-76.46,-71.22,-114.80,-25.33,-9.31,0.79,-3.10
133,-39.66,-5.19,-77.57,-77.06,-72.72,-111.83,-22.95,1.27,8.40,2.85
134,-39.34,-3.44,-75.99,-74.66,-71.92,-108.36,-20.62,12.15,15.53,12.23
135,-42.33,-9.13,-80.99,-79.34,-74.76,-116.57,-23.86,-8.07,4.79,-9.93
136,-41.94,-9.09,-80.34,-79.12,-74.42,-117.90,-25.09,-15.82,-1.27,-11.82
137,-49.13,-15.84,-85.99,-83.70,-77.97,-122.65,-23.52,-35.97,6.77,-21.24
138,-48.01,-7.00,-78.21,-74.14,-72.15,-101.96,-13.87,46.58,38.56,37.15
139,-46.26,-8.09,-80.02,-76.62,-73.40,-112.14,-19.91,15.83,17.27,13.53
140,-46.30,-8.74,-81.69,-77.69,-73.97,-111.39,-20.29,13.88,15.89,11.87
141,-46.84,-8.95,-81.11,-77.20,-73.18,-113.29,-20.32,14.08,16.39,13.91
142,-46.83,-8.40,-81.45,-77.52,-74.22,-110.00,-19.24,20.71,20.81,13.71
143,-47.64,-9.65,-82.07,-78.27,-74.50,-110.42,-19.30,19.90,21.28,13.69
144,-48.27,-9.66,-82.01,-78.17,-75.19,-111.40,-18.96,22.77,23.22,14.10
145,-48.86,-10.44,-82.41,-77.94,-74.90,-112.28,-18.65,26.19,25.24,16.50
146,-48.81,-10.66,-83.35,-79.42,-76.50,-111.01,-19.07,22.30,22.69,11.49
147,-48.46,-10.39,-83.08,-78.95,-77.00,-111.72,-19.05,27.32,27.03,16.93
148,-48.45,-10.38,-82.49,-79.10,-76.59,-111.60,-18.75,24.11,24.22,13.95
149,-48.33,-10.05,-82.33,-78.22,-75.67,-112.35,-18.94,25.47,22.75,14.57
150,-48.48,-10.65,-83.71,-79.99,-76.59,-111.74,-19.16,23.42,22.40,9.73
151,-48.79,-11.11,-83.26,-78.49,-75.40,-113.86,-20.01,17.67,20.48,12.71
152,-47.99,-9.86,-82.46,-78.95,-75.77,-111.82,-19.52,20.33,20.94,9.95
153,-48.73,-11.24,-84.38,-80.35,-76.62,-113.55,-19.91,19.85,22.43,7.79
154,-48.55,-10.86,-83.19,-78.72,-74.54,-114.79,-20.43,14.51,18.15,9.58
155,-47.89,-9.70,-81.97,-77.70,-74.82,-112.80,-20.36,11.29,17.46,10.06
156,-47.05,-8.81,-81.79,-78.02,-74.48,-110.41,-19.51,17.07,18.78,10.30
157,-48.20,-10.36,-82.92,-78.71,-75.35,-112.72,-20.06,16.87,19.97,10.05
158,-48.01,-9.75,-82.32,-78.65,-75.94,-111.58,-19.60,16.02,18.71,10.22
159,-49.66,-10.62,-82.61,-78.59,-76.95,-111.68,-18.08,35.62,31.04,20.04
160,-49.52,-10.72,-83.21,-79.33,-77.37,-110.88,-17.75,35.47,31.63,18.66
161,-49.69,-10.62,-82.81,-78.65,-77.17,-111.07,-17.74,35.98,31.49,21.74
162,-50.52,-11.77,-84.12,-80.43,-78.03,-111.03,-18.08,33.80,30.53,11.88
163,-53.89,-14.22,-85.08,-80.68,-78.62,-112.90,-17.20,56.79,39.34,16.75
164,-52.91,-12.51,-83.20,-79.05,-78.23,-109.68,-16.26,52.79,40.89,27.78
165,-51.20,-8.96,-79.27,-75.62,-75.30,-101.28,-13.03,59.78,48.23,47.02
166,-48.57,-4.88,-73.49,-69.50,-68.84,-93.08,-9.59,59.48,47.72,56.23
167,-46.58,-4.10,-74.88,-71.28,-71.23,-97.39,-12.65,47.46,39.36,47.68
168,-43.44,-2.29,-74.15,-70.54,-69.89,-100.10,-15.68,32.24,29.19,36.32
169,-39.97,1.36,-71.12,-68.39,-67.55,-99.05,-16.57,25.54,22.81,39.94
170,-44.80,-3.55,-78.33,-72.27,-68.05,-99.42,-16.59,62.66,35.82,14.73
171,-36.43,3.26,-74.97,-70.43,-62.38,-104.15,-25.95,9.99,6.99,-2.74
172,-36.90,3.25,-73.97,-70.19,-64.19,-101.23,-24.04,9.98,9.80,1.04
173,-45.88,-2.02,-75.81,-70.49,-67.10,-100.73,-21.38,18.36,13.80,7.24
174,-46.10,-0.08,-75.42,-69.98,-67.81,-95.79,-20.25,23.79,15.64,9.44
175,-51.74,-7.28,-83.68,-77.77,-71.93,-102.21,-20.91,32.46,18.77,-0.95
176,-49.51,-5.41,-84.35,-82.14,-74.97,-92.57,-20.36,-14.24,1.08,-26.74
177,-54.16,-8.75,-81.13,-76.41,-74.72,-106.13,-19.72,33.10,26.01,7.99
178,-52.21,-5.89,-78.57,-74.69,-76.23,-94.28,-15.97,42.94,34.37,18.34
179,-53.03,-6.24,-75.97,-71.42,-74.10,-92.31,-13.76,51.98,40.59,42.54
180,-47.13,-1.86,-75.29,-71.99,-71.82,-92.95,-17.19,29.09,24.09,20.03
181,-47.96,-2.80,-76.24,-70.69,-70.30,-96.83,-17.24,38.45,28.41,29.95
182,-16.67,22.25,-71.56,-68.67,-66.78,-110.50,-17.02,23.85,22.54,24.05
183,-16.27,23.29,-70.62,-68.89,-67.25,-109.69,-16.80,23.71,22.08,22.88
184,-16.64,22.17,-70.91,-68.06,-65.74,-111.29,-17.07,24.10,24.06,26.85
185,-17.06,21.71,-72.25,-70.13,-67.54,-111.39,-17.67,22.46,21.52,21.29
186,-17.11,23.56,-68.50,-66.31,-64.57,-106.05,-14.65,28.21,24.89,30.37
187,-17.78,24.96,-64.89,-62.53,-61.45,-104.87,-12.94,30.82,26.64,35.67
188,-23.59,19.34,-69.31,-67.15,-67.06,-104.65,-11.74,35.63,33.07,39.15
189,-23.40,19.77,-69.08,-66.87,-66.83,-105.86,-12.05,33.95,31.26,38.50
190,-25.18,20.46,-68.31,-67.74,-68.56,-103.38,-13.14,29.90,29.31,36.72
191,-30.93,17.89,-70.08,-69.30,-71.10,-102.38,-14.00,30.27,31.24,35.57
192,-28.84,15.27,-74.37,-74.49,-73.62,-110.47,-17.39,14.07,19.72,14.61
193,-27.85,17.19,-69.94,-69.37,-70.18,-109.02,-16.27,20.00,22.58,27.88
194,-28.86,15.97,-71.01,-70.68,-71.05,-107.83,-15.50,21.66,24.34,27.29
195,-25.67,19.53,-66.98,-63.08,-62.37,-103.40,-13.88,35.01,29.40,19.04
196,-25.29,19.27,-68.74,-63.33,-59.80,-104.67,-16.51,32.18,24.08,16.40
197,-25.45,20.35,-66.57,-61.52,-59.09,-103.53,-15.25,31.39,25.54,20.35
198,-27.11,20.97,-64.11,-59.19,-58.02,-98.42,-11.05,38.39,30.71,27.26
199,-28.35,21.16,-62.44,-58.26,-58.21,-96.20,-9.10,41.18,33.09,31.60
200,-27.16,21.23,-63.02,-57.94,-57.02,-98.37,-11.82,34.85,28.19,27.83
201,-27.55,20.72,-63.76,-59.82,-59.36,-98.96,-12.36,33.14,27.91,27.83
202,-26.71,22.58,-61.28,-57.23,-56.94,-97.36,-12.65,30.23,24.81,26.32
203,-28.03,20.41,-62.89,-58.50,-57.82,-97.65,-12.97,30.46,24.92,26.49
204,-28.33,20.17,-62.88,-58.98,-58.94,-96.54,-11.84,33.21,27.94,29.61
205,-29.06,20.46,-62.63,-58.66,-58.27,-96.23,-11.70,32.75,27.08,31.45
206,-29.67,19.43,-63.08,-58.60,-58.36,-96.87,-11.02,34.55,28.71,32.93
207,-30.87,17.86,-65.63,-60.25,-60.34,-98.25,-11.20,36.64,29.25,31.70
208,-34.15,16.05,-69.44,-65.26,-65.28,-99.44,-11.98,36.42,28.68,27.36
209,-36.35,16.93,-64.53,-61.02,-62.58,-94.89,-9.41,39.16,32.59,38.46
210,-37.56,16.24,-63.49,-60.35,-61.31,-96.04,-9.93,35.84,31.36,39.43
211,-31.35,17.52,-56.71,-54.15,-54.33,-92.73,-10.05,31.02,27.07,35.80
212,-17.09,25.93,-62.43,-59.07,-52.12,-107.91,-16.37,12.39,8.34,9.53
213,-19.13,22.89,-64.50,-61.24,-54.97,-109.18,-17.63,9.01,6.00,7.75
214,-23.13,19.53,-68.31,-65.75,-60.35,-109.58,-16.18,12.39,8.11,5.64
215,-27.83,15.00,-71.18,-66.99,-62.84,-110.78,-14.73,15.26,10.83,6.00
216,-29.10,15.19,-69.86,-66.09,-64.27,-107.35,-13.54,19.11,15.08,11.67
217,-31.22,11.25,-77.75,-72.44,-68.31,-103.85,-12.81,51.21,29.27,7.79
218,-33.85,10.56,-77.96,-73.42,-67.66,-103.41,-14.73,71.05,36.59,14.06
219,-32.93,12.68,-75.49,-69.91,-64.53,-104.16,-14.53,50.18,28.37,14.21
220,-34.10,12.62,-73.95,-68.85,-64.89,-101.52,-13.05,54.22,32.47,19.52
221,-36.72,11.88,-74.38,-70.45,-67.81,-98.20,-11.65,62.76,37.35,21.11
222,-45.18,4.69,-71.52,-68.27,-67.46,-87.19,-7.93,68.52,43.74,32.66
223,-39.22,-5.53,-76.04,-70.51,-68.23,-91.51,-8.89,72.20,45.28,33.59
224,-32.10,6.09,-73.71,-68.26,-67.86,-99.46,-6.43,45.49,31.62,27.43
225,-31.92,0.11,-72.44,-65.39,-65.24,-102.84,-8.45,39.22,28.00,28.30
226,-34.23,-6.51,-73.74,-65.90,-64.74,-101.46,-10.06,45.35,29.47,28.73
227,-25.62,15.36,-58.87,-58.37,-60.27,-106.47,-9.09,20.03,20.76,23.33
228,-39.19,16.71,-59.42,-57.58,-60.98,-93.24,-8.65,21.04,21.74,24.67
229,-10.91,17.75,-54.44,-55.80,-59.19,-113.45,-11.48,13.46,17.52,22.12
230,3.90,13.78,-54.22,-55.73,-61.83,-115.03,-14.66,9.03,17.51,24.45
231,-8.73,13.86,-52.84,-55.01,-60.49,-110.36,-9.79,15.66,23.41,34.76
232,-27.61,12.73,-52.25,-54.39,-59.06,-101.80,-5.85,21.56,27.42,40.05
233,-36.97,11.14,-53.04,-55.21,-62.36,-92.63,-2.73,24.84,29.98,42.96
234,-22.77,9.96,-51.76,-54.72,-61.78,-105.61,-5.02,20.87,26.89,39.61
235,-12.51,9.45,-51.15,-54.20,-60.48,-111.62,-7.46,18.46,24.73,38.76
236,-32.28,6.04,-53.10,-59.83,-71.19,-104.94,-16.00,-1.27,7.16,26.69
237,-24.34,4.59,-52.41,-54.70,-59.09,-110.34,-11.87,11.04,18.39,30.01
238,-26.55,4.81,-51.38,-52.84,-54.75,-126.29,-11.63,13.23,21.57,39.38
239,-50.68,5.88,-47.47,-54.51,-59.09,-83.57,-10.08,13.66,20.08,38.49
240,-14.60,32.44,-70.03,-59.71,-58.97,-94.81,-26.53,52.48,38.43,32.82
241,-15.37,23.55,-78.41,-70.28,-63.16,-105.61,-23.27,50.13,24.37,5.88
242,-18.16,25.84,-70.88,-68.50,-64.96,-91.48,-17.27,29.90,28.38,13.00
243,-14.32,25.62,-67.40,-65.21,-60.59,-101.84,-21.59,15.83,17.16,13.98
244,-15.25,20.08,-77.07,-77.85,-68.27,-95.85,-18.44,20.48,25.47,14.99
245,-20.86,10.75,-78.59,-52.24,-56.36,-109.03,-25.84,28.45,38.71,35.18
246,-14.78,18.79,-74.45,-65.68,-57.50,-110.41,-18.12,21.77,11.46,3.65
247,-13.87,18.82,-72.32,-65.00,-59.90,-104.71,-18.11,25.58,14.97,6.82
248,-22.31,15.48,-74.65,-67.44,-62.41,-101.43,-14.31,40.58,23.34,10.92
249,-12.71,25.14,-65.81,-58.48,-54.36,-102.53,-17.72,23.89,15.14,13.04
250,-8.63,27.50,-63.44,-56.84,-50.78,-104.80,-21.58,13.53,10.12,11.72
251,-25.40,16.97,-71.38,-66.21,-62.72,-98.39,-10.44,42.78,29.59,19.96
252,-10.70,28.54,-62.33,-57.26,-51.12,-103.53,-21.75,8.01,5.62,9.43
253,-12.26,27.63,-64.73,-59.76,-54.22,-101.21,-20.00,10.93,7.29,8.92
254,-16.34,27.90,-61.54,-57.22,-54.07,-93.72,-10.48,31.49,23.88,26.03
255,-14.52,31.39,-56.50,-52.53,-50.54,-86.64,-4.61,39.40,30.52,33.85
256,-27.14,17.58,-68.53,-62.89,-60.36,-94.91,-8.63,51.08,36.49,33.29
257,-25.91,20.10,-65.56,-61.23,-58.81,-89.95,-5.78,46.89,34.65,33.75
258,-26.45,17.48,-69.33,-68.10,-64.54,-97.21,-10.53,36.96,31.80,30.49
259,-27.19,15.67,-77.56,-80.53,-74.86,-96.52,-15.94,13.15,9.71,-3.21
260,-27.77,14.10,-74.03,-75.53,-67.38,-104.51,-21.42,-1.66,-4.05,-10.52
261,-31.18,9.94,-76.43,-74.34,-70.32,-103.17,-18.48,24.14,17.38,13.32
262,-40.65,-14.09,-73.70,-75.14,-61.14,-133.07,-34.25,-108.94,-107.97,-62.61
263,-39.92,-9.73,-79.09,-79.82,-66.71,-125.68,-30.21,-77.74,-77.99,-52.83
264,-37.85,4.13,-75.22,-75.62,-72.83,-101.02,-19.08,7.60,5.82,3.42
265,-34.92,9.30,-67.09,-67.40,-67.25,-90.77,-13.51,25.71,23.50,31.50
266,-37.28,11.38,-65.98,-61.32,-59.53,-89.79,-8.60,63.85,41.02,33.97
267,-33.07,9.80,-77.64,-66.88,-70.29,-103.80,-22.22,80.57,57.49,31.18
268,-37.35,0.40,-85.19,-79.58,-74.44,-114.85,-27.00,163.92,65.94,-13.28
269,-13.82,18.11,-75.88,-71.17,-69.22,-115.60,-21.80,22.97,26.75,-0.55
270,-17.68,20.15,-74.49,-67.92,-67.14,-106.91,-18.09,44.67,32.37,14.40
271,-18.66,21.18,-71.56,-64.13,-61.21,-105.54,-20.72,25.10,20.33,11.47
272,-23.77,22.31,-67.06,-61.04,-61.70,-94.90,-11.19,47.69,38.18,31.59
273,-22.49,25.20,-59.48,-55.28,-56.27,-93.11,-8.76,42.06,35.66,35.61
274,-24.91,19.43,-69.43,-64.61,-61.62,-101.50,-15.19,32.82,27.34,25.49
275,-30.25,8.42,-78.41,-75.53,-68.65,-113.69,-23.10,-4.38,5.96,-4.60
276,-29.77,9.61,-77.89,-73.34,-68.25,-113.10,-21.32,4.40,12.40,2.24
277,-30.16,10.83,-75.20,-69.62,-67.65,-111.23,-18.89,19.57,25.37,17.65
278,-24.66,15.01,-74.01,-72.89,-68.20,-102.48,-21.38,-5.79,-5.23,-8.65
279,-27.93,12.39,-73.81,-72.25,-69.56,-108.57,-21.20,5.89,8.62,8.23
280,-24.69,18.94,-64.57,-62.83,-62.35,-100.13,-16.42,19.71,18.59,30.86
281,-27.54,13.92,-67.98,-66.41,-65.58,-102.34,-17.20,17.55,16.84,27.17
282,-29.27,10.69,-73.84,-72.69,-70.51,-107.00,-20.53,4.24,6.61,11.51
283,-31.62,7.87,-72.61,-72.68,-72.27,-113.11,-22.73,-0.37,2.51,4.76
284,-33.06,6.89,-76.39,-74.94,-74.68,-110.03,-20.53,3.20,6.50,8.61
285,-35.04,6.77,-76.78,-76.37,-75.80,-107.69,-21.58,-4.38,-0.34,-4.01
286,-33.61,11.06,-83.48,-80.89,-77.80,-105.57,-20.36,14.27,27.60,20.08
287,-37.00,10.51,-77.44,-70.69,-74.00,-100.47,-19.28,67.40,47.34,14.38
