serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
60,-59.28,-31.66,13.69,-2.76,-11.15,-53.92,-6.29,17.88,20.16,25.01
61,-56.58,-28.23,17.74,0.46,-8.93,-59.42,-8.52,17.57,20.22,25.32
62,-55.59,-26.81,19.18,1.83,-7.32,-62.22,-9.47,17.35,20.26,25.33
63,-53.88,-24.56,22.51,4.54,-5.02,-66.15,-11.24,16.77,20.20,25.58
64,-52.51,-22.96,23.44,5.11,-4.95,-66.15,-10.62,18.34,21.28,26.52
65,-51.45,-22.71,23.00,5.00,-5.01,-64.43,-9.57,19.11,21.85,27.02
66,-49.66,-21.16,23.92,5.68,-4.52,-63.52,-8.36,21.45,23.81,28.49
67,-46.41,-18.47,25.71,6.74,-3.68,-61.64,-6.10,25.35,26.46,30.65
68,-46.03,-18.58,24.63,5.95,-4.22,-59.39,-4.47,26.70,27.52,31.24
69,-45.61,-18.22,24.62,6.19,-4.04,-59.08,-4.18,27.48,28.11,31.91
70,-46.67,-18.86,24.33,6.17,-3.97,-59.32,-4.24,27.07,28.05,31.86
71,-47.51,-19.41,23.79,5.62,-4.49,-59.73,-4.92,25.54,26.91,30.98
72,-48.70,-20.24,23.65,5.45,-4.62,-61.28,-6.62,23.39,25.13,29.45
73,-48.53,-19.08,26.28,7.75,-2.96,-65.81,-9.38,21.41,24.03,28.80
74,-49.82,-18.43,28.71,8.77,-3.31,-80.15,-20.96,9.53,15.93,22.60
75,-55.39,-25.34,21.35,4.49,-5.31,-71.86,-16.03,11.46,16.67,22.57
76,-51.84,-19.77,28.69,10.61,-1.04,-80.91,-18.90,11.02,17.50,24.25
77,-51.06,-20.06,27.84,9.43,-2.02,-79.71,-19.48,9.95,16.05,22.47
78,-52.84,-22.17,25.59,7.87,-2.83,-75.67,-17.39,11.77,17.52,23.84
79,-54.39,-23.27,24.63,7.44,-3.08,-76.97,-18.02,10.46,16.49,22.88
80,-57.11,-27.53,17.50,1.53,-8.27,-65.63,-12.32,14.65,19.15,24.30
81,-55.01,-26.28,17.85,1.73,-7.99,-62.98,-10.50,16.75,20.43,25.25
82,-53.39,-25.24,18.58,2.23,-8.11,-56.79,-4.54,22.70,24.79,28.83
83,-52.01,-23.52,20.89,3.73,-6.82,-58.19,-4.59,23.72,25.07,29.00
84,-51.60,-24.70,17.56,1.25,-8.97,-51.21,-0.33,26.72,27.30,30.66
85,-52.88,-26.39,15.49,-0.35,-9.95,-49.75,0.12,26.50,27.51,30.79
86,-49.33,-23.35,17.56,1.38,-8.79,-49.68,1.87,29.59,29.77,32.46
87,-44.42,-19.57,18.96,2.60,-7.37,-47.89,4.97,35.15,33.99,36.12
88,-43.02,-17.97,20.23,3.68,-6.36,-49.02,5.01,36.50,34.93,36.87
89,-40.34,-15.43,21.67,4.94,-5.29,-48.81,6.15,39.21,37.05,38.53
90,-39.12,-13.47,24.51,7.44,-2.93,-51.59,4.82,39.70,37.59,38.87
91,-40.07,-13.64,25.63,8.19,-2.63,-54.49,2.42,37.39,35.66,37.28
92,-51.10,-21.12,25.67,8.26,-3.09,-66.71,-9.54,19.72,22.87,27.47
93,-50.38,-20.37,25.93,8.29,-3.03,-66.36,-8.93,20.68,23.55,27.85
94,-51.33,-21.21,25.56,8.47,-2.78,-66.91,-9.85,19.64,22.77,27.59
95,-54.82,-23.63,24.47,7.63,-3.51,-71.06,-13.14,14.76,19.36,24.84
96,-59.24,-27.96,20.69,4.46,-6.05,-72.76,-16.09,9.78,14.86,21.08
97,-76.80,-44.26,7.69,-7.25,-14.28,-67.39,-17.58,2.50,7.48,14.28
98,-75.31,-42.50,9.37,-5.10,-12.54,-88.82,-26.23,-3.89,2.84,10.74
99,-71.80,-41.55,10.78,-3.28,-11.02,-83.61,-22.98,0.14,6.50,14.05
100,-70.48,-40.50,10.69,-4.52,-12.95,-76.71,-22.56,1.64,7.99,15.16
101,-70.44,-40.14,11.25,-3.47,-11.68,-69.71,-18.23,5.08,10.71,17.45
102,-67.70,-38.30,10.13,-4.72,-11.20,-70.78,-13.32,8.38,12.95,18.97
103,-63.96,-35.27,21.62,5.10,-5.85,-75.57,-14.02,10.71,15.64,21.98
104,-60.78,-32.49,25.00,7.83,-3.51,-83.24,-16.92,9.23,15.18,21.70
105,-60.39,-32.11,25.34,7.86,-3.51,-87.17,-18.11,6.63,13.00,20.06
106,-59.85,-33.50,24.37,7.05,-4.05,-88.15,-18.60,6.23,12.55,19.68
107,-60.38,-33.87,24.70,7.31,-3.97,-89.33,-21.23,5.24,11.86,19.15
108,-61.10,-31.60,27.42,9.93,-1.77,-93.68,-25.26,1.37,9.43,17.52
109,-57.48,-28.45,30.60,12.56,0.30,-95.11,-27.36,-0.50,8.53,17.28
110,-68.43,-38.88,18.51,3.00,-6.53,-86.79,-24.98,-0.24,7.44,15.45
111,-68.81,-39.85,17.73,2.32,-7.32,-84.86,-24.11,0.53,7.80,15.69
112,-69.80,-40.42,16.82,1.67,-7.42,-81.99,-23.28,0.85,8.02,15.75
113,-67.64,-39.24,16.74,1.27,-8.48,-70.42,-16.80,6.64,12.39,18.90
114,-61.45,-32.59,23.81,6.56,-4.62,-76.03,-18.09,8.14,14.03,20.77
115,-58.89,-29.76,27.67,10.01,-1.77,-80.70,-19.01,8.03,14.64,21.50
116,-60.69,-31.30,26.56,9.28,-2.27,-84.59,-21.38,4.76,11.88,18.96
117,-60.94,-31.03,27.36,10.50,-1.27,-88.69,-23.62,2.38,10.28,18.17
118,-60.79,-31.22,26.72,9.73,-1.90,-82.11,-19.00,6.66,13.37,20.40
119,-61.64,-32.66,24.40,7.84,-3.33,-78.05,-17.53,7.72,13.78,20.40
120,-62.96,-34.08,23.39,7.65,-2.95,-79.85,-18.17,6.30,12.78,19.69
121,-59.34,-30.02,27.09,10.40,-1.49,-79.03,-16.97,9.34,15.40,21.81
122,-60.32,-31.57,24.49,7.96,-3.32,-74.48,-14.88,10.78,16.13,22.24
123,-59.94,-31.43,24.10,7.82,-3.44,-73.35,-14.50,11.16,16.43,22.49
124,-54.53,-26.71,26.40,9.16,-2.40,-66.01,-8.72,18.80,22.25,27.07
125,-56.62,-28.74,24.54,7.79,-3.52,-64.80,-8.70,17.94,21.51,26.64
126,-55.10,-27.46,25.55,8.42,-3.29,-64.45,-8.02,19.31,22.67,27.29
127,-53.80,-25.58,27.76,10.33,-1.67,-67.17,-9.26,19.24,22.64,27.43
128,-54.99,-27.03,26.32,9.29,-2.26,-66.88,-9.76,17.99,21.80,26.52
129,-54.48,-25.84,27.37,10.18,-1.69,-67.43,-9.38,18.67,22.60,27.32
130,-60.71,-32.24,21.69,5.71,-4.94,-64.54,-11.29,13.63,18.27,23.77
131,-61.94,-33.49,20.62,4.65,-5.92,-63.72,-11.42,12.95,17.69,23.21
132,-61.15,-33.20,19.69,4.02,-6.52,-57.82,-8.05,16.11,20.04,25.17
133,-59.16,-31.56,20.78,4.65,-5.93,-58.08,-7.29,17.87,21.46,26.23
134,-55.87,-29.16,21.80,5.40,-5.40,-55.47,-4.50,21.56,24.04,28.11
135,-53.38,-25.77,25.96,8.82,-2.63,-59.87,-6.10,22.17,24.62,28.78
136,-52.24,-24.86,26.34,8.98,-2.67,-59.83,-5.90,22.66,25.27,29.08
137,-51.01,-23.14,29.41,11.41,-0.59,-63.76,-8.09,21.96,24.79,28.89
138,-50.77,-22.80,29.86,11.91,-0.22,-63.53,-7.89,22.49,25.04,29.23
139,-51.42,-24.20,27.08,9.46,-2.35,-60.18,-5.97,23.27,25.36,29.49
140,-50.87,-23.87,26.30,8.90,-2.66,-57.31,-3.83,25.38,27.12,30.68
141,-51.68,-24.98,25.54,8.49,-2.83,-56.54,-3.58,25.26,27.20,30.64
142,-48.39,-22.06,26.24,8.65,-2.64,-55.10,-1.32,29.30,30.03,32.89
143,-48.73,-22.85,24.70,7.50,-3.74,-52.49,0.29,30.31,31.04,33.59
144,-49.19,-24.36,22.28,5.47,-5.36,-48.96,1.94,30.46,30.98,33.53
145,-50.96,-26.30,20.62,4.20,-6.48,-47.60,2.25,29.57,30.17,32.94
146,-56.40,-29.52,20.54,4.40,-6.31,-53.96,-3.85,22.02,24.50,28.46
147,-57.58,-30.67,19.82,3.88,-6.48,-53.05,-3.71,21.10,23.97,28.14
148,-53.69,-26.12,24.06,7.02,-4.19,-56.18,-3.97,23.60,26.09,29.68
149,-57.54,-29.23,22.59,5.90,-4.80,-58.41,-7.19,18.90,22.10,26.62
150,-61.18,-33.33,18.19,2.68,-7.42,-53.82,-6.13,17.44,21.01,25.61
151,-59.76,-30.41,23.32,6.80,-4.32,-63.76,-12.01,13.82,18.84,24.46
152,-59.03,-30.08,22.67,6.26,-4.93,-60.62,-9.54,16.13,20.35,25.49
153,-61.04,-33.50,18.21,2.59,-7.65,-51.69,-6.22,17.31,20.76,25.53
154,-61.59,-35.66,15.06,-0.22,-10.02,-43.77,-2.02,19.44,21.89,26.21
155,-62.31,-37.87,11.64,-2.80,-12.28,-38.40,0.42,20.03,22.33,26.31
156,-59.92,-36.00,12.19,-2.41,-11.77,-37.24,2.71,23.00,24.63,28.34
157,-58.31,-35.30,11.60,-3.06,-12.45,-33.75,5.54,25.75,26.80,29.78
158,-55.79,-34.03,11.31,-3.31,-12.19,-32.13,8.29,28.67,29.36,32.04
159,-50.58,-26.11,20.85,3.59,-6.98,-44.45,3.83,30.92,30.51,33.32
160,-49.94,-22.47,27.87,9.42,-2.45,-54.58,-1.90,28.23,28.46,32.01
161,-54.50,-25.82,27.58,9.35,-2.30,-60.26,-7.38,20.65,23.27,27.91
162,-57.95,-29.16,23.84,6.28,-4.86,-59.34,-8.06,18.03,21.44,26.39
163,-57.41,-33.31,3.16,-12.69,-18.60,-56.25,-7.10,17.88,21.11,28.62
164,-56.18,-43.66,-8.61,-21.67,-26.18,-54.60,-2.45,17.53,20.32,28.65
165,-55.98,-43.04,-8.29,-21.27,-26.10,-51.54,-0.07,19.00,22.15,30.19
166,-59.89,-50.09,-17.24,-28.96,-33.01,-37.27,6.99,20.00,22.25,28.56
167,-53.61,-38.74,-3.70,-16.67,-21.37,-51.27,5.28,25.02,27.98,36.08
168,-51.22,-37.07,0.28,-11.84,-17.93,-56.07,-2.64,20.14,24.30,30.85
169,-53.87,-25.39,6.06,-10.14,-18.33,-56.05,-7.63,21.34,24.21,31.38
170,-52.78,-25.18,11.71,-0.55,-9.81,-50.08,-8.98,21.93,25.62,30.47
171,-55.11,-23.21,16.52,2.92,-7.52,-59.04,-11.59,18.92,24.85,31.09
172,-35.46,-9.86,22.13,1.81,-6.33,-84.94,-18.51,17.50,21.73,30.93
173,-31.98,2.90,23.77,2.25,-5.01,-69.07,-17.24,18.05,22.61,31.71
174,-39.08,-11.17,23.07,1.69,-9.15,-82.01,-19.43,16.49,20.59,28.88
175,-54.50,-30.24,13.40,-4.54,-13.09,-75.86,-14.74,14.41,18.65,25.82
176,-66.80,-38.74,2.21,-12.74,-19.62,-57.44,-7.48,17.48,20.56,25.94
177,-75.62,-47.88,1.23,-13.76,-19.87,-33.90,-2.21,16.87,19.47,25.23
178,-63.14,-38.42,7.01,-6.91,-8.03,-44.83,2.08,28.61,29.52,33.56
179,-63.29,-41.33,-2.12,-16.33,-17.75,-42.54,-6.86,18.78,20.12,25.28
180,-62.66,-38.57,4.82,-9.35,-12.29,-50.66,-14.61,12.16,15.13,21.54
181,-61.67,-40.61,1.90,-12.98,-17.97,-44.67,-7.79,15.43,17.71,22.37
182,-62.11,-42.16,-10.67,-32.05,-30.47,-44.16,-11.97,10.71,14.84,23.11
183,-64.01,-41.98,-19.02,-50.29,-37.46,-43.22,-9.99,9.57,13.78,21.60
184,-58.74,-38.05,-18.62,-44.79,-43.86,-29.24,-3.86,13.97,21.23,31.13
185,-60.35,-38.54,-15.43,-12.86,-37.67,-25.03,-7.62,15.01,24.86,27.32
186,-55.15,-33.84,8.70,0.07,-9.34,-30.38,-0.26,22.61,26.97,24.88
187,-51.01,-27.98,26.11,11.55,-1.21,-47.93,0.50,27.02,30.59,26.97
188,-54.29,-44.67,17.33,5.08,-5.75,-43.67,6.63,24.02,28.32,25.49
189,-51.47,-30.95,20.70,5.27,-5.46,-61.67,-5.41,23.36,28.82,26.43
190,-47.77,-26.84,27.03,7.67,-3.92,-67.40,-20.60,15.42,23.55,23.39
191,-64.16,-29.02,17.33,1.13,-8.71,-52.19,8.72,28.66,31.99,28.93
192,-65.80,-29.06,16.74,0.16,-9.05,-52.39,6.32,28.18,31.99,29.21
193,-59.14,-36.68,16.91,-0.01,-9.88,-63.38,-13.66,18.57,25.09,23.97
194,-63.14,-33.31,17.64,0.21,-9.49,-69.09,-6.95,17.36,24.62,23.53
195,-70.58,-33.16,14.07,-2.66,-11.50,-58.78,4.65,21.76,27.34,25.79
196,-61.79,-34.24,14.79,-1.79,-11.07,-53.91,-1.75,22.85,28.09,26.72
197,-62.23,-34.01,17.36,0.43,-9.10,-62.98,-7.58,19.27,25.64,24.77
198,-67.87,-28.36,12.34,-1.68,-9.10,-73.70,-3.83,20.91,27.66,27.11
199,-58.24,-28.50,11.64,-2.88,-10.44,-67.42,-6.21,23.08,28.34,26.95
200,-57.72,-38.68,14.25,-4.44,-13.19,-52.53,-11.44,20.96,25.49,25.37
201,-50.30,-32.27,13.66,-6.49,-14.63,-70.26,-10.23,21.62,26.38,25.96
202,-56.89,-33.73,11.01,-8.60,-15.79,-61.78,-11.96,17.96,23.04,22.94
203,-55.97,-32.68,12.23,-7.32,-15.32,-63.10,-10.15,19.47,24.82,24.31
204,-56.80,-33.78,9.80,-9.10,-16.34,-62.50,-10.40,18.03,22.95,22.62
205,-54.68,-29.98,14.97,-5.05,-13.10,-68.19,-11.92,18.10,23.34,23.28
206,-54.78,-32.69,8.91,-10.06,-17.30,-56.11,-5.38,21.99,25.89,24.89
207,-53.50,-30.54,12.34,-7.08,-14.64,-64.94,-9.24,19.50,24.12,23.54
208,-53.82,-31.02,11.51,-7.35,-14.83,-62.53,-7.27,20.84,25.63,25.00
209,-54.22,-30.78,11.43,-9.33,-17.05,-62.51,-7.84,20.01,24.85,24.13
210,-53.59,-30.69,10.78,-9.22,-16.95,-60.57,-5.78,21.79,26.20,25.20
211,-52.97,-28.41,15.13,-5.87,-14.10,-67.92,-10.79,18.45,23.86,23.32
212,-51.90,-25.88,20.25,-1.55,-10.65,-76.50,-16.53,14.29,20.36,20.70
213,-47.50,-23.28,20.40,-1.04,-10.18,-69.89,-11.01,21.22,25.80,25.17
214,-42.36,-18.51,22.62,0.91,-8.34,-65.53,-6.58,28.12,30.98,29.37
215,-43.19,-18.88,22.52,0.86,-8.85,-65.09,-6.20,27.86,30.73,29.04
216,-47.82,-22.95,20.05,-0.73,-10.02,-66.38,-8.70,22.96,27.38,26.33
217,-55.23,-30.30,14.48,-6.03,-14.90,-70.07,-14.42,13.03,18.71,18.56
218,-60.99,-34.86,11.54,-6.74,-14.28,-72.52,-15.05,11.05,18.09,18.74
219,-57.12,-30.27,14.83,-6.56,-15.40,-72.18,-15.61,12.65,18.82,19.10
220,-62.08,-32.61,15.83,-4.85,-13.16,-87.35,-23.73,2.47,11.19,13.23
221,-62.79,-33.26,15.10,-5.39,-13.62,-87.18,-24.29,1.90,10.64,12.75
222,-61.06,-31.64,17.01,-3.45,-11.99,-86.87,-24.14,2.58,11.27,13.50
223,-66.27,-38.48,8.89,-10.89,-17.81,-75.72,-23.94,3.56,11.67,13.39
224,-66.75,-35.95,6.87,-12.57,-18.75,-62.57,-21.79,3.78,11.75,13.59
225,-63.65,-32.41,7.30,-12.52,-18.47,-53.22,-21.26,4.38,12.21,13.93
226,-63.43,-32.02,8.14,-12.00,-18.10,-52.88,-21.38,4.47,12.27,13.80
227,-64.56,-33.52,7.07,-12.97,-18.87,-52.00,-20.07,5.30,12.68,14.34
228,-61.54,-29.85,10.95,-9.23,-15.96,-57.40,-19.47,6.81,14.48,16.00
229,-62.03,-29.40,11.86,-8.40,-15.01,-59.94,-20.55,5.91,13.50,15.34
230,-63.46,-31.54,8.70,-10.20,-16.53,-55.06,-19.04,5.66,13.50,14.93
231,-63.52,-32.10,7.73,-11.48,-17.56,-53.93,-19.10,5.56,13.20,14.51
232,-62.03,-31.38,8.55,-10.23,-16.43,-52.19,-16.72,7.73,15.50,16.54
233,-60.39,-30.40,8.86,-10.06,-16.37,-50.91,-14.99,9.62,16.88,17.61
234,-58.21,-27.80,11.20,-8.16,-15.14,-53.33,-14.80,10.80,17.82,18.41
235,-56.11,-25.77,12.86,-6.67,-13.91,-53.92,-13.70,12.71,19.56,20.15
236,-62.49,-29.75,11.50,-7.32,-13.91,-59.49,-18.98,5.98,14.61,16.43
237,-64.13,-32.34,11.08,-8.94,-15.80,-57.04,-18.78,5.80,12.95,14.57
238,-65.26,-34.07,6.96,-11.73,-17.67,-55.28,-19.12,4.96,12.41,13.74
239,-74.84,-40.03,2.99,-13.50,-17.54,-64.03,-28.88,-5.64,3.82,6.89
240,-56.57,-27.61,9.99,-9.66,-16.49,-53.28,-12.01,13.49,19.39,19.65
241,-66.37,-35.31,5.04,-11.89,-16.53,-56.64,-20.98,2.49,10.97,13.01
242,-66.31,-35.20,5.37,-11.34,-16.10,-56.34,-20.86,2.72,11.34,13.36
243,-65.13,-34.21,5.99,-10.96,-15.58,-55.86,-19.74,3.79,12.33,14.30
244,-57.11,-24.97,15.39,-4.21,-11.34,-63.42,-19.05,7.23,15.60,17.76
245,-61.26,-28.81,10.87,-7.58,-13.19,-64.16,-19.01,5.58,14.10,16.51
246,-60.05,-29.19,11.06,-7.32,-13.87,-57.46,-14.53,10.31,16.64,17.82
247,-60.63,-29.56,10.94,-5.97,-12.67,-58.05,-14.66,10.03,17.03,18.06
248,-54.64,-25.96,12.34,-4.41,-11.52,-51.79,-7.97,17.96,23.59,23.01
249,-53.87,-25.10,12.31,-4.41,-11.59,-51.83,-7.82,18.21,23.71,23.10
250,-52.69,-24.63,12.14,-4.30,-11.36,-51.53,-7.09,19.17,24.82,23.90
251,-51.56,-24.57,11.36,-4.89,-11.80,-48.52,-4.89,21.08,26.33,25.31
252,-50.95,-24.01,11.56,-4.74,-11.73,-48.15,-4.17,22.26,27.36,26.26
253,-53.22,-23.51,14.63,-2.37,-9.59,-53.48,-8.52,18.11,24.05,23.78
254,-60.71,-30.79,10.91,-9.24,-15.29,-59.59,-13.70,10.89,16.51,18.16
255,-58.81,-30.58,9.65,-9.94,-16.05,-54.49,-10.16,13.86,18.90,19.84
256,-61.93,-32.01,9.46,-9.29,-14.60,-56.48,-11.94,11.72,17.48,18.65
257,-57.10,-26.62,14.94,-5.43,-12.92,-59.99,-12.88,13.38,18.79,19.95
258,-58.68,-28.61,12.70,-6.75,-13.63,-57.20,-12.13,13.21,18.86,19.72
259,-56.82,-27.71,13.91,-2.70,-9.30,-49.65,-4.86,20.31,24.45,24.06
260,-53.33,-29.15,9.79,-4.39,-6.99,-37.67,2.99,26.28,28.58,27.55
261,-57.91,-37.07,-0.60,-14.73,-16.79,-23.80,5.75,23.42,25.57,23.80
262,-47.93,-29.98,1.17,-13.08,-16.21,-21.73,12.88,33.24,34.52,31.38
263,-50.81,-21.13,24.94,3.34,-5.18,-53.92,-8.74,22.52,24.74,25.30
264,-51.74,-22.68,24.61,2.34,-5.66,-53.73,-9.49,20.17,23.00,23.95
265,-64.61,-33.51,16.95,-2.43,-8.32,-58.80,-16.08,9.06,14.50,16.91
266,-73.84,-37.89,12.73,-3.20,-8.14,-100.02,-35.37,-9.97,0.43,6.16
267,-49.74,-24.77,15.59,-3.01,-10.63,-46.85,-2.69,25.52,28.06,27.40
268,-42.64,-20.20,15.26,-1.93,-9.10,-41.14,5.26,35.73,36.75,34.22
269,-34.84,-14.04,17.09,-0.10,-7.54,-40.40,9.57,43.43,42.37,38.69
270,-50.87,-25.21,15.77,-2.05,-9.24,-48.22,-4.39,23.36,26.80,26.06
271,-59.86,-30.50,14.21,-2.79,-9.05,-55.98,-14.32,11.36,17.70,18.98
272,-65.78,-35.16,11.18,-4.81,-10.21,-62.61,-21.77,3.15,11.32,13.70
273,-62.82,-33.13,11.78,-4.69,-10.34,-57.70,-16.78,8.44,15.57,17.28
274,-51.05,-25.66,14.18,-2.65,-9.28,-46.74,-3.47,23.70,28.20,27.34
275,-49.93,-19.18,25.59,6.85,-1.58,-66.38,-14.40,16.43,23.39,24.26
276,-62.31,-34.83,8.59,-6.95,-12.01,-47.30,-11.15,12.15,19.06,19.56
277,-63.09,-37.65,4.13,-10.13,-14.53,-41.32,-8.39,12.72,19.39,19.52
278,-64.45,-39.04,2.54,-11.66,-15.98,-37.68,-7.63,13.03,19.49,19.09
279,-63.34,-42.19,-1.60,-14.10,-17.13,-26.28,-2.76,14.86,20.73,20.22
280,-63.49,-37.69,4.32,-9.75,-13.79,-40.25,-8.13,13.03,19.51,19.63
281,-58.09,-30.84,11.35,-4.55,-10.51,-48.09,-8.01,16.83,22.96,23.17
282,-66.67,-38.05,6.04,-7.76,-11.59,-49.96,-14.76,7.30,14.83,16.01
283,-70.53,-39.56,5.71,-8.41,-12.75,-59.07,-20.97,1.85,10.46,12.56
284,-71.28,-41.44,3.56,-9.99,-13.85,-51.76,-18.67,3.04,11.31,12.99
285,-69.51,-39.72,4.86,-9.08,-13.29,-51.93,-17.39,4.49,12.58,14.03
286,-64.25,-38.18,3.74,-10.66,-15.09,-39.81,-8.90,12.28,18.77,18.82
287,-58.86,-33.54,6.42,-8.49,-13.54,-39.73,-4.06,18.37,23.93,23.32
288,-53.16,-27.29,11.92,-4.26,-10.37,-45.38,-3.72,22.05,26.98,26.03
289,-52.56,-25.40,14.87,-1.31,-8.00,-50.76,-5.79,22.16,27.82,27.21
290,-38.27,-17.46,13.70,-1.33,-7.36,-39.38,8.49,39.10,41.13,37.49
291,-55.98,-32.01,6.99,-7.21,-12.16,-39.77,-2.53,20.26,25.98,25.20
292,-66.81,-37.58,5.80,-7.53,-11.79,-50.36,-15.13,7.38,15.75,17.01
293,-65.70,-36.54,6.66,-7.01,-11.52,-51.08,-14.60,8.16,16.12,17.40
