serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
47,-57.61,-35.99,-34.13,-32.75,-32.54,-72.00,-9.71,4.40,11.10,17.84
48,-62.26,-38.84,-36.51,-33.86,-33.06,-79.79,-16.08,-2.98,4.86,12.21
49,-57.32,-35.05,-32.81,-31.92,-31.79,-74.48,-10.88,3.51,10.90,17.90
50,-55.50,-33.58,-31.39,-30.44,-30.35,-77.77,-12.47,2.04,9.83,17.06
51,-51.60,-30.18,-28.37,-28.72,-29.14,-72.37,-7.76,7.86,14.97,21.58
52,-47.02,-25.98,-24.51,-26.79,-27.62,-66.60,-2.72,15.14,21.98,27.95
53,-43.88,-23.86,-22.58,-25.49,-26.19,-65.61,-2.22,15.67,22.85,28.85
54,-43.72,-24.78,-24.11,-27.51,-27.97,-60.86,1.78,19.72,26.02,31.23
55,-45.79,-26.75,-26.11,-28.94,-28.82,-59.40,2.29,19.89,25.74,31.24
56,-47.57,-28.82,-28.96,-31.18,-31.12,-57.52,2.64,19.66,25.09,30.30
57,-49.79,-30.62,-30.48,-32.34,-32.29,-58.65,0.94,17.63,22.93,28.44
58,-54.68,-33.20,-31.91,-32.20,-32.16,-66.31,-5.66,9.96,16.29,22.69
59,-57.25,-36.13,-34.62,-33.47,-32.29,-69.59,-8.98,5.55,12.04,18.45
60,-49.96,-29.47,-28.58,-30.22,-30.54,-64.16,-2.45,14.16,20.21,25.80
61,-43.95,-25.46,-25.25,-28.50,-29.08,-58.92,2.05,19.68,25.41,30.65
62,-44.72,-25.21,-24.53,-27.66,-28.47,-61.07,1.19,18.94,25.02,30.41
63,-43.08,-23.20,-22.25,-25.15,-26.26,-64.15,-1.07,16.97,23.96,29.55
64,-47.86,-27.39,-26.07,-27.82,-28.54,-67.58,-4.42,12.60,19.64,25.68
65,-50.23,-29.03,-27.43,-29.00,-29.64,-67.27,-4.21,12.44,19.14,25.22
66,-51.91,-30.54,-29.60,-30.64,-31.10,-65.55,-3.61,12.46,18.52,24.41
67,-49.05,-29.82,-29.39,-31.36,-31.50,-58.72,0.91,17.66,23.22,28.55
68,-47.56,-28.89,-28.88,-31.11,-30.98,-57.05,2.94,20.08,25.26,30.18
69,-44.01,-26.20,-26.50,-29.51,-29.62,-56.33,4.47,22.24,27.82,32.64
70,-44.03,-25.24,-24.26,-26.95,-27.14,-60.47,1.66,19.64,25.96,31.23
71,-43.97,-24.36,-23.70,-26.81,-27.02,-60.64,2.10,20.31,26.58,31.86
72,-46.18,-27.84,-27.94,-30.49,-29.89,-56.33,4.71,22.69,27.64,32.49
73,-50.20,-31.17,-30.93,-32.29,-31.03,-59.05,0.81,17.45,22.80,28.11
74,-54.52,-34.09,-33.43,-33.77,-32.96,-62.34,-3.21,12.70,18.33,24.22
75,-53.30,-32.14,-30.52,-30.70,-29.92,-69.30,-6.49,9.86,16.83,23.07
76,-51.02,-31.87,-31.91,-33.67,-31.30,-62.65,-1.74,15.18,20.20,26.29
77,-45.06,-29.61,-29.97,-32.24,-30.08,-55.81,5.57,23.03,27.76,31.94
78,-45.40,-30.80,-31.79,-34.35,-32.39,-50.05,10.03,27.66,31.03,34.62
79,-46.63,-31.76,-33.04,-35.15,-32.72,-48.90,10.16,27.70,30.75,34.48
80,-44.32,-28.48,-28.95,-31.72,-29.96,-54.18,7.99,25.79,30.26,34.33
81,-44.20,-27.90,-28.18,-30.52,-28.74,-55.51,6.18,24.26,28.99,33.23
82,-49.14,-31.49,-31.24,-31.98,-30.08,-61.35,-0.45,16.52,21.84,27.06
83,-50.48,-44.27,-42.42,-43.21,-40.90,-62.62,1.40,19.24,20.48,25.62
84,-38.09,-28.91,-27.93,-33.32,-33.90,-82.06,3.93,17.47,22.35,27.55
85,-42.98,-25.15,-26.74,-33.44,-35.31,-53.36,4.23,17.94,23.45,28.89
86,-43.82,-26.25,-27.59,-33.44,-34.79,-49.63,4.74,19.13,24.26,29.39
87,-46.91,-28.54,-29.89,-34.91,-35.88,-53.76,4.20,18.16,22.96,28.00
88,-41.40,-25.11,-26.80,-32.79,-34.42,-45.63,6.11,20.90,26.22,31.24
89,-42.16,-28.94,-30.59,-35.76,-35.82,-35.31,8.12,22.82,27.62,32.26
90,-39.99,-28.11,-29.69,-35.19,-35.12,-34.44,7.31,22.09,26.81,31.46
91,-37.67,-26.10,-28.45,-34.78,-33.67,-34.45,9.17,24.47,29.08,33.69
92,-36.02,-27.84,-29.53,-35.02,-28.48,-38.32,18.26,34.38,38.84,39.05
93,-39.49,-26.86,-28.65,-33.66,-29.50,-54.57,9.29,26.62,31.64,34.48
94,-45.57,-27.99,-29.41,-32.95,-29.41,-58.90,3.72,19.45,24.55,29.01
95,-48.07,-28.03,-30.04,-33.22,-29.55,-57.71,2.32,17.12,22.08,27.14
96,-51.89,-30.66,-32.00,-34.11,-30.28,-60.21,-1.13,13.16,18.44,24.11
97,-60.43,-37.16,-38.58,-38.72,-34.77,-61.73,-6.81,5.91,10.87,17.40
98,-64.72,-40.86,-41.59,-39.96,-35.51,-64.69,-11.04,-0.04,5.07,12.25
99,-63.51,-40.43,-41.09,-40.29,-36.63,-61.23,-9.47,2.21,7.07,13.90
100,-69.14,-46.72,-47.44,-44.88,-39.91,-52.55,-9.37,0.41,3.78,10.53
101,-62.95,-44.62,-46.45,-45.54,-40.86,-42.40,-0.70,10.18,11.78,16.61
102,-56.12,-40.04,-42.12,-43.83,-39.84,-39.58,7.17,21.87,23.52,26.82
103,-50.46,-36.95,-39.32,-42.31,-38.62,-37.82,10.90,26.07,28.10,30.93
104,-45.08,-31.71,-33.88,-38.63,-35.22,-39.60,12.32,29.03,32.40,35.78
105,-41.46,-28.66,-30.85,-36.41,-33.37,-38.65,15.77,33.65,36.95,39.87
106,-40.07,-26.77,-28.55,-34.06,-30.93,-41.18,14.69,32.43,36.20,39.24
107,-38.07,-24.42,-26.23,-32.53,-30.90,-43.44,12.85,30.78,35.28,38.94
108,-39.63,-23.17,-25.67,-33.04,-32.47,-45.37,11.81,29.23,33.35,37.24
109,-36.29,-19.95,-21.41,-28.68,-28.48,-50.47,9.69,27.58,32.74,36.68
110,-38.98,-19.45,-19.94,-26.06,-25.83,-56.98,4.13,21.96,28.34,33.33
111,-43.12,-22.47,-22.57,-27.48,-26.81,-60.03,-0.23,16.63,23.15,28.92
112,-44.76,-23.44,-23.16,-27.45,-27.21,-61.53,-1.95,14.73,21.62,28.00
113,-50.78,-27.04,-25.82,-28.02,-27.67,-68.42,-8.22,7.53,15.05,22.49
114,-56.31,-32.37,-31.17,-31.46,-30.18,-69.78,-10.59,3.72,10.58,18.38
115,-48.11,-25.77,-25.45,-29.02,-28.52,-61.52,-2.82,13.19,19.58,26.38
116,-44.21,-24.00,-24.79,-29.50,-28.44,-55.67,2.87,19.91,25.70,31.61
117,-43.18,-24.33,-25.50,-30.46,-29.06,-50.53,7.51,24.84,29.57,34.63
118,-52.67,-31.31,-31.69,-33.44,-31.72,-56.29,-0.12,14.65,19.68,25.73
119,-56.04,-34.43,-34.87,-35.93,-34.09,-57.16,-3.13,10.92,15.58,21.83
120,-54.63,-33.84,-34.48,-35.90,-33.56,-53.24,0.56,15.02,19.21,25.23
121,-47.74,-30.31,-32.07,-35.36,-32.93,-47.34,7.40,23.88,27.84,32.87
122,-41.81,-25.16,-26.51,-31.56,-30.15,-47.38,11.62,29.21,33.80,38.86
123,-48.83,-28.99,-27.62,-29.99,-30.02,-69.42,-5.92,10.50,17.85,24.34
124,-58.39,-34.37,-32.07,-31.06,-30.80,-73.52,-11.49,1.66,8.37,15.45
125,-56.79,-32.45,-30.03,-29.99,-30.98,-73.60,-10.22,2.86,9.59,16.89
126,-59.04,-36.37,-34.35,-33.55,-33.62,-66.33,-12.16,0.33,7.06,14.50
127,-58.72,-37.68,-36.18,-36.47,-37.09,-65.19,-7.64,4.97,9.89,16.01
128,-59.73,-38.81,-37.88,-38.18,-38.37,-64.22,-6.85,5.47,10.24,15.95
129,-58.24,-38.17,-37.07,-37.19,-35.97,-60.41,-6.10,7.21,12.47,18.80
130,-57.63,-36.26,-35.74,-36.95,-36.95,-55.97,-5.45,7.75,12.75,18.99
131,-57.06,-36.64,-36.56,-38.15,-37.95,-53.12,-2.69,10.22,14.41,20.11
132,-54.94,-32.10,-30.92,-32.67,-33.25,-62.00,-6.20,7.67,13.92,20.45
133,-52.27,-30.58,-30.07,-32.95,-34.48,-61.04,-4.62,9.68,15.53,22.32
134,-56.91,-32.54,-30.55,-31.12,-31.73,-70.11,-12.70,0.59,8.07,15.48
135,-59.40,-36.03,-33.28,-32.59,-32.05,-71.53,-15.62,-3.60,4.32,12.17
136,-62.31,-38.29,-35.61,-34.29,-33.97,-73.67,-15.86,-4.10,3.31,10.74
137,-55.82,-33.63,-32.38,-33.56,-34.14,-64.74,-8.24,4.89,11.40,18.35
138,-56.39,-33.49,-31.51,-32.19,-32.79,-66.38,-9.69,3.41,10.33,17.41
139,-55.37,-32.83,-31.38,-32.82,-33.24,-64.86,-7.57,5.90,12.40,19.02
140,-51.99,-32.81,-32.99,-35.74,-35.76,-53.73,1.84,16.03,20.43,25.92
141,-53.26,-32.65,-31.59,-34.14,-34.81,-58.01,-2.72,11.12,16.63,23.25
142,-59.01,-35.05,-33.15,-32.88,-33.17,-73.56,-16.66,-3.94,3.89,11.78
143,-60.55,-35.26,-32.54,-31.68,-32.04,-79.09,-16.84,-4.15,4.05,11.93
144,-60.05,-35.91,-33.21,-32.89,-33.12,-73.25,-14.56,-1.85,5.48,13.12
145,-59.39,-35.65,-33.41,-32.68,-32.89,-75.19,-16.06,-3.58,4.33,12.22
146,-59.66,-35.71,-33.30,-32.93,-33.05,-73.62,-14.34,-1.71,5.69,13.26
147,-58.79,-34.65,-32.48,-32.31,-32.76,-73.38,-14.99,-2.42,5.30,12.99
148,-59.84,-35.15,-32.40,-31.93,-31.99,-73.21,-14.08,-1.01,6.63,14.36
149,-55.91,-34.23,-33.44,-34.39,-34.32,-61.38,-6.24,7.26,13.11,19.59
150,-53.09,-33.25,-32.51,-34.70,-34.87,-54.40,0.03,14.42,19.34,25.68
151,-54.10,-38.69,-39.14,-40.32,-38.93,-47.70,2.32,15.99,19.34,24.69
152,-54.52,-39.29,-40.10,-41.67,-40.67,-44.15,5.05,19.04,21.32,26.79
153,-48.97,-31.44,-31.23,-34.28,-34.58,-53.30,2.28,17.90,22.49,28.60
154,-55.34,-39.15,-39.94,-40.61,-38.28,-46.73,5.54,18.85,20.86,25.06
155,-57.26,-41.02,-41.50,-42.47,-41.65,-46.17,4.61,17.73,19.96,25.57
156,-55.65,-41.13,-42.11,-43.89,-42.58,-39.50,8.50,22.68,24.56,29.48
157,-44.36,-33.41,-34.50,-39.47,-39.10,-38.34,16.54,33.35,35.53,39.80
158,-39.82,-26.24,-26.86,-33.24,-33.23,-43.61,16.12,34.17,37.92,42.02
159,-53.57,-34.19,-31.76,-33.28,-33.81,-63.93,-4.39,10.35,16.50,23.05
160,-52.00,-33.92,-32.21,-34.47,-34.93,-58.84,-0.27,15.32,20.41,26.48
161,-55.03,-37.84,-36.95,-39.15,-39.44,-50.83,3.28,17.36,20.82,26.52
162,-49.45,-34.13,-34.14,-38.08,-37.96,-45.06,10.32,25.97,29.27,34.37
163,-45.09,-32.25,-32.99,-37.64,-37.22,-39.29,16.41,33.31,35.78,40.61
164,-39.58,-25.39,-25.23,-31.28,-30.62,-45.12,14.83,32.90,37.19,41.89
165,-36.45,-20.23,-19.06,-25.71,-26.19,-51.86,10.59,29.82,35.49,40.71
166,-39.62,-23.34,-22.20,-28.12,-28.53,-52.13,9.72,27.93,33.27,39.22
167,-48.12,-30.77,-29.43,-33.18,-33.24,-54.89,4.40,21.04,26.33,32.88
168,-52.56,-34.26,-32.72,-35.55,-35.50,-55.90,2.48,18.32,23.26,30.07
169,-56.89,-38.86,-37.06,-38.90,-38.26,-56.08,0.31,14.91,19.16,25.80
170,-55.02,-40.41,-40.89,-45.74,-45.35,-42.23,8.53,23.53,25.87,29.41
171,-52.72,-39.79,-41.54,-46.95,-46.00,-39.13,13.71,29.75,32.05,35.95
172,-51.70,-39.28,-41.12,-46.67,-45.30,-37.00,16.39,32.71,34.76,37.35
173,-43.45,-35.33,-38.65,-45.81,-43.93,-31.50,22.64,40.74,43.37,47.19
174,-42.22,-28.26,-29.17,-36.56,-35.18,-45.40,13.56,31.99,36.39,41.62
175,-41.07,-27.86,-29.16,-36.71,-35.02,-44.75,14.52,32.99,37.17,42.58
176,-31.04,-20.82,-23.49,-34.24,-33.26,-40.14,19.47,40.01,45.21,50.68
177,-60.93,-49.48,-52.72,-57.14,-55.24,-46.27,12.82,25.91,24.21,22.38
178,-62.52,-53.42,-56.36,-61.85,-61.09,-28.38,22.56,33.19,27.26,23.38
179,-61.29,-53.95,-57.89,-62.63,-61.80,-18.28,28.12,39.27,29.86,24.03
180,-59.35,-52.56,-56.21,-60.61,-59.91,-23.54,25.08,37.01,29.35,25.32
181,-57.63,-50.55,-54.05,-58.44,-57.76,-24.82,24.14,36.98,31.32,28.06
182,-56.48,-50.19,-53.89,-58.31,-57.65,-25.38,24.17,37.34,31.94,29.33
183,-29.09,-53.16,-56.83,-59.76,-58.48,4.53,27.11,38.74,32.71,29.66
184,-31.72,-50.05,-53.91,-58.00,-57.17,0.16,27.75,40.13,35.97,33.02
185,-31.33,-48.25,-51.78,-56.19,-55.42,-1.40,27.17,40.48,37.90,36.32
186,-29.03,-43.94,-47.63,-52.60,-52.17,-7.08,26.56,41.26,39.94,39.95
187,-22.89,-42.37,-46.06,-51.37,-50.47,-3.44,25.23,40.04,39.40,39.64
188,-44.20,-42.69,-45.79,-50.61,-50.15,-17.62,23.64,38.40,37.86,39.13
189,-69.46,-46.49,-49.27,-53.40,-52.60,-128.53,24.46,38.44,36.74,36.83
190,-64.06,-47.59,-49.79,-53.96,-53.37,-144.10,24.79,38.01,35.87,35.22
191,-61.18,-47.88,-50.30,-54.27,-53.73,-150.25,23.87,37.15,35.09,34.50
192,-66.79,-45.26,-47.88,-53.17,-53.34,-64.34,25.78,39.85,38.38,38.86
193,-44.95,-47.46,-47.09,-51.93,-50.73,-85.91,28.44,41.02,40.88,41.85
194,-50.78,-49.86,-48.08,-51.82,-50.38,-82.84,29.40,41.52,41.68,42.39
195,-68.33,-48.48,-45.47,-51.01,-51.08,-11.85,34.53,42.13,42.45,42.91
196,-61.84,-40.17,-38.14,-44.25,-41.64,-50.73,16.08,29.03,31.41,35.06
197,-37.37,-28.99,-29.09,-33.94,-28.48,-27.61,15.01,30.63,30.90,34.32
198,-38.54,-23.92,-25.05,-32.00,-43.37,-26.70,16.06,31.73,30.45,36.13
199,-40.99,-21.70,-21.82,-28.01,-41.04,-42.51,3.85,20.51,24.03,30.53
200,-50.08,-26.03,-21.17,-27.96,-39.22,-46.70,0.34,13.60,16.54,22.06
201,-51.73,-27.79,-22.55,-29.45,-44.20,-52.57,0.73,14.30,16.76,23.44
202,-51.82,-30.07,-26.02,-28.70,-18.38,-47.24,1.31,15.58,18.16,19.79
203,-50.05,-31.30,-29.50,-23.71,-6.26,-47.72,2.42,15.99,18.15,24.84
204,-49.30,-35.46,-29.85,-8.44,0.60,-50.04,4.14,17.05,20.91,25.73
205,-50.20,-37.24,-34.54,-32.46,-4.70,-49.10,4.21,16.67,20.81,26.79
206,-48.04,-33.19,-27.23,-19.44,-10.81,-48.93,4.91,17.50,22.14,26.28
207,-49.90,-35.01,-29.54,-11.29,-6.65,-46.71,3.50,18.42,23.44,26.01
208,-48.24,-38.73,-36.25,-12.10,-6.56,-45.36,5.03,22.33,24.60,26.81
209,-47.12,-32.28,-10.85,-12.71,-6.32,-46.81,3.87,18.16,24.68,27.81
210,-50.78,-16.73,-5.01,-12.50,-9.36,-41.79,2.34,16.77,24.51,26.81
211,-38.54,-22.28,-18.59,-23.94,-21.78,-27.38,6.02,20.57,26.55,27.35
212,-48.78,-36.27,-33.05,-37.89,-35.77,-52.10,6.32,17.46,23.39,24.59
213,-48.48,-39.97,-39.36,-44.12,-40.88,-49.00,12.47,21.85,23.96,23.44
214,-54.33,-48.38,-46.49,-48.88,-44.15,-43.30,12.87,19.75,19.72,18.75
215,-52.07,-46.69,-45.12,-47.36,-43.45,-43.95,12.95,21.01,21.87,20.92
216,-50.72,-47.60,-45.58,-47.80,-43.60,-41.13,14.44,21.88,22.46,20.34
217,-54.18,-50.55,-48.31,-49.10,-42.59,-42.04,11.30,19.04,19.75,19.55
218,-57.75,-55.50,-52.90,-50.70,-41.14,-42.28,7.97,15.58,15.18,30.07
219,-55.74,-57.39,-53.07,-51.17,-41.82,-36.46,19.51,22.96,19.41,17.21
220,-50.16,-54.73,-50.43,-51.67,-45.25,-36.66,28.96,31.52,27.68,24.35
221,-47.65,-52.51,-49.02,-51.29,-45.10,-40.83,27.09,31.24,29.00,25.72
222,-50.95,-52.66,-46.90,-47.17,-41.03,-50.02,17.36,23.06,23.88,22.47
223,-49.86,-52.28,-47.07,-48.22,-42.77,-45.12,20.62,25.63,25.23,23.92
224,-50.76,-51.61,-45.71,-46.09,-40.10,-47.63,17.44,23.04,23.29,22.68
225,-57.55,-48.41,-48.41,-49.14,-48.16,-67.56,4.74,19.43,19.30,22.23
226,-61.69,-52.58,-52.13,-51.27,-49.42,-67.18,3.26,16.72,15.80,18.31
227,-60.16,-51.82,-50.99,-49.29,-47.18,-65.43,-1.87,12.24,13.32,16.59
228,-61.59,-57.96,-57.80,-55.63,-50.96,-66.45,5.08,18.05,17.33,18.07
229,-57.29,-51.87,-51.32,-50.74,-46.88,-55.05,11.40,24.71,23.56,24.52
230,-60.77,-54.15,-53.45,-52.09,-48.70,-55.96,7.56,19.72,18.08,19.37
231,-58.83,-53.22,-52.76,-51.64,-48.70,-54.87,7.10,19.71,19.01,20.59
232,-51.94,-44.55,-45.10,-47.05,-43.93,-50.36,20.90,37.42,37.15,39.28
233,-50.21,-45.25,-45.53,-47.16,-44.66,-49.31,14.89,30.97,31.88,33.41
234,-55.37,-40.47,-40.69,-41.84,-41.38,-67.57,3.18,14.53,17.68,22.20
235,-52.92,-35.20,-36.73,-39.35,-37.73,-30.07,3.55,17.95,21.55,26.34
236,-48.99,-31.77,-32.40,-36.62,-36.86,-39.30,0.13,15.93,21.37,27.62
237,-53.60,-39.74,-39.34,-40.64,-40.59,-50.80,1.99,17.72,20.50,25.08
238,-49.60,-37.47,-36.53,-39.58,-39.72,-60.05,7.28,21.45,24.92,28.98
239,-50.85,-39.99,-40.29,-42.55,-41.40,-50.03,8.24,21.07,23.32,26.75
240,-50.38,-38.55,-39.23,-42.14,-41.35,-43.73,10.85,24.42,26.32,29.85
241,-45.31,-39.52,-40.19,-43.09,-42.37,-33.04,11.71,25.07,26.75,30.00
242,-46.57,-39.96,-40.53,-42.94,-42.10,-33.96,11.30,24.59,26.63,29.98
243,-47.80,-42.20,-43.48,-45.63,-44.45,-32.62,13.76,27.26,27.64,30.44
244,-45.89,-40.90,-42.45,-45.14,-43.42,-31.58,15.48,29.44,30.31,32.92
245,-39.35,-35.46,-37.80,-42.75,-41.54,-30.32,24.05,39.68,40.96,43.04
246,-38.00,-32.20,-33.52,-38.31,-37.92,-38.04,17.33,33.91,37.39,41.04
247,-38.19,-30.22,-31.52,-36.54,-36.23,-40.71,16.47,32.83,36.37,39.77
248,-40.71,-29.46,-29.43,-33.91,-34.23,-46.14,11.02,27.27,31.93,38.18
249,-49.57,-31.77,-30.67,-33.00,-32.03,-52.61,1.26,16.27,21.35,28.36
250,-62.86,-48.46,-45.45,-42.05,-39.84,-58.08,-4.93,6.01,9.53,13.77
251,-66.41,-52.06,-49.76,-44.22,-42.27,-59.00,-13.23,-1.12,3.35,8.64
252,-63.86,-51.91,-50.57,-47.46,-45.49,-43.40,1.42,10.82,10.68,14.42
253,-54.44,-45.01,-45.00,-45.47,-44.42,-39.31,12.23,24.53,23.92,27.24
254,-57.95,-49.54,-49.37,-48.37,-46.70,-35.95,9.61,20.11,19.09,21.81
255,-54.43,-44.26,-44.09,-44.75,-43.57,-40.68,12.30,24.73,24.54,27.49
256,-53.15,-36.11,-35.97,-38.13,-38.74,-51.86,3.47,18.36,23.09,27.87
257,-53.97,-38.76,-38.93,-39.44,-38.97,-51.19,1.02,14.96,18.92,23.74
258,-55.94,-38.60,-37.48,-37.79,-38.69,-54.41,-1.29,12.57,17.48,23.58
259,-62.50,-44.12,-42.66,-41.10,-41.09,-58.35,-5.78,6.33,10.93,16.64
260,-66.73,-51.23,-51.03,-48.13,-47.03,-38.21,0.56,10.42,10.76,14.91
261,-62.21,-49.94,-50.80,-49.51,-48.40,-32.73,7.72,19.08,17.50,20.06
262,-52.22,-45.95,-46.22,-48.18,-47.11,-27.77,22.80,34.76,32.94,34.68
263,-63.06,-51.27,-50.04,-48.01,-46.10,-41.12,1.57,12.05,13.00,17.62
264,-62.42,-50.59,-49.32,-47.53,-45.51,-40.17,4.75,15.72,16.27,20.47
265,-62.29,-51.68,-50.61,-48.76,-46.78,-37.36,4.16,14.80,14.94,19.01
266,-63.92,-52.82,-51.30,-48.91,-46.49,-37.12,4.12,14.10,13.95,18.18
267,-62.02,-51.24,-50.23,-48.25,-46.27,-38.11,4.80,15.55,15.68,19.83
268,-62.85,-51.92,-50.85,-48.64,-46.28,-38.34,3.48,14.18,14.17,18.52
269,-61.77,-51.20,-50.03,-48.45,-46.84,-37.56,5.26,15.95,16.27,20.60
270,-63.29,-51.77,-50.63,-48.59,-46.31,-38.90,3.70,14.46,15.00,19.54
271,-56.32,-50.31,-50.26,-50.01,-48.69,-32.81,13.30,24.41,23.22,25.28
272,-58.21,-50.95,-50.55,-49.73,-46.97,-37.07,10.27,21.39,20.97,22.59
273,-57.31,-48.85,-48.49,-47.65,-46.00,-41.56,6.40,17.83,18.68,21.23
274,-55.13,-48.91,-49.16,-50.51,-49.59,-31.19,20.15,32.46,31.70,35.42
275,-58.40,-50.54,-50.82,-49.93,-46.86,-36.46,13.72,25.90,24.74,26.80
276,-52.13,-45.15,-44.01,-45.67,-43.83,-41.67,13.04,26.33,28.57,30.11
277,-50.81,-49.60,-49.03,-52.83,-50.70,-44.38,23.20,33.91,32.05,31.68
278,-45.37,-43.76,-42.40,-47.36,-45.63,-49.49,21.98,33.87,34.63,35.09
279,-45.23,-42.21,-41.27,-46.83,-45.71,-49.07,22.31,36.11,37.75,40.72
280,-60.94,-55.15,-51.62,-50.15,-47.60,-62.97,2.80,12.35,13.29,15.80
281,-58.68,-55.31,-52.62,-51.61,-48.96,-54.85,6.70,16.62,16.21,17.83
282,-55.19,-51.59,-49.45,-50.10,-48.05,-47.55,14.62,26.80,26.02,27.87
283,-51.14,-52.00,-52.46,-54.65,-52.48,-36.01,22.38,34.11,31.51,31.42
284,-44.33,-45.74,-46.50,-51.97,-49.86,-31.87,34.01,48.12,47.47,45.96
285,-47.74,-36.95,-38.39,-43.60,-41.77,-43.62,22.44,37.68,39.79,41.02
286,-44.48,-34.74,-36.37,-41.83,-40.82,-48.85,17.21,32.75,36.35,39.25
287,-41.74,-31.46,-33.50,-39.93,-38.81,-48.38,15.79,32.02,36.81,39.94
288,-42.57,-33.43,-35.18,-40.69,-39.48,-49.28,14.89,30.76,35.43,38.77
