serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
51,-38.82,-42.36,-43.15,21.17,9.00,-9.39,29.57,66.69,42.07,39.59
52,-37.94,-40.24,-40.53,23.47,10.77,-12.00,27.81,64.55,43.31,40.20
53,-34.32,-36.56,-37.11,24.72,12.97,-14.61,28.96,65.94,47.61,42.68
54,-34.30,-37.01,-37.35,23.53,11.63,-12.66,29.69,66.60,47.43,42.86
55,-33.75,-37.68,-38.05,21.93,10.90,-10.93,32.46,69.31,47.40,43.34
56,-32.77,-37.13,-37.21,21.33,10.59,-9.69,33.73,70.50,48.31,44.00
57,-32.82,-36.98,-37.24,21.06,10.21,-9.78,33.69,70.55,48.44,44.18
58,-33.99,-37.71,-38.13,21.55,10.34,-10.46,32.69,69.77,47.44,43.21
59,-45.70,-45.08,-46.43,20.81,8.58,-6.17,33.89,72.27,41.66,39.01
60,-47.51,-45.55,-46.57,24.96,11.30,-11.94,26.17,63.52,39.05,37.26
61,-49.26,-46.08,-47.62,27.51,12.79,-17.33,20.37,57.77,36.66,35.12
62,-49.53,-46.91,-48.13,27.53,12.72,-16.32,20.01,57.42,36.04,34.81
63,-49.91,-47.43,-49.06,26.46,11.60,-16.08,20.49,57.64,35.40,34.58
64,-50.25,-47.54,-48.86,25.98,11.57,-15.23,20.71,58.02,35.01,34.30
65,-51.23,-50.11,-51.13,23.36,9.29,-11.12,23.67,60.60,33.96,34.05
66,-51.28,-49.69,-50.93,23.45,9.50,-10.47,23.14,60.28,34.18,34.08
67,-49.64,-49.16,-50.26,22.30,8.63,-9.42,26.36,63.58,35.69,35.31
68,-46.33,-46.46,-47.17,23.68,10.04,-11.39,26.44,63.55,37.60,36.40
69,-39.04,-40.87,-41.20,20.82,9.52,-8.11,34.97,72.31,45.14,42.00
70,-33.65,-35.41,-35.65,20.22,10.11,-7.53,38.55,75.33,50.65,45.83
71,-31.18,-31.58,-31.66,20.60,10.92,-8.74,38.18,75.15,53.73,47.81
72,-29.89,-30.25,-30.33,20.35,11.58,-9.13,38.54,75.70,55.42,48.84
73,-32.11,-34.74,-35.17,16.61,7.56,-3.43,43.91,81.50,51.93,47.29
74,-31.44,-33.71,-34.17,16.34,7.62,-3.11,44.20,81.59,52.68,47.85
75,-31.30,-33.52,-33.58,17.19,8.52,-2.74,43.50,80.63,52.86,47.81
76,-35.47,-34.00,-34.44,16.70,8.19,-1.07,42.39,80.11,52.53,47.53
77,-34.38,-33.05,-33.38,16.70,7.98,-0.19,42.38,79.69,53.04,48.01
78,-33.56,-31.85,-32.27,17.03,8.40,-0.26,41.83,79.20,53.67,48.55
79,-34.31,-24.22,-28.35,12.18,4.15,5.86,27.58,69.37,53.10,49.46
80,-39.50,-30.08,-32.52,10.86,3.20,8.62,38.71,82.23,53.29,49.24
81,-39.65,-29.94,-32.24,10.97,3.19,8.30,37.08,80.46,52.78,49.23
82,-28.90,-32.97,-34.93,11.49,3.97,3.11,46.61,87.89,53.72,49.66
83,-25.55,-29.13,-30.73,11.34,4.24,3.26,48.59,88.50,56.11,51.31
84,-26.17,-29.66,-30.97,12.40,4.75,3.05,47.81,87.86,55.91,50.84
85,-26.11,-29.94,-31.41,12.66,5.22,2.66,47.11,86.95,56.05,50.78
86,-26.38,-29.71,-31.20,12.86,5.53,2.50,46.79,86.33,55.91,50.91
87,-23.33,-26.00,-27.62,12.78,6.29,0.87,46.22,85.81,59.43,53.27
88,-23.47,-25.40,-26.88,13.40,7.03,-0.60,44.72,84.28,60.28,53.62
89,-22.99,-23.96,-25.20,13.37,7.00,-1.64,43.58,82.62,61.09,54.26
90,-23.73,-25.15,-26.27,13.27,6.63,-0.73,44.04,83.22,59.99,53.61
91,-24.27,-25.49,-26.71,13.47,6.75,-0.99,43.69,82.97,59.69,53.40
92,-23.39,-24.47,-25.78,13.56,6.86,-1.10,43.99,83.07,60.47,54.08
93,-23.53,-24.96,-26.27,13.12,6.73,-1.25,43.74,83.35,60.42,53.93
94,-23.79,-25.23,-26.44,13.23,6.79,-0.89,44.12,83.58,59.86,53.56
95,-22.89,-23.99,-25.41,13.36,7.19,-1.73,43.78,83.36,60.94,54.45
96,-23.06,-24.46,-25.53,13.08,6.91,-1.00,44.10,83.46,60.65,54.26
97,-23.20,-23.80,-24.84,14.36,7.73,-2.26,43.07,82.09,60.91,54.20
98,-22.99,-24.15,-24.59,13.77,7.14,-1.71,43.40,83.29,60.66,54.21
99,-22.96,-24.30,-25.45,13.57,7.25,-1.43,43.90,83.32,60.64,54.06
100,-23.16,-23.95,-25.08,13.61,7.36,-2.36,43.18,82.12,60.88,54.17
101,-23.25,-24.62,-25.68,13.28,6.77,-1.22,44.26,83.62,60.57,54.24
102,-23.18,-24.37,-25.63,13.51,7.35,-1.42,43.95,83.52,60.69,54.18
103,-23.23,-23.95,-25.12,13.99,7.38,-2.16,43.23,82.53,60.82,53.96
104,-23.42,-24.71,-25.75,13.13,6.53,-1.32,43.92,83.65,60.60,54.07
105,-23.07,-24.21,-25.14,13.69,7.44,-1.69,43.67,82.87,60.44,54.08
106,-22.81,-23.40,-24.17,14.06,7.78,-1.71,43.74,82.75,61.54,54.76
107,-22.28,-23.12,-24.24,14.00,7.87,-2.03,43.54,82.52,61.72,54.76
108,-23.04,-24.18,-25.36,13.21,7.14,-1.07,44.21,84.09,60.97,54.20
109,-27.13,-28.27,-29.44,13.39,6.04,-0.94,42.87,82.48,56.63,51.20
110,-28.50,-29.44,-30.62,13.53,5.85,-0.50,42.68,82.26,55.68,50.62
111,-24.91,-28.07,-28.87,8.70,2.57,3.91,48.49,87.76,57.43,52.90
112,-24.87,-27.94,-28.73,8.53,2.58,4.03,49.20,88.43,57.67,53.08
113,-22.83,-27.42,-27.97,5.18,-0.05,7.03,52.53,92.32,58.58,54.26
114,-20.29,-23.52,-24.01,6.84,1.98,4.17,51.11,90.53,61.98,56.56
115,-18.22,-22.05,-22.61,6.58,2.70,2.94,51.10,90.57,63.61,57.92
116,-16.21,-19.08,-20.17,7.35,4.30,1.49,50.05,90.23,68.01,60.85
117,-18.89,-18.47,-19.42,11.45,8.01,0.33,47.53,86.32,67.72,59.80
118,-34.55,-32.28,-35.38,25.69,15.41,-17.33,30.21,70.32,55.47,47.44
119,-29.70,-30.12,-31.45,12.95,5.96,-2.78,46.30,86.50,58.74,53.04
120,-28.44,-24.31,-26.15,24.84,17.08,-17.08,31.96,70.68,62.86,52.59
121,-27.94,-24.41,-26.36,24.94,17.08,-17.05,32.34,71.37,62.61,52.44
122,-28.31,-24.68,-26.65,25.19,17.07,-17.64,32.02,70.98,62.27,52.16
123,-28.72,-24.55,-26.67,25.84,17.52,-18.63,31.27,70.27,62.32,51.83
124,-28.41,-24.38,-26.65,26.42,17.71,-18.76,30.57,69.54,62.25,51.59
125,-28.46,-24.04,-26.09,27.03,18.51,-19.41,29.48,68.18,62.45,51.69
126,-28.27,-23.78,-25.91,27.43,18.52,-20.61,29.42,68.16,62.27,51.49
127,-28.75,-24.14,-26.14,27.62,18.72,-20.70,28.64,67.13,62.36,51.26
128,-28.54,-23.49,-25.82,27.70,19.07,-20.97,28.74,67.29,62.47,51.51
129,-28.52,-23.71,-25.88,27.42,18.77,-20.53,29.22,67.68,62.03,51.31
130,-29.21,-24.64,-26.94,27.92,18.80,-20.54,28.40,67.14,61.58,50.77
131,-29.24,-24.41,-26.54,27.99,18.74,-20.94,28.70,67.37,61.39,50.83
132,-36.50,-32.71,-34.82,24.88,14.14,-17.08,29.78,69.85,53.55,46.63
133,-33.80,-32.08,-33.78,17.42,8.93,-7.95,39.37,79.53,55.62,49.85
134,-26.78,-21.47,-22.26,24.63,17.08,-18.25,31.59,69.92,63.92,53.36
135,-26.95,-21.67,-22.72,24.37,16.88,-17.76,31.97,70.12,63.73,53.16
136,-26.30,-21.55,-22.99,24.47,16.80,-18.90,30.63,69.46,63.87,53.01
137,-26.99,-20.87,-22.60,25.21,17.37,-18.97,30.53,68.89,64.04,53.30
138,-29.79,-27.96,-28.84,15.32,8.03,-6.98,41.44,80.72,59.17,52.69
139,-33.86,-32.31,-33.29,14.45,6.10,-5.17,41.49,80.86,54.71,49.75
140,-38.64,-35.60,-36.82,15.48,6.08,-6.02,37.92,77.57,50.22,46.40
141,-43.02,-37.14,-38.82,20.90,9.69,-13.10,29.14,69.03,46.59,42.75
142,-41.83,-39.97,-41.35,14.21,4.46,-2.22,39.02,79.86,46.79,44.30
143,-40.77,-39.35,-40.33,12.76,3.32,-0.69,42.07,82.81,47.82,45.13
144,-43.49,-40.96,-42.53,15.46,4.94,-4.75,36.52,77.52,45.40,42.97
145,-35.13,-32.05,-33.43,21.86,11.35,-8.24,34.46,74.83,55.37,48.54
146,-32.39,-31.32,-33.03,17.58,7.86,-1.68,44.48,87.58,59.46,49.67
147,-31.48,-31.26,-32.40,17.13,7.48,-1.40,46.31,88.53,59.74,49.97
148,-31.82,-31.21,-32.50,17.66,7.88,-1.86,46.19,88.08,59.67,49.64
149,-35.25,-35.57,-36.75,16.55,5.30,0.28,46.27,88.69,55.11,47.14
150,-37.36,-37.76,-39.10,16.15,4.38,1.27,45.74,87.44,52.52,45.49
151,-35.89,-36.59,-37.91,14.95,3.59,1.84,46.61,88.58,53.55,46.66
152,-33.29,-31.44,-32.63,18.05,7.66,-4.44,40.31,81.13,57.76,48.79
153,-29.86,-25.20,-26.63,24.06,13.96,-14.49,33.34,72.78,63.03,50.52
154,-29.34,-25.09,-26.45,23.24,13.43,-13.58,34.16,74.04,63.15,50.87
155,-29.54,-24.94,-26.39,23.06,12.76,-14.14,33.95,73.94,63.00,50.92
156,-29.96,-25.12,-26.44,23.31,13.35,-13.97,33.57,73.33,63.20,50.75
157,-29.32,-25.11,-26.29,22.81,12.98,-13.29,34.71,74.50,63.05,51.19
158,-30.27,-25.60,-26.78,23.46,13.47,-14.02,33.74,73.44,62.55,50.28
159,-31.16,-26.54,-28.19,24.33,13.61,-15.18,32.95,72.85,61.63,49.54
160,-35.56,-30.61,-32.64,25.69,12.82,-15.49,30.18,70.61,56.79,46.10
161,-37.09,-32.90,-34.58,23.24,10.40,-12.19,32.67,73.03,54.49,45.53
162,-36.61,-33.14,-34.34,20.86,8.74,-8.93,35.97,76.27,54.60,46.42
163,-36.74,-32.89,-34.19,21.69,9.31,-10.61,34.41,74.42,54.86,46.41
164,-33.96,-29.39,-30.57,23.66,11.79,-14.18,32.30,72.23,58.31,47.52
165,-33.22,-27.55,-28.61,25.73,14.02,-17.75,30.36,69.81,59.71,47.91
166,-33.47,-28.34,-29.38,23.71,11.87,-14.84,32.08,71.70,58.75,47.93
167,-33.10,-28.77,-29.69,23.81,12.02,-14.27,32.11,71.48,58.54,47.89
168,-33.34,-28.69,-29.84,23.00,11.49,-14.26,33.49,73.33,58.63,48.21
169,-33.44,-28.94,-30.13,22.74,11.45,-13.85,33.03,72.88,58.66,48.19
170,-33.19,-28.29,-29.35,23.60,12.18,-15.00,32.08,71.67,58.88,48.15
171,-33.15,-28.94,-30.08,23.07,11.78,-13.92,32.98,72.79,58.15,47.88
172,-36.64,-31.88,-33.23,23.16,10.53,-14.50,31.53,71.42,54.61,45.55
173,-37.99,-33.71,-34.90,21.02,8.31,-11.60,33.62,73.61,53.03,45.24
174,-36.66,-32.76,-33.97,19.40,7.46,-9.76,35.36,75.52,54.06,46.31
175,-35.54,-30.64,-31.46,21.80,10.03,-13.37,33.13,72.73,55.78,46.89
176,-34.78,-30.31,-30.98,21.42,10.25,-13.22,33.26,73.34,56.30,47.25
177,-35.44,-29.74,-30.66,22.16,10.73,-15.38,31.81,71.44,55.75,46.88
178,-34.92,-29.56,-30.48,23.51,11.66,-15.55,30.35,69.89,55.74,46.45
179,-35.43,-30.16,-30.92,23.13,11.10,-15.65,31.26,70.80,55.68,46.38
180,-34.91,-29.05,-29.70,23.15,11.53,-16.29,30.78,69.73,56.14,46.96
181,-33.98,-27.83,-28.22,23.35,12.03,-17.25,31.18,70.03,57.77,47.83
182,-35.38,-29.19,-30.31,23.60,11.89,-18.60,30.38,70.17,56.53,46.78
183,-42.42,-32.39,-33.55,25.07,12.36,-16.47,29.53,69.24,54.12,44.73
184,-46.90,-33.95,-35.83,27.05,12.96,-22.73,26.31,67.04,51.76,42.78
185,-53.25,-39.82,-41.43,28.14,11.86,-22.84,22.58,62.67,44.72,38.16
186,-55.21,-41.60,-43.26,26.42,10.13,-19.91,24.26,64.81,43.43,37.71
187,-54.11,-41.74,-43.19,22.41,7.66,-12.09,29.53,70.33,44.34,39.40
188,-52.39,-41.29,-42.52,20.63,6.43,-7.59,32.95,73.95,45.36,40.42
189,-46.26,-35.42,-36.27,20.38,8.13,-8.33,35.22,75.57,51.97,44.81
190,-42.47,-33.25,-34.11,17.09,6.20,-5.02,38.87,79.81,54.88,47.75
191,-39.98,-31.26,-31.58,14.69,4.93,-1.41,43.07,82.87,56.15,49.37
192,-39.07,-29.42,-29.90,17.41,7.57,-5.94,39.45,79.29,57.86,49.32
193,-38.36,-27.97,-28.66,21.49,11.12,-12.39,34.52,73.86,58.84,48.92
194,-35.87,-24.60,-25.35,25.11,14.71,-17.72,31.13,70.17,61.51,49.28
195,-35.29,-24.00,-24.48,25.33,14.82,-18.55,30.58,69.52,61.81,49.53
196,-35.34,-25.38,-25.82,21.07,11.61,-12.44,35.13,74.65,61.27,50.51
197,-37.43,-27.45,-28.12,18.77,8.85,-10.03,37.26,76.65,58.98,49.85
198,-37.58,-29.03,-29.46,16.38,6.68,-6.77,39.81,79.36,57.81,49.81
199,-38.83,-29.75,-30.15,18.04,7.72,-8.23,37.81,77.64,56.85,48.87
200,-40.06,-29.58,-30.33,22.10,10.81,-14.03,32.62,72.07,56.21,46.94
201,-40.19,-27.97,-28.96,26.77,14.16,-20.66,27.29,66.24,56.42,45.84
202,-38.82,-25.70,-26.99,29.23,15.96,-25.18,22.88,60.91,56.69,45.35
203,-39.55,-25.41,-26.31,32.65,18.48,-28.77,20.36,58.48,56.27,43.73
204,-38.55,-23.77,-24.90,35.59,21.00,-33.36,17.36,55.57,56.10,42.70
205,-38.19,-24.12,-25.49,35.41,20.64,-32.40,17.83,56.45,56.98,43.16
206,-40.16,-28.17,-29.26,26.94,14.11,-21.85,25.81,65.17,55.17,45.18
207,-40.34,-29.65,-30.44,22.30,10.62,-16.20,31.02,70.60,54.96,46.46
208,-40.59,-29.37,-29.71,23.19,11.29,-16.36,29.64,69.69,54.62,46.00
209,-39.44,-29.26,-29.54,23.07,11.27,-19.38,29.34,69.61,55.32,46.52
210,-39.72,-28.98,-29.86,23.73,11.59,-19.26,28.85,68.77,54.62,46.02
211,-39.30,-29.25,-30.02,23.30,11.44,-18.07,29.26,69.09,54.88,46.18
212,-39.23,-29.10,-29.80,23.69,11.75,-19.26,28.40,68.35,54.54,45.86
213,-38.79,-28.22,-28.65,23.64,11.71,-20.55,28.81,68.50,55.30,46.52
214,-38.22,-28.15,-28.31,23.30,11.78,-20.29,29.40,68.85,55.47,46.84
215,-37.98,-28.10,-28.45,23.63,11.94,-21.66,28.68,68.49,55.41,46.57
216,-37.20,-28.46,-28.76,22.79,11.56,-20.84,29.72,69.75,55.66,46.98
217,-37.05,-27.39,-27.45,24.35,12.60,-23.13,27.92,67.04,55.83,46.61
218,-36.56,-27.47,-27.35,22.41,11.44,-20.94,30.28,69.77,56.19,47.58
219,-36.57,-27.39,-26.92,23.01,11.76,-21.68,29.82,68.93,56.49,47.54
220,-36.69,-26.92,-26.26,24.09,12.69,-22.93,28.49,67.65,56.23,47.13
221,-32.00,-21.43,-20.47,25.85,15.25,-24.02,28.34,67.18,61.33,49.85
222,-36.85,-28.17,-28.21,24.19,12.38,-21.86,29.02,69.39,56.39,46.95
223,-43.33,-38.84,-40.77,18.84,6.77,-14.46,36.79,80.77,50.30,44.26
224,-47.16,-42.26,-43.98,17.34,4.25,-11.36,37.12,81.02,46.67,42.31
225,-47.86,-42.48,-43.99,16.93,3.77,-11.08,36.88,81.28,46.15,41.92
226,-48.13,-43.48,-44.51,15.27,2.53,-8.24,39.14,83.56,45.37,41.90
227,-47.13,-42.06,-43.64,15.40,2.69,-8.33,38.86,82.91,46.40,42.43
228,-45.09,-39.32,-40.89,16.50,3.91,-9.72,38.18,81.14,48.46,43.59
229,-43.19,-36.75,-38.42,18.53,6.42,-13.14,35.79,78.49,50.76,44.50
230,-43.08,-34.93,-36.71,21.58,8.96,-17.56,31.12,73.24,51.23,44.04
231,-42.86,-34.22,-36.09,23.99,10.60,-21.29,28.64,70.24,51.18,43.42
232,-43.48,-33.98,-36.17,27.65,12.99,-26.27,24.44,65.77,50.29,41.82
233,-44.08,-33.57,-35.87,31.47,15.70,-32.13,18.81,59.53,48.34,39.62
234,-46.42,-36.67,-39.13,27.94,12.40,-28.59,21.15,62.62,46.62,39.41
235,-46.68,-38.49,-40.02,21.93,8.36,-19.14,29.24,71.57,47.11,41.36
236,-45.89,-38.04,-39.44,20.21,6.83,-17.23,31.28,73.17,48.29,42.52
237,-43.63,-35.90,-37.02,20.35,7.53,-18.20,30.88,72.17,49.87,43.71
238,-42.95,-34.31,-35.68,23.32,9.86,-23.11,26.84,67.69,50.10,43.18
239,-42.74,-34.39,-34.90,23.14,10.03,-22.47,27.39,67.66,50.28,43.36
240,-42.65,-33.68,-34.28,24.88,11.06,-25.01,24.65,65.34,50.06,42.67
241,-42.53,-33.37,-33.84,24.02,10.73,-24.17,25.75,66.03,50.51,43.08
242,-42.57,-33.28,-30.90,24.55,11.07,-25.33,24.90,63.23,50.06,42.89
243,-41.84,-32.33,-29.19,24.77,10.98,-25.95,24.53,62.44,50.65,43.26
244,-41.40,-31.97,-28.17,24.87,11.43,-25.74,24.85,62.56,51.48,43.79
245,-41.40,-32.50,-28.54,23.80,10.66,-24.76,27.19,64.59,51.49,43.72
246,-41.63,-34.58,-33.61,23.40,10.25,-23.92,28.06,68.21,51.03,43.68
247,-44.66,-37.16,-37.21,23.06,9.09,-23.61,26.41,67.06,47.50,41.53
248,-49.68,-42.26,-43.22,20.91,6.22,-22.32,25.47,67.30,42.13,38.45
249,-54.42,-47.14,-47.91,17.58,2.63,-19.01,25.88,68.16,37.48,36.07
250,-53.24,-46.85,-47.56,15.15,0.70,-12.61,30.21,72.50,38.54,37.21
251,-53.85,-47.55,-48.62,15.17,1.21,-12.85,30.54,72.88,38.10,36.66
252,-49.03,-41.98,-43.55,17.87,3.57,-11.58,33.57,77.24,44.46,40.89
253,-43.65,-34.73,-37.15,18.82,7.60,-12.04,35.71,78.84,52.73,45.96
254,-44.95,-32.22,-33.97,20.81,9.50,-10.64,37.45,79.06,56.14,47.45
255,-40.46,-24.60,-26.78,21.30,12.20,-3.04,38.65,78.40,61.38,49.97
256,-33.39,-26.19,-27.47,14.49,6.56,4.77,47.21,86.98,62.03,54.00
257,-29.68,-23.67,-25.35,16.85,9.57,0.86,45.08,84.37,64.49,54.26
258,-35.46,-27.61,-29.82,23.38,13.33,-9.20,35.56,75.14,60.06,49.55
259,-32.05,-25.33,-27.51,21.58,12.53,-6.91,38.45,78.05,62.30,51.17
260,-30.51,-25.07,-26.65,18.14,10.53,-4.24,40.82,80.40,63.14,53.47
261,-31.07,-25.14,-26.83,18.67,10.70,-5.55,39.38,79.08,62.64,52.64
262,-28.81,-22.37,-23.88,17.80,10.71,-5.60,40.29,79.67,64.39,54.51
263,-28.11,-21.40,-22.86,19.13,12.04,-6.47,38.71,77.74,64.74,54.36
264,-30.21,-23.78,-25.24,18.18,10.46,-5.98,38.68,77.57,62.19,53.01
265,-30.84,-23.88,-25.07,18.96,10.68,-7.67,37.13,76.07,61.89,52.73
266,-31.14,-24.41,-25.39,18.93,10.34,-7.73,37.09,75.99,61.61,52.57
267,-31.39,-24.96,-26.07,18.94,10.73,-7.96,37.13,76.14,61.16,52.22
268,-27.90,-26.81,-17.12,18.34,5.60,-15.65,35.68,71.06,68.50,50.60
269,-26.50,-22.66,-22.53,17.92,5.75,-15.05,39.18,79.78,69.18,50.74
270,-23.55,-25.45,-25.70,14.24,2.44,-4.84,43.42,84.21,67.31,51.48
271,-27.42,-25.94,-26.37,14.48,2.01,-1.24,43.52,82.94,65.25,50.68
272,-25.77,-24.18,-24.33,14.63,2.90,-1.92,43.84,82.68,66.75,51.78
273,-25.79,-25.16,-25.13,14.52,2.18,-3.42,42.75,82.45,65.84,51.10
274,-24.72,-22.55,-22.19,14.64,3.73,-2.55,42.92,82.91,69.00,52.80
275,-25.11,-21.85,-21.43,14.08,3.70,-3.42,42.56,82.52,69.63,53.22
276,-23.48,-21.37,-20.69,13.89,3.45,-4.39,43.19,83.11,69.61,53.49
277,-22.31,-19.15,-18.05,12.29,3.14,-4.80,44.10,83.69,71.07,55.07
278,-22.59,-19.04,-18.04,12.76,3.38,-6.01,43.60,83.14,70.80,54.87
279,-22.46,-19.17,-18.26,12.62,3.30,-5.82,43.54,83.45,70.01,54.34
280,-22.47,-19.32,-18.12,12.30,3.44,-5.55,43.87,83.46,70.70,54.94
281,-21.35,-19.62,-18.64,6.46,-1.25,0.71,50.62,90.47,69.93,56.81
282,-21.89,-20.17,-19.08,7.47,-1.11,0.09,49.51,89.07,69.11,56.11
283,-24.13,-20.56,-19.34,14.23,3.91,-7.71,41.97,81.57,69.55,53.39
284,-23.49,-19.45,-18.12,16.60,6.03,-10.69,38.75,78.23,70.51,52.94
285,-21.76,-19.32,-18.29,10.75,1.94,-4.36,45.44,84.67,70.15,55.48
286,-22.35,-19.19,-18.02,12.73,3.28,-6.34,43.28,82.93,70.54,54.88
287,-23.49,-18.29,-16.78,20.70,9.15,-16.61,34.38,73.71,71.48,52.00
288,-23.95,-18.68,-17.13,19.20,8.26,-16.57,36.01,74.98,71.51,52.57
289,-22.09,-19.05,-17.88,11.98,2.80,-7.95,43.96,83.51,70.45,55.20
290,-35.37,-27.23,-27.36,11.29,-0.71,-2.49,44.51,86.64,61.86,50.91
291,-34.90,-27.74,-28.04,10.69,-1.47,-1.86,44.72,86.16,61.57,52.05
292,-35.00,-27.82,-27.75,10.11,-1.79,-1.72,46.63,88.03,60.92,52.29
293,-37.46,-31.42,-32.27,16.19,10.08,-10.99,41.30,84.30,64.07,52.43
294,-46.49,-27.91,-30.44,14.74,10.35,-10.11,43.49,91.22,69.13,56.02
295,-45.89,-32.31,-29.13,11.81,9.13,-14.95,60.15,99.08,71.54,58.65
296,-47.42,-27.06,-23.17,11.42,7.42,-16.07,50.65,88.12,68.45,56.41
297,-45.63,-25.75,-21.59,11.79,7.87,-18.36,48.88,85.81,68.89,56.59
298,-45.67,-25.38,-21.11,12.35,8.20,-18.24,48.38,85.15,68.85,56.60
299,-54.05,-35.08,-31.91,10.05,4.59,-18.52,51.15,89.10,60.95,50.91
300,-49.08,-29.25,-25.32,12.19,6.61,-19.37,49.16,85.62,64.09,53.33
301,-49.81,-30.01,-26.42,9.98,4.85,-16.28,51.71,88.23,63.59,53.45
302,-47.52,-27.53,-23.87,10.64,5.95,-16.93,50.49,86.96,65.58,54.87
303,-50.17,-30.38,-26.37,12.36,6.66,-19.76,48.66,84.57,62.67,52.27
