p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-50.73,-5.97,1.51,2.61,-29.96,-81.25,-23.39,-1.66,8.98,15.33,ঔ
-51.25,-5.62,2.43,3.82,-26.17,-83.93,-24.68,-3.09,7.4,10.92,ঔ
-51.47,-5.52,2.79,3.88,-25.83,-84.34,-25.46,-3.83,7.09,10.71,ঔ
-51.46,-5.48,2.88,4.11,-25.53,-83.61,-24.97,-3.27,7.34,9.87,ঔ
-51.83,-5.93,2.14,3.39,-26.01,-84.47,-25.02,-3.38,7.19,9.84,ঔ
-50.05,-6.63,-3.39,-0.17,-26.1,-39.31,-31.15,-7.45,5.32,9.44,ঔ
-48.72,-6.08,-2.24,0.29,-26.23,-36.34,-28.41,-6.38,5.68,9.87,ঔ
-51.87,-1.77,4.55,2.0,-24.93,-37.23,-25.97,-6.76,5.41,9.76,ঔ
-47.48,1.71,14.44,11.27,-13.21,-27.28,-22.09,-0.81,9.42,12.38,ঔ
-44.99,3.95,14.21,10.53,-13.58,-27.24,-22.72,-0.2,10.59,12.88,ঔ
-36.55,1.56,11.08,8.43,-14.06,-16.8,-22.47,-1.02,10.36,13.03,ঔ
-36.97,1.54,10.8,7.94,-14.59,-17.58,-21.69,-0.03,10.85,13.26,ঔ
-38.88,0.6,10.33,7.9,-14.2,-19.21,-21.78,-0.81,10.25,12.68,ঔ
-41.12,1.49,16.94,14.94,-43.49,-26.0,-21.55,-0.09,10.73,21.13,ঔ
-41.68,0.77,16.22,14.45,-45.62,-26.77,-21.5,-0.02,10.97,23.25,ঔ
-42.27,1.5,16.89,14.92,-47.25,-28.7,-21.34,0.27,11.39,22.1,ঔ
-45.88,-1.72,13.66,10.66,-55.19,-27.15,-22.26,-1.58,10.47,19.33,ঔ
-47.18,-1.24,14.31,10.94,-53.15,-31.15,-21.87,-0.99,11.13,23.8,ঔ
-49.84,-3.66,11.49,5.92,-56.31,-32.12,-22.22,-1.79,11.46,33.79,ঔ
-49.58,-3.99,11.16,5.74,-54.66,-30.94,-21.39,-0.94,11.47,32.03,ঔ
-49.76,-3.58,11.61,5.94,-54.24,-31.81,-21.73,-0.77,11.41,31.48,ঔ
-50.13,-3.8,11.53,6.17,-53.16,-31.72,-21.68,-1.19,11.34,31.44,ঔ
-50.09,-3.47,11.61,6.1,-53.57,-31.69,-21.8,-1.33,10.91,30.37,ঔ
-49.67,-2.79,12.23,6.48,-53.17,-32.67,-22.17,-1.52,11.02,29.95,ঔ
-49.81,-3.38,11.51,5.73,-54.3,-32.31,-21.84,-1.32,11.11,30.45,ঔ
-49.8,-3.81,11.5,6.28,-52.37,-31.62,-22.22,-1.96,10.69,29.81,ঔ
-53.93,-9.09,4.28,0.15,-58.56,-27.81,-20.95,-1.29,10.22,31.93,ঔ
-58.76,-2.52,12.29,7.3,-50.44,-79.0,-21.79,-0.55,11.09,27.01,ঔ
-58.85,-4.89,10.5,7.47,-44.83,-88.22,-23.36,-3.27,8.28,21.49,ঔ
-59.17,-4.68,8.98,5.68,-56.17,-88.85,-22.92,-2.78,9.0,29.05,ঔ
-56.92,-1.45,13.68,9.86,-51.78,-88.59,-25.04,-4.59,7.19,21.46,ঔ
-61.7,-5.09,10.15,7.55,-52.96,-91.71,-25.66,-5.72,6.29,21.05,ঔ
-67.12,-11.11,2.75,1.33,-57.9,-90.49,-23.16,-3.77,5.91,19.28,ঔ
-69.81,-13.86,-0.28,-1.07,-62.72,-90.42,-24.11,-5.37,4.44,10.53,ঔ
-70.48,-14.38,-1.38,-1.95,-61.05,-82.47,-19.7,-0.37,8.33,23.89,ঔ
-64.38,-10.44,0.69,-1.86,-64.03,-71.94,-17.14,3.55,10.92,25.17,ঔ
-56.97,-2.55,11.24,6.9,-54.1,-81.94,-21.54,-0.15,10.29,25.45,ঔ
-54.86,-0.13,15.48,11.46,-46.22,-93.65,-31.33,-11.4,1.15,5.22,ঔ
-52.53,0.07,16.67,13.35,-21.43,-102.11,-31.89,-11.72,1.91,6.42,ঔ
-37.45,8.08,23.63,17.83,-30.3,-102.06,-31.4,-9.07,3.58,10.6,ঔ
-45.22,4.4,20.57,15.19,-43.62,-95.07,-29.33,-7.94,5.19,20.15,ঔ
-44.9,4.83,21.53,16.3,-40.61,-94.63,-28.65,-7.04,5.99,18.41,ঔ
-49.24,-1.55,15.01,12.85,-45.45,-111.31,-39.28,-20.0,-5.13,2.69,ঔ
-49.41,-2.12,14.12,11.86,-46.17,-112.72,-40.79,-21.44,-6.69,-1.86,ঔ
-48.3,0.37,16.41,12.61,-44.23,-100.86,-32.47,-11.63,1.29,11.04,ঔ
-37.33,10.72,28.26,21.96,-36.26,-101.3,-34.81,-12.96,2.33,10.87,ঔ
-37.25,10.93,28.19,21.46,-35.57,-98.95,-32.37,-10.07,4.36,13.08,ঔ
-30.15,16.14,29.16,19.2,-28.63,-70.73,-10.73,18.23,24.9,30.89,ঔ
-31.34,14.99,27.53,18.11,-28.79,-69.03,-9.24,19.62,25.74,31.96,ঔ
-31.87,12.68,23.18,14.08,-29.64,-61.93,-3.95,25.1,29.57,37.72,ঔ
-39.06,5.6,16.4,9.57,-29.73,-57.72,-0.66,26.29,30.33,41.48,ঔ
-34.25,12.59,25.25,16.27,-31.59,-70.83,-11.45,16.06,23.15,30.96,ঔ
-34.18,12.66,25.21,16.34,-31.31,-70.78,-11.52,16.07,23.22,31.07,ঔ
-34.64,12.07,24.98,16.23,-31.41,-70.84,-11.18,16.27,23.23,31.54,ঔ
-36.21,10.17,22.41,14.08,-31.92,-67.12,-8.93,18.16,24.6,33.22,ঔ
-40.15,5.66,16.47,9.33,-35.74,-63.39,-7.24,18.86,24.2,35.86,ঔ
-42.73,3.05,14.34,7.78,-36.68,-62.4,-7.05,18.25,23.73,36.31,ঔ
-45.72,-0.21,10.53,4.54,-39.94,-61.15,-6.91,17.74,22.83,38.13,ঔ
-44.3,1.14,12.08,6.53,-37.07,-62.23,-8.21,16.46,22.24,35.8,ঔ
-46.86,-0.7,10.46,4.87,-40.1,-63.15,-8.7,15.48,21.23,35.54,ঔ
-47.44,-2.12,8.4,3.25,-41.21,-59.68,-6.85,17.07,22.28,38.04,ঔ
-49.73,-4.04,7.08,2.81,-39.33,-58.76,-6.09,17.1,22.31,38.79,ঔ
-49.67,-4.85,5.38,0.87,-42.54,-56.81,-6.03,17.48,22.2,39.22,ঔ
-48.95,-4.83,5.0,0.39,-42.46,-55.68,-5.16,18.43,22.9,39.72,ঔ
-50.15,-4.23,7.05,2.61,-42.73,-63.48,-9.28,14.22,20.0,35.34,ঔ
-51.32,-4.88,6.74,2.86,-43.14,-66.79,-11.64,11.22,17.46,32.24,ঔ
-53.99,-6.8,4.38,-2.93,-52.06,-64.43,-11.36,10.44,17.91,48.71,ঔ
-55.41,-8.13,3.26,-1.77,-56.38,-65.86,-12.62,9.35,17.95,53.68,ঔ
-53.22,-1.72,15.52,17.0,-47.73,-65.01,-10.91,11.25,21.52,37.04,ঔ
-54.73,-9.25,4.52,-0.78,-49.39,-69.62,-13.52,7.15,16.25,38.65,ঔ
-54.32,-8.26,6.02,0.8,-50.51,-75.13,-17.21,3.14,13.21,32.36,ঔ
-54.19,-7.73,8.16,3.64,-49.51,-88.94,-23.69,-3.71,8.21,22.42,ঔ
-57.61,-11.76,4.28,1.39,-52.13,-93.94,-26.23,-7.06,5.13,15.88,ঔ
-61.3,-15.42,0.42,-1.96,-55.45,-98.25,-27.76,-8.74,3.22,11.53,ঔ
-60.79,-15.24,-0.68,-2.76,-51.72,-83.35,-20.24,-0.79,9.06,17.24,ঔ
-57.9,-12.77,1.48,-4.84,-54.32,-79.66,-18.51,1.53,10.01,23.86,ঔ
-55.84,-10.74,3.8,-3.24,-53.65,-79.88,-18.56,1.51,10.58,25.95,ঔ
-59.17,-12.81,2.65,-3.19,-52.29,-89.1,-22.53,-2.63,6.33,19.27,ঔ
-58.11,-13.11,0.96,-7.17,-63.47,-88.11,-24.45,-4.86,3.96,21.19,ঔ
-62.48,-11.17,2.62,-2.05,-56.12,-74.3,-25.93,-6.99,5.85,22.2,ঔ
-62.64,-10.5,-7.39,-6.93,-60.61,-64.69,-26.45,-9.08,5.44,23.95,ঔ
-60.89,-3.88,-1.16,4.38,-45.72,-59.33,-27.34,-10.63,4.26,7.7,ঔ
-60.72,-3.93,0.86,3.17,-49.73,-62.07,-28.11,-10.1,3.44,12.04,ঔ
-59.58,-4.54,0.13,3.4,-58.6,-65.19,-26.18,-7.9,4.56,14.12,ঔ
-59.24,-3.57,1.99,4.97,-56.37,-66.14,-26.54,-7.58,5.43,15.06,ঔ
-58.24,-4.61,-0.18,3.25,-56.79,-58.54,-21.88,-2.74,9.03,22.71,ঔ
-54.68,-3.03,0.4,2.94,-55.13,-54.32,-18.57,1.45,11.87,25.36,ঔ
-53.31,-2.71,0.36,2.48,-54.47,-52.3,-16.62,3.6,13.45,28.65,ঔ
-51.64,-2.64,-0.22,1.59,-54.0,-48.45,-13.62,6.96,15.95,33.32,ঔ
-51.05,-2.42,0.19,2.04,-51.91,-47.07,-12.2,8.41,17.24,34.75,ঔ
-47.57,-2.45,-1.27,0.2,-51.27,-41.75,-7.54,13.93,21.09,42.49,ঔ
-47.85,-2.11,-0.43,1.16,-50.15,-43.63,-8.34,13.29,20.81,40.03,ঔ
-46.24,1.0,3.43,4.32,-47.68,-48.65,-10.25,12.0,20.33,35.2,ঔ
-51.16,-6.49,-5.24,-2.41,-54.32,-39.1,-8.56,12.14,19.15,39.2,ঔ
-58.85,-7.44,-3.6,0.58,-55.57,-54.9,-20.29,-0.97,9.51,17.36,ঔ
-50.86,0.89,5.42,7.33,-47.71,-61.43,-18.88,2.35,13.2,22.5,ঔ
-53.99,-2.54,1.59,4.34,-51.48,-60.0,-19.55,0.92,11.5,20.68,ঔ
-59.95,-7.26,-2.98,1.47,-54.71,-62.58,-22.83,-3.71,7.28,13.4,ঔ
-54.17,-0.97,4.48,7.4,-48.43,-69.89,-24.47,-4.21,7.69,13.62,ঔ
-60.93,-8.36,-3.96,0.73,-55.25,-64.03,-23.95,-4.97,5.98,10.44,ঔ
-60.84,-7.47,-2.43,2.17,-53.57,-67.75,-25.6,-6.64,4.88,9.0,ঔ
-56.55,-1.76,4.34,7.71,-48.47,-79.63,-30.26,-10.86,2.63,4.98,ঔ
-57.6,-2.82,3.44,7.41,-47.99,-81.87,-32.09,-12.98,0.54,1.99,ঔ
-61.1,-6.4,-0.27,4.59,-50.53,-82.12,-32.03,-13.67,-0.12,0.29,ঔ
-61.59,-8.31,-3.59,0.86,-53.93,-68.35,-26.36,-7.57,3.86,5.75,ঔ
-58.45,-7.07,-3.14,0.45,-54.78,-58.02,-20.25,-0.79,9.27,17.04,ঔ
-51.72,0.16,4.73,6.46,-48.54,-63.45,-20.28,0.72,11.57,20.0,ঔ
-47.73,4.2,8.95,9.45,-45.82,-64.79,-19.83,1.93,13.01,20.59,ঔ
-46.24,5.72,10.4,10.69,-43.77,-64.37,-18.93,3.21,14.27,22.74,ঔ
-45.9,6.39,12.06,12.22,-43.28,-69.49,-22.48,-0.58,11.33,18.28,ঔ
-55.11,-2.84,1.59,4.4,-50.73,-65.88,-23.02,-3.04,8.16,14.34,ঔ
-51.78,1.02,6.73,8.73,-46.16,-69.71,-23.81,-3.14,8.85,15.72,ঔ
-48.81,4.19,10.09,11.01,-44.56,-71.99,-24.93,-3.71,8.78,14.67,ঔ
-54.8,-1.71,3.7,6.47,-48.74,-71.2,-25.58,-5.76,6.32,11.38,ঔ
-49.05,4.64,11.59,13.31,-42.62,-81.96,-31.26,-11.11,3.22,7.2,ঔ
-58.68,-4.94,1.49,5.88,-49.07,-82.56,-31.47,-12.87,0.57,3.05,ঔ
-55.88,-3.15,5.23,10.3,-41.58,-104.86,-43.69,-25.89,-9.46,-9.67,ঔ
-53.19,0.18,7.95,11.28,-42.38,-95.24,-38.43,-19.36,-3.51,-1.96,ঔ
-51.42,2.17,8.61,10.54,-44.52,-78.74,-29.18,-8.98,4.35,7.88,ঔ
-43.62,3.47,5.98,6.06,-43.77,-50.15,-9.14,13.75,21.45,32.77,ঔ
-41.86,4.25,6.84,6.41,-41.39,-48.4,-6.84,16.66,24.05,35.65,ঔ
-39.0,5.26,6.74,5.65,-40.22,-44.24,-2.95,20.81,27.21,39.99,ঔ
-32.73,13.78,15.76,12.23,-32.95,-50.32,-2.28,23.62,30.83,38.65,ঔ
-31.27,14.62,14.51,10.91,-34.66,-46.64,-1.34,23.87,31.06,39.72,ঔ
-40.27,7.98,8.18,7.02,-39.52,-47.88,-3.97,19.37,26.41,34.6,ঔ
-52.14,-1.91,-1.02,1.16,-46.74,-46.28,-9.64,11.11,19.32,28.87,ঔ
-51.94,1.77,4.87,6.32,-43.8,-62.48,-18.59,1.74,12.43,16.73,ঔ
-55.24,-0.85,3.03,5.72,-44.24,-69.05,-23.08,-3.33,8.4,11.58,ঔ
-41.52,12.68,17.58,16.79,-34.51,-73.33,-22.94,-0.55,12.03,15.2,ঔ
-43.8,9.35,15.75,16.46,-35.16,-91.15,-35.2,-15.23,-0.16,2.92,ঔ
-49.51,3.62,9.76,11.58,-50.62,-95.38,-33.78,-14.02,1.83,6.88,ঔ
-56.38,-3.7,2.0,6.09,-54.08,-98.9,-33.27,-14.74,0.33,2.27,ঔ
-41.14,12.19,18.82,18.34,-42.4,-89.31,-29.03,-6.94,8.31,14.58,ঔ
-47.13,5.33,11.51,13.01,-47.73,-92.52,-32.1,-11.68,3.73,8.18,ঔ
-50.93,0.19,3.11,4.75,-51.19,-66.56,-16.41,4.95,15.7,29.92,ঔ
-41.38,9.95,13.61,12.64,-43.42,-70.23,-16.27,6.92,18.04,28.21,ঔ
-43.48,7.28,10.64,10.46,-43.73,-68.05,-14.77,8.18,18.74,30.63,ঔ
-44.56,5.45,8.39,8.33,-45.34,-67.86,-14.69,7.93,18.36,30.91,ঔ
-43.41,7.04,10.5,10.1,-43.65,-68.31,-15.45,7.16,17.94,29.66,ঔ
-43.09,7.9,11.46,10.92,-42.39,-67.93,-15.23,7.57,18.18,28.96,ঔ
-16.53,17.65,27.39,13.67,-26.32,-45.1,2.44,32.83,36.64,45.08,ঔ
-25.36,14.33,25.46,11.3,-34.53,-61.2,-6.82,20.17,27.13,38.92,ঔ
-35.9,6.34,19.15,7.82,-38.82,-55.56,-9.98,14.25,22.77,38.84,ঔ
-31.38,9.02,20.53,8.36,-34.65,-52.66,-6.36,19.58,26.71,40.51,ঔ
-25.35,4.07,13.3,3.92,-31.95,-37.97,0.48,26.78,33.54,48.47,ঔ
-28.05,3.01,12.52,3.37,-33.49,-38.61,-1.22,24.46,31.3,48.06,ঔ
-30.26,-3.92,2.81,-5.85,-34.25,-18.93,-4.73,20.16,28.25,48.61,ঔ
-31.03,-2.69,3.17,-6.65,-39.18,-25.93,-3.08,21.24,29.42,57.69,ঔ
-38.93,-4.49,4.14,-5.73,-30.0,-39.29,-14.55,8.76,19.08,28.3,ঔ
-43.64,-8.67,-1.37,-10.54,-35.94,-43.28,-10.69,11.93,20.58,33.9,ঔ
-44.63,-6.14,1.82,-12.68,-50.4,-49.99,-11.76,10.43,20.42,59.17,ঔ
-41.73,-4.77,3.19,-3.25,-46.24,-51.59,-12.32,10.74,23.62,53.33,ঔ
-38.0,4.72,20.01,16.06,-39.26,-53.21,-5.92,20.21,29.36,46.58,ঔ
-42.31,-4.61,4.72,2.33,-42.44,-47.54,-7.16,16.33,23.84,37.97,ঔ
-38.94,0.49,11.07,9.23,-44.38,-42.61,-6.23,17.94,26.63,50.26,ঔ
-39.21,-0.07,10.36,7.74,-44.4,-41.54,-5.97,18.23,27.22,50.4,ঔ
-42.62,-0.61,11.59,9.25,-46.41,-47.61,-9.9,13.79,23.82,43.56,ঔ
-45.63,-3.01,9.3,6.71,-45.63,-48.44,-8.59,14.33,24.88,50.42,ঔ
-42.94,-3.66,7.54,4.87,-46.56,-45.75,-7.06,15.85,25.04,48.5,ঔ
-42.7,-2.3,9.17,6.09,-45.86,-50.06,-8.31,15.2,25.09,47.82,ঔ
-43.24,-4.34,7.15,4.35,-48.43,-54.63,-9.79,13.23,23.73,46.04,ঔ
-42.95,-6.12,4.12,1.66,-45.91,-46.69,-4.43,18.89,27.24,51.14,ঔ
-44.2,-6.87,3.17,0.8,-41.89,-45.81,-4.71,19.06,27.85,48.78,ঔ
-31.35,-3.28,2.54,-0.94,-30.58,-30.14,12.08,37.38,41.78,61.74,ঔ
-28.46,-0.84,4.57,0.58,-28.52,-33.13,12.41,39.14,43.31,60.93,ঔ
-27.72,0.64,5.78,1.38,-25.34,-33.72,14.51,41.82,45.36,61.41,ঔ
-20.58,8.34,11.75,5.61,-21.81,-36.17,18.0,46.5,49.68,60.54,ঔ
-24.68,1.96,5.33,0.81,-22.46,-31.15,19.41,46.31,48.96,64.0,ঔ
-31.4,-0.74,5.34,1.4,-32.9,-35.85,10.98,36.55,40.8,59.32,ঔ
-30.57,0.6,6.35,1.96,-28.59,-35.32,12.47,38.21,42.45,60.08,ঔ
-24.58,3.11,7.31,2.45,-24.59,-33.99,17.2,44.08,46.67,60.88,ঔ
-14.89,0.84,4.44,-0.35,-19.77,-21.9,18.6,46.58,49.85,61.86,ঔ
-13.48,2.74,5.96,0.35,-19.49,-17.36,16.47,44.37,49.17,61.27,ঔ
-25.72,-1.97,3.9,-2.04,-29.33,-26.18,10.78,36.83,40.5,61.76,ঔ
-25.57,-2.73,1.99,-3.29,-28.24,-29.69,11.63,38.06,42.29,63.22,ঔ
-28.56,-4.13,1.99,-2.94,-28.94,-33.96,10.28,36.37,41.57,61.94,ঔ
-28.35,-4.95,-0.1,-4.85,-29.46,-32.75,10.85,36.65,41.57,64.24,ঔ
-27.98,-3.27,2.28,-1.59,-28.38,-33.82,11.89,38.06,43.43,64.27,ঔ
-27.87,-2.8,2.89,-0.35,-27.35,-34.13,11.88,37.82,43.09,62.12,ঔ
-27.71,-2.74,2.71,-3.67,-28.19,-33.78,12.45,38.72,42.39,63.17,ঔ
-36.5,-1.2,3.47,-3.57,-28.47,-39.36,12.42,38.3,42.11,62.5,ঔ
-28.7,-0.85,3.53,-3.64,-25.85,-33.44,14.12,40.22,43.94,64.14,ঔ
-11.35,-3.12,0.4,-5.12,-26.27,-8.45,12.34,38.02,44.21,64.65,ঔ
-5.72,-4.02,-0.13,-5.54,-26.5,-3.37,12.9,37.87,43.61,64.01,ঔ
-13.51,-6.79,-3.8,-6.78,-26.65,-12.87,12.9,37.85,43.41,64.17,ঔ
-13.19,-5.4,-2.44,-5.87,-26.25,-12.96,12.67,38.63,43.98,63.8,ঔ
-14.61,-6.73,-3.69,-6.56,-26.07,-11.1,13.05,38.59,43.83,64.49,ঔ
-11.28,-5.94,-2.79,-6.08,-25.87,-10.59,12.59,38.19,44.06,64.17,ঔ
-9.09,-7.2,-4.6,-7.15,-26.17,-7.3,13.41,38.73,44.17,64.56,ঔ
-6.77,-6.75,-4.2,-6.48,-24.92,-4.59,14.2,39.42,44.81,64.28,ঔ
-9.34,-7.5,-4.96,-7.96,-25.59,-2.99,16.4,39.36,43.26,67.68,ঔ
-10.01,-9.2,-6.74,-11.74,-28.93,-3.95,15.93,38.7,40.97,67.52,ঔ
-7.02,-10.2,-7.81,-11.88,-34.13,-7.02,16.09,39.34,42.39,67.45,ঔ
-18.59,-9.5,-7.23,-10.75,-40.02,-10.77,8.27,32.67,35.69,60.3,ঔ
-27.06,-10.58,-7.48,-11.27,-36.42,-17.72,8.62,32.81,35.5,57.24,ঔ
-32.35,-13.76,-10.46,-14.66,-45.8,-19.16,5.1,28.57,30.01,49.86,ঔ
-35.95,-12.13,-7.52,-11.85,-46.41,-26.31,0.97,24.65,26.14,41.35,ঔ
-36.34,-9.17,-4.08,-10.4,-42.57,-37.9,-3.63,20.59,23.91,35.2,ঔ
-32.85,4.88,13.6,7.01,-42.05,-57.58,-2.83,22.58,29.19,38.86,ঔ
-39.11,2.92,15.54,6.98,-53.21,-40.41,-11.57,11.62,22.22,42.92,ঔ
-40.76,1.28,14.06,7.61,-52.6,-42.55,-11.25,12.26,22.35,39.56,ঔ
