p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-64.93,-1.62,-7.94,-8.95,40.63,-128.78,23.52,10.41,4.59,-2.46,ঐ
-61.48,-1.3,-11.52,-13.08,43.5,-120.45,21.45,14.42,13.79,5.95,ঐ
-61.74,-1.91,-11.75,-13.04,44.14,-117.13,20.43,13.07,12.14,4.7,ঐ
-61.96,-2.34,-12.92,-14.33,40.56,-116.24,21.08,13.64,13.36,7.74,ঐ
-62.12,-2.15,-12.72,-13.65,42.26,-117.01,21.07,13.66,12.7,7.36,ঐ
-62.75,-2.26,-13.2,-13.55,42.17,-115.34,21.15,13.58,12.18,7.18,ঐ
-62.64,-2.13,-13.71,-14.72,40.21,-116.98,20.43,12.72,11.05,4.65,ঐ
-61.01,-2.45,-13.71,-14.31,40.05,-117.39,21.89,14.47,13.45,7.59,ঐ
-61.16,-3.3,-14.98,-16.07,38.24,-115.15,21.55,14.15,13.15,6.82,ঐ
-61.23,-4.59,-15.17,-15.23,38.88,-126.19,24.51,19.37,17.42,9.49,ঐ
-60.89,-5.25,-16.18,-15.93,38.49,-123.98,24.4,19.24,17.39,10.28,ঐ
-61.21,-5.06,-15.88,-15.89,37.43,-124.94,24.29,19.03,17.28,9.92,ঐ
-60.97,-4.83,-15.94,-15.86,38.81,-126.84,24.44,19.18,17.09,10.73,ঐ
-60.56,-5.41,-16.28,-15.87,38.51,-124.32,24.84,19.7,17.71,11.1,ঐ
-61.43,-5.18,-16.01,-15.94,37.61,-124.4,24.5,19.13,17.33,10.27,ঐ
-61.98,-4.63,-15.52,-14.91,39.07,-128.62,24.96,19.25,16.65,11.67,ঐ
-61.6,-5.51,-16.82,-16.66,36.92,-126.66,25.12,19.54,16.68,10.63,ঐ
-62.25,-4.96,-15.91,-15.18,38.71,-126.71,24.81,18.6,15.87,10.71,ঐ
-61.69,-4.89,-15.99,-15.8,37.74,-128.58,25.26,19.58,17.4,11.12,ঐ
-62.24,-5.06,-15.96,-15.18,38.22,-127.9,24.98,19.49,17.38,10.57,ঐ
-61.92,-4.49,-15.5,-14.99,38.04,-128.73,25.35,19.9,17.94,11.47,ঐ
-63.05,-3.9,-14.89,-14.43,39.11,-129.58,24.28,18.82,17.12,10.41,ঐ
-61.91,-5.36,-16.04,-15.28,38.14,-126.59,25.34,19.72,17.68,12.19,ঐ
-61.84,-5.51,-16.4,-15.66,37.72,-124.94,25.16,19.69,17.74,12.62,ঐ
-61.79,-4.69,-15.84,-15.65,37.46,-129.18,25.51,20.07,17.68,11.45,ঐ
-61.84,-4.85,-15.84,-15.58,37.93,-128.48,25.24,19.41,16.66,11.42,ঐ
-60.15,-4.62,-15.61,-15.8,37.07,-129.73,26.02,20.19,17.14,11.93,ঐ
-60.66,-4.1,-15.55,-15.85,36.34,-130.58,25.39,19.64,16.76,11.02,ঐ
-60.31,-4.9,-15.89,-15.83,37.29,-128.73,25.81,19.9,16.95,11.61,ঐ
-60.56,-4.82,-15.92,-15.54,37.47,-128.2,25.87,19.99,17.11,12.47,ঐ
-60.94,-4.93,-15.85,-15.47,37.52,-127.48,25.54,19.61,16.8,12.59,ঐ
-60.37,-4.8,-15.76,-15.41,37.78,-128.51,26.08,20.14,17.23,12.72,ঐ
-60.13,-5.08,-16.17,-15.96,37.03,-129.75,25.94,20.29,17.26,11.61,ঐ
-60.51,-5.3,-16.28,-16.06,36.96,-128.14,25.74,20.02,16.82,11.46,ঐ
-60.37,-5.08,-15.81,-15.93,36.73,-128.99,25.71,20.22,17.28,11.56,ঐ
-60.65,-5.27,-16.11,-15.79,36.83,-128.49,25.43,19.99,17.35,12.15,ঐ
-60.55,-3.9,-14.44,-13.93,39.16,-132.61,25.67,20.27,17.51,12.51,ঐ
-68.09,1.88,-7.38,-6.54,54.78,-147.44,21.74,14.94,10.37,1.16,ঐ
-67.37,0.62,-8.88,-8.49,44.03,-143.19,21.48,14.43,9.45,4.42,ঐ
-66.45,0.3,-8.89,-7.78,44.56,-142.07,22.72,15.85,11.41,7.88,ঐ
-65.29,-2.56,-12.8,-12.68,39.36,-133.07,22.56,15.87,11.76,6.17,ঐ
-62.38,-1.38,-10.47,-10.23,42.09,-132.72,21.12,14.8,10.72,5.1,ঐ
-60.21,-0.84,-9.23,-8.28,44.24,-133.87,22.78,16.03,11.91,9.19,ঐ
-58.49,-1.36,-10.8,-10.41,41.55,-134.98,23.11,16.88,13.03,8.24,ঐ
-57.91,-2.8,-12.17,-12.01,39.39,-130.83,23.89,17.59,13.75,8.91,ঐ
-59.19,-3.14,-12.0,-11.08,41.1,-129.67,23.28,16.92,12.98,9.72,ঐ
-56.62,-1.95,-11.96,-12.29,38.9,-136.37,24.31,18.52,14.86,9.34,ঐ
-56.83,-3.12,-12.83,-12.81,37.98,-132.18,24.57,18.5,14.77,9.27,ঐ
-57.73,-3.38,-12.96,-12.84,38.82,-130.86,23.72,17.53,13.94,9.28,ঐ
-57.0,-3.06,-13.3,-13.54,37.1,-132.93,24.0,17.94,14.27,9.24,ঐ
-56.35,-3.85,-13.96,-14.23,36.02,-130.34,24.58,18.75,15.35,9.81,ঐ
-55.86,-1.53,-11.69,-12.19,37.57,-136.85,25.12,19.32,16.31,10.36,ঐ
-65.49,-1.92,-10.85,-11.08,40.95,-122.55,18.47,10.32,5.92,-2.89,ঐ
-67.98,2.23,-6.67,-5.76,50.23,-140.13,18.06,9.78,4.24,-7.04,ঐ
-68.19,2.72,-6.21,-4.98,51.78,-143.14,17.91,9.32,3.82,-6.36,ঐ
-68.93,3.9,-4.61,-3.63,52.56,-145.53,17.88,9.39,3.88,-7.29,ঐ
-67.6,3.26,-6.1,-5.65,50.2,-145.74,17.73,9.3,3.62,-7.71,ঐ
-66.64,2.93,-6.08,-5.44,50.52,-144.47,18.73,10.56,5.15,-4.6,ঐ
-67.1,2.43,-6.55,-5.71,50.2,-141.66,18.95,10.68,5.32,-4.34,ঐ
-67.27,1.88,-6.96,-5.93,50.57,-139.93,18.97,10.68,5.2,-3.39,ঐ
-67.04,3.84,-4.63,-3.69,51.52,-146.5,19.21,11.14,5.72,-3.55,ঐ
-68.38,-0.6,-9.53,-8.54,46.49,-133.27,18.04,9.77,5.03,-0.47,ঐ
-68.32,1.37,-7.66,-7.26,46.73,-140.22,18.15,10.12,5.13,-2.2,ঐ
-68.24,1.55,-7.9,-8.02,44.67,-142.09,17.87,9.8,4.76,-3.19,ঐ
-67.47,0.88,-8.18,-7.73,45.95,-139.36,19.04,10.88,6.19,-0.76,ঐ
-67.88,1.1,-7.75,-6.94,47.86,-140.39,19.31,11.23,6.71,2.2,ঐ
-66.17,0.77,-8.93,-8.8,44.78,-141.9,19.27,11.57,6.83,1.16,ঐ
-68.43,1.13,-7.0,-13.16,52.19,-134.85,22.25,12.87,6.19,-8.38,ঐ
-69.83,3.17,-4.1,-9.64,55.87,-143.18,22.1,12.87,5.77,-5.01,ঐ
-68.16,3.28,-4.35,-10.02,52.98,-143.74,23.59,14.22,6.97,-1.4,ঐ
-69.75,3.22,-4.68,-10.49,53.01,-144.79,22.08,12.45,4.86,-1.52,ঐ
-67.47,3.31,-5.15,-11.28,51.33,-145.0,23.38,14.28,7.36,0.98,ঐ
-67.03,2.68,-5.8,-11.84,51.22,-141.79,23.45,14.58,8.08,0.0,ঐ
-68.37,1.93,-6.37,-11.75,51.77,-139.94,22.16,13.37,6.83,-1.31,ঐ
-68.12,3.47,-4.71,-10.07,53.75,-145.04,22.58,13.86,7.43,-0.95,ঐ
-65.9,1.99,-6.92,-12.75,49.26,-141.38,21.95,12.72,7.98,-2.47,ঐ
-67.46,3.63,-4.56,-9.18,53.94,-145.34,21.72,12.63,7.61,-1.72,ঐ
-62.92,1.08,-8.51,-14.06,46.61,-138.19,24.38,15.75,11.39,3.26,ঐ
-64.55,0.79,-8.51,-13.87,47.79,-135.54,23.58,14.52,9.39,1.92,ঐ
-65.61,2.82,-7.14,-13.7,46.46,-144.82,21.69,12.41,7.14,-3.32,ঐ
-64.79,-0.05,-8.84,-14.58,46.68,-135.0,22.41,12.35,7.97,2.03,ঐ
-64.71,-0.43,-8.54,-13.32,48.75,-131.53,23.31,13.65,9.11,4.9,ঐ
-64.96,-0.81,-9.76,-14.93,46.87,-130.62,22.77,12.75,8.04,2.71,ঐ
-65.01,-1.14,-9.86,-14.52,47.44,-129.29,23.08,12.89,7.67,2.99,ঐ
-63.78,-1.19,-10.53,-15.29,46.06,-130.98,23.84,14.08,9.36,4.97,ঐ
-64.07,-1.01,-10.41,-15.52,45.5,-131.82,23.23,13.53,9.36,4.14,ঐ
-63.68,-1.5,-11.06,-16.22,44.64,-130.57,23.32,13.77,9.63,2.96,ঐ
-64.04,-1.7,-11.37,-16.26,44.96,-129.56,23.26,13.76,9.57,3.93,ঐ
-64.15,-1.22,-10.81,-15.68,45.22,-131.29,23.52,14.1,9.73,4.04,ঐ
-63.72,-1.65,-11.29,-16.05,45.06,-130.57,23.52,14.26,9.88,4.46,ঐ
-64.09,-1.5,-11.65,-16.94,43.89,-131.42,22.87,13.5,9.21,1.67,ঐ
-63.52,-2.48,-12.15,-16.92,44.51,-127.43,23.68,14.56,10.13,4.96,ঐ
-63.67,-1.71,-11.46,-16.28,44.75,-130.19,23.28,14.31,9.86,4.34,ঐ
-63.54,-1.16,-11.03,-16.23,44.35,-132.59,23.55,14.54,10.07,4.46,ঐ
-63.72,-1.97,-11.76,-16.65,44.06,-129.96,23.26,14.19,9.73,4.64,ঐ
-64.14,-2.08,-11.78,-17.05,44.03,-129.56,22.77,13.72,9.11,3.05,ঐ
-64.37,-1.98,-11.86,-17.28,43.11,-129.04,22.64,13.72,9.16,3.05,ঐ
-63.8,-1.39,-11.38,-16.76,43.56,-132.31,22.99,14.17,9.7,3.6,ঐ
-63.95,-1.63,-11.53,-16.65,43.85,-130.83,22.95,14.16,9.69,3.65,ঐ
-64.68,-1.65,-11.34,-16.01,48.13,-129.81,21.84,12.94,8.23,0.69,ঐ
-63.52,-2.75,-12.91,-18.08,44.56,-128.08,22.49,13.92,9.5,1.99,ঐ
-63.97,-1.84,-11.94,-16.94,45.92,-130.76,22.3,13.61,9.14,2.46,ঐ
-64.47,-2.5,-12.2,-17.53,45.25,-127.39,21.99,13.12,8.42,-0.06,ঐ
-63.78,-3.1,-13.15,-18.26,44.72,-126.13,22.31,13.46,8.98,1.28,ঐ
-63.22,-2.98,-13.0,-17.63,45.35,-127.49,22.78,14.09,9.75,2.92,ঐ
-63.84,-2.54,-12.25,-16.99,45.98,-127.45,22.55,13.88,9.37,2.23,ঐ
-63.0,-2.79,-13.38,-18.85,44.2,-129.54,22.19,13.5,9.08,0.79,ঐ
-62.84,-2.6,-13.19,-18.81,42.66,-128.72,22.63,14.14,9.95,0.57,ঐ
-62.5,-3.11,-13.18,-17.83,45.84,-127.85,23.19,14.61,10.24,3.82,ঐ
-63.22,-3.63,-13.75,-19.1,43.76,-125.02,22.81,13.94,9.4,1.09,ঐ
-63.56,-3.14,-13.27,-18.2,45.38,-126.62,22.25,13.49,8.93,1.64,ঐ
-63.72,-3.08,-12.93,-17.84,45.3,-125.94,22.33,13.5,8.88,1.22,ঐ
-63.38,-3.07,-13.02,-18.02,45.2,-126.76,22.86,14.22,9.65,3.08,ঐ
-62.85,-3.62,-13.48,-18.0,45.28,-124.87,23.03,14.17,9.8,3.46,ঐ
-63.23,-2.49,-11.98,-16.53,46.79,-128.06,23.17,14.33,9.55,3.53,ঐ
-63.51,-2.74,-12.81,-18.22,44.94,-128.51,22.32,13.72,9.15,1.29,ঐ
-63.4,-3.25,-13.18,-18.18,44.93,-125.92,22.65,13.94,9.38,1.89,ঐ
-63.36,-3.31,-13.71,-18.95,43.9,-126.65,22.38,13.73,9.36,1.41,ঐ
-66.27,-0.27,-8.77,-11.7,51.33,-140.97,22.41,13.86,7.14,0.37,ঐ
-65.93,-0.92,-9.6,-12.76,49.6,-139.45,22.42,14.04,7.76,0.19,ঐ
-67.8,0.2,-7.61,-9.95,53.16,-140.48,21.82,12.99,6.0,-0.68,ঐ
-66.45,-1.33,-9.63,-12.37,50.45,-136.56,22.88,14.39,7.1,3.46,ঐ
-66.27,-2.66,-11.27,-13.99,48.9,-131.5,22.17,13.61,7.12,1.07,ঐ
-65.55,-1.46,-10.49,-14.12,47.38,-136.84,22.27,14.04,7.97,-0.18,ঐ
-66.24,-3.38,-12.16,-15.09,48.12,-129.89,21.9,13.23,6.64,0.28,ঐ
-65.4,-2.33,-11.12,-14.29,48.13,-133.67,22.62,14.25,8.02,1.65,ঐ
-65.18,-2.82,-12.23,-15.59,46.69,-133.11,22.36,14.08,7.69,0.4,ঐ
-65.71,-2.88,-11.64,-14.7,47.81,-131.69,22.47,14.02,7.72,1.78,ঐ
-64.7,-5.64,-15.49,-19.23,43.22,-123.41,21.71,13.01,6.75,-1.2,ঐ
-65.95,-4.7,-13.94,-17.23,45.76,-124.5,21.33,12.53,6.28,-1.32,ঐ
-65.36,-2.45,-11.11,-14.49,48.04,-133.17,22.64,14.17,7.83,0.91,ঐ
-63.0,-4.06,-13.13,-16.21,46.36,-131.29,23.74,15.77,9.99,3.6,ঐ
-63.64,-3.16,-11.92,-15.09,47.39,-133.4,23.26,14.96,8.77,1.79,ঐ
-66.48,-1.24,-9.3,-12.09,51.26,-136.03,22.02,13.26,6.32,-0.54,ঐ
-66.94,-3.09,-12.46,-16.12,46.45,-130.29,20.74,12.09,6.06,-2.04,ঐ
-65.99,-3.1,-12.12,-15.26,47.72,-130.67,21.96,13.5,7.29,1.41,ঐ
-63.79,-3.16,-12.41,-15.95,45.39,-132.56,23.11,15.15,9.51,2.33,ঐ
-61.72,-3.78,-12.86,-16.0,46.18,-132.32,24.57,16.97,11.4,7.18,ঐ
-62.46,-3.77,-12.96,-16.43,45.33,-132.0,23.98,16.03,10.14,4.24,ঐ
-65.56,-1.89,-10.7,-14.04,48.49,-135.16,21.97,13.43,7.0,-0.95,ঐ
-65.7,-2.25,-11.46,-14.83,47.9,-134.35,21.82,13.52,7.24,0.65,ঐ
-62.8,-3.53,-13.01,-16.74,44.91,-132.08,23.54,15.63,9.69,2.54,ঐ
-62.57,-3.47,-12.3,-15.17,47.38,-132.64,24.31,16.63,10.99,6.37,ঐ
-61.89,-3.52,-12.87,-16.29,45.07,-133.11,24.3,16.82,11.45,4.34,ঐ
-61.46,-4.12,-13.31,-16.47,45.71,-131.37,24.79,16.96,11.48,5.22,ঐ
-61.53,-4.82,-14.32,-17.54,44.71,-129.81,24.1,16.26,10.59,4.14,ঐ
-61.76,-4.8,-14.0,-17.15,44.55,-128.75,23.94,16.23,10.96,4.99,ঐ
-60.8,-4.68,-13.91,-17.2,44.75,-130.46,24.81,17.37,12.25,5.5,ঐ
-62.22,-4.34,-13.25,-15.77,46.87,-129.9,24.42,16.66,11.35,6.61,ঐ
-62.39,-4.26,-13.04,-16.18,45.93,-129.26,23.7,15.64,11.1,4.29,ঐ
-64.9,-3.19,-11.78,-14.43,49.13,-130.98,22.16,13.71,8.42,1.12,ঐ
-63.85,-2.14,-10.99,-14.31,48.18,-134.85,22.95,14.58,9.51,1.48,ঐ
-63.07,-4.2,-13.86,-17.95,44.08,-128.95,22.62,14.65,9.74,1.64,ঐ
-60.59,-6.48,-15.87,-19.06,43.43,-123.56,24.14,16.44,11.75,4.7,ঐ
-62.64,-4.78,-13.94,-17.09,46.04,-127.68,23.18,15.48,10.34,3.32,ঐ
-63.39,-3.55,-12.55,-15.93,46.36,-131.38,23.33,15.22,10.03,2.85,ঐ
-61.79,-4.03,-13.59,-17.32,44.15,-131.0,23.64,16.11,11.2,3.07,ঐ
