p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-68.3,44.31,47.22,-28.18,-33.43,27.49,-13.37,17.64,11.14,11.84,ঋ
-68.64,43.99,45.72,-29.02,-34.06,24.45,-11.85,18.42,11.94,12.6,ঋ
-64.12,42.27,46.76,-29.32,-33.85,27.11,-15.7,13.01,7.57,8.35,ঋ
-66.77,42.73,44.98,-30.68,-35.22,22.66,-12.64,15.93,9.89,10.24,ঋ
-66.87,43.75,46.68,-28.72,-33.53,27.39,-13.86,16.4,10.07,10.99,ঋ
-67.65,44.1,46.65,-29.12,-33.94,27.21,-13.37,17.04,10.82,11.55,ঋ
-68.58,44.12,46.94,-29.22,-34.42,26.14,-13.33,17.24,11.43,12.25,ঋ
-68.0,44.22,47.04,-28.67,-33.65,26.88,-13.02,18.09,11.0,11.86,ঋ
-67.59,43.33,45.39,-30.16,-35.25,24.22,-12.38,16.89,11.31,11.71,ঋ
-67.58,43.52,46.05,-29.68,-34.83,25.15,-12.88,16.45,10.7,11.47,ঋ
-68.33,43.93,46.77,-29.58,-35.4,26.25,-13.61,16.12,11.27,11.98,ঋ
-68.12,43.56,45.49,-29.7,-34.87,23.1,-11.89,17.95,11.45,12.16,ঋ
-68.0,43.5,45.85,-29.91,-34.86,24.8,-12.44,17.14,11.27,11.89,ঋ
-68.65,43.84,45.91,-29.97,-35.08,25.05,-12.39,17.33,11.85,12.32,ঋ
-67.89,42.89,44.38,-31.2,-36.35,20.92,-11.41,17.37,11.46,11.98,ঋ
-67.83,44.08,46.53,-29.74,-34.76,27.27,-13.06,17.12,11.31,12.08,ঋ
-66.57,43.69,47.55,-28.84,-33.66,29.23,-14.58,15.22,9.62,10.57,ঋ
-67.43,44.83,48.19,-28.02,-33.46,31.55,-14.45,16.88,10.78,12.13,ঋ
-67.9,43.51,45.88,-30.12,-35.12,25.59,-12.69,16.56,10.76,11.46,ঋ
-66.83,47.37,52.69,-22.25,-27.67,44.93,-18.09,18.23,9.98,12.39,ঋ
-66.97,44.45,48.27,-26.2,-30.46,34.89,-15.51,16.23,9.23,10.99,ঋ
-63.67,45.88,53.14,-21.8,-26.22,44.65,-20.75,14.17,6.99,9.46,ঋ
-64.3,45.52,52.1,-23.21,-27.88,43.87,-19.76,13.9,7.43,9.67,ঋ
-64.99,42.74,48.51,-27.48,-32.42,32.82,-17.16,12.18,7.08,8.36,ঋ
-65.74,42.11,45.32,-29.58,-34.15,25.41,-13.8,14.6,8.48,9.53,ঋ
-66.91,42.69,45.28,-29.8,-34.7,25.21,-13.03,15.41,9.65,10.76,ঋ
-67.58,42.62,44.84,-30.04,-35.01,22.99,-11.87,17.15,10.49,11.64,ঋ
-68.75,42.78,43.97,-31.03,-36.09,22.34,-11.16,17.35,11.26,11.95,ঋ
-69.42,43.66,44.55,-30.19,-35.25,23.17,-10.6,18.74,12.01,13.03,ঋ
-67.59,43.23,44.96,-29.86,-35.22,24.34,-11.41,18.23,11.07,12.3,ঋ
-68.67,42.65,44.26,-30.98,-35.83,22.38,-11.63,16.55,10.83,11.45,ঋ
-67.6,41.89,43.39,-31.71,-36.63,20.05,-11.06,16.33,10.61,11.02,ঋ
-69.16,44.39,46.58,-28.71,-33.89,28.6,-12.58,18.08,11.4,12.69,ঋ
-69.12,43.31,45.05,-29.88,-35.15,23.62,-11.58,17.29,11.29,12.3,ঋ
-69.28,42.28,43.13,-31.88,-37.11,18.34,-9.89,18.15,11.86,12.52,ঋ
-69.52,43.58,44.76,-29.73,-34.82,23.23,-10.49,19.19,12.28,13.53,ঋ
-69.79,43.32,43.92,-30.55,-35.7,20.72,-9.89,19.16,12.83,13.75,ঋ
-69.48,43.29,44.14,-30.41,-35.99,22.49,-10.32,18.67,12.5,13.56,ঋ
-70.21,43.77,44.57,-30.18,-35.71,24.19,-10.44,19.22,12.98,14.42,ঋ
-69.68,43.45,44.14,-30.43,-35.83,23.89,-10.45,18.69,12.43,13.67,ঋ
-70.54,43.89,43.88,-30.63,-36.3,21.34,-9.3,20.25,13.91,14.96,ঋ
-69.47,43.5,45.03,-29.8,-34.99,23.7,-10.64,18.94,12.25,13.49,ঋ
-70.54,44.51,45.95,-29.36,-34.73,26.49,-11.38,19.02,12.7,13.93,ঋ
-69.65,42.98,43.89,-31.0,-36.36,21.39,-10.29,18.11,12.15,12.86,ঋ
-69.05,43.08,44.76,-30.38,-35.82,24.82,-11.33,17.25,11.63,12.62,ঋ
-71.05,44.8,44.94,-29.1,-34.47,25.47,-9.54,21.17,14.01,15.46,ঋ
-72.14,44.16,42.59,-31.7,-37.51,20.19,-7.79,21.59,16.23,17.56,ঋ
-69.97,47.35,50.43,-24.1,-30.11,42.56,-14.62,20.84,13.43,16.02,ঋ
-71.3,47.67,49.18,-24.65,-30.25,40.4,-12.78,22.7,14.23,16.46,ঋ
-72.46,46.28,46.14,-27.39,-33.34,29.99,-9.09,23.58,15.49,17.47,ঋ
-69.93,45.42,47.03,-26.95,-32.01,33.04,-12.03,20.34,13.2,14.8,ঋ
-71.24,44.82,45.3,-28.46,-34.14,26.77,-9.73,20.86,14.45,15.9,ঋ
-70.32,44.45,45.02,-28.67,-33.96,26.0,-9.71,20.97,13.76,15.16,ঋ
-69.56,43.35,44.64,-29.74,-34.87,23.31,-10.39,18.76,12.57,13.65,ঋ
-71.25,45.84,46.92,-27.41,-33.18,31.07,-10.92,21.37,14.14,15.68,ঋ
-70.93,44.84,45.51,-28.28,-33.77,27.06,-9.98,20.96,13.93,15.15,ঋ
-70.57,44.37,44.84,-29.06,-34.5,25.78,-9.47,21.23,13.97,15.38,ঋ
-68.18,43.81,46.45,-27.91,-33.29,29.54,-12.86,17.8,11.49,13.03,ঋ
-71.3,44.61,44.84,-29.73,-35.6,25.04,-9.31,21.32,14.98,16.55,ঋ
-70.03,45.6,47.07,-27.19,-32.86,32.34,-11.48,20.87,13.49,15.1,ঋ
-72.22,44.0,43.97,-29.39,-35.14,24.0,-9.32,20.4,14.91,16.15,ঋ
-64.29,39.52,43.29,-30.78,-35.46,21.15,-13.91,10.95,6.66,7.25,ঋ
-62.69,37.97,41.25,-32.67,-37.48,16.36,-13.25,9.92,6.0,6.59,ঋ
-67.65,42.29,44.57,-29.15,-33.94,23.46,-12.13,16.48,10.47,11.49,ঋ
-68.35,42.02,43.06,-29.93,-34.56,20.62,-10.86,16.63,11.36,11.97,ঋ
-68.51,44.32,47.06,-26.75,-31.91,28.59,-13.41,17.67,11.12,12.37,ঋ
-67.84,42.33,43.88,-29.42,-34.9,28.04,-13.19,14.33,9.68,10.5,ঋ
-66.22,43.42,50.27,-24.57,-30.99,37.48,-20.0,8.28,8.28,10.21,ঋ
-69.51,47.04,49.21,-21.97,-27.67,45.25,-16.43,21.17,12.34,14.64,ঋ
-68.9,43.87,44.9,-26.09,-30.89,32.78,-12.48,19.5,11.63,13.23,ঋ
-70.75,43.74,43.55,-27.43,-32.92,28.89,-10.82,20.3,12.95,14.42,ঋ
-69.71,48.62,52.35,-14.32,-20.89,27.83,-14.41,16.98,7.55,12.75,ঋ
-69.74,49.82,54.59,-13.59,-20.03,34.41,-15.66,17.49,8.5,13.24,ঋ
-69.23,48.28,52.42,-12.31,-18.58,38.14,-14.04,17.14,8.54,13.42,ঋ
-68.9,47.05,51.05,-13.87,-20.07,34.05,-12.99,16.3,8.31,13.16,ঋ
-70.24,47.89,50.47,-13.3,-19.64,35.3,-11.38,19.04,9.58,14.32,ঋ
-70.16,47.53,49.71,-14.01,-20.41,35.66,-11.23,18.07,9.39,14.02,ঋ
-69.67,47.58,50.9,-13.55,-19.89,36.31,-12.64,17.06,8.88,13.93,ঋ
-69.53,48.02,51.34,-12.68,-19.02,36.31,-12.26,18.66,9.1,14.18,ঋ
-69.84,47.81,50.7,-13.49,-19.99,36.03,-11.9,17.87,9.19,13.94,ঋ
-66.09,46.29,53.37,-11.66,-18.1,38.76,-16.8,12.26,5.48,10.59,ঋ
-69.13,51.38,49.46,-27.08,-15.88,28.65,-1.12,29.37,19.28,15.8,ঋ
-68.08,51.51,51.27,-25.26,-13.89,34.58,-3.66,28.16,18.09,15.13,ঋ
-67.03,51.87,51.51,-24.56,-12.87,34.47,-3.6,28.86,18.28,15.65,ঋ
-67.22,51.38,50.39,-25.49,-13.74,33.53,-2.64,28.26,18.01,15.1,ঋ
-66.64,51.31,50.52,-25.49,-13.97,33.32,-2.51,28.9,18.14,15.32,ঋ
-66.5,50.5,48.92,-26.05,-14.05,30.6,-0.68,28.86,18.21,15.01,ঋ
-66.83,50.36,49.79,-27.06,-16.0,31.78,-2.93,25.27,17.4,14.62,ঋ
-67.31,50.92,50.37,-26.41,-15.19,33.97,-3.0,26.73,17.78,14.87,ঋ
-66.82,50.0,48.72,-26.8,-14.99,31.16,-1.17,27.42,18.33,15.39,ঋ
-66.7,50.65,48.83,-25.98,-14.26,32.44,-0.93,28.89,18.26,15.24,ঋ
-66.07,50.58,50.07,-25.23,-13.42,34.26,-2.69,28.07,17.39,14.63,ঋ
-68.23,51.72,50.45,-25.87,-15.17,35.06,-1.88,28.48,19.29,16.37,ঋ
-67.11,50.4,48.75,-26.5,-15.03,32.76,-0.96,28.21,18.72,15.66,ঋ
-64.44,47.98,45.81,-28.69,-16.02,29.54,1.23,26.52,18.93,16.05,ঋ
-67.2,50.13,46.55,-27.29,-15.52,35.71,2.05,29.55,21.24,18.1,ঋ
-66.47,49.54,47.29,-27.57,-16.42,36.01,0.93,27.5,19.95,17.04,ঋ
-66.94,49.74,46.64,-27.95,-16.42,35.28,2.05,28.54,21.03,17.92,ঋ
-67.14,49.1,44.86,-28.41,-16.5,32.93,4.02,29.42,21.16,17.88,ঋ
-67.4,49.15,44.71,-28.65,-17.13,31.67,4.46,29.53,21.75,18.49,ঋ
-67.23,48.8,44.38,-29.03,-17.27,32.09,4.42,29.33,21.57,18.15,ঋ
-67.51,49.49,45.8,-28.05,-16.75,34.5,3.01,29.06,21.3,18.22,ঋ
-67.37,49.22,45.14,-28.36,-16.84,33.84,3.61,28.96,21.34,18.19,ঋ
-66.73,49.03,45.13,-28.04,-16.36,33.88,3.93,29.6,21.66,18.48,ঋ
-66.4,48.76,44.62,-27.77,-15.55,36.04,4.61,28.85,21.97,18.09,ঋ
-66.17,48.07,43.68,-28.79,-16.31,34.83,5.24,28.7,22.1,18.04,ঋ
-66.12,48.1,44.01,-28.26,-16.21,35.24,4.87,28.52,21.61,17.57,ঋ
-66.58,48.62,44.7,-28.24,-16.01,36.58,4.14,28.21,21.46,17.49,ঋ
-66.43,48.41,44.3,-28.45,-16.48,35.28,4.86,28.33,21.87,18.05,ঋ
-66.47,48.72,44.61,-27.99,-15.7,36.09,4.67,29.03,21.61,17.82,ঋ
-66.05,48.19,43.91,-28.69,-16.4,35.61,4.61,28.37,21.61,17.68,ঋ
-66.11,50.78,48.19,-25.33,-12.84,45.36,0.77,29.39,20.75,16.84,ঋ
-67.17,50.07,46.5,-26.9,-14.98,41.44,3.11,29.14,22.26,17.77,ঋ
-65.22,47.45,56.45,-27.04,-20.69,24.89,-11.27,16.56,7.54,7.47,ঋ
-66.66,46.3,50.9,-32.43,-26.34,18.18,-6.26,16.28,8.38,7.51,ঋ
-68.73,48.55,53.15,-29.62,-24.23,19.41,-5.78,21.17,11.21,10.63,ঋ
-65.31,45.01,48.04,-32.18,-25.14,19.29,-2.97,18.75,7.86,7.22,ঋ
-65.25,44.14,47.64,-34.24,-27.21,16.05,-3.26,14.87,8.31,7.58,ঋ
-64.6,44.38,48.29,-33.43,-26.38,18.49,-3.92,14.89,7.63,6.93,ঋ
-64.38,43.71,47.11,-34.55,-27.48,15.88,-2.76,14.81,8.06,7.39,ঋ
-64.7,43.87,46.49,-34.83,-27.81,15.26,-1.74,16.42,8.84,8.05,ঋ
-65.9,43.5,42.21,-38.97,-32.68,7.26,2.73,18.88,12.27,11.15,ঋ
-64.88,43.45,46.36,-33.11,-25.93,17.95,-2.24,15.45,7.3,6.83,ঋ
-65.81,42.27,44.65,-35.03,-28.57,10.44,-0.65,13.9,6.84,6.52,ঋ
-70.5,46.87,48.48,-30.22,-24.03,21.4,-0.9,21.14,12.22,11.69,ঋ
-68.75,45.6,47.54,-28.95,-22.34,28.43,-0.79,20.12,10.46,10.46,ঋ
-69.19,45.6,47.83,-29.35,-23.31,27.11,-1.9,18.37,10.9,11.06,ঋ
-70.91,46.36,47.5,-29.79,-23.9,25.94,-0.13,20.75,12.35,12.3,ঋ
