serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
87,-53.79,43.94,-5.28,-13.96,-11.37,-88.97,7.76,8.26,-1.16,-3.47
88,-54.66,45.71,-4.81,-13.38,-10.79,-89.39,6.75,7.85,-1.67,-4.18
89,-53.59,45.06,-5.37,-14.37,-11.98,-90.29,8.04,8.84,-0.50,-3.01
90,-54.10,45.68,-4.87,-13.96,-11.54,-91.20,7.94,8.84,-0.57,-3.26
91,-53.75,45.30,-5.10,-14.22,-11.88,-91.52,9.21,9.51,0.29,-2.30
92,-53.00,44.00,-6.11,-15.00,-12.48,-88.34,7.57,7.96,-1.91,-4.43
93,-53.25,44.67,-5.44,-14.90,-12.72,-91.27,9.21,9.42,0.29,-2.26
94,-53.08,44.88,-5.51,-14.69,-12.12,-91.34,9.59,9.70,0.28,-2.08
95,-53.55,44.61,-5.36,-13.91,-11.18,-89.52,8.95,8.73,-0.96,-3.39
96,-54.07,45.31,-4.61,-13.30,-10.85,-89.82,8.57,8.78,-0.36,-2.82
97,-53.47,44.77,-5.18,-14.17,-11.77,-89.09,7.93,8.54,-1.07,-3.35
98,-52.93,44.54,-5.70,-15.03,-12.70,-91.18,8.88,9.21,-0.21,-2.62
99,-53.42,44.75,-5.41,-14.70,-12.49,-91.97,9.20,9.50,0.24,-2.38
100,-53.63,44.16,-5.48,-14.18,-11.76,-88.67,7.62,7.84,-1.84,-4.23
101,-52.97,43.35,-5.73,-15.09,-12.70,-90.47,9.08,8.90,-0.58,-2.94
102,-54.43,59.45,-3.73,-9.13,-8.81,-84.46,-9.75,3.03,-5.92,-5.92
103,-52.15,56.69,-5.26,-11.11,-10.67,-86.72,-4.53,3.98,-5.72,-6.24
104,-50.17,53.33,-7.23,-13.65,-13.44,-87.12,-1.35,4.67,-5.52,-6.15
105,-51.06,56.19,-6.86,-13.21,-12.97,-88.84,-2.30,5.19,-4.69,-5.44
106,-50.68,55.88,-8.06,-14.41,-13.97,-86.65,-4.26,4.52,-5.78,-6.65
107,-51.45,56.50,-6.13,-12.66,-12.82,-88.05,-0.71,6.00,-3.51,-4.42
108,-52.91,54.05,-5.41,-10.61,-10.24,-86.70,-0.12,4.70,-4.82,-5.08
109,-45.64,43.47,-11.49,-19.28,-19.33,-87.91,6.58,5.75,-4.95,-6.09
110,-45.85,42.92,-11.17,-18.23,-17.93,-85.75,6.04,4.68,-6.18,-6.92
111,-47.70,45.11,-9.84,-17.28,-17.66,-87.77,6.14,5.47,-4.68,-5.63
112,-56.13,49.79,-3.13,-8.76,-9.35,-80.05,-1.91,1.29,-8.36,-8.45
113,-48.00,45.86,-9.70,-15.75,-15.38,-81.01,0.55,1.86,-8.91,-9.35
114,-49.87,49.02,-8.33,-14.21,-14.25,-79.85,-1.88,1.34,-8.89,-9.38
115,-47.69,47.69,-10.83,-18.45,-18.72,-88.19,3.79,5.67,-4.68,-5.59
116,-51.09,50.93,-6.40,-13.24,-13.73,-88.20,3.83,6.00,-3.27,-3.83
117,-49.30,48.87,-8.59,-15.77,-16.09,-87.71,3.43,5.27,-4.82,-5.46
118,-49.59,49.73,-8.22,-15.91,-16.48,-90.69,6.17,7.31,-2.32,-3.21
119,-48.68,48.15,-9.03,-16.86,-17.38,-90.85,6.46,6.90,-2.64,-3.21
120,-49.24,50.39,-8.85,-16.55,-17.15,-91.17,6.78,7.32,-2.03,-2.73
121,-49.94,52.11,-8.96,-16.06,-16.29,-88.81,4.82,6.48,-2.56,-3.49
122,-49.60,50.52,-8.96,-16.12,-16.42,-89.32,5.82,6.51,-2.41,-3.18
123,-49.20,49.22,-9.14,-16.55,-17.08,-89.92,7.08,7.10,-1.68,-2.43
124,-51.05,56.13,-8.18,-15.32,-15.56,-91.73,1.78,7.29,-1.09,-2.36
125,-51.31,54.52,-7.94,-14.65,-14.81,-89.50,2.18,6.48,-2.03,-2.58
126,-51.18,54.23,-7.65,-15.15,-15.61,-91.10,4.31,7.22,-1.70,-2.22
127,-51.04,52.00,-8.11,-15.44,-15.81,-89.59,5.85,7.39,-1.72,-2.27
128,-49.99,50.63,-8.43,-16.50,-17.41,-90.36,7.19,8.15,-1.03,-1.51
129,-54.29,63.27,-6.27,-13.42,-13.74,-92.20,14.51,8.20,0.60,-0.56
130,-53.30,60.78,-7.02,-13.63,-13.34,-89.70,5.63,7.29,-0.87,-1.10
131,-53.26,54.25,-6.45,-13.51,-13.38,-89.66,8.71,7.53,-1.13,-1.49
132,-55.03,52.06,-5.69,-11.96,-11.42,-87.47,5.86,5.54,-3.22,-3.27
133,-52.55,49.07,-7.04,-14.40,-14.44,-90.93,11.89,8.90,0.29,-0.14
134,-50.92,46.30,-8.67,-16.26,-16.32,-90.34,12.28,8.98,-0.15,-0.42
135,-53.12,51.41,-7.13,-14.54,-14.48,-91.35,10.96,8.95,0.39,-0.07
136,-53.16,53.97,-6.92,-14.57,-14.83,-91.92,10.09,9.34,0.90,0.60
137,-53.79,53.43,-6.38,-13.93,-14.31,-91.65,9.85,9.11,0.50,0.11
138,-52.89,51.16,-7.53,-15.05,-15.22,-91.03,10.00,8.75,0.14,-0.04
139,-53.02,51.67,-7.11,-14.83,-15.15,-91.52,10.56,9.35,0.88,0.56
140,-53.01,51.34,-7.02,-14.51,-14.62,-91.06,10.57,8.95,0.43,0.20
141,-50.05,56.90,-5.93,-12.97,-12.79,-104.87,4.30,10.56,3.13,1.10
142,-51.56,64.40,-4.52,-12.02,-12.33,-104.65,-1.95,9.79,3.15,1.40
143,-51.86,62.58,-4.82,-12.49,-12.62,-106.76,-0.52,10.40,3.04,1.23
144,-51.15,60.45,-4.99,-12.18,-12.42,-103.51,-0.40,9.59,2.59,1.28
145,-50.44,56.61,-6.72,-13.65,-13.26,-102.87,1.25,9.09,1.72,0.25
146,-49.34,54.19,-6.65,-14.17,-14.29,-102.02,4.13,9.20,1.66,0.29
147,-53.29,56.52,-1.78,-9.00,-9.72,-108.12,6.36,10.80,4.26,3.26
148,-50.84,54.65,-4.74,-12.67,-13.26,-105.30,2.73,9.13,1.75,0.79
149,-51.29,53.73,-4.45,-11.81,-11.91,-104.04,4.51,9.15,1.35,0.41
150,-50.44,51.98,-5.03,-12.63,-12.85,-105.33,6.46,9.85,2.40,1.39
151,-50.11,57.07,-6.61,-13.79,-13.48,-102.86,3.14,8.38,0.52,-0.22
152,-52.10,63.23,-2.66,-11.30,-12.36,-109.41,3.06,11.11,4.52,3.34
153,-50.74,57.28,-5.13,-12.78,-13.18,-103.83,3.08,9.37,2.12,1.22
154,-50.38,56.96,-4.67,-12.96,-13.69,-107.30,7.19,10.84,3.93,2.84
155,-50.55,56.20,-4.50,-12.42,-13.05,-105.47,6.41,10.40,3.45,2.46
156,-50.84,56.88,-4.18,-12.36,-13.42,-105.48,5.98,10.53,3.75,2.97
157,-50.53,54.10,-4.31,-12.15,-12.46,-105.65,6.95,10.33,3.21,2.33
158,-50.14,51.25,-5.54,-13.42,-13.81,-104.63,7.86,9.94,2.62,1.75
159,-50.04,50.67,-5.39,-13.32,-13.70,-104.13,8.17,10.06,2.96,2.32
160,-49.81,50.13,-5.63,-13.47,-14.06,-104.25,8.08,9.93,2.72,1.93
161,-49.58,56.85,-1.84,-9.10,-6.87,-103.20,4.02,9.30,3.17,0.92
162,-44.69,59.35,-8.13,-15.11,-12.31,-93.69,6.31,6.92,-1.03,-2.91
163,-50.00,58.51,-3.65,-10.61,-8.35,-93.11,13.42,6.27,-0.90,-2.59
164,-54.47,57.41,-2.43,-8.79,-6.90,-89.51,-1.88,3.70,-2.90,-5.05
165,-54.27,56.86,-3.06,-9.30,-6.98,-89.23,-2.51,3.21,-3.65,-5.95
166,-52.60,52.46,-4.65,-10.31,-7.56,-88.01,0.19,3.92,-2.66,-5.17
167,-52.82,50.89,-4.21,-9.95,-7.21,-88.95,0.13,3.91,-2.82,-5.32
168,-53.37,46.34,-3.98,-9.53,-6.63,-86.28,2.44,3.48,-3.61,-5.86
169,-52.44,45.53,-4.28,-9.95,-7.20,-86.77,2.35,3.43,-3.26,-5.53
170,-53.20,51.66,-4.10,-9.56,-6.53,-88.02,1.08,4.10,-2.63,-4.76
171,-52.91,54.40,-3.99,-10.17,-7.67,-88.07,-1.03,3.78,-2.83,-5.15
172,-50.92,49.76,-6.54,-12.86,-9.88,-87.98,1.78,4.14,-3.07,-5.38
173,-52.19,55.64,-5.18,-10.65,-7.50,-85.53,-6.39,2.89,-3.53,-5.66
174,-51.91,54.06,-5.68,-11.73,-9.18,-87.51,-2.82,4.24,-2.40,-4.53
175,-54.47,52.98,-3.72,-9.51,-6.70,-87.11,-3.17,2.96,-3.41,-5.31
176,-53.91,54.92,-4.68,-10.07,-7.30,-86.15,-4.05,2.72,-3.93,-6.03
177,-53.26,52.92,-4.80,-10.83,-7.98,-87.38,-2.04,3.48,-3.18,-5.17
178,-53.39,54.21,-4.21,-10.15,-7.45,-87.66,-2.10,3.82,-2.70,-4.73
179,-53.46,52.43,-4.16,-10.43,-8.19,-89.16,-0.49,4.12,-1.92,-4.02
180,-52.76,50.97,-4.97,-11.11,-8.44,-87.94,-0.42,3.63,-2.74,-4.68
181,-53.05,50.73,-4.76,-10.90,-8.16,-88.09,0.39,4.01,-2.57,-4.58
182,-53.60,56.03,-4.07,-10.05,-7.50,-89.73,-1.05,4.64,-1.55,-3.63
183,-52.83,52.51,-4.90,-10.84,-8.16,-88.39,-0.27,4.21,-2.08,-4.17
184,-52.84,55.46,-4.68,-10.45,-7.72,-88.63,-1.11,4.06,-2.06,-4.05
185,-53.08,54.20,-4.03,-10.36,-7.91,-89.41,-0.44,4.55,-1.52,-3.70
186,-53.13,51.44,-4.75,-10.66,-7.89,-88.35,0.24,3.90,-2.39,-4.26
187,-52.59,51.17,-5.42,-11.57,-8.61,-88.76,0.66,4.10,-2.43,-4.67
188,-53.28,53.08,-4.96,-10.79,-7.85,-88.74,-0.58,4.16,-2.22,-4.44
189,-53.18,53.40,-4.57,-10.78,-8.32,-89.93,-0.06,4.80,-1.23,-3.32
190,-51.57,50.72,-6.52,-12.93,-10.03,-87.77,-0.50,3.84,-2.94,-5.09
191,-53.60,53.21,-3.83,-9.91,-7.47,-90.27,0.33,4.92,-1.09,-3.14
192,-53.47,52.84,-4.37,-10.32,-7.55,-88.98,-0.13,4.39,-1.74,-3.99
193,-47.78,47.88,-9.60,-16.23,-13.12,-89.40,4.59,5.67,-1.74,-4.09
194,-56.36,54.50,-1.80,-6.79,-3.96,-85.97,-5.11,2.19,-3.64,-5.65
195,-52.02,51.70,-5.92,-11.34,-8.32,-85.33,-1.77,2.60,-4.25,-6.13
196,-53.77,55.22,-4.30,-9.75,-6.72,-88.57,-7.34,2.14,-4.45,-6.21
197,-53.91,57.87,-2.99,-8.27,-5.06,-92.33,-3.62,3.99,-2.40,-4.37
198,-53.42,54.94,-3.46,-8.82,-5.68,-92.56,-3.75,4.53,-2.30,-4.28
199,-53.54,55.25,-3.03,-8.41,-5.34,-93.63,-1.66,5.16,-1.50,-3.80
200,-53.62,53.49,-3.02,-8.28,-5.09,-92.00,-0.76,4.69,-2.22,-4.23
201,-54.00,53.19,-2.86,-8.37,-5.31,-94.05,-0.47,5.20,-1.82,-3.88
202,-53.90,52.34,-3.02,-8.63,-5.65,-93.06,1.05,5.52,-1.14,-3.33
203,-52.91,50.57,-4.20,-9.69,-6.71,-91.38,0.73,4.63,-2.21,-4.19
204,-57.69,59.41,-1.00,-5.31,-2.60,-88.38,-8.41,4.78,-1.46,-5.40
205,-57.37,59.27,-1.98,-5.78,-2.87,-84.24,-12.06,2.92,-3.18,-6.82
206,-57.26,59.62,-2.20,-6.62,-3.94,-88.31,-8.90,4.38,-1.42,-5.46
207,-58.22,60.63,-1.23,-5.82,-3.48,-87.14,-11.01,4.21,-1.63,-5.31
208,-55.98,56.67,-3.99,-8.86,-5.79,-87.40,-6.97,4.54,-2.17,-6.20
209,-56.67,57.95,-3.03,-7.77,-4.96,-87.43,-6.36,5.09,-1.06,-4.67
210,-57.70,56.55,-1.88,-6.85,-4.63,-88.32,-4.97,5.24,-0.85,-4.34
211,-56.85,55.47,-3.08,-8.14,-5.62,-88.72,-2.85,5.68,-0.64,-4.42
212,-56.13,54.56,-3.54,-8.00,-5.16,-84.94,-4.53,4.32,-2.15,-5.88
213,-56.73,54.99,-2.64,-7.86,-5.49,-87.77,-3.97,4.87,-1.11,-4.84
214,-56.90,55.15,-2.86,-7.95,-5.57,-88.66,-3.24,5.50,-0.61,-4.54
215,-57.23,54.99,-2.18,-6.89,-4.40,-86.15,-4.07,4.72,-1.11,-4.78
216,-57.31,55.55,-2.52,-7.44,-4.61,-89.23,-2.90,5.58,-0.67,-4.45
217,-57.20,55.38,-2.31,-7.27,-4.85,-88.47,-4.14,5.18,-0.96,-4.74
218,-57.03,56.54,-1.64,-6.81,-4.51,-91.49,-1.10,6.98,1.45,-2.49
219,-56.88,55.49,-2.41,-7.45,-4.95,-90.02,-1.09,6.68,0.71,-3.01
220,-56.23,54.59,-3.00,-7.80,-4.84,-89.20,-0.85,6.27,0.25,-3.36
221,-55.19,53.96,-3.99,-9.09,-6.28,-88.49,-2.13,5.53,-0.90,-4.67
222,-54.88,53.05,-4.60,-10.01,-7.33,-87.98,-2.54,5.42,-1.05,-4.86
223,-55.01,53.42,-4.29,-9.04,-6.36,-86.85,-1.78,5.40,-1.22,-5.02
224,-54.76,53.27,-4.74,-9.95,-7.20,-88.74,-1.50,5.87,-0.56,-4.55
225,-54.94,54.38,-3.89,-9.46,-7.09,-91.03,0.50,7.37,1.37,-2.59
226,-55.35,52.60,-4.53,-9.27,-6.63,-85.26,-4.78,3.92,-2.73,-6.15
227,-52.59,52.93,-5.67,-11.19,-8.68,-89.60,1.24,7.04,0.58,-3.47
228,-53.50,52.84,-5.50,-11.34,-8.77,-90.74,0.57,6.95,0.62,-3.25
229,-53.36,52.89,-5.49,-11.06,-8.80,-90.31,0.77,7.06,0.66,-3.18
230,-52.77,52.28,-6.15,-11.90,-9.51,-89.96,1.54,7.11,0.63,-3.28
231,-54.85,54.06,-4.02,-9.44,-6.87,-92.11,1.22,7.33,1.26,-2.60
232,-55.94,56.68,-3.54,-10.26,-7.83,-88.68,-6.18,5.67,-1.28,-5.56
233,-56.17,56.96,-2.88,-10.24,-7.92,-90.56,-4.31,6.66,0.00,-4.18
234,-51.51,50.22,-6.96,-13.85,-10.44,-86.87,1.27,6.06,-1.44,-5.62
235,-49.81,45.38,-8.64,-16.52,-13.52,-87.91,4.60,6.56,-1.10,-4.96
236,-50.68,52.41,-6.69,-14.65,-11.85,-90.41,-0.76,7.11,0.41,-3.34
237,-54.20,60.76,-5.53,-11.84,-8.12,-91.63,-12.25,5.14,-0.70,-4.81
238,-55.53,62.54,-3.07,-9.69,-6.56,-95.00,-9.82,7.34,2.27,-1.68
239,-58.35,64.83,-0.19,-6.08,-2.88,-96.38,-10.64,7.20,2.32,-1.54
240,-57.42,60.15,-2.09,-8.65,-5.55,-93.73,-8.97,6.17,0.88,-2.96
241,-54.73,55.26,-5.30,-12.50,-9.24,-96.02,-0.17,8.16,1.90,-2.28
242,-54.19,57.98,-4.37,-11.62,-8.76,-94.18,-3.92,7.50,1.50,-2.83
243,-52.42,56.97,-6.26,-13.45,-9.72,-95.94,1.27,9.03,2.67,-2.08
244,-53.22,58.86,-5.42,-12.67,-9.42,-95.69,-3.49,7.82,1.62,-2.74
245,-51.53,57.67,-6.28,-14.07,-10.91,-96.93,1.24,9.91,3.76,-0.40
246,-52.10,56.39,-6.27,-13.63,-10.15,-97.20,1.84,9.60,3.51,-0.84
247,-52.41,54.65,-6.05,-13.56,-10.31,-94.90,0.33,8.18,1.77,-2.42
248,-51.30,53.47,-6.84,-14.48,-10.88,-98.67,6.54,10.68,4.43,-0.25
249,-52.21,54.58,-5.38,-12.83,-9.66,-96.79,4.13,9.67,3.82,-0.55
250,-50.85,52.30,-7.34,-14.57,-11.14,-93.13,2.91,8.29,1.77,-2.31
251,-52.26,53.30,-6.26,-13.38,-9.93,-93.63,1.55,8.08,1.89,-2.19
252,-51.71,55.18,-6.29,-13.59,-10.47,-95.05,2.96,9.03,3.34,-0.98
253,-52.26,56.04,-6.06,-13.28,-9.79,-96.62,2.38,9.33,3.42,-1.02
254,-54.99,56.50,-3.81,-11.15,-7.63,-98.42,3.00,9.33,3.61,-0.66
255,-54.10,56.48,-4.33,-11.40,-7.77,-97.55,2.99,9.26,3.70,-0.67
256,-51.55,60.14,-6.13,-12.37,-8.17,-91.68,-0.15,8.34,2.39,-1.67
257,-55.19,61.42,-2.76,-9.99,-6.91,-100.73,1.49,10.44,5.93,1.27
258,-55.10,58.88,-3.27,-10.35,-7.10,-97.82,0.10,9.04,4.12,-0.40
259,-55.15,58.12,-3.38,-10.46,-7.03,-97.66,3.42,9.85,4.73,0.25
260,-54.82,59.57,-3.47,-9.70,-6.00,-95.82,1.79,9.07,4.02,-0.38
261,-52.45,56.40,-6.18,-13.16,-9.43,-95.99,3.77,9.40,3.62,-0.77
262,-54.20,57.08,-4.53,-11.93,-8.67,-98.08,3.00,9.86,4.50,0.01
263,-52.48,55.74,-5.65,-13.17,-9.90,-97.48,4.85,10.30,4.93,0.68
264,-51.48,53.17,-7.25,-14.82,-11.31,-94.18,2.99,8.40,2.60,-1.70
265,-51.81,52.52,-7.53,-14.72,-11.38,-90.78,0.65,6.48,0.67,-3.52
266,-54.04,55.68,-4.85,-12.15,-9.02,-94.30,3.28,8.64,3.52,-0.91
267,-53.32,53.61,-5.77,-12.79,-9.57,-92.49,2.43,7.66,2.34,-2.12
268,-54.57,55.53,-4.06,-11.70,-8.66,-97.04,3.83,9.45,4.44,0.20
269,-52.78,52.55,-6.41,-13.82,-10.19,-93.46,3.93,8.23,2.45,-1.96
270,-53.83,54.21,-5.04,-12.56,-9.13,-96.80,6.12,10.03,4.84,0.39
