serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
71,-53.70,-0.43,-61.74,-70.45,-75.49,-38.20,9.94,-8.53,-55.80,-96.93
72,-57.17,1.91,-60.31,-71.40,-77.81,-40.92,10.97,-3.59,-48.10,-94.09
73,-53.04,-0.33,-62.05,-70.54,-74.70,-37.90,9.60,-9.58,-58.75,-100.90
74,-54.57,0.33,-61.76,-71.05,-74.80,-37.76,9.47,-8.88,-58.06,-102.88
75,-54.60,0.46,-61.32,-70.91,-75.47,-37.68,9.53,-8.23,-56.56,-100.46
76,-52.93,-0.83,-64.94,-77.30,-79.22,-49.18,14.13,3.51,-52.30,-124.27
77,-53.56,0.16,-61.04,-69.88,-74.90,-36.69,9.09,-9.91,-57.50,-97.72
78,-52.85,-0.70,-63.52,-72.82,-75.74,-40.76,10.49,-7.02,-60.19,-111.02
79,-50.43,-1.94,-65.24,-72.21,-73.44,-38.44,9.14,-12.71,-71.54,-114.58
80,-50.97,-1.92,-65.47,-72.73,-73.71,-39.32,9.63,-11.24,-71.24,-115.44
81,-49.90,-2.31,-66.04,-72.77,-73.63,-39.71,9.68,-11.61,-71.93,-116.54
82,-49.81,-2.73,-66.15,-72.86,-73.77,-39.85,9.65,-11.96,-72.41,-114.87
83,-49.73,-2.74,-66.56,-73.75,-73.98,-41.10,10.15,-10.32,-72.92,-119.74
84,-66.38,6.28,-53.33,-60.74,-64.07,-20.93,5.08,-14.07,-52.82,-66.87
85,-62.03,3.17,-56.84,-62.02,-63.14,-21.92,4.35,-19.51,-64.32,-79.91
86,-63.70,4.59,-54.46,-60.32,-62.88,-19.52,4.12,-17.74,-57.48,-71.00
87,-64.11,4.26,-56.84,-64.18,-66.54,-27.65,6.59,-13.10,-56.76,-73.93
88,-61.53,3.10,-58.19,-64.48,-66.12,-28.69,6.99,-15.05,-60.59,-77.69
89,-62.29,3.03,-59.59,-66.82,-68.57,-33.92,8.83,-11.22,-59.08,-79.29
90,-61.74,2.83,-60.76,-68.83,-70.29,-39.11,10.30,-8.22,-59.18,-81.23
91,-64.18,5.54,-56.00,-64.29,-66.27,-26.90,6.51,-13.33,-58.75,-77.59
92,-55.52,-0.29,-60.79,-63.35,-63.82,-27.29,4.97,-23.66,-70.68,-86.18
93,-60.72,2.86,-61.03,-66.26,-67.71,-30.93,7.91,-16.50,-62.92,-84.22
94,-61.83,2.89,-56.93,-60.83,-62.28,-20.18,2.42,-21.86,-62.47,-77.53
95,-62.66,3.30,-59.22,-66.45,-68.95,-32.40,6.84,-11.95,-56.70,-77.61
96,-61.17,2.10,-61.10,-67.69,-68.62,-33.02,6.75,-13.56,-62.79,-85.47
97,-58.50,0.00,-64.93,-71.77,-71.96,-41.96,9.93,-8.34,-64.27,-92.17
98,-59.47,0.45,-65.15,-71.63,-71.16,-41.56,9.76,-9.49,-67.31,-94.81
99,-58.36,0.22,-64.04,-69.69,-69.91,-38.14,8.53,-12.50,-65.42,-89.36
100,-59.61,0.87,-63.64,-70.18,-70.57,-37.72,8.48,-10.96,-65.05,-91.08
101,-61.41,1.91,-62.32,-69.17,-70.16,-37.93,8.45,-10.53,-60.96,-85.31
102,-58.39,0.07,-63.46,-69.04,-69.49,-38.65,8.52,-12.57,-63.91,-85.15
103,-60.78,1.85,-61.45,-67.96,-68.65,-34.05,7.21,-13.47,-63.58,-86.23
104,-58.67,0.20,-64.77,-71.82,-71.80,-41.86,9.71,-8.37,-64.95,-92.18
105,-58.28,0.49,-62.40,-67.43,-67.80,-33.52,6.61,-16.23,-66.21,-87.17
106,-54.39,-2.08,-66.36,-70.08,-69.34,-38.53,8.34,-16.10,-72.41,-95.55
107,-61.40,2.82,-59.66,-66.94,-69.07,-32.02,7.23,-12.55,-57.47,-79.38
108,-60.23,1.50,-62.41,-69.49,-70.76,-38.06,8.65,-10.17,-60.06,-83.78
109,-59.49,0.82,-63.73,-70.62,-70.94,-38.02,8.75,-10.16,-64.34,-91.71
110,-57.47,-0.62,-65.46,-70.88,-70.49,-38.70,8.86,-12.21,-69.55,-95.00
111,-55.77,-1.27,-66.60,-73.10,-72.79,-43.00,10.69,-8.06,-67.56,-96.03
112,-57.82,0.00,-64.20,-70.11,-69.99,-36.67,7.93,-13.32,-68.45,-94.02
113,-55.51,-1.64,-67.16,-71.77,-70.12,-39.00,8.90,-13.73,-76.14,-102.46
114,-56.49,-0.67,-66.43,-72.24,-70.98,-40.61,9.48,-10.68,-72.69,-101.27
115,-53.13,-2.33,-66.19,-72.11,-72.65,-23.07,8.53,-13.34,-78.07,-98.10
116,-52.82,-3.38,-69.91,-76.99,-76.60,-30.85,11.54,-4.23,-83.52,-111.57
117,-50.82,-3.41,-68.36,-72.61,-72.39,-24.21,8.15,-16.59,-86.69,-106.82
118,-49.25,-4.90,-71.78,-75.52,-74.00,-32.30,10.80,-10.72,-95.09,-117.69
119,-59.40,0.97,-66.65,-78.92,-78.11,-34.99,12.64,4.01,-75.42,-113.14
120,-50.89,-2.81,-70.73,-76.36,-75.14,-32.56,12.63,-6.27,-90.12,-115.10
121,-48.37,-4.38,-71.50,-74.86,-73.48,-30.96,11.82,-12.28,-94.32,-116.28
122,-47.74,-5.10,-72.64,-75.37,-73.57,-32.01,11.74,-11.92,-98.04,-118.91
123,-51.86,-3.82,-69.40,-76.50,-76.19,-35.22,11.89,-5.14,-82.95,-107.26
124,-51.45,-3.51,-68.95,-76.75,-76.58,-35.08,11.98,-4.81,-82.24,-108.97
125,-51.78,-3.88,-69.73,-77.05,-76.60,-36.20,12.29,-3.93,-84.48,-110.02
126,-51.20,-3.96,-69.58,-76.92,-76.59,-35.82,12.19,-4.35,-83.96,-109.24
127,-51.42,-4.02,-69.74,-76.88,-76.33,-35.79,12.14,-4.53,-84.37,-111.63
128,-51.07,-4.20,-69.68,-76.40,-76.11,-35.20,11.90,-5.63,-83.50,-107.67
129,-52.48,-3.08,-68.27,-76.19,-76.20,-34.53,11.58,-5.71,-80.30,-103.91
130,-51.81,-2.93,-67.77,-75.33,-75.55,-33.04,11.13,-7.01,-79.37,-103.24
131,-52.36,-3.73,-69.82,-77.14,-76.06,-34.89,11.69,-4.53,-86.73,-115.69
132,-48.06,-5.82,-71.73,-75.66,-73.77,-33.94,11.06,-10.44,-96.91,-119.01
133,-49.82,-3.88,-67.68,-71.67,-71.54,-27.37,8.42,-17.79,-85.21,-102.19
134,-49.01,-4.88,-69.94,-73.48,-72.62,-30.35,9.72,-15.19,-90.29,-110.63
135,-47.08,-6.08,-70.78,-71.37,-69.55,-28.54,8.36,-22.17,-97.05,-113.02
136,-46.69,-5.58,-70.38,-70.85,-69.22,-27.80,8.04,-23.25,-98.06,-113.58
137,-44.10,-7.86,-73.72,-72.44,-70.01,-32.48,9.83,-22.23,-105.71,-121.18
138,-67.53,4.78,-57.40,-68.60,-72.04,-31.48,8.02,-4.69,-52.38,-67.07
139,-66.35,3.48,-58.85,-69.28,-72.34,-32.15,8.01,-5.28,-55.48,-71.62
140,-69.91,6.59,-54.57,-65.71,-69.61,-27.45,7.46,-5.19,-48.15,-59.20
141,-66.42,3.97,-57.73,-67.25,-70.07,-28.41,6.97,-8.06,-56.04,-68.37
142,-60.45,0.94,-60.87,-67.38,-69.09,-26.94,7.34,-14.06,-67.15,-79.25
143,-60.59,0.51,-63.06,-72.94,-74.37,-36.68,10.33,-4.89,-67.04,-90.47
144,-60.03,0.31,-63.96,-73.61,-74.34,-36.45,10.05,-5.08,-70.51,-94.55
145,-59.02,-1.09,-64.81,-72.91,-73.59,-35.74,9.91,-7.25,-72.79,-93.69
146,-58.06,-1.04,-64.72,-72.92,-73.38,-34.98,9.60,-7.71,-75.13,-97.25
147,-57.68,-1.74,-65.72,-73.29,-73.38,-35.53,9.62,-8.29,-77.15,-99.81
148,-58.95,-0.68,-64.65,-73.52,-73.91,-36.06,9.99,-6.19,-73.86,-97.86
149,-57.84,-1.50,-65.24,-72.93,-73.30,-35.54,9.72,-8.04,-76.02,-98.14
150,-57.19,-1.41,-64.58,-71.40,-71.82,-32.93,8.74,-11.32,-77.70,-96.41
151,-57.00,-1.84,-64.88,-71.56,-71.90,-32.77,8.65,-11.52,-77.42,-95.79
152,-57.08,-1.84,-66.26,-73.93,-73.81,-36.68,10.19,-7.05,-78.47,-100.92
153,-56.83,-1.97,-65.34,-71.97,-71.85,-32.39,8.54,-11.50,-79.37,-100.23
154,-55.12,-2.70,-65.83,-71.35,-70.76,-31.54,8.21,-13.94,-82.22,-102.59
155,-54.55,-3.56,-67.88,-72.89,-71.67,-34.80,9.29,-11.97,-86.49,-107.14
156,-54.27,-3.49,-67.08,-72.25,-71.54,-33.15,8.99,-13.01,-85.24,-105.36
157,-54.26,-3.74,-67.46,-71.73,-70.86,-33.47,8.55,-14.56,-86.80,-105.74
158,-55.11,-3.20,-67.39,-72.60,-71.62,-34.07,8.86,-12.26,-86.72,-108.21
159,-57.00,-1.84,-65.58,-72.44,-72.19,-33.97,8.87,-10.32,-79.78,-101.02
160,-54.26,-3.39,-66.87,-72.17,-71.46,-32.81,8.39,-13.60,-84.53,-104.96
161,-55.65,-2.50,-66.40,-72.26,-71.47,-33.88,8.69,-12.17,-84.00,-103.84
162,-52.99,-4.45,-68.60,-71.84,-70.41,-33.86,8.64,-15.42,-90.61,-109.58
163,-54.36,-3.00,-65.96,-71.23,-70.81,-31.74,8.01,-14.45,-82.47,-101.60
164,-54.32,-2.94,-65.40,-70.00,-69.39,-28.77,6.88,-17.28,-84.66,-102.54
165,-51.65,-5.52,-70.86,-72.90,-69.91,-36.10,9.25,-15.08,-99.55,-118.83
166,-48.21,-7.56,-72.12,-70.48,-67.07,-33.76,8.02,-23.91,-106.74,-121.71
167,-45.16,-9.26,-73.58,-70.31,-66.61,-33.37,7.92,-27.77,-109.99,-124.85
168,-65.87,6.38,-47.86,-60.98,-62.18,-11.83,7.13,-9.53,-50.79,-53.08
169,-63.58,5.57,-52.77,-77.05,-80.83,-58.38,23.15,18.55,-18.69,-35.72
170,-60.33,2.68,-52.57,-69.11,-70.32,-31.95,13.50,-1.97,-52.67,-59.86
171,-59.74,2.58,-52.00,-67.67,-68.87,-25.96,11.65,-4.90,-55.94,-64.46
172,-61.38,3.00,-51.55,-68.63,-70.03,-29.38,11.83,-1.95,-50.47,-58.60
173,-59.45,2.35,-51.54,-65.91,-66.89,-22.90,10.01,-7.59,-57.91,-65.12
174,-59.23,1.74,-53.57,-71.31,-72.80,-34.31,14.18,0.74,-50.41,-60.14
175,-58.71,1.30,-54.12,-71.44,-72.62,-33.48,13.47,-0.36,-53.59,-63.23
176,-58.83,1.71,-52.80,-68.60,-69.78,-27.96,11.55,-4.16,-55.12,-62.95
177,-58.76,1.10,-54.29,-71.51,-72.68,-33.08,12.86,-0.99,-54.50,-63.54
178,-58.13,0.75,-55.14,-72.75,-73.80,-34.84,13.66,0.48,-55.38,-66.86
179,-58.06,0.54,-55.65,-72.82,-73.89,-34.45,12.72,-0.56,-56.69,-68.23
180,-57.57,0.33,-55.79,-72.08,-72.61,-32.68,12.03,-2.95,-60.82,-71.03
181,-57.25,-0.10,-56.59,-73.25,-74.05,-33.67,12.02,-1.59,-59.21,-71.07
182,-57.05,0.02,-56.33,-72.82,-73.67,-32.78,11.56,-2.30,-60.32,-72.22
183,-57.65,0.29,-56.08,-73.35,-74.36,-33.81,11.97,-1.26,-58.00,-70.90
184,-56.42,-0.55,-57.31,-73.84,-74.30,-33.72,11.88,-2.00,-63.00,-75.90
185,-56.69,-0.69,-57.44,-73.85,-74.41,-34.42,12.06,-1.64,-62.78,-74.75
186,-56.05,-0.79,-57.68,-73.40,-73.80,-32.94,11.58,-3.27,-65.24,-77.75
187,-55.75,-1.01,-57.51,-73.11,-73.48,-33.27,11.81,-2.94,-62.83,-73.33
188,-55.28,-0.94,-57.00,-70.61,-70.78,-27.75,9.32,-8.26,-68.96,-79.56
189,-54.07,-2.37,-59.85,-76.28,-76.51,-38.67,13.25,0.95,-66.08,-79.72
190,-53.60,-2.40,-59.54,-74.20,-74.22,-34.08,11.35,-3.88,-71.72,-84.67
191,-67.76,4.07,-51.55,-65.06,-73.32,-18.70,8.76,-5.05,-41.52,-69.29
192,-66.70,3.98,-52.14,-65.69,-74.07,-21.52,9.18,-4.71,-40.59,-68.90
193,-62.64,2.93,-60.49,-70.27,-76.97,-27.39,9.65,-5.40,-45.76,-81.55
194,-64.13,3.53,-58.53,-68.36,-75.68,-32.56,9.77,-6.00,-44.30,-74.01
195,-65.42,3.33,-60.21,-74.38,-82.98,-48.49,15.60,8.96,-28.04,-73.37
196,-71.81,8.95,-52.74,-69.82,-82.38,-64.79,18.77,17.92,-2.37,-2.00
197,-61.57,1.22,-60.98,-72.27,-79.04,-38.09,12.60,-0.37,-42.29,-82.04
198,-62.35,1.82,-60.67,-72.75,-78.80,-37.18,12.96,0.85,-42.66,-87.56
199,-65.46,4.21,-58.64,-72.48,-80.89,-40.58,15.72,6.05,-31.69,-71.12
200,-63.51,2.82,-58.61,-70.35,-77.37,-31.73,11.82,-1.81,-41.76,-77.31
201,-61.69,1.17,-60.68,-71.88,-77.75,-33.54,12.39,-1.58,-45.53,-84.15
202,-61.32,1.03,-60.35,-71.71,-77.77,-33.34,12.10,-1.90,-44.48,-83.18
203,-64.90,4.74,-54.64,-68.59,-77.82,-34.24,15.91,3.00,-32.16,-59.23
204,-71.06,8.27,-56.20,-69.35,-77.20,-42.69,14.75,4.67,-32.77,-65.94
205,-71.75,10.26,-49.68,-62.87,-66.79,-2.84,4.89,-6.44,-49.40,-69.46
206,-69.29,6.74,-54.69,-67.64,-70.19,-19.60,7.07,-4.00,-52.44,-78.48
207,-68.46,6.82,-56.16,-73.52,-76.77,-40.21,14.43,7.92,-41.26,-77.94
208,-64.20,4.27,-59.79,-73.55,-73.70,-34.58,12.36,1.74,-58.62,-94.08
209,-64.73,4.95,-57.22,-69.69,-70.56,-24.40,9.10,-4.53,-59.08,-86.40
210,-61.17,3.25,-59.73,-71.06,-70.27,-27.16,9.75,-5.96,-67.05,-96.73
211,-64.08,5.18,-56.35,-68.03,-69.42,-24.14,9.08,-6.13,-58.58,-82.99
212,-60.96,2.70,-60.04,-69.97,-69.22,-24.70,8.25,-8.69,-69.01,-94.94
213,-59.92,1.63,-62.28,-73.74,-72.28,-33.38,10.82,-2.51,-68.28,-101.64
214,-58.14,0.34,-64.36,-76.59,-73.90,-38.98,12.80,2.04,-71.83,-108.96
215,-59.16,0.78,-63.30,-75.36,-72.86,-34.90,10.62,-1.20,-72.04,-108.15
216,-57.15,-0.51,-63.94,-73.10,-70.50,-32.19,9.23,-6.50,-76.71,-105.39
217,-55.44,-1.38,-64.78,-72.99,-69.02,-30.76,8.43,-8.87,-84.03,-111.92
218,-57.07,-0.74,-63.87,-74.95,-72.33,-35.28,10.06,-2.99,-75.33,-108.22
219,-57.03,-0.50,-62.85,-73.90,-71.33,-32.87,9.07,-4.86,-74.68,-105.96
220,-55.44,-1.24,-62.97,-72.07,-68.86,-30.25,7.70,-9.81,-79.15,-105.55
221,-53.61,-3.07,-66.05,-75.96,-71.71,-37.59,10.50,-3.41,-83.16,-115.39
222,-49.11,12.08,-61.59,-72.16,-75.01,-118.06,-2.92,-4.50,-47.88,-70.86
223,-72.23,8.64,-57.73,-66.30,-70.48,-33.03,0.36,-9.47,-46.72,-67.16
224,-68.81,6.62,-59.08,-67.72,-71.11,-25.55,3.56,-8.20,-47.94,-70.31
225,-69.93,6.92,-59.31,-69.62,-73.30,-31.49,5.40,-3.96,-44.64,-69.42
226,-63.30,3.92,-60.66,-66.48,-68.01,-21.39,1.78,-16.49,-59.72,-80.23
227,-63.46,3.64,-63.38,-70.95,-71.99,-32.63,4.95,-9.27,-58.03,-83.69
228,-62.82,3.26,-62.83,-69.42,-69.88,-28.12,3.28,-13.82,-61.88,-85.97
229,-56.91,-0.21,-66.39,-70.26,-69.05,-30.08,4.05,-19.06,-73.97,-97.44
230,-56.50,-0.45,-67.79,-72.99,-71.50,-34.32,5.61,-13.86,-73.81,-101.32
231,-57.71,0.06,-68.64,-76.54,-75.91,-42.53,9.00,-3.05,-64.69,-99.69
232,-59.61,1.00,-68.49,-79.13,-78.05,-49.00,10.92,5.28,-60.33,-104.84
233,-56.00,-1.04,-68.58,-73.36,-70.96,-34.74,6.23,-13.75,-77.31,-103.72
234,-55.32,-1.39,-69.05,-73.49,-70.89,-35.37,6.43,-13.81,-78.63,-105.61
235,-55.26,-1.34,-68.66,-73.20,-71.11,-34.79,6.19,-14.63,-76.67,-103.60
236,-55.38,-1.33,-68.14,-71.99,-69.56,-31.68,5.01,-17.59,-79.48,-104.48
237,-55.47,-1.35,-69.40,-73.78,-71.29,-34.90,6.23,-13.54,-78.74,-105.52
238,-58.43,0.96,-66.40,-71.89,-69.41,-29.67,4.64,-14.83,-76.40,-104.52
239,-56.82,0.02,-66.18,-71.34,-70.17,-30.75,5.05,-15.21,-71.88,-96.34
240,-54.49,-1.73,-68.67,-72.76,-70.43,-33.04,5.80,-15.49,-77.84,-104.02
241,-54.87,-1.61,-68.38,-73.21,-71.87,-36.26,7.16,-12.13,-72.36,-96.50
242,-57.10,-0.30,-67.49,-74.31,-72.80,-36.33,7.04,-9.06,-71.41,-100.80
243,-56.34,-1.09,-68.75,-74.71,-72.73,-36.52,7.14,-9.39,-72.94,-101.81
244,-60.21,1.91,-65.10,-73.45,-73.51,-35.52,7.11,-6.51,-61.10,-90.35
245,-59.01,1.25,-65.08,-73.14,-73.50,-34.55,7.10,-7.35,-60.20,-89.75
246,-64.09,4.76,-58.62,-66.90,-68.93,-21.58,4.22,-10.66,-52.22,-72.21
247,-59.03,1.56,-62.96,-70.07,-70.60,-27.33,5.13,-11.93,-60.53,-83.55
248,-59.54,1.69,-62.67,-69.72,-70.18,-27.13,4.96,-12.00,-60.13,-83.17
249,-60.36,1.69,-64.06,-72.83,-73.81,-33.68,7.28,-5.27,-56.00,-84.22
250,-59.78,1.72,-63.46,-71.57,-72.40,-30.74,6.18,-8.42,-57.89,-84.39
