serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
95,-54.49,51.49,35.53,-9.15,-11.46,-78.27,14.48,2.89,0.71,3.21
96,-53.51,57.88,32.97,-3.54,-4.26,-88.50,11.09,3.35,0.41,0.77
97,-54.47,54.39,30.91,-5.48,-5.91,-87.54,11.60,3.04,-0.76,-0.80
98,-55.15,55.31,31.28,-4.92,-6.33,-87.23,8.22,1.45,-1.16,-0.80
99,-53.86,51.15,28.90,-6.75,-7.59,-88.54,13.35,4.10,-0.46,-0.33
100,-55.37,49.87,29.75,-5.75,-7.40,-89.17,13.46,4.37,0.10,0.35
101,-55.96,49.96,31.90,-5.48,-6.87,-87.17,12.31,3.19,-0.72,-0.03
102,-55.71,49.72,31.47,-5.74,-7.36,-89.50,13.85,4.59,0.52,1.06
103,-55.40,49.84,31.13,-6.51,-8.11,-90.28,15.17,5.53,1.13,1.48
104,-55.32,49.08,30.82,-6.13,-7.69,-86.62,13.69,4.13,-0.22,0.32
105,-55.86,50.39,32.66,-5.13,-7.05,-85.53,12.16,2.95,-0.77,-0.09
106,-56.59,49.70,31.32,-5.92,-7.64,-87.84,13.69,4.20,-0.59,-0.16
107,-57.68,53.29,34.49,-3.34,-5.71,-90.08,12.89,4.62,0.17,0.58
108,-55.17,49.48,31.52,-6.21,-8.12,-89.12,13.71,4.29,-0.32,0.28
109,-54.06,47.14,30.24,-6.67,-8.23,-86.39,13.16,3.55,-1.41,-1.07
110,-56.06,48.72,31.42,-5.29,-7.06,-87.58,14.24,4.61,-0.62,-0.23
111,-57.09,50.20,32.77,-4.97,-7.66,-93.40,16.39,6.85,2.31,2.68
112,-57.22,49.71,32.53,-4.57,-6.94,-86.70,12.57,3.88,-0.85,-0.25
113,-57.16,49.37,32.29,-4.95,-7.20,-87.63,13.27,4.44,-0.46,0.43
114,-56.65,48.92,31.63,-5.59,-8.09,-88.80,14.22,5.32,0.11,0.95
115,-56.61,48.35,31.39,-5.13,-7.20,-85.12,12.67,3.43,-1.82,-0.77
116,-57.21,48.52,31.82,-5.16,-7.69,-87.54,14.67,5.27,-0.29,0.64
117,-56.57,48.47,31.34,-5.75,-8.59,-87.50,13.61,4.63,-0.30,0.28
118,-55.66,51.02,32.47,-5.27,-7.85,-89.28,12.96,3.94,0.03,0.24
119,-56.79,50.55,33.27,-4.63,-6.76,-87.32,13.26,4.16,-0.29,0.27
120,-56.42,49.27,32.24,-4.89,-7.35,-85.46,12.65,3.35,-1.45,-1.03
121,-54.32,45.81,29.27,-7.78,-9.94,-85.22,13.64,4.10,-1.38,-1.30
122,-54.01,52.03,33.80,-7.23,-8.42,-79.04,5.61,-2.82,-3.99,-2.31
123,-53.35,55.77,30.21,-8.23,-9.27,-76.22,2.49,-4.28,-4.74,-3.72
124,-51.62,55.07,28.52,-9.71,-10.33,-73.96,5.84,-4.26,-5.80,-4.60
125,-52.32,55.32,29.05,-10.24,-11.23,-76.69,5.74,-2.68,-4.58,-3.86
126,-51.15,53.87,28.11,-11.27,-12.39,-78.47,8.86,-1.42,-3.46,-2.82
127,-53.12,55.54,29.92,-9.43,-10.88,-77.79,7.03,-1.69,-2.90,-2.48
128,-51.17,53.56,28.43,-10.87,-12.50,-78.17,7.88,-1.52,-3.47,-3.12
129,-52.93,52.71,29.10,-10.42,-12.62,-79.62,7.97,-0.73,-2.74,-2.52
130,-53.71,52.69,30.32,-9.54,-11.39,-79.22,9.36,0.04,-2.33,-2.09
131,-52.80,51.53,29.76,-10.47,-12.42,-79.64,8.42,-0.53,-2.79,-2.37
132,-53.67,51.48,29.14,-10.55,-12.50,-82.46,10.43,1.14,-1.10,-1.09
133,-52.23,48.76,27.48,-11.29,-12.94,-77.49,9.95,0.12,-3.01,-2.85
134,-53.15,50.73,29.39,-10.33,-12.55,-80.03,9.97,0.82,-1.59,-1.47
135,-53.03,49.68,28.41,-10.92,-12.77,-79.51,9.79,0.45,-2.19,-2.03
136,-52.55,49.43,28.19,-10.59,-12.39,-79.77,10.06,0.64,-2.06,-1.76
137,-53.46,50.81,29.42,-10.29,-12.72,-80.35,10.11,0.64,-1.39,-1.25
138,-52.56,48.93,27.87,-11.07,-12.61,-78.95,10.12,0.35,-2.38,-2.39
139,-53.09,50.34,29.09,-10.11,-12.37,-80.59,10.71,1.27,-1.09,-0.87
140,-52.88,49.29,28.50,-10.82,-12.91,-78.86,10.44,0.67,-1.82,-1.75
141,-52.95,49.42,28.67,-10.61,-12.61,-79.91,10.97,1.41,-1.32,-1.09
142,-53.28,49.02,29.32,-10.18,-12.38,-79.00,9.64,0.24,-2.20,-1.93
143,-53.99,48.57,29.55,-9.29,-11.34,-78.28,10.25,0.58,-2.26,-1.98
144,-53.47,47.40,29.02,-10.24,-12.30,-78.73,10.07,0.47,-2.20,-2.10
145,-46.78,53.58,29.02,-13.84,-14.68,-85.55,9.74,0.66,-3.87,-4.61
146,-47.06,52.48,28.61,-14.29,-15.24,-84.48,8.79,0.36,-4.31,-4.99
147,-46.72,51.80,27.98,-14.96,-16.25,-85.25,10.07,1.18,-3.38,-4.34
148,-45.93,52.07,27.71,-13.92,-15.39,-89.06,10.34,1.68,-2.18,-2.74
149,-48.24,50.07,27.84,-11.73,-13.15,-87.86,11.41,2.91,-2.46,-2.25
150,-48.43,47.23,26.97,-12.50,-14.20,-86.84,12.86,3.32,-2.08,-2.26
151,-49.09,48.14,27.62,-12.14,-13.94,-88.57,13.11,3.94,-1.54,-1.81
152,-48.25,47.37,26.56,-12.85,-14.19,-86.75,12.64,3.24,-2.26,-2.46
153,-48.61,48.06,27.35,-12.64,-14.25,-86.88,11.82,2.96,-2.38,-2.49
154,-48.49,46.75,26.51,-12.77,-14.26,-85.88,11.70,2.51,-3.49,-3.74
155,-47.21,45.18,24.91,-14.43,-16.20,-85.93,11.34,2.02,-4.01,-4.53
156,-46.96,45.26,25.36,-14.12,-15.81,-84.82,11.19,1.92,-4.12,-4.58
157,-47.65,46.05,26.16,-14.17,-15.99,-85.66,11.01,1.93,-3.91,-4.59
158,-47.02,45.98,25.45,-15.47,-17.80,-87.88,13.68,4.71,-1.38,-2.22
159,-46.74,44.26,24.75,-15.01,-16.78,-85.54,12.55,2.90,-3.19,-4.01
160,-47.80,44.60,25.48,-14.40,-16.57,-85.65,13.23,3.28,-2.65,-3.36
161,-48.25,44.58,25.51,-14.03,-15.86,-83.18,12.39,2.92,-3.14,-4.08
162,-48.60,43.91,24.63,-14.26,-16.04,-83.54,11.53,2.58,-3.53,-3.82
163,-46.25,44.77,25.24,-15.10,-17.40,-87.09,12.11,1.81,-3.03,-3.73
164,-47.33,44.92,25.89,-14.20,-16.59,-87.83,14.84,4.18,-1.30,-2.01
165,-46.27,43.33,23.86,-16.29,-18.89,-86.70,12.53,2.54,-2.95,-3.86
166,-47.28,43.84,24.95,-15.40,-18.17,-89.03,14.53,4.55,-1.49,-2.23
167,-46.60,42.96,24.88,-15.48,-18.12,-86.10,13.67,3.69,-2.36,-2.97
168,-46.83,43.12,24.83,-15.74,-18.65,-87.55,14.49,4.55,-1.63,-2.15
169,-46.12,42.25,23.80,-16.59,-19.41,-86.63,14.02,3.99,-2.11,-2.74
170,-45.93,41.00,23.47,-16.46,-18.99,-86.11,14.46,4.17,-2.61,-3.15
171,-46.59,41.39,24.32,-16.15,-19.10,-86.78,13.86,3.60,-2.87,-3.55
172,-52.33,53.89,25.30,-10.25,-9.51,-72.21,0.42,-3.66,-6.87,-7.55
173,-49.63,48.86,21.50,-13.76,-12.76,-72.78,1.89,-3.73,-8.22,-9.00
174,-49.96,48.49,21.53,-13.48,-12.58,-77.54,6.18,-0.62,-4.95,-5.88
175,-52.61,49.66,24.96,-9.70,-9.28,-73.40,2.73,-2.65,-5.67,-6.01
176,-50.65,47.27,22.13,-12.19,-11.34,-74.72,4.68,-2.06,-6.07,-6.44
177,-51.11,47.15,22.08,-12.37,-11.61,-74.74,5.30,-1.33,-5.81,-6.79
178,-51.02,45.74,20.69,-13.20,-12.53,-74.62,6.26,-0.99,-5.84,-6.61
179,-53.52,46.39,22.26,-10.60,-10.46,-73.64,4.99,-1.55,-6.89,-8.58
180,-54.57,46.97,23.13,-9.72,-10.23,-73.12,4.43,-1.98,-6.65,-8.56
181,-53.84,45.93,22.36,-10.61,-11.06,-74.07,5.86,-0.91,-5.93,-7.76
182,-53.72,46.16,23.01,-10.09,-10.41,-73.22,5.16,-1.60,-6.44,-7.94
183,-53.53,45.82,22.09,-9.85,-10.43,-76.44,5.96,-1.35,-4.94,-6.72
184,-54.68,44.65,22.19,-9.80,-10.52,-75.27,6.34,-1.04,-6.11,-7.25
185,-55.83,45.01,23.09,-9.62,-11.06,-74.44,8.40,0.77,-4.86,-6.68
186,-56.63,44.74,22.76,-9.54,-11.39,-72.26,5.53,-1.22,-7.06,-9.59
187,-53.47,42.77,21.70,-11.15,-13.51,-71.81,4.47,-3.10,-8.86,-11.60
188,-55.44,43.51,22.59,-9.63,-11.88,-71.15,5.30,-1.43,-7.64,-10.22
189,-54.79,43.41,22.11,-10.70,-13.21,-72.13,5.69,-1.24,-7.79,-10.82
190,-49.96,38.33,15.95,-16.65,-18.35,-71.42,5.37,-2.82,-10.05,-12.83
191,-53.25,42.33,20.03,-11.41,-13.17,-70.83,3.95,-2.72,-9.01,-11.69
192,-55.81,44.04,22.19,-10.12,-12.40,-74.60,7.22,0.33,-5.56,-8.24
193,-52.98,56.19,26.75,-5.75,-6.07,-71.59,5.82,-4.11,-7.95,-8.83
194,-52.90,52.56,26.65,-6.07,-6.21,-71.24,4.80,-4.01,-7.79,-8.75
195,-52.72,51.22,25.59,-6.79,-7.23,-73.13,5.18,-3.21,-7.01,-7.90
196,-54.92,51.33,27.54,-4.60,-5.69,-74.54,6.83,-1.57,-5.33,-6.52
197,-53.87,49.26,25.53,-5.59,-5.98,-69.72,3.38,-3.59,-8.62,-9.28
198,-55.50,49.06,25.41,-6.04,-6.88,-71.06,6.72,-1.14,-5.11,-5.89
199,-52.84,46.76,23.10,-8.15,-8.90,-69.40,6.74,-1.73,-7.08,-7.99
200,-53.18,46.93,24.85,-7.14,-7.03,-65.49,3.67,-4.76,-9.89,-10.16
201,-52.81,48.47,26.94,-7.09,-7.69,-72.05,4.40,-3.71,-5.91,-6.45
202,-52.40,45.68,24.99,-7.88,-8.29,-71.05,6.15,-3.00,-6.62,-7.29
203,-53.20,45.22,25.22,-7.49,-8.17,-71.35,6.52,-2.32,-5.98,-6.52
204,-51.65,54.52,29.85,-8.45,-10.74,-90.70,15.78,5.52,1.98,1.14
205,-51.86,58.11,34.03,-6.53,-9.33,-86.88,11.51,0.43,-0.40,0.22
206,-50.88,56.86,31.75,-8.37,-10.79,-89.09,12.86,0.60,-0.90,-0.86
207,-51.12,54.32,33.63,-9.29,-11.66,-86.67,10.69,-0.12,-3.19,-2.23
208,-51.01,56.83,38.15,-6.37,-9.06,-83.27,9.43,-0.78,-3.28,-1.97
209,-51.33,53.98,33.16,-9.94,-12.32,-86.94,9.89,-0.83,-3.64,-2.75
210,-51.44,56.43,35.26,-8.99,-11.93,-89.22,12.67,1.79,-1.21,-0.34
211,-51.39,56.65,35.93,-8.71,-11.84,-90.56,14.21,2.72,-0.38,0.34
212,-51.49,55.73,36.97,-7.72,-10.91,-87.67,11.80,1.56,-1.43,-0.53
213,-52.22,54.96,34.90,-8.13,-10.76,-86.63,9.90,-0.53,-3.15,-1.97
214,-53.27,55.69,35.74,-7.89,-11.16,-89.66,12.78,1.51,-1.72,-0.83
215,-50.38,54.15,34.79,-9.16,-11.86,-85.44,9.90,-0.77,-3.73,-2.59
216,-48.65,52.05,32.62,-11.36,-14.39,-87.96,14.21,2.27,-1.87,-1.09
217,-51.78,54.41,35.21,-7.99,-11.33,-88.98,14.39,3.28,-0.34,0.67
218,-49.14,53.25,32.02,-11.13,-14.50,-88.33,13.28,1.97,-1.90,-1.55
219,-51.11,52.63,33.32,-9.70,-13.19,-92.63,15.95,4.51,0.39,0.59
220,-50.48,52.24,34.65,-9.08,-12.72,-90.28,16.00,4.65,0.53,1.33
221,-51.33,50.18,33.57,-8.60,-12.06,-86.92,13.16,2.18,-1.56,-0.58
222,-51.94,50.28,33.21,-8.88,-11.97,-87.74,14.83,3.30,-1.28,-0.38
223,-50.77,47.62,31.50,-10.15,-13.41,-87.09,15.03,3.24,-1.42,-0.77
224,-50.84,47.20,32.20,-9.93,-13.29,-85.94,13.53,2.29,-2.30,-1.62
225,-51.09,47.80,32.39,-9.68,-12.60,-86.29,13.34,1.68,-2.50,-1.77
226,-51.63,47.44,32.54,-9.21,-12.70,-85.20,13.24,1.81,-2.06,-1.24
227,-51.57,46.11,31.52,-9.79,-13.03,-86.11,14.26,2.86,-1.86,-1.02
228,-50.77,44.87,30.73,-10.89,-14.42,-86.43,14.52,3.01,-1.67,-0.88
229,-52.49,46.39,32.27,-9.19,-12.69,-85.40,13.97,2.50,-1.88,-1.07
230,-51.09,44.77,30.56,-10.55,-13.46,-85.64,14.18,2.50,-1.99,-1.40
231,-52.13,56.04,30.94,-5.48,-7.81,-80.79,6.28,-1.00,-7.49,-4.41
232,-53.69,59.73,36.04,-3.95,-7.44,-82.18,5.61,-0.55,-5.20,-1.64
233,-53.92,57.15,34.01,-4.29,-7.40,-78.27,5.62,-1.41,-6.87,-3.49
234,-55.04,57.06,34.54,-3.74,-6.94,-78.58,5.29,-1.56,-6.77,-3.37
235,-54.63,56.20,32.63,-5.05,-8.84,-79.36,5.64,-0.98,-6.80,-3.39
236,-54.80,55.05,32.26,-5.21,-8.98,-80.81,8.07,0.69,-5.15,-1.82
237,-54.46,53.81,30.86,-5.03,-8.92,-81.14,7.49,-1.04,-7.35,-3.48
238,-56.33,54.51,33.59,-1.52,-5.39,-75.79,3.77,-3.48,-9.38,-5.59
239,-52.39,53.95,31.03,-6.64,-10.47,-80.88,10.64,0.94,-6.56,-3.57
240,-52.42,50.68,28.32,-9.11,-12.52,-81.98,11.31,0.99,-6.72,-3.76
241,-53.62,52.50,29.54,-7.48,-11.04,-89.57,17.22,5.93,-1.78,0.32
242,-56.52,53.43,32.24,-4.76,-8.37,-86.71,12.88,3.62,-3.28,-0.73
243,-56.70,51.26,31.41,-4.59,-8.83,-83.56,11.48,3.10,-4.35,-1.51
244,-58.13,52.37,32.64,-3.30,-7.96,-85.23,13.75,5.48,-2.33,0.52
245,-59.04,51.77,32.51,-2.30,-7.32,-88.22,16.02,7.61,-0.56,1.69
246,-54.68,49.06,28.69,-6.30,-10.91,-87.93,15.59,5.68,-1.85,0.48
247,-57.46,49.63,31.22,-3.22,-7.63,-85.13,14.90,5.44,-1.84,0.94
248,-57.20,48.05,30.16,-3.86,-8.11,-83.47,13.64,4.46,-2.78,-0.79
249,-58.19,46.20,29.75,-4.02,-8.97,-85.28,15.36,6.20,-1.96,0.24
250,-58.08,43.50,29.10,-3.97,-8.72,-81.54,13.85,4.53,-3.89,-2.02
251,-58.15,41.92,28.82,-4.32,-8.76,-82.42,14.83,5.38,-2.66,-1.17
252,-53.76,56.32,26.28,-5.54,-6.45,-79.83,12.18,4.53,-2.42,-0.49
253,-53.07,51.74,23.89,-8.01,-8.95,-78.79,10.33,3.18,-4.39,-2.10
254,-53.80,51.78,24.56,-7.88,-8.29,-82.93,11.71,3.57,-3.19,-0.18
255,-51.66,51.13,23.86,-7.96,-7.79,-84.55,14.28,4.57,-2.53,0.16
256,-50.93,47.44,21.82,-9.57,-9.15,-83.95,14.58,5.29,-2.78,-0.41
257,-52.59,48.09,23.18,-7.88,-8.23,-83.07,13.69,5.13,-2.60,-0.32
258,-54.23,48.53,24.91,-5.38,-6.52,-76.95,11.12,3.20,-4.61,-1.85
259,-54.38,48.33,24.21,-6.42,-7.42,-81.34,14.20,5.84,-2.49,-0.26
260,-53.42,46.50,23.55,-6.63,-7.59,-81.11,14.58,5.71,-3.12,-1.02
261,-52.16,44.12,21.36,-8.89,-10.43,-78.35,12.17,3.79,-5.42,-3.15
262,-51.58,45.84,23.41,-11.02,-12.60,-83.07,12.96,4.51,-3.23,-0.33
263,-53.27,43.30,21.35,-10.73,-12.46,-80.08,12.44,4.28,-4.14,-1.86
264,-54.18,44.58,21.25,-11.20,-12.94,-83.35,14.98,6.46,-1.39,0.45
265,-54.26,45.10,21.96,-10.05,-12.25,-82.03,14.10,5.48,-1.68,0.38
266,-52.30,43.24,19.96,-12.78,-15.18,-83.69,15.98,6.83,-1.40,0.20
267,-53.78,44.21,21.19,-11.13,-13.16,-84.46,16.12,7.15,-0.51,1.48
268,-55.09,45.79,22.54,-10.05,-12.62,-86.43,17.42,8.38,0.70,2.18
269,-53.88,44.78,21.52,-11.43,-13.99,-86.69,17.04,8.18,0.48,2.05
270,-60.83,50.53,28.19,-3.93,-6.95,-86.62,15.24,7.61,0.99,2.84
271,-55.88,45.99,22.74,-10.07,-12.88,-87.78,17.35,8.60,0.87,2.30
272,-55.65,45.37,22.83,-9.78,-12.51,-86.48,18.00,8.94,0.63,2.07
