serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
84,59.12,-64.61,-68.45,48.29,54.44,-6.02,22.20,138.33,169.19,164.43
85,64.49,-67.83,-64.22,52.26,57.45,4.55,25.18,142.56,164.81,160.52
86,65.98,-66.64,-64.34,51.36,56.90,3.85,28.18,137.38,164.54,159.99
87,66.25,-70.85,-64.25,53.75,59.21,8.73,22.33,147.44,165.55,159.36
88,65.48,-70.04,-66.52,53.22,58.85,7.67,18.89,147.60,167.74,162.12
89,64.52,-69.83,-64.91,56.97,62.60,7.88,18.91,149.53,167.54,162.35
90,65.73,-73.49,-56.53,62.90,68.07,8.99,20.23,157.61,166.76,160.29
91,65.70,-73.80,-59.28,60.30,65.72,9.43,18.12,157.74,169.37,164.85
92,64.48,-71.99,-62.50,56.52,61.92,4.87,20.67,154.50,168.67,163.74
93,66.49,-71.26,-62.25,56.33,61.39,1.19,26.03,150.11,164.71,159.05
94,59.96,-66.74,-68.03,53.30,59.01,3.75,14.08,150.43,172.03,167.24
95,62.24,-69.04,-64.77,53.11,58.80,3.93,17.41,151.75,171.04,166.99
96,61.34,-65.61,-74.63,46.74,53.09,1.52,10.54,148.71,176.81,173.96
97,39.07,-58.86,-73.87,57.00,62.40,25.52,10.82,142.28,164.55,163.34
98,45.19,-60.16,-73.19,53.60,58.63,18.99,16.26,129.93,160.67,158.43
99,45.73,-57.64,-76.74,52.05,57.68,15.28,12.30,128.49,165.35,162.51
100,78.29,-66.90,-68.48,53.18,55.81,-72.05,13.72,154.91,164.22,158.15
101,78.63,-67.68,-66.32,53.50,56.03,-68.99,14.79,154.14,165.29,158.94
102,75.29,-64.81,-67.25,50.89,53.95,-78.76,20.29,146.77,164.69,159.07
103,75.38,-65.35,-67.94,48.84,51.30,-77.95,18.42,147.66,163.85,158.27
104,76.18,-67.12,-65.46,50.20,52.74,-77.58,20.28,149.31,163.13,157.53
105,75.54,-66.42,-65.03,48.42,51.21,-84.37,25.28,143.72,160.15,153.85
106,74.16,-65.75,-66.33,48.13,51.29,-75.87,19.58,148.48,163.60,157.78
107,76.61,-68.08,-62.87,50.06,53.02,-92.08,29.41,144.21,157.50,152.12
108,76.87,-59.99,-66.35,51.72,55.37,-91.15,19.66,131.66,157.65,152.73
109,72.05,-57.38,-70.44,48.53,52.31,-89.47,18.64,124.25,162.20,158.00
110,73.10,-63.54,-70.31,48.09,51.56,-93.98,21.21,129.90,161.75,157.50
111,73.49,-64.75,-69.36,48.90,52.32,-91.28,23.97,132.36,161.02,156.19
112,71.15,-61.82,-72.57,47.07,50.58,-81.62,17.86,132.61,165.10,160.34
113,73.04,-64.81,-67.54,47.59,50.92,-92.95,25.91,133.08,160.13,155.32
114,72.71,-63.95,-67.57,47.40,50.56,-90.30,24.43,133.16,161.13,156.71
115,72.66,-64.68,-67.30,46.97,50.07,-91.24,24.31,133.05,160.32,155.66
116,72.13,-63.79,-66.28,46.41,49.59,-88.94,24.22,137.27,161.08,156.08
117,71.79,-64.55,-67.42,46.60,49.67,-81.23,20.12,141.80,162.97,157.70
118,71.76,-64.36,-67.69,46.95,50.23,-80.51,20.16,143.84,164.31,159.18
119,73.56,-65.66,-64.91,47.69,51.08,-85.21,24.29,143.01,161.71,157.38
120,72.99,-64.43,-67.45,48.04,51.52,-82.05,21.31,138.66,163.30,160.07
121,73.81,-65.31,-68.73,49.24,52.37,-80.83,21.33,137.20,163.41,159.31
122,70.73,-63.71,-69.21,46.07,49.44,-79.52,24.06,132.21,163.02,158.26
123,72.17,-63.81,-68.57,46.55,49.87,-79.16,22.05,137.87,163.70,159.25
124,73.54,-64.38,-71.07,48.43,51.82,-38.43,-6.39,175.96,178.27,174.42
125,70.20,-57.44,-77.85,46.39,48.60,-110.72,15.89,131.78,164.15,161.29
126,70.17,-57.76,-75.14,45.67,46.68,-107.49,19.08,124.00,159.92,155.81
127,74.61,-61.07,-75.02,48.69,49.99,-103.01,14.70,142.85,162.12,157.03
128,78.65,-63.65,-72.94,51.61,52.41,-93.61,9.10,161.28,165.11,159.59
129,76.93,-61.57,-72.76,48.91,49.52,-101.26,17.30,146.55,162.51,158.04
130,78.73,-63.43,-68.55,51.83,52.45,-108.82,17.96,149.65,161.85,156.97
131,77.92,-62.67,-70.03,49.34,50.00,-103.01,17.36,146.22,161.91,156.84
132,76.76,-52.12,-75.29,48.94,49.95,-102.72,16.84,127.39,160.49,155.87
133,81.26,-59.11,-74.61,50.38,50.60,-104.54,15.80,142.00,156.65,153.18
134,74.37,-54.26,-70.12,49.72,51.44,-130.00,26.85,102.47,149.33,145.25
135,72.87,-57.48,-69.24,48.78,50.48,-125.39,29.00,110.28,149.32,144.85
136,72.32,-56.95,-69.14,48.19,50.14,-122.28,29.50,111.70,150.03,146.02
137,71.94,-56.78,-68.10,47.76,49.51,-124.14,30.35,111.07,149.44,145.58
138,72.30,-57.01,-73.30,48.43,50.39,-109.83,23.88,125.96,154.92,151.55
139,74.34,-54.78,-73.78,50.43,52.77,-94.44,18.56,116.52,162.08,159.34
140,67.58,-55.25,-70.37,43.25,47.56,-99.47,22.45,100.14,157.22,154.49
141,62.62,-50.78,-67.90,38.57,42.87,-106.05,25.38,92.44,155.72,154.19
142,62.09,-52.92,-76.14,36.75,39.91,-96.22,17.05,78.17,161.97,158.86
143,64.99,-56.36,-74.99,40.31,43.19,-97.66,14.96,110.96,161.23,158.91
144,65.71,-58.03,-76.64,41.24,44.32,-91.46,12.63,122.14,163.43,161.26
145,66.61,-62.77,-72.13,42.88,46.01,-98.97,18.50,120.61,159.24,156.91
146,66.16,-54.79,-71.07,42.34,46.65,-97.06,13.74,107.23,158.65,156.98
147,69.60,-62.50,-66.26,44.59,48.06,-105.42,10.22,122.82,153.87,151.49
148,72.19,-63.01,-66.83,47.61,51.07,-99.42,4.29,131.85,156.91,154.30
149,72.02,-62.80,-65.87,46.88,50.58,-100.77,6.26,131.00,156.36,153.99
150,68.39,-60.72,-67.38,43.45,47.44,-101.24,10.87,118.43,156.06,154.31
151,70.33,-63.81,-66.56,45.71,49.15,-99.35,7.22,128.66,156.23,153.83
152,70.35,-65.23,-66.59,44.57,47.88,-101.00,7.96,130.09,157.05,154.95
153,74.49,-53.32,-76.53,42.79,46.69,-88.51,12.50,108.51,172.75,174.88
154,74.91,-53.38,-77.63,48.19,52.00,-81.87,10.92,119.61,170.85,173.10
155,72.55,-53.72,-75.98,47.54,51.64,-81.66,13.59,118.05,169.54,171.19
156,72.14,-56.29,-74.66,46.34,49.96,-84.17,15.19,121.75,167.20,167.57
157,73.01,-59.58,-69.31,47.40,50.97,-92.44,21.13,123.19,161.99,162.44
158,70.00,-64.28,-71.00,45.07,48.70,-95.72,23.07,119.17,163.49,163.60
159,69.84,-53.68,-72.53,43.66,47.12,-89.53,19.31,113.92,164.97,165.05
160,71.56,-54.21,-72.72,45.11,48.16,-88.82,19.97,115.70,164.29,164.56
161,69.47,-54.18,-71.01,43.91,47.60,-91.99,22.58,111.19,164.00,164.21
162,67.93,-52.88,-71.65,42.06,45.73,-89.92,22.79,106.68,164.75,164.52
163,70.89,-56.62,-72.52,43.78,47.02,-90.13,20.89,118.34,166.87,167.64
164,66.11,-53.11,-71.44,40.84,44.35,-86.23,23.25,106.18,165.41,164.57
165,69.78,-56.90,-72.69,43.53,46.61,-86.06,19.63,121.77,165.59,165.08
166,69.49,-55.85,-74.53,42.75,45.95,-83.50,18.70,120.23,167.05,166.34
167,70.64,-57.51,-71.72,44.16,47.51,-88.46,20.63,128.04,166.13,165.61
168,69.31,-56.50,-72.79,42.87,46.28,-85.88,20.70,123.24,165.94,165.30
169,70.99,-59.38,-71.83,44.60,47.67,-86.31,20.43,131.44,165.97,165.47
170,69.73,-58.08,-70.97,43.54,46.94,-91.02,23.27,122.51,164.13,163.42
171,70.06,-59.08,-69.72,43.25,46.54,-93.68,24.89,123.94,163.08,162.91
172,51.62,-65.74,-72.95,68.23,68.64,-139.41,20.99,129.45,154.93,158.78
173,51.42,-62.65,-68.97,64.86,65.92,-139.74,13.53,122.76,147.79,152.39
174,51.83,-66.54,-64.49,67.56,68.69,-142.92,15.47,129.46,140.22,145.66
175,52.42,-67.18,-63.99,68.43,68.87,-146.78,14.14,133.61,140.76,147.38
176,58.08,-68.08,-68.11,57.13,57.15,-136.97,0.82,162.21,162.56,164.50
177,61.05,-59.70,-75.45,61.73,62.63,-140.81,10.28,114.72,159.78,163.97
178,59.41,-63.25,-72.85,61.11,61.72,-139.97,12.32,123.17,158.70,164.09
179,58.52,-65.61,-68.45,59.39,60.26,-137.12,18.43,127.66,156.81,161.61
180,57.91,-61.90,-67.06,61.30,63.56,-145.73,8.09,118.40,137.94,141.31
181,58.41,-66.61,-62.67,60.97,62.66,-144.64,20.28,125.81,134.21,136.70
182,58.83,-66.07,-59.93,59.49,61.57,-145.18,29.55,128.66,137.11,139.80
183,57.88,-65.68,-61.15,59.94,62.25,-145.29,28.62,127.75,137.89,140.81
184,59.66,-65.83,-60.99,60.41,62.61,-143.70,26.89,127.76,136.67,138.74
185,58.41,-66.75,-59.92,58.69,60.18,-146.87,30.52,130.36,135.08,138.14
186,65.09,-67.66,-61.75,55.05,55.52,-146.27,33.44,136.48,144.54,147.07
187,74.40,-68.30,-64.03,53.80,55.39,-117.36,42.81,134.66,152.08,153.81
188,74.38,-68.28,-60.68,54.85,55.91,-129.40,44.44,135.24,148.58,151.17
189,72.83,-62.49,-65.52,56.16,56.85,-139.84,30.90,127.66,154.38,157.12
190,75.29,-65.26,-64.82,57.44,57.33,-142.94,31.35,132.80,152.39,155.54
191,73.74,-60.84,-69.73,53.08,53.01,-121.17,23.90,125.41,159.70,159.98
192,62.75,-52.05,-62.93,47.38,48.80,-130.37,36.87,102.68,150.04,151.75
193,69.60,-59.69,-64.31,51.77,52.17,-133.31,33.61,120.92,152.83,155.18
194,69.88,-58.93,-65.67,51.33,51.58,-127.15,33.23,122.31,155.19,156.68
195,68.10,-59.75,-65.50,49.76,49.90,-126.18,35.59,119.39,153.85,154.68
196,67.54,-59.72,-66.17,48.69,48.81,-120.84,31.17,124.72,156.75,157.23
197,67.21,-58.32,-64.98,47.67,47.77,-119.28,32.52,122.36,156.43,157.56
198,65.54,-58.63,-63.71,46.08,46.69,-118.95,35.59,122.68,154.97,155.99
199,65.82,-58.89,-64.36,46.43,46.79,-119.55,34.33,124.40,155.16,156.79
200,66.32,-58.94,-63.67,46.31,46.16,-118.07,34.74,125.35,154.66,155.66
201,63.15,-55.96,-66.73,43.45,43.59,-112.18,31.67,117.04,155.94,156.21
202,62.76,-57.33,-61.17,44.08,44.56,-120.99,39.81,119.90,151.94,153.46
203,66.31,-63.03,-62.56,46.20,46.16,-116.98,34.45,132.68,154.46,155.01
204,65.68,-62.17,-60.11,46.68,46.97,-121.62,37.29,129.55,153.01,154.12
205,66.32,-61.46,-59.73,46.74,46.72,-121.40,36.35,129.63,152.79,154.03
206,68.48,-64.86,-63.79,48.72,49.19,-114.26,30.76,138.03,156.02,156.33
207,69.15,-65.92,-57.79,50.08,49.88,-128.83,41.54,136.89,151.90,153.69
208,65.74,-61.22,-61.31,47.01,47.31,-121.42,35.99,130.20,154.06,155.69
209,67.31,-61.65,-60.00,47.59,47.49,-118.68,35.14,131.78,152.94,153.84
210,67.50,-63.07,-61.64,48.12,48.33,-117.04,32.55,135.29,154.23,154.75
211,64.63,-61.74,-60.67,45.98,46.61,-118.41,37.68,128.72,153.73,154.59
212,63.23,-61.08,-61.45,44.61,45.45,-117.07,37.82,127.16,153.60,154.57
213,63.53,-61.14,-61.21,43.83,44.11,-116.87,37.79,127.92,154.59,155.94
214,62.33,-60.45,-58.74,43.66,44.28,-120.73,41.89,126.18,151.23,152.33
215,50.40,-63.71,-72.36,56.80,57.10,-129.18,22.19,115.62,157.39,158.39
216,55.00,-65.31,-71.82,58.74,59.62,-128.65,1.36,134.68,162.83,163.80
217,54.77,-60.39,-72.71,55.64,56.80,-124.46,6.89,111.88,161.10,162.66
218,56.40,-60.53,-70.19,55.73,57.86,-123.94,6.39,110.09,156.47,156.97
219,57.47,-64.36,-68.30,57.13,58.26,-127.02,7.93,120.66,154.05,155.58
220,57.44,-66.60,-66.67,56.56,57.80,-129.34,13.09,120.69,152.44,153.24
221,60.71,-63.61,-65.09,60.09,61.44,-132.72,15.71,116.99,146.35,147.14
222,61.86,-64.71,-64.19,60.74,62.49,-135.39,23.34,121.89,142.06,143.17
223,64.60,-57.38,-70.41,55.90,57.73,-110.65,27.45,118.44,153.58,153.14
224,64.05,-60.73,-61.98,56.14,56.75,-120.10,35.95,126.71,147.95,147.85
225,64.56,-60.39,-65.61,55.63,56.17,-114.40,30.82,127.80,152.57,151.75
226,64.53,-60.24,-64.38,55.70,56.35,-117.81,32.11,127.45,151.76,151.10
227,62.93,-59.51,-63.54,55.13,55.80,-118.56,34.71,125.39,149.12,148.65
228,64.06,-62.47,-60.53,56.19,57.36,-124.67,39.89,128.98,146.17,146.00
229,62.59,-61.00,-58.33,55.15,56.13,-125.27,43.54,126.40,144.06,144.41
230,64.28,-62.39,-61.33,56.10,57.47,-119.56,37.38,129.81,147.91,147.30
231,63.69,-62.06,-63.21,54.74,55.85,-119.89,36.60,127.09,150.43,150.28
232,63.06,-61.16,-61.14,54.78,56.01,-121.12,38.13,125.93,148.11,148.46
233,63.69,-62.62,-61.37,55.35,56.63,-122.42,39.96,127.48,147.74,147.86
234,65.34,-62.63,-62.78,56.97,58.08,-120.37,30.56,129.36,148.32,148.16
235,64.48,-56.74,-66.50,55.13,56.91,-115.85,31.50,124.37,151.06,150.61
236,65.44,-59.33,-63.61,55.63,56.53,-117.37,33.81,130.18,149.33,148.47
237,62.36,-58.15,-58.55,54.05,54.74,-121.67,40.56,123.41,142.80,142.46
238,64.28,-59.47,-63.90,54.54,55.31,-115.71,34.23,126.13,148.61,147.82
239,64.75,-59.93,-61.79,54.46,55.50,-120.94,36.82,126.40,148.21,147.62
240,63.22,-60.12,-62.79,55.07,56.43,-124.09,38.17,124.49,145.46,144.51
241,65.05,-59.66,-63.42,55.02,55.90,-124.08,35.99,123.75,145.42,145.07
242,62.72,-58.05,-63.72,50.55,51.41,-121.26,38.05,117.85,147.47,147.74
243,66.43,-61.13,-64.60,53.96,54.91,-121.58,33.35,128.44,148.89,147.46
244,60.26,-57.77,-62.28,48.08,48.82,-121.85,38.79,116.97,145.46,145.18
245,59.02,-58.25,-58.48,48.25,49.10,-124.05,45.21,119.26,142.72,143.40
246,61.81,-60.24,-61.19,50.69,51.57,-120.24,39.39,123.85,146.51,146.43
247,60.74,-59.49,-64.51,49.17,50.31,-115.77,37.82,121.43,150.06,149.81
248,64.37,-63.27,-63.07,51.86,52.64,-119.36,37.59,130.88,149.94,149.68
249,63.03,-62.99,-61.02,51.67,52.30,-122.34,40.44,130.12,147.74,147.65
250,64.61,-64.23,-61.80,52.67,52.86,-122.37,39.12,133.37,149.61,149.18
251,62.75,-62.82,-60.51,51.29,51.83,-121.57,41.19,129.41,146.67,146.19
252,61.96,-62.28,-59.56,50.93,51.55,-122.97,43.66,128.44,146.13,145.80
253,62.69,-62.70,-58.47,52.57,53.40,-123.32,43.98,129.33,144.77,144.36
254,62.44,-61.39,-62.56,49.75,50.11,-117.03,39.45,125.60,149.17,149.18
255,61.11,-60.76,-59.30,50.79,51.60,-122.52,43.09,124.93,144.42,144.91
256,62.89,-63.26,-59.31,52.02,52.45,-123.03,42.22,131.82,145.48,145.03
257,61.36,-61.35,-61.13,50.42,51.25,-121.55,40.76,126.49,146.65,146.52
258,63.49,-64.28,-55.85,54.09,54.46,-131.06,46.38,133.28,141.77,141.78
259,61.53,-61.94,-57.78,51.97,52.64,-126.57,46.21,127.86,142.56,142.54
260,60.77,-60.99,-58.40,51.04,51.43,-123.54,43.99,127.09,143.88,143.69
261,63.98,-64.23,-57.77,54.07,54.53,-124.65,42.40,134.71,146.09,144.94
262,63.96,-64.42,-58.97,54.20,54.52,-124.21,39.71,135.76,146.44,145.68
263,63.41,-64.03,-58.33,53.60,54.18,-126.25,43.01,134.54,145.39,144.81
264,63.99,-64.47,-57.92,54.10,54.76,-127.18,44.22,134.45,144.87,144.89
265,61.65,-62.33,-56.07,51.83,52.36,-125.79,47.66,130.10,142.02,141.71
266,63.75,-64.49,-57.52,53.69,54.08,-126.94,43.71,134.60,144.59,144.43
267,62.95,-63.55,-57.83,52.65,53.22,-125.46,44.16,132.57,144.47,144.35
268,61.73,-62.90,-57.04,52.04,52.64,-126.80,46.96,130.08,142.81,142.42
269,63.54,-64.62,-57.40,54.08,54.42,-128.59,44.46,134.83,144.36,144.27
270,63.07,-64.78,-55.35,54.45,55.12,-130.78,48.33,135.29,142.38,142.06
271,62.93,-64.32,-56.17,53.52,54.22,-129.77,47.82,133.05,142.35,142.14
