serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
56,-65.02,17.58,10.48,7.92,4.54,-17.55,17.94,14.66,4.27,16.34
57,-64.40,16.83,9.18,6.27,2.87,-15.75,17.68,14.84,4.73,16.66
58,-63.15,16.02,8.56,5.98,2.66,-11.47,17.17,14.21,4.22,15.75
59,-60.68,14.39,6.99,4.08,0.79,-9.10,18.38,15.57,5.40,16.53
60,-63.03,14.48,6.74,3.67,0.59,-7.88,18.26,15.65,5.71,16.86
61,-66.10,15.36,7.76,4.21,0.39,-14.19,18.12,15.80,6.17,17.16
62,-64.11,13.98,6.01,2.89,-0.72,-16.15,18.29,15.57,5.92,16.99
63,-64.44,14.20,6.14,2.88,-0.59,-13.52,17.71,15.26,6.34,16.74
64,-63.58,14.35,6.34,3.54,0.07,-10.69,17.65,14.94,6.19,17.03
65,-63.98,14.65,7.00,4.25,0.62,-11.24,17.64,14.99,6.25,16.95
66,-63.56,13.47,5.57,2.98,-0.44,-12.41,17.94,15.54,6.67,16.90
67,-63.65,13.34,5.37,2.42,-1.54,-12.31,18.36,15.98,7.28,17.41
68,-63.38,14.94,7.66,5.34,1.67,-4.11,16.44,13.76,5.37,15.85
69,-63.64,13.23,5.50,2.42,-1.51,-11.29,18.38,16.12,7.61,17.84
70,-65.43,14.94,7.34,4.37,0.52,-6.89,17.55,15.27,6.95,17.40
71,-65.46,14.29,6.95,4.29,0.49,-11.79,20.01,18.08,10.52,20.68
72,-63.85,12.55,4.55,1.68,-1.74,-12.28,18.68,16.39,8.41,18.23
73,-62.28,11.98,3.96,1.17,-2.07,-12.85,18.53,15.77,7.35,17.26
74,-63.87,12.74,4.99,2.12,-1.55,-10.67,18.95,16.81,9.11,19.05
75,-62.09,11.27,2.88,-1.04,-4.90,-13.10,19.54,17.59,9.43,18.71
76,-60.71,9.54,0.84,-3.03,-6.55,-16.65,19.66,17.38,8.31,18.24
77,-60.69,10.27,1.58,-2.52,-6.33,-14.06,19.28,17.17,8.72,18.52
78,-62.35,10.54,1.91,-1.67,-5.15,-14.08,19.78,17.56,9.35,18.88
79,-63.21,11.24,2.44,-1.75,-5.78,-14.32,18.95,17.15,9.26,18.93
80,-60.64,13.66,6.33,4.16,0.83,-2.45,15.06,12.09,4.63,14.98
81,-68.76,18.28,12.13,10.66,7.57,-18.90,21.93,19.51,12.65,18.43
82,-66.58,15.53,8.88,6.55,3.78,-20.26,20.88,18.52,10.91,16.95
83,-64.63,14.36,7.87,4.32,0.44,-26.95,21.19,18.66,10.43,16.58
84,-67.59,16.05,10.52,7.86,4.01,-17.42,21.45,19.15,11.01,17.15
85,-71.60,19.47,14.63,11.25,6.13,-6.05,22.01,19.97,12.71,19.51
86,-62.67,10.81,3.50,-0.20,-3.67,-25.98,21.93,19.53,10.32,15.31
87,-63.12,9.08,1.63,-2.93,-6.95,-28.60,23.51,22.08,14.08,18.70
88,-57.19,4.99,-3.49,-8.69,-12.39,-38.08,23.68,22.04,13.06,16.67
89,-62.67,9.12,1.53,-3.12,-7.20,-35.41,24.56,23.20,15.11,19.28
90,-62.47,8.44,1.92,-2.60,-6.87,-36.13,25.01,22.62,13.50,18.49
91,-60.38,8.30,0.68,-3.92,-7.51,-29.87,22.56,19.93,10.73,15.34
92,-61.86,8.09,0.60,-4.26,-8.33,-34.19,23.92,21.82,13.07,17.56
93,-63.04,9.20,1.80,-2.99,-6.89,-30.59,23.21,20.87,12.37,16.66
94,-63.66,9.67,2.61,-2.37,-6.76,-30.05,23.45,21.39,12.99,17.12
95,-62.14,9.09,1.53,-3.44,-7.45,-28.78,22.67,20.44,11.97,16.20
96,-64.13,10.51,3.57,-1.09,-5.30,-27.06,23.38,21.30,13.24,17.52
97,-63.19,11.29,4.49,0.29,-3.87,-20.85,21.04,18.14,9.75,14.29
98,-61.40,8.81,1.42,-2.94,-6.93,-23.33,21.91,19.40,10.82,14.92
99,-62.22,9.73,2.99,-1.38,-5.97,-30.12,23.66,21.02,12.77,16.81
100,-62.60,10.01,3.60,-0.30,-4.50,-22.49,22.62,19.87,11.42,16.60
101,-62.04,9.19,2.64,-1.53,-5.61,-27.16,23.42,21.12,12.34,17.13
102,-62.40,9.10,2.09,-2.01,-5.74,-25.56,22.96,20.43,11.66,16.06
103,-62.23,9.01,1.93,-2.31,-6.17,-24.97,22.73,20.27,11.65,16.29
104,-60.84,8.61,1.47,-3.19,-7.13,-25.00,22.86,20.29,11.83,16.26
105,-62.01,11.25,4.80,0.95,-2.97,-16.53,21.40,18.32,9.81,14.50
106,-62.41,10.50,4.07,0.60,-3.24,-18.28,22.07,19.23,10.94,15.57
107,-63.21,11.97,5.95,2.44,-1.30,-14.24,21.70,18.78,10.87,15.82
108,-62.98,11.45,5.19,1.52,-2.80,-15.93,22.43,19.70,12.33,16.63
109,-62.94,11.22,4.47,0.08,-4.28,-13.46,22.11,19.35,11.36,16.18
110,-62.69,11.04,4.37,0.04,-4.40,-15.02,22.25,19.43,11.55,15.97
111,-63.47,10.81,3.60,-0.98,-5.61,-15.29,22.33,19.59,11.83,16.04
112,-63.52,11.76,5.12,0.86,-3.62,-12.61,22.05,19.42,11.76,16.54
113,-62.45,10.31,3.61,-0.26,-4.65,-13.92,22.02,19.10,11.23,15.57
114,-61.69,10.50,4.19,0.33,-4.16,-13.92,21.95,19.07,11.55,15.98
115,-63.60,11.46,4.58,0.48,-4.08,-13.89,22.27,19.94,12.61,17.04
116,-63.19,11.28,4.80,0.80,-3.59,-11.55,22.13,19.58,12.13,16.40
117,-62.81,11.32,4.71,1.04,-3.43,-11.07,22.08,19.52,11.96,16.31
118,-62.74,11.51,5.23,1.79,-1.82,-10.83,21.96,19.17,11.60,15.50
119,-62.54,10.99,4.14,0.07,-3.95,-10.64,21.42,18.73,10.78,15.06
120,-65.71,11.11,4.03,-0.16,-4.32,-27.23,22.56,19.83,11.92,16.19
121,-62.34,9.65,2.52,-1.38,-5.25,-23.39,22.09,19.24,11.04,15.27
122,-63.96,10.52,3.69,-0.45,-4.91,-24.39,22.30,19.77,11.98,16.31
123,-64.72,15.12,8.77,6.71,6.55,-28.65,19.03,16.19,5.17,14.55
124,-69.07,17.93,12.86,11.83,11.72,-14.91,17.58,14.30,3.73,12.64
125,-70.35,14.74,8.45,5.85,4.99,-25.66,21.23,18.57,8.67,16.46
126,-65.53,11.58,5.39,2.81,2.04,-33.85,23.68,21.36,11.21,18.23
127,-66.72,11.91,6.78,4.94,4.43,-30.53,23.70,21.64,12.08,19.10
128,-67.70,12.04,7.13,5.07,4.01,-30.31,24.47,22.48,13.31,19.93
129,-63.58,12.19,6.48,4.71,4.76,-26.44,21.56,18.10,7.49,15.11
130,-61.25,13.88,9.73,10.37,10.91,-12.77,17.34,12.93,2.23,10.57
131,-57.60,17.75,13.46,13.94,14.04,7.98,11.13,5.55,-4.83,4.20
132,-63.43,13.09,6.64,4.07,3.26,-13.41,19.44,15.83,5.33,12.56
133,-57.52,10.71,5.12,4.51,4.78,-11.92,16.73,12.04,1.01,8.45
134,-58.28,11.90,5.44,4.46,4.95,-6.38,14.51,9.42,-1.73,5.54
135,-59.95,11.62,5.15,2.94,2.27,-13.81,16.84,12.41,1.76,8.61
136,-57.37,9.73,3.31,1.20,0.05,-15.23,16.18,11.40,0.30,6.94
137,-56.56,9.91,4.28,3.44,3.82,-13.14,16.61,11.55,0.71,7.24
138,-59.11,10.34,4.85,3.89,3.67,-17.03,19.02,14.69,4.31,10.61
139,-59.15,10.19,4.41,2.45,1.30,-17.49,17.64,13.49,2.55,8.99
140,-59.23,8.59,2.05,0.07,0.08,-16.89,19.29,14.91,3.55,9.91
141,-57.43,9.78,4.23,3.42,3.39,-8.70,16.78,11.63,0.29,6.30
142,-58.22,8.91,2.24,-0.03,-1.01,-12.64,18.33,13.78,3.11,8.94
143,-59.60,8.87,2.15,-0.22,-0.84,-13.38,18.70,14.44,3.81,9.41
144,-60.46,11.02,4.43,2.26,1.24,-11.89,18.38,14.15,6.18,11.65
145,-60.52,11.55,5.00,3.59,3.80,-6.11,16.68,12.14,3.69,9.71
146,-58.01,10.42,3.20,-1.01,-3.63,-5.52,20.60,16.66,7.72,12.40
147,-65.60,12.44,5.10,1.07,-0.54,-16.86,20.58,17.23,8.27,14.30
148,-64.81,13.68,7.81,6.24,3.27,-18.57,19.03,14.37,3.41,10.25
149,-63.48,12.70,6.70,5.03,2.58,-18.22,19.69,15.22,5.01,10.76
150,-59.90,20.19,14.83,14.79,11.12,-13.61,15.51,10.86,1.56,7.83
151,-59.03,18.72,13.31,12.84,9.25,-12.59,15.20,10.60,1.49,7.91
152,-57.23,19.35,14.32,14.78,11.87,-9.68,13.79,9.22,-0.20,9.47
153,-59.36,17.73,12.43,12.18,8.68,-4.10,13.84,9.47,0.60,9.72
154,-55.89,16.37,10.98,10.53,7.10,0.90,15.86,11.72,2.34,10.43
155,-56.03,16.73,11.86,11.38,7.50,3.69,16.62,12.33,3.41,11.16
156,-53.51,16.53,10.97,10.31,6.38,4.46,15.51,11.53,2.59,10.39
157,-53.80,16.51,11.07,10.20,6.45,6.62,15.88,11.77,3.45,11.03
158,-56.83,16.50,10.48,9.10,4.87,3.17,17.00,13.40,5.24,12.53
159,-54.64,14.27,8.43,6.86,2.66,1.53,16.94,13.21,4.71,11.27
160,-55.26,13.63,7.58,5.90,1.83,1.52,17.45,13.85,5.65,12.11
161,-54.71,14.24,8.48,6.78,2.44,2.85,17.52,13.89,6.00,12.41
162,-55.04,14.20,8.58,7.25,2.98,3.27,17.13,13.40,5.25,11.69
163,-54.45,14.20,8.82,7.51,2.90,2.54,17.11,13.42,5.63,12.34
164,-55.39,14.33,8.37,6.75,2.27,3.39,16.95,13.36,5.50,11.96
165,-59.83,14.71,11.23,8.55,4.68,6.65,16.39,12.01,4.24,12.37
166,-61.31,15.63,12.61,9.75,5.97,6.65,17.85,14.21,7.09,14.91
167,-61.16,16.80,13.82,10.51,5.83,9.36,17.00,13.23,6.18,13.96
168,-61.27,15.85,12.62,9.25,4.48,8.66,18.92,15.80,9.44,17.24
169,-58.76,15.19,11.96,8.61,4.07,10.00,17.88,14.19,7.51,14.49
170,-60.55,15.36,12.35,8.23,3.20,11.90,19.18,16.01,9.77,16.71
171,-56.57,11.34,7.52,3.15,-2.17,3.30,19.41,15.99,9.09,15.55
172,-63.06,14.50,12.17,8.85,4.46,7.35,23.19,21.00,14.91,21.18
173,-58.00,15.67,12.47,8.69,3.88,13.52,17.55,14.44,7.78,14.88
174,-58.86,15.84,12.64,8.90,4.43,13.14,17.43,14.18,7.65,14.76
175,-57.65,15.02,11.37,7.40,2.86,13.15,16.77,13.44,7.00,13.99
176,-58.40,14.40,10.35,5.91,1.22,11.79,18.90,16.14,10.64,16.55
177,-58.94,15.03,11.33,7.09,2.39,13.63,18.21,15.42,9.86,16.17
178,-54.98,14.04,10.37,6.03,1.71,15.57,18.88,16.09,10.50,16.70
179,-54.25,11.81,7.44,2.73,-1.48,11.11,19.45,16.45,10.43,15.66
180,-53.32,11.97,7.83,3.09,-1.24,12.65,18.73,15.65,9.68,14.94
181,-53.82,13.18,9.40,5.36,0.94,15.96,18.66,15.61,9.71,15.18
182,-61.99,13.35,9.25,4.78,1.02,2.73,18.02,15.48,9.54,16.26
183,-61.08,13.28,8.54,4.03,-0.31,5.55,17.49,14.69,8.97,15.54
184,-61.80,12.59,7.77,2.03,-3.01,3.00,18.54,16.28,10.57,16.65
185,-59.86,11.30,6.35,1.10,-3.67,-1.73,19.29,17.00,11.26,16.94
186,-60.76,13.74,9.14,3.70,-1.62,10.35,18.62,16.07,10.62,16.26
187,-62.14,13.31,8.82,3.52,-1.59,7.59,19.94,17.72,12.56,17.72
188,-58.29,12.48,7.67,2.15,-2.63,8.93,19.32,17.01,11.99,17.40
189,-59.43,14.76,10.32,5.00,0.34,16.83,18.96,16.66,12.21,17.30
190,-71.06,17.37,11.49,5.47,-0.96,-35.80,22.13,17.31,12.29,16.11
191,-69.37,21.34,16.88,14.11,8.96,-28.56,22.42,17.79,11.44,15.06
192,-68.81,20.92,16.93,13.72,8.30,-18.10,21.70,17.88,11.67,15.79
193,-68.88,17.44,11.98,7.67,3.14,-11.42,20.56,17.33,10.05,15.75
194,-67.13,17.71,12.54,8.57,5.37,4.01,20.48,18.11,9.97,17.39
195,-53.70,15.84,11.35,8.06,4.90,16.53,18.00,14.84,6.58,14.81
196,-58.24,17.52,11.72,7.63,4.03,18.65,19.46,17.10,10.11,17.71
197,-56.54,18.50,13.26,9.10,5.06,22.57,18.76,16.41,9.56,17.11
198,-60.05,18.20,12.90,8.55,4.39,17.73,19.93,17.48,10.83,18.06
199,-60.13,18.56,13.55,9.08,4.54,18.54,20.18,17.88,11.18,18.61
200,-57.79,16.23,10.76,6.73,2.82,15.07,20.00,17.47,10.69,17.93
201,-59.28,17.07,11.57,7.05,2.40,16.55,19.96,17.26,10.76,17.94
202,-55.97,17.37,12.09,8.03,4.14,20.98,19.55,17.24,10.72,18.06
203,-57.56,15.00,9.28,4.84,0.94,17.12,20.46,18.17,11.42,18.14
204,-52.20,15.49,9.98,5.97,2.05,20.60,19.81,17.65,11.14,17.82
205,-52.93,15.23,9.94,6.32,2.64,21.16,19.57,17.19,10.66,17.11
206,-54.72,16.37,11.62,7.82,3.48,23.35,20.76,18.54,12.32,18.75
207,-49.82,15.88,10.84,6.69,2.27,26.72,19.59,16.95,10.71,16.88
208,-53.50,14.91,9.42,4.61,-0.16,19.86,20.21,17.63,11.74,18.40
209,-54.19,15.54,9.51,4.68,0.07,21.95,20.87,18.59,12.29,18.73
210,-54.11,14.01,7.61,2.73,-1.65,17.09,19.64,17.00,10.51,16.93
211,-60.65,15.16,8.93,3.91,-0.50,11.68,20.00,17.39,11.24,17.52
212,-62.12,15.75,10.17,6.00,1.20,10.72,20.32,17.88,12.25,18.90
213,-60.24,16.22,10.45,5.65,1.02,14.81,20.31,17.66,11.79,18.05
214,-60.30,15.84,10.33,5.83,1.10,14.27,21.32,19.06,13.45,19.71
215,-61.96,15.98,10.37,5.60,1.16,14.15,20.97,18.57,13.10,19.31
216,-61.28,16.06,10.32,5.82,1.25,14.63,20.96,18.54,13.16,19.11
217,-60.94,22.44,17.43,16.56,13.54,19.80,13.79,9.98,0.84,12.50
218,-53.12,21.07,15.65,14.37,11.18,25.62,15.23,11.70,2.21,13.27
219,-50.88,19.81,13.36,11.21,8.31,28.80,16.16,13.19,3.55,14.43
220,-49.64,17.94,11.76,9.62,6.92,24.46,16.18,12.36,2.30,12.96
221,-48.31,16.93,11.62,10.27,7.38,23.92,16.62,13.06,3.41,14.01
222,-49.09,17.25,11.00,8.60,5.34,25.82,17.25,13.88,4.11,14.04
223,-49.43,16.92,10.94,8.42,4.58,23.36,17.61,14.28,5.18,15.04
224,-47.26,16.01,9.57,7.56,4.42,22.78,16.69,13.11,4.00,13.62
225,-48.46,16.03,9.38,6.92,3.25,24.22,17.84,14.62,5.51,14.98
226,-60.56,18.05,11.49,8.67,4.70,11.52,17.17,14.23,5.90,15.66
227,-62.39,18.51,11.93,9.52,5.74,-0.69,15.94,12.30,3.40,13.93
228,-64.05,17.83,11.40,9.12,5.44,0.63,17.54,14.05,5.41,15.39
229,-61.40,17.60,11.43,9.40,5.99,8.25,17.31,13.93,5.34,15.36
230,-60.96,17.62,11.34,9.17,5.65,8.04,17.22,13.93,5.88,15.50
231,-64.79,18.45,12.30,9.55,5.13,8.17,19.36,16.73,9.25,18.63
232,-60.21,18.59,12.74,10.39,6.53,19.13,18.87,15.86,8.30,16.99
233,-58.99,16.50,9.92,7.41,3.72,12.20,17.97,14.56,6.63,15.38
234,-60.76,17.65,11.22,8.65,4.41,15.35,18.63,15.62,7.77,16.60
235,-58.06,16.80,10.12,7.52,4.02,15.93,17.77,14.49,6.35,15.17
236,-58.13,16.52,10.28,8.03,4.17,13.67,17.98,14.75,6.80,15.78
237,-58.72,17.51,11.49,9.11,4.60,16.18,18.36,15.37,7.93,16.77
238,-58.63,16.53,10.00,7.39,3.29,14.54,19.04,16.07,8.23,16.71
239,-58.87,16.12,9.49,6.54,2.49,14.85,19.05,16.16,8.60,17.05
240,-59.46,16.70,10.11,7.55,3.53,15.04,18.76,15.84,8.49,16.69
241,-56.60,13.56,9.14,4.19,0.60,13.16,16.47,14.10,6.00,15.68
242,-57.91,14.33,9.93,4.32,-0.12,14.87,17.58,15.29,7.28,16.54
243,-56.52,13.69,9.30,3.71,-0.40,14.13,17.21,14.68,7.02,16.15
244,-59.10,15.75,11.29,6.08,1.58,20.80,16.05,13.23,5.88,14.56
245,-55.53,13.55,9.64,4.21,-0.59,13.38,17.01,13.46,5.94,14.99
246,-55.89,10.55,4.86,-1.49,-5.88,8.36,17.49,14.00,5.72,14.18
247,-57.39,13.06,8.49,2.42,-2.64,12.71,17.58,14.62,7.12,15.72
248,-59.84,12.05,7.32,2.03,-2.56,8.34,18.20,15.36,7.93,15.94
249,-58.15,11.30,5.89,-0.51,-5.70,7.00,18.21,15.26,8.06,15.87
250,-58.04,11.61,6.03,-0.77,-5.90,10.55,17.40,14.43,7.24,14.80
251,-57.17,12.25,7.22,0.61,-5.06,12.52,17.13,14.47,7.44,14.67
