serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
46,-30.86,2.54,-56.53,-62.40,-64.11,18.24,-4.10,-22.84,-74.06,-86.19
47,-28.07,2.32,-56.20,-60.82,-62.50,17.38,-5.33,-26.45,-77.50,-88.60
48,-26.21,2.49,-54.90,-57.56,-58.82,18.62,-7.43,-30.81,-77.81,-87.48
49,-26.33,1.61,-56.79,-58.44,-59.31,17.49,-7.05,-30.85,-80.56,-90.08
50,-29.30,2.14,-57.75,-61.54,-62.28,16.39,-4.90,-25.69,-79.74,-91.50
51,-26.62,-1.07,-59.99,-60.17,-60.44,12.56,-5.91,-31.66,-85.10,-95.00
52,-25.48,-2.01,-60.56,-59.60,-59.49,12.40,-6.05,-33.90,-88.52,-99.05
53,-23.95,-1.48,-58.34,-57.74,-57.97,14.89,-7.10,-35.24,-85.51,-95.02
54,-26.07,-2.41,-60.61,-60.04,-59.75,12.21,-5.22,-32.56,-88.11,-98.14
55,-27.13,-2.75,-61.01,-61.55,-61.22,12.20,-4.54,-30.27,-87.15,-99.03
56,-25.36,-3.57,-61.00,-60.00,-59.53,12.27,-5.13,-34.07,-89.70,-99.97
57,-23.92,-3.71,-60.39,-58.65,-58.42,11.83,-5.67,-35.65,-89.23,-99.10
58,-32.65,-1.21,-61.13,-65.95,-65.64,13.32,-0.89,-19.62,-83.18,-96.77
59,-26.30,-3.57,-61.28,-61.58,-61.26,12.34,-4.31,-31.00,-88.37,-99.69
60,-27.29,-3.00,-60.77,-61.44,-61.16,13.28,-3.96,-30.30,-86.69,-97.44
61,-34.06,-1.52,-63.74,-71.42,-70.17,8.06,0.50,-11.98,-69.64,-111.22
62,-35.39,0.86,-59.81,-69.31,-70.70,12.65,0.47,-12.34,-60.99,-99.92
63,-31.54,-0.94,-60.75,-67.24,-66.40,12.87,-1.35,-18.67,-69.26,-100.99
64,-30.57,-1.05,-60.37,-66.07,-65.78,13.20,-1.93,-21.04,-69.38,-99.53
65,-30.66,-1.09,-60.27,-66.08,-66.00,13.85,-2.05,-20.33,-68.84,-99.86
66,-29.78,-2.59,-61.70,-66.19,-65.31,11.81,-2.60,-23.12,-72.55,-102.34
67,-30.46,-2.73,-62.45,-67.28,-65.61,12.08,-1.61,-21.11,-73.70,-104.61
68,-29.75,0.02,-61.24,-66.04,-65.20,11.86,-3.22,-22.54,-72.16,-101.89
69,-31.09,-0.21,-61.41,-66.78,-65.82,12.28,-2.20,-20.41,-71.26,-102.06
70,-31.55,-1.28,-62.32,-67.60,-66.03,12.00,-1.43,-19.77,-72.46,-104.09
71,-27.59,-2.92,-62.23,-65.14,-63.04,11.45,-3.20,-26.76,-76.80,-104.93
72,-24.63,-3.30,-61.95,-62.07,-59.51,11.12,-5.09,-33.21,-80.99,-104.19
73,-31.68,-1.97,-62.98,-68.54,-66.97,10.44,-0.58,-18.97,-72.13,-105.66
74,-29.40,-2.61,-63.01,-66.80,-64.83,10.45,-1.70,-23.00,-75.76,-105.44
75,-28.35,-3.13,-63.46,-66.20,-63.76,9.83,-2.60,-25.52,-77.75,-106.25
76,-28.59,-2.72,-63.32,-66.57,-63.84,10.23,-2.34,-24.63,-77.97,-107.42
77,-30.46,-2.31,-63.50,-67.72,-65.05,10.29,-1.20,-21.50,-76.72,-107.86
78,-30.14,-3.50,-64.58,-68.39,-65.55,8.75,-1.15,-21.56,-77.76,-109.66
79,-30.26,-3.26,-64.65,-68.68,-65.50,8.05,-0.51,-20.93,-78.33,-111.29
80,-29.46,-3.94,-64.80,-67.52,-64.56,8.17,-1.39,-23.75,-79.94,-109.64
81,-29.31,-3.21,-64.18,-67.06,-64.26,9.13,-1.71,-24.43,-78.90,-108.01
82,-39.40,13.35,-57.30,-71.39,-74.33,18.91,-2.31,-6.62,-67.97,-86.25
83,-39.05,13.81,-57.53,-70.23,-72.19,20.22,-2.54,-7.93,-71.89,-89.86
84,-37.54,9.58,-61.82,-71.72,-72.56,14.27,-1.09,-8.94,-82.66,-101.16
85,-36.50,11.46,-59.53,-70.13,-71.16,18.49,-2.72,-10.80,-80.46,-99.96
86,-35.58,7.84,-60.49,-69.52,-70.50,16.85,-2.25,-12.71,-81.27,-98.89
87,-34.42,6.01,-61.40,-69.39,-69.96,15.90,-2.01,-13.60,-84.33,-102.16
88,-34.61,7.01,-61.02,-69.68,-70.41,16.36,-1.95,-13.14,-83.32,-100.87
89,-33.45,6.30,-61.01,-68.62,-69.15,17.08,-2.68,-15.42,-84.38,-101.26
90,-35.30,3.54,-63.70,-70.98,-70.82,12.63,-0.02,-11.26,-89.92,-108.61
91,-34.26,3.96,-62.51,-70.13,-70.31,14.18,-0.79,-12.76,-87.93,-107.04
92,-37.83,4.30,-60.72,-68.84,-72.18,21.21,0.53,-8.57,-56.71,-93.95
93,-33.43,1.04,-62.98,-67.07,-68.43,19.06,-1.28,-16.26,-66.96,-99.81
94,-33.99,0.57,-63.12,-67.40,-68.62,18.88,-0.51,-15.60,-67.01,-99.87
95,-33.26,-1.02,-64.60,-67.93,-68.34,17.01,-0.42,-15.81,-70.83,-102.63
96,-32.57,-0.38,-63.51,-67.41,-68.30,17.40,-0.66,-16.09,-68.78,-102.32
97,-32.48,-0.56,-63.69,-67.36,-68.11,17.87,-0.71,-16.81,-69.44,-102.91
98,-32.54,-1.24,-64.44,-67.29,-67.64,17.69,-0.44,-17.12,-70.88,-103.16
99,-31.41,-2.23,-64.82,-67.26,-66.79,16.65,-0.62,-18.95,-73.75,-106.25
100,-33.63,-3.69,-66.67,-69.88,-68.82,14.56,1.83,-13.76,-74.38,-108.80
101,-33.03,-3.24,-65.85,-69.74,-68.92,14.61,1.57,-14.14,-72.53,-108.24
102,-31.68,-1.86,-64.21,-66.94,-66.46,17.96,-0.32,-18.78,-73.03,-104.52
103,-31.81,-4.15,-66.41,-68.66,-67.91,14.52,0.79,-17.73,-74.54,-107.09
104,-31.53,-4.19,-66.29,-68.43,-67.42,15.34,0.59,-18.40,-75.31,-108.08
105,-35.40,3.83,-55.99,-62.40,-64.06,25.72,-1.74,-15.85,-58.51,-85.21
106,-34.98,2.79,-57.35,-63.10,-64.58,23.17,-1.18,-15.14,-59.07,-86.26
107,-32.23,-0.22,-58.76,-62.50,-62.72,20.63,-1.84,-18.90,-64.05,-89.28
108,-37.04,-0.98,-60.04,-66.94,-67.99,16.38,1.87,-10.35,-58.57,-91.13
109,-36.85,-1.86,-61.92,-69.24,-68.81,14.00,2.47,-8.79,-63.54,-98.78
110,-34.07,-2.29,-61.02,-65.80,-65.54,18.01,-0.02,-15.42,-64.42,-93.92
111,-34.60,-0.70,-59.49,-65.68,-65.36,20.71,0.12,-14.20,-61.82,-91.58
112,-36.25,-1.07,-59.61,-66.92,-67.07,19.79,1.45,-10.97,-59.62,-92.16
113,-34.05,-0.88,-58.52,-64.62,-64.21,20.46,-0.01,-14.71,-62.40,-91.27
114,-33.80,-3.27,-60.07,-65.25,-65.21,18.78,0.19,-15.38,-62.43,-91.19
115,-33.82,-3.18,-59.89,-65.49,-65.05,18.09,0.92,-14.63,-62.62,-91.00
116,-33.80,0.04,-59.76,-65.42,-65.42,17.64,-0.56,-14.74,-61.93,-90.20
117,-39.58,2.19,-58.67,-69.57,-69.88,19.82,2.66,-4.78,-54.43,-94.41
118,-34.45,-0.40,-61.60,-67.05,-66.08,15.68,0.29,-13.42,-65.25,-95.62
119,-34.22,0.48,-59.32,-65.88,-65.20,19.30,-0.38,-12.64,-62.48,-94.12
120,-32.95,-3.69,-61.04,-66.09,-65.24,17.85,-0.02,-14.66,-64.79,-93.50
121,-32.18,-4.81,-62.05,-66.54,-64.94,16.23,0.13,-15.19,-66.27,-96.04
122,-31.37,-4.84,-61.90,-65.88,-64.64,16.04,0.00,-16.65,-66.97,-96.00
123,-28.84,-5.72,-61.90,-64.10,-62.03,17.31,-1.60,-21.75,-70.40,-96.20
124,-31.98,-3.02,-60.12,-64.25,-62.97,19.35,-1.09,-18.26,-66.21,-93.23
125,-32.58,-4.96,-62.56,-66.44,-64.44,15.57,0.34,-16.76,-69.76,-98.21
126,-32.04,-5.09,-62.63,-66.96,-64.46,14.89,0.68,-15.79,-70.03,-99.89
127,-32.94,-3.90,-61.62,-65.84,-64.08,17.19,-0.22,-16.56,-68.36,-96.88
128,-31.63,-6.25,-63.45,-66.59,-64.47,14.01,0.35,-17.39,-71.04,-99.27
129,-30.89,-5.03,-62.12,-65.49,-63.22,16.70,-0.29,-18.59,-70.45,-97.91
130,-31.83,-4.77,-62.27,-66.12,-64.02,16.74,0.15,-16.79,-69.60,-98.54
131,-30.20,-6.27,-63.14,-65.73,-63.04,15.40,-0.27,-19.65,-72.25,-100.14
132,-36.56,-2.62,-56.41,-62.87,-63.41,10.13,-5.12,-21.49,-72.61,-97.15
133,-37.27,-2.82,-56.75,-64.22,-64.14,9.26,-3.65,-19.31,-73.93,-100.29
134,-35.93,-5.72,-59.18,-64.61,-63.73,6.09,-3.49,-21.68,-79.31,-104.34
135,-38.27,-4.93,-59.46,-67.41,-66.10,5.39,-1.65,-16.55,-77.65,-107.08
136,-40.70,-4.90,-59.98,-69.80,-68.82,3.20,0.18,-12.37,-76.18,-108.12
137,-37.33,-4.18,-60.40,-66.27,-64.50,5.07,-3.14,-19.34,-80.91,-108.74
138,-38.46,-4.92,-60.45,-67.59,-65.97,4.49,-1.92,-16.89,-80.08,-109.15
139,-37.76,-6.60,-63.02,-69.39,-65.85,1.28,-1.10,-15.77,-87.62,-118.41
140,-32.83,-7.79,-61.54,-63.64,-61.26,2.27,-4.30,-27.05,-87.27,-110.20
141,-35.35,-3.99,-60.09,-63.99,-62.33,5.86,-4.14,-23.63,-82.66,-106.45
142,-33.30,-3.71,-58.82,-62.95,-61.12,5.98,-5.31,-25.51,-82.49,-106.74
143,-37.32,-4.22,-60.07,-66.26,-64.50,5.28,-3.18,-20.47,-81.87,-108.51
144,-36.68,-5.55,-62.20,-66.31,-63.99,2.79,-2.75,-21.33,-86.11,-112.07
145,-37.38,-5.15,-61.77,-67.16,-64.46,2.47,-1.91,-19.08,-85.69,-112.80
146,-35.90,-5.80,-61.48,-65.72,-63.43,3.04,-3.16,-22.40,-84.97,-110.86
147,-35.58,-6.77,-62.37,-66.42,-64.09,1.05,-2.77,-22.43,-86.57,-112.93
148,-35.18,-5.09,-59.63,-63.94,-62.34,5.11,-4.16,-24.19,-82.40,-106.56
149,-36.16,-6.11,-60.95,-65.91,-64.09,4.26,-3.32,-22.20,-82.81,-108.43
150,-35.77,-5.45,-60.23,-65.06,-63.21,4.10,-3.52,-22.63,-82.67,-108.42
151,-35.90,-6.69,-61.89,-65.82,-63.32,3.52,-3.11,-22.85,-85.13,-110.32
152,-38.74,1.29,-59.96,-68.65,-69.70,12.19,0.63,-7.54,-68.12,-98.99
153,-33.58,-5.71,-65.01,-66.81,-65.43,7.78,-1.27,-17.73,-82.86,-108.27
154,-39.73,-1.22,-58.26,-66.37,-68.42,16.12,1.08,-9.51,-62.71,-87.26
155,-32.66,0.74,-54.43,-61.15,-64.49,22.71,-3.82,-18.50,-61.05,-81.54
156,-27.78,-0.77,-54.56,-56.77,-59.22,18.67,-7.12,-28.46,-68.71,-85.70
157,-34.83,0.34,-55.67,-61.75,-64.45,20.65,-2.71,-18.03,-63.88,-85.55
158,-32.97,-1.94,-57.39,-62.26,-63.66,19.34,-3.26,-20.24,-68.87,-90.76
159,-32.78,-1.97,-58.22,-61.93,-63.24,17.16,-2.84,-21.35,-70.30,-92.09
160,-32.66,-1.99,-58.19,-61.68,-62.56,17.04,-2.85,-21.89,-70.86,-91.72
161,-41.19,3.31,-56.18,-64.94,-67.73,16.55,0.44,-11.82,-61.72,-85.70
162,-30.23,-1.97,-59.91,-59.56,-59.08,12.57,-5.23,-29.72,-80.80,-99.35
163,-32.55,-2.75,-60.97,-61.60,-61.36,11.01,-3.99,-26.97,-80.08,-99.01
164,-33.08,-3.27,-62.99,-64.18,-62.73,9.36,-2.69,-23.56,-83.60,-105.32
165,-31.62,-4.76,-63.53,-62.68,-61.07,7.85,-3.07,-27.68,-86.50,-106.42
166,-28.72,-7.27,-65.66,-61.95,-59.18,4.61,-3.53,-32.84,-92.74,-111.54
167,-31.04,-6.67,-65.27,-63.08,-61.23,5.05,-2.13,-29.10,-89.13,-108.36
168,-30.71,-7.20,-65.47,-62.94,-60.78,4.73,-2.42,-28.99,-89.97,-109.91
169,-30.07,-8.12,-66.14,-62.79,-60.33,4.80,-2.86,-31.07,-91.72,-110.79
170,-30.18,-8.57,-67.26,-63.51,-60.09,4.01,-2.31,-30.59,-94.57,-113.73
171,-35.27,2.35,-56.97,-68.86,-69.54,14.77,1.48,-7.38,-64.41,-100.89
172,-34.25,1.05,-56.61,-68.16,-69.05,17.37,0.91,-9.10,-64.26,-99.38
173,-32.29,-0.35,-57.24,-67.59,-67.47,15.92,0.58,-11.61,-68.21,-101.43
174,-31.73,-2.00,-59.23,-68.66,-67.74,14.54,0.78,-11.52,-71.46,-105.76
175,-32.50,-1.59,-58.35,-68.76,-67.91,14.95,1.59,-10.07,-69.90,-104.75
176,-32.14,-2.71,-58.35,-68.89,-68.23,14.25,1.96,-10.05,-69.64,-104.16
177,-33.36,-2.21,-58.34,-69.62,-68.74,15.12,1.92,-8.78,-69.16,-105.57
178,-32.46,-2.65,-58.30,-69.12,-68.15,14.37,1.84,-9.85,-69.75,-105.06
179,-31.84,-3.82,-59.33,-68.80,-67.54,13.68,1.64,-10.86,-71.94,-105.69
180,-31.56,-3.85,-59.37,-68.35,-67.29,13.60,1.51,-12.05,-72.20,-104.90
181,-32.33,-3.76,-58.87,-69.39,-68.67,13.74,2.40,-9.68,-69.21,-103.77
182,-30.46,-4.74,-58.85,-67.42,-66.72,12.35,1.60,-13.01,-71.59,-102.66
183,-29.45,-5.28,-59.79,-67.32,-65.84,14.57,0.34,-15.06,-74.49,-105.25
184,-31.32,-5.01,-59.60,-68.61,-67.35,14.07,1.62,-11.79,-71.59,-104.20
185,-31.24,-4.30,-59.84,-68.88,-67.18,13.43,1.31,-11.29,-73.20,-107.98
186,-31.47,-4.52,-59.71,-68.98,-67.43,13.66,1.84,-10.71,-72.52,-106.02
187,-31.15,-4.77,-59.71,-68.51,-67.20,13.26,1.79,-11.60,-72.59,-105.52
188,-31.57,-4.30,-58.87,-68.79,-67.58,14.28,1.81,-10.52,-70.48,-104.09
189,-33.27,-4.72,-60.29,-71.34,-69.13,13.35,3.19,-6.75,-72.84,-110.57
190,-32.26,-5.69,-60.60,-70.20,-68.44,12.70,2.70,-8.82,-73.29,-107.85
191,-31.78,5.37,-61.61,-70.76,-74.00,17.70,0.19,-5.22,-52.01,-87.20
192,-33.46,4.46,-60.75,-71.31,-74.97,17.89,1.54,-2.16,-47.19,-83.86
193,-31.31,1.80,-61.58,-70.26,-73.13,17.62,0.90,-6.09,-53.05,-84.77
194,-31.93,3.13,-61.05,-69.81,-72.43,17.50,0.82,-6.15,-54.04,-85.88
195,-31.28,1.91,-60.01,-68.31,-71.10,19.54,0.36,-8.26,-53.59,-83.62
196,-32.79,-0.25,-62.46,-71.20,-73.10,16.09,1.85,-4.88,-55.34,-90.10
197,-34.35,-0.86,-62.86,-72.80,-75.04,13.52,3.81,-1.09,-52.08,-90.16
198,-32.43,-2.79,-64.06,-72.83,-73.61,13.10,3.23,-4.07,-58.44,-96.73
199,-33.11,-2.71,-63.48,-72.54,-73.82,14.04,3.32,-3.74,-56.45,-93.08
200,-32.79,-3.53,-63.70,-72.76,-74.12,12.60,3.76,-3.36,-56.04,-93.79
201,-34.08,-3.35,-63.38,-73.13,-74.58,13.43,4.39,-1.40,-53.83,-92.95
202,-32.22,6.31,-59.75,-65.97,-68.28,27.56,-0.12,-10.13,-45.54,-85.81
203,-30.10,-1.33,-65.55,-67.34,-65.23,18.08,-1.11,-19.06,-63.37,-99.46
204,-28.34,-4.27,-65.78,-65.85,-62.21,19.12,-1.95,-24.84,-68.20,-100.64
205,-28.85,-5.27,-67.10,-66.96,-63.17,16.28,-0.64,-22.78,-67.93,-101.43
206,-28.37,-2.93,-63.83,-64.95,-62.48,21.25,-2.00,-23.05,-63.46,-96.54
207,-26.97,-3.73,-64.45,-64.83,-61.54,20.58,-2.85,-26.30,-67.04,-98.88
208,-27.15,-4.70,-65.76,-65.91,-62.10,18.69,-2.15,-26.14,-68.81,-101.53
209,-28.21,-5.94,-67.68,-67.53,-63.19,15.98,-1.03,-24.44,-70.66,-104.07
210,-28.63,-4.95,-67.01,-67.25,-63.26,17.32,-0.93,-23.49,-68.19,-102.47
211,-27.52,-4.62,-66.05,-66.17,-62.05,18.66,-1.66,-25.57,-69.17,-102.87
212,-27.49,-4.99,-66.93,-67.25,-62.61,16.68,-1.33,-24.78,-69.65,-103.60
213,-28.12,-5.49,-66.92,-66.53,-62.52,17.11,-1.17,-25.22,-69.65,-101.84
214,-29.01,-4.71,-66.95,-67.73,-63.20,17.43,-0.42,-22.24,-68.54,-103.74
215,-27.41,-5.57,-66.91,-66.63,-62.21,16.91,-1.50,-26.10,-70.88,-103.66
216,-27.55,-5.84,-67.41,-67.00,-62.08,16.34,-1.13,-26.17,-71.52,-105.09
217,-28.21,-5.19,-67.01,-66.83,-62.16,17.29,-1.05,-25.19,-70.21,-103.97
218,-27.00,-5.90,-67.23,-66.61,-61.95,16.03,-1.37,-27.16,-71.76,-104.63
219,-27.41,-6.48,-68.06,-67.18,-61.86,16.19,-1.01,-26.81,-72.67,-105.00
220,-24.77,-6.59,-66.64,-64.71,-59.93,15.82,-2.56,-32.16,-74.23,-103.19
221,-27.56,-5.63,-67.58,-67.43,-62.18,16.96,-1.02,-25.87,-72.20,-106.73
222,-27.40,-6.36,-68.36,-67.90,-62.06,16.28,-0.74,-25.82,-74.20,-107.85
223,-25.95,-7.85,-69.29,-67.42,-61.35,14.80,-0.77,-29.57,-76.51,-107.92
224,-26.26,-7.85,-68.41,-67.59,-62.23,15.32,-0.55,-27.83,-73.43,-106.22
225,-26.11,-7.63,-68.31,-67.04,-61.16,16.76,-0.78,-29.15,-75.10,-107.00
226,-25.55,-8.23,-68.34,-66.76,-61.19,15.67,-0.88,-29.65,-74.83,-106.55
227,-26.08,-8.04,-68.92,-67.78,-61.64,15.56,-0.50,-28.44,-75.77,-108.82
228,-25.51,-8.36,-68.67,-67.16,-60.99,15.99,-0.93,-30.59,-76.25,-108.33
229,-24.62,-8.76,-68.77,-66.76,-60.75,15.46,-1.28,-32.53,-76.31,-107.58
230,-26.51,-7.91,-68.52,-67.48,-61.68,16.38,-0.24,-28.28,-74.07,-106.93
231,-23.62,-9.83,-69.39,-66.65,-59.28,14.57,-1.26,-34.85,-79.66,-108.97
232,-26.38,-8.90,-70.00,-68.92,-61.81,14.89,0.28,-27.39,-76.62,-111.21
233,-25.51,-10.07,-71.54,-69.02,-61.15,12.50,0.52,-30.87,-80.94,-113.22
234,-26.04,-8.80,-70.60,-68.53,-61.17,13.43,0.18,-29.41,-79.41,-111.37
235,-25.17,-9.64,-70.09,-67.82,-60.90,13.60,-0.38,-32.41,-79.61,-110.80
236,-25.37,-10.02,-71.49,-69.04,-60.83,11.89,0.32,-30.96,-82.83,-114.35
237,-31.30,-8.35,-77.77,-71.43,-64.53,6.18,-0.26,-21.07,-92.28,-122.78
238,-36.28,-0.86,-74.07,-71.90,-67.12,9.77,-0.33,-10.61,-81.57,-116.61
239,-35.54,-3.54,-76.08,-72.77,-65.98,7.93,0.06,-12.07,-89.45,-122.70
240,-34.89,-5.39,-76.54,-72.54,-65.65,8.09,0.46,-14.30,-89.59,-122.06
241,-35.39,-5.16,-76.79,-72.89,-66.30,7.31,1.47,-11.75,-89.68,-123.21
242,-34.52,-5.89,-76.79,-72.88,-65.75,7.12,1.43,-13.95,-91.21,-124.08
243,-34.35,-6.47,-77.13,-72.69,-65.59,6.22,2.20,-13.79,-91.73,-124.63
244,-34.46,-7.44,-77.18,-72.41,-65.66,6.92,2.07,-15.07,-90.36,-122.34
245,-35.14,-7.51,-77.75,-73.68,-66.38,7.01,2.59,-11.14,-91.45,-123.98
246,-32.76,-9.61,-78.59,-72.12,-64.63,5.35,1.64,-20.84,-95.32,-124.30
247,-34.89,-8.74,-77.78,-73.46,-66.02,6.20,2.83,-12.87,-92.21,-124.07
248,-35.07,-8.86,-78.32,-74.12,-66.03,6.02,3.16,-9.83,-94.52,-126.63
249,-34.12,-9.48,-78.43,-72.99,-65.22,5.42,2.61,-15.58,-94.38,-125.18
250,-34.42,-9.68,-78.87,-73.44,-65.52,5.21,3.08,-13.89,-95.71,-126.03
251,-36.88,-9.07,-78.39,-75.71,-67.69,4.28,4.95,-0.13,-92.45,-128.39
252,-37.73,-7.06,-75.76,-74.30,-67.94,8.85,3.81,-5.70,-83.85,-120.99
253,-36.50,-9.07,-78.73,-74.80,-66.60,4.81,4.39,-5.29,-94.82,-127.43
254,-34.91,-9.19,-78.42,-74.05,-65.73,5.11,3.54,-10.12,-95.41,-127.95
255,-34.35,-10.91,-80.57,-74.17,-65.01,3.18,3.83,-11.42,-100.66,-130.45
256,-32.93,0.76,-60.90,-66.53,-73.41,26.88,0.28,-10.57,-44.76,-72.84
257,-33.60,0.28,-61.25,-66.43,-72.92,25.58,1.09,-11.79,-46.53,-74.56
258,-34.24,-0.84,-61.97,-68.29,-74.09,26.33,2.07,-8.98,-47.18,-79.60
259,-34.20,0.03,-63.32,-68.44,-74.16,23.27,1.30,-11.08,-49.37,-80.15
260,-34.34,-0.68,-63.41,-68.93,-74.22,22.55,1.79,-9.85,-49.32,-81.81
261,-33.67,-2.17,-64.22,-69.45,-74.52,21.77,1.85,-10.87,-51.45,-84.90
262,-34.15,-1.49,-64.45,-70.14,-75.01,21.62,2.33,-9.36,-51.41,-87.89
263,-34.57,-1.77,-63.39,-69.11,-74.59,23.05,1.92,-10.56,-49.86,-85.41
264,-34.46,-2.10,-64.40,-69.95,-74.41,22.29,2.12,-9.90,-51.47,-87.19
265,-36.82,-2.16,-64.61,-71.95,-77.26,20.71,3.92,-4.66,-45.97,-86.30
266,-32.22,-3.27,-64.89,-69.41,-73.74,21.13,1.27,-13.76,-54.83,-90.10
267,-35.48,-1.48,-63.27,-70.26,-75.70,23.04,2.85,-7.58,-47.44,-85.17
268,-35.74,-1.55,-64.69,-70.95,-76.36,20.94,3.54,-7.10,-48.04,-85.02
269,-33.34,-4.50,-68.42,-72.99,-74.74,17.79,2.90,-11.24,-62.01,-106.09
270,-34.26,-3.63,-67.34,-72.36,-74.98,18.02,3.41,-10.09,-58.00,-99.69
271,-33.27,-5.04,-68.36,-72.21,-74.56,17.22,2.81,-12.98,-61.32,-101.25
