serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
198,-69.75,-3.01,-5.44,-11.44,-17.74,-63.80,23.09,22.83,14.58,8.35
199,-69.59,-2.74,-4.94,-10.90,-16.99,-65.37,23.51,23.27,15.08,8.92
200,-79.72,8.44,5.56,4.80,3.27,-18.65,19.20,23.06,12.94,9.20
201,-72.53,3.33,-0.98,-2.72,-4.29,-17.30,17.76,18.82,6.29,1.93
202,-76.29,5.98,2.60,0.93,-1.27,-19.50,18.91,20.42,8.76,4.68
203,-69.14,1.32,-3.25,-5.26,-6.95,-16.77,16.90,17.87,4.53,-0.05
204,-71.58,3.28,-0.64,-1.96,-3.73,-15.00,16.91,17.88,5.20,1.05
205,-70.70,2.12,-2.29,-4.25,-6.16,-19.69,17.87,19.35,6.50,1.87
206,-71.25,2.40,-1.95,-3.63,-5.52,-23.18,18.56,20.12,7.39,2.79
207,-69.92,1.86,-2.95,-5.24,-7.31,-19.19,17.58,18.87,6.10,1.13
208,-70.66,2.51,-1.93,-3.94,-5.73,-19.83,17.80,19.53,7.05,2.41
209,-70.38,2.22,-2.42,-4.43,-6.18,-19.98,17.79,19.50,6.90,2.29
210,-69.93,2.22,-2.33,-4.69,-6.51,-20.53,17.87,19.57,6.26,2.89
211,-74.88,4.80,0.63,-1.80,-3.89,-27.54,20.23,22.85,10.60,6.49
212,-72.01,3.59,-0.61,-2.18,-3.53,-20.13,18.38,20.62,7.98,4.00
213,-72.41,4.19,-0.05,-1.99,-4.47,-17.97,18.27,20.61,8.16,4.15
214,-70.36,2.26,-2.83,-5.34,-7.26,-18.14,17.47,19.33,6.14,1.55
215,-70.29,2.24,-2.45,-4.08,-5.41,-21.05,18.09,19.75,6.62,2.05
216,-73.24,4.03,-0.22,-2.66,-4.95,-24.50,19.18,21.32,8.96,4.70
217,-69.49,2.12,-2.38,-3.80,-5.53,-19.81,17.51,19.31,6.30,1.95
218,-71.27,2.84,-1.51,-3.68,-5.69,-25.88,19.21,21.50,8.91,4.44
219,-71.13,3.05,-0.96,-2.61,-4.31,-21.09,18.31,19.63,7.58,3.39
220,-71.62,3.41,-0.60,-2.64,-5.19,-26.58,19.45,21.00,9.18,4.97
221,-72.85,9.93,10.06,7.52,5.77,-56.48,20.17,20.40,8.69,6.26
222,-72.66,9.56,9.29,6.70,4.57,-52.52,20.00,19.75,8.34,5.50
223,-79.51,14.30,7.57,6.12,2.78,-76.21,21.06,20.09,11.55,8.19
224,-54.07,7.21,12.85,9.33,-0.96,-38.12,17.61,11.75,-0.85,-1.42
225,-65.87,11.14,11.38,5.35,-5.18,-33.39,13.78,5.90,-5.18,-5.64
226,-81.76,8.07,5.19,3.42,0.48,-33.11,19.15,22.79,14.39,9.57
227,-78.94,6.04,2.40,-0.36,-3.30,-33.42,19.53,23.50,14.37,9.85
228,-81.21,7.64,4.75,2.39,-0.95,-37.16,19.71,23.52,14.68,10.66
229,-80.06,6.71,3.02,0.21,-3.08,-37.45,19.75,23.32,14.33,10.66
230,-78.52,6.03,2.49,-0.59,-4.19,-31.98,18.97,22.44,13.45,9.76
231,-82.09,9.18,7.07,7.83,6.46,-26.74,20.82,23.16,13.09,8.91
232,-85.92,17.74,16.84,16.74,14.11,-70.07,22.52,24.45,14.70,10.81
233,-82.71,15.86,15.90,17.94,14.92,-34.20,21.01,23.07,15.40,10.71
234,-83.52,16.97,18.40,23.60,24.58,-23.57,22.35,26.13,22.87,16.78
235,-80.02,13.89,13.30,17.39,19.12,-24.83,20.19,22.70,16.75,10.21
236,-81.51,13.79,12.79,16.32,18.52,-13.66,21.12,21.91,15.45,9.12
237,-80.94,12.77,10.93,14.04,16.35,-15.96,21.09,21.83,15.08,8.43
238,-78.44,11.38,10.50,14.04,16.37,-0.95,21.67,20.79,13.96,7.47
239,-75.45,10.08,7.86,10.49,12.64,-6.14,20.28,20.19,11.99,5.10
240,-78.64,12.18,10.70,13.43,15.46,-12.07,22.36,23.67,15.51,8.47
241,-74.63,9.39,7.05,9.62,12.07,-14.73,21.37,21.76,12.63,5.35
242,-75.64,10.10,7.71,10.03,12.22,-13.45,20.90,21.41,12.49,5.34
243,-72.53,8.29,5.76,8.11,10.24,-17.69,20.95,21.41,12.53,5.42
244,-74.93,9.43,7.26,9.68,11.94,-15.64,20.78,21.28,12.58,5.65
245,-70.42,6.01,2.50,3.70,6.12,-25.84,22.29,22.84,13.23,5.50
246,-73.88,8.15,5.47,7.32,9.61,-22.41,21.38,21.84,13.06,5.86
247,-75.39,8.91,6.32,8.12,9.93,-21.05,21.28,21.61,12.88,5.93
248,-82.94,14.76,14.23,17.01,18.07,-12.20,22.37,23.06,16.31,10.03
249,-76.29,9.59,7.38,9.13,10.95,-25.74,22.30,23.02,14.55,7.48
250,-76.89,9.87,7.62,9.30,11.19,-23.38,21.95,22.66,14.26,7.42
251,-74.15,8.05,5.16,6.72,8.58,-25.82,21.55,22.16,13.35,6.20
