serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
50,-64.01,-15.22,-12.38,-3.56,-2.65,117.67,-56.60,-79.76,-83.30,-89.34
51,-64.80,-15.65,-13.04,-4.03,-2.82,117.65,-56.53,-80.06,-84.32,-90.11
52,-62.28,-16.74,-15.72,-7.16,-5.80,129.15,-52.25,-77.05,-82.63,-89.97
53,-64.70,-17.32,-15.21,-6.14,-4.47,120.70,-56.43,-81.33,-85.55,-92.08
54,-67.85,-19.68,-18.30,-9.09,-7.67,128.53,-54.42,-79.72,-84.19,-91.86
55,-65.35,-18.71,-17.78,-9.09,-8.77,131.89,-52.46,-76.94,-82.00,-89.65
56,-66.63,-19.65,-18.80,-9.91,-9.14,133.50,-52.24,-77.08,-82.21,-89.69
57,-66.97,-18.94,-17.74,-8.88,-8.43,128.35,-53.51,-77.84,-82.41,-89.79
58,-66.06,-19.01,-17.95,-9.05,-8.01,128.90,-52.98,-77.92,-82.96,-90.08
59,-66.63,-18.70,-17.26,-8.35,-7.47,128.13,-53.74,-78.38,-83.07,-89.68
60,-65.85,-19.15,-18.20,-9.36,-8.37,132.66,-52.58,-77.83,-83.16,-90.38
61,-66.19,-19.21,-18.04,-9.07,-8.13,131.00,-53.26,-78.32,-83.30,-90.27
62,-67.25,-18.84,-17.48,-8.36,-7.32,128.13,-53.54,-78.28,-83.58,-90.64
63,-66.53,-18.94,-17.50,-8.36,-7.10,127.42,-53.39,-78.32,-83.54,-90.74
64,-66.81,-18.69,-17.26,-8.15,-7.23,128.11,-53.74,-78.60,-83.50,-90.34
65,-66.46,-18.55,-17.15,-7.92,-6.94,128.54,-53.23,-78.21,-83.48,-90.21
66,-67.01,-18.52,-16.98,-7.85,-7.00,126.66,-53.89,-78.60,-83.30,-89.80
67,-65.55,-18.38,-16.81,-7.58,-6.60,128.25,-53.97,-78.94,-83.97,-90.18
68,-66.92,-18.16,-16.61,-7.52,-7.04,129.02,-53.67,-78.35,-83.14,-89.42
69,-41.95,-32.89,-28.58,-19.96,-8.54,37.29,-63.89,-110.68,-120.73,-128.16
70,-56.80,-2.16,6.33,15.22,21.55,103.34,-63.59,-89.16,-98.66,-92.42
71,-53.36,0.19,8.08,16.61,21.64,99.44,-62.10,-85.74,-94.71,-87.96
72,-56.54,-2.88,4.90,13.73,19.79,98.57,-62.35,-87.98,-97.13,-91.14
73,-64.38,-10.56,-2.69,6.79,14.38,97.87,-63.69,-92.29,-101.62,-97.53
74,-57.81,-4.87,2.21,10.74,16.25,102.91,-61.79,-87.27,-96.29,-90.85
75,-64.73,-10.20,-4.23,4.53,10.56,112.47,-58.58,-86.34,-95.73,-92.71
76,-66.63,-14.12,-9.00,0.04,6.38,115.32,-57.95,-86.59,-95.59,-92.98
77,-68.24,-15.61,-11.44,-2.38,3.75,117.63,-57.11,-86.11,-95.36,-93.43
78,-68.23,-17.07,-13.69,-4.50,1.54,125.18,-55.28,-85.48,-94.84,-93.61
79,-66.93,-15.62,-11.58,-2.50,3.78,118.78,-56.02,-85.49,-95.06,-93.20
80,-66.01,-15.19,-10.99,-2.09,4.12,115.34,-55.97,-85.57,-94.99,-93.70
81,-67.46,-16.29,-12.50,-3.33,3.00,115.76,-55.58,-85.43,-94.92,-93.76
82,-67.45,-16.17,-12.44,-3.35,2.85,114.81,-56.22,-85.96,-95.37,-93.97
83,-66.19,-15.47,-11.31,-2.33,4.03,111.32,-56.75,-86.32,-95.60,-94.32
84,-67.36,-16.09,-12.04,-2.76,3.77,111.72,-56.66,-86.56,-95.93,-94.49
85,-67.79,-16.36,-12.54,-3.40,3.11,113.14,-55.76,-85.96,-95.72,-94.56
86,-66.29,-15.78,-11.84,-2.85,3.63,109.10,-55.66,-85.88,-95.69,-94.25
87,-66.13,-15.96,-12.08,-2.80,3.58,108.51,-55.91,-86.29,-96.26,-94.86
88,-67.53,-16.84,-13.00,-3.65,2.75,108.33,-56.07,-86.54,-95.98,-95.10
89,-68.90,-17.95,-14.35,-5.09,1.49,112.45,-54.74,-86.12,-96.11,-95.53
90,-67.75,-17.48,-14.49,-5.46,0.65,113.03,-54.44,-85.01,-95.13,-94.59
91,-69.27,-18.40,-15.04,-5.96,0.52,109.06,-54.99,-86.05,-95.76,-95.00
92,-50.29,0.35,8.10,16.70,21.11,102.56,-59.91,-84.08,-93.99,-87.35
93,-51.68,0.54,8.53,17.09,21.46,105.53,-60.24,-84.20,-93.83,-87.63
94,-51.78,0.29,7.77,16.29,20.53,105.71,-59.68,-83.80,-93.52,-87.61
95,-53.30,-1.05,6.69,15.27,20.09,103.41,-60.45,-85.11,-94.85,-88.63
96,-55.69,-3.51,3.70,12.55,17.16,109.40,-58.85,-84.50,-94.67,-89.54
97,-58.24,-7.43,-1.89,7.08,12.08,116.47,-56.81,-83.59,-94.25,-90.45
98,-59.46,-8.72,-3.83,4.91,9.12,118.66,-55.99,-81.42,-90.91,-87.52
99,-59.95,-9.49,-4.98,3.53,7.51,120.59,-55.38,-81.56,-91.55,-88.68
100,-63.59,-12.55,-8.44,0.14,4.90,122.45,-55.47,-82.68,-92.50,-90.51
101,-62.84,-11.74,-7.08,1.76,6.55,118.25,-56.51,-83.34,-93.20,-90.61
102,-60.92,-11.41,-7.22,1.62,6.13,123.62,-55.07,-82.84,-93.25,-90.91
103,-62.89,-14.12,-10.84,-1.89,3.01,126.27,-53.89,-82.47,-93.38,-91.53
104,-64.13,-13.97,-10.27,-1.44,3.29,125.68,-54.14,-82.49,-93.12,-91.34
105,-64.83,-15.38,-12.30,-3.27,1.76,119.35,-53.94,-82.96,-93.77,-92.70
106,-65.36,-16.82,-14.72,-5.79,-0.97,117.13,-52.09,-81.84,-92.64,-91.94
107,-66.05,-17.07,-14.79,-5.70,-0.77,118.56,-51.92,-81.67,-92.89,-92.26
108,-66.64,-17.29,-15.04,-6.03,-1.12,117.84,-52.40,-82.16,-93.26,-92.52
109,-64.55,-16.35,-14.29,-5.17,-0.59,120.47,-51.39,-80.74,-91.69,-90.87
110,-64.34,-16.15,-14.19,-5.31,-0.85,121.85,-50.90,-80.12,-91.09,-90.25
111,-65.78,-17.45,-15.71,-6.52,-1.68,123.16,-50.44,-80.37,-91.64,-91.13
112,-64.03,-15.37,-12.95,-4.05,0.65,117.90,-51.78,-80.82,-92.17,-91.33
113,-66.53,-17.33,-15.54,-6.63,-1.93,122.80,-50.74,-80.30,-91.76,-91.22
114,-66.93,-18.74,-16.96,-7.70,-2.61,119.26,-52.22,-82.37,-93.19,-92.57
115,-64.37,-16.26,-14.36,-5.48,-1.07,121.19,-51.21,-80.44,-91.67,-90.75
116,-66.02,-17.59,-16.04,-7.08,-2.66,123.31,-50.13,-80.21,-91.49,-91.02
117,-67.21,-18.76,-17.31,-8.09,-3.13,121.70,-50.86,-81.37,-92.85,-92.36
118,-67.25,-17.64,-15.73,-6.68,-2.01,121.00,-51.35,-81.22,-92.48,-92.13
119,-65.29,-17.03,-13.66,-4.26,1.31,142.74,-53.87,-84.42,-95.06,-93.65
120,-67.03,-17.18,-13.56,-3.92,1.34,140.45,-54.79,-85.02,-95.23,-93.94
121,-66.54,-18.39,-15.04,-5.50,0.40,141.80,-54.40,-85.27,-95.42,-94.28
122,-67.03,-18.55,-15.56,-6.18,-0.42,141.47,-54.15,-84.95,-95.52,-94.44
123,-66.56,-18.51,-15.75,-6.20,-0.68,143.37,-52.83,-83.97,-94.64,-93.79
124,-66.79,-18.01,-15.04,-5.64,0.11,136.37,-53.61,-84.48,-95.56,-94.36
125,-63.55,-15.48,-13.81,-4.21,2.17,146.79,-49.72,-79.65,-94.08,-91.26
126,-63.85,-14.88,-12.85,-3.04,3.53,144.93,-49.38,-79.09,-93.42,-89.85
127,-63.95,-15.50,-13.27,-3.65,2.85,141.00,-49.69,-79.31,-93.72,-91.04
128,-65.15,-15.42,-12.90,-2.87,3.80,133.64,-50.26,-80.41,-94.25,-91.13
129,-63.20,-14.96,-12.39,-2.49,4.12,133.31,-50.16,-80.28,-94.28,-91.37
130,-63.78,-14.65,-11.90,-2.36,4.37,132.37,-50.27,-80.03,-94.04,-91.08
131,-63.44,-14.96,-13.08,-3.39,3.29,135.48,-49.15,-79.47,-93.91,-91.09
132,-62.80,-14.37,-12.05,-2.37,4.39,132.90,-49.72,-79.64,-93.85,-91.27
133,-64.21,-15.26,-12.99,-3.39,3.47,133.18,-49.87,-80.26,-94.27,-91.46
134,-64.38,-15.27,-13.19,-3.79,3.15,132.64,-49.50,-79.67,-94.09,-91.05
135,-64.94,-15.16,-12.47,-2.80,4.10,128.49,-50.40,-80.54,-94.77,-91.55
136,-64.23,-14.99,-12.73,-2.99,3.98,129.73,-49.85,-80.16,-94.81,-91.75
137,-64.51,-14.77,-12.06,-2.54,4.47,127.09,-50.51,-80.45,-94.56,-91.74
138,-64.20,-14.98,-12.42,-2.87,3.88,128.53,-50.09,-80.36,-94.74,-91.69
139,-64.60,-15.28,-12.91,-3.09,3.72,130.11,-49.95,-80.57,-94.82,-91.80
140,-64.99,-15.48,-13.28,-3.79,3.11,130.43,-49.76,-80.13,-94.20,-91.43
141,-65.19,-15.43,-13.02,-3.42,3.68,128.34,-50.58,-80.65,-94.75,-91.90
142,-64.96,-15.54,-13.00,-3.36,3.62,129.25,-50.25,-80.78,-94.99,-92.15
143,-63.80,-14.02,-10.67,-1.04,5.68,123.52,-51.72,-80.75,-94.46,-91.34
144,-64.28,-15.54,-13.93,-4.24,2.72,133.22,-48.82,-79.43,-94.25,-91.45
145,-67.71,-16.92,-14.34,-4.49,2.63,127.06,-50.97,-82.17,-96.41,-93.59
146,-66.82,-16.89,-14.13,-4.34,2.71,128.61,-50.87,-81.88,-96.04,-93.14
147,-66.70,-17.00,-14.81,-5.13,2.12,130.06,-50.20,-81.58,-95.84,-93.24
148,-67.99,-18.19,-16.05,-6.27,1.16,131.76,-50.31,-82.21,-96.71,-93.96
149,-66.06,-17.35,-15.29,-5.48,1.97,131.73,-49.58,-81.56,-95.77,-93.21
150,-67.27,-17.64,-15.77,-6.00,1.07,134.14,-49.45,-81.33,-95.60,-92.94
151,-66.98,-17.12,-14.82,-5.27,1.94,130.44,-50.29,-81.54,-95.53,-93.02
152,-68.42,-17.57,-15.02,-5.31,2.22,128.74,-51.18,-82.92,-96.67,-94.11
153,-67.44,-17.19,-15.32,-5.56,1.80,132.56,-49.86,-81.03,-95.21,-92.43
154,-67.94,-18.01,-16.21,-6.35,1.30,133.54,-49.36,-81.64,-96.03,-93.56
155,-63.44,-11.57,-6.38,2.93,9.75,109.58,-55.98,-85.69,-96.32,-93.08
156,-68.14,-15.25,-9.74,0.01,7.61,105.16,-57.05,-88.10,-98.54,-95.93
157,-65.55,-13.96,-9.25,0.50,7.80,107.99,-55.67,-85.90,-96.81,-94.30
158,-67.90,-15.58,-10.57,-0.85,6.97,108.82,-55.66,-87.06,-98.00,-95.69
159,-67.93,-15.44,-10.41,-0.38,7.58,108.76,-55.66,-87.48,-98.64,-96.34
160,-68.50,-15.90,-10.72,-0.98,6.83,109.01,-56.69,-88.17,-98.81,-96.73
161,-66.41,-14.68,-8.33,1.21,9.10,99.78,-59.67,-90.29,-100.34,-97.71
162,-63.72,-12.92,-9.43,-0.19,6.16,119.56,-52.69,-82.85,-94.61,-92.03
163,-65.34,-14.77,-11.49,-1.80,4.81,115.63,-52.68,-83.10,-94.29,-91.90
164,-65.59,-15.20,-13.06,-3.65,2.44,119.31,-51.10,-80.86,-92.64,-90.95
165,-67.34,-16.51,-15.41,-6.32,0.00,124.65,-49.25,-80.01,-92.14,-91.39
166,-65.65,-14.66,-8.62,1.47,9.35,101.68,-57.11,-87.89,-98.13,-94.42
167,-63.41,-12.79,-7.79,1.84,9.27,103.98,-55.53,-85.88,-97.21,-94.13
168,-67.73,-16.01,-13.20,-3.68,3.05,111.47,-52.39,-82.90,-94.31,-92.33
169,-68.57,-17.31,-15.75,-6.52,0.17,117.56,-50.41,-82.03,-93.64,-92.85
170,-68.47,-17.20,-15.20,-5.63,1.58,119.64,-50.09,-82.26,-94.67,-93.56
171,-67.97,-17.01,-14.34,-4.79,2.67,109.26,-52.67,-84.04,-95.80,-94.56
172,-67.82,-17.06,-14.89,-5.23,1.71,115.32,-50.92,-82.32,-94.53,-93.09
173,-67.96,-16.69,-14.07,-4.54,2.64,111.87,-52.04,-83.36,-95.37,-94.31
174,-68.53,-17.18,-14.80,-5.23,1.99,114.50,-51.41,-83.19,-95.59,-94.29
175,-68.87,-17.92,-15.83,-6.10,1.43,113.24,-51.60,-83.97,-96.13,-95.36
176,-68.02,-17.27,-14.82,-5.25,2.31,114.01,-51.43,-83.68,-95.99,-94.83
177,-69.04,-17.73,-15.43,-5.78,1.69,114.31,-51.42,-83.59,-95.85,-94.90
178,-69.38,-18.18,-16.57,-6.77,0.37,116.77,-50.46,-83.12,-95.58,-94.71
179,-69.37,-18.38,-15.93,-6.00,1.51,112.18,-51.91,-84.87,-97.09,-96.27
180,-69.40,-18.08,-15.42,-5.57,2.00,110.27,-52.48,-85.17,-96.90,-96.23
181,-54.90,-4.72,2.24,11.42,19.40,106.13,-61.04,-86.32,-98.37,-93.60
182,-56.95,-6.06,1.14,10.58,18.63,104.35,-60.83,-86.34,-98.22,-93.44
183,-56.35,-5.71,1.35,10.64,18.93,105.06,-60.29,-85.99,-98.01,-93.30
184,-55.97,-6.13,0.86,10.32,18.33,102.32,-60.97,-86.48,-98.01,-93.00
185,-61.27,-9.47,-2.27,7.93,16.04,93.42,-61.68,-89.66,-101.32,-96.48
186,-56.13,-5.51,0.79,9.72,17.53,109.90,-59.05,-84.35,-96.57,-91.46
187,-55.58,-4.74,1.86,10.67,18.44,107.91,-59.79,-84.95,-97.02,-91.99
188,-56.92,-6.70,0.18,9.33,17.59,104.56,-60.24,-86.16,-98.03,-92.72
189,-56.38,-5.85,1.05,10.09,18.19,102.61,-60.19,-85.94,-97.60,-92.02
190,-56.71,-7.29,-0.13,9.07,17.19,111.24,-60.29,-86.29,-98.05,-92.43
191,-55.92,-6.15,1.46,11.14,19.08,114.58,-61.55,-87.79,-98.85,-93.10
192,-56.27,-6.28,1.32,10.96,18.95,109.48,-60.98,-87.25,-98.85,-92.95
193,-54.83,-6.74,0.99,10.60,18.63,101.90,-62.07,-88.37,-99.40,-93.96
194,-57.53,-8.27,-1.08,8.38,16.54,103.39,-61.48,-88.20,-99.29,-94.59
195,-58.32,-8.94,-1.81,7.74,16.03,103.67,-61.14,-88.02,-99.21,-94.47
196,-57.33,-8.48,-1.35,8.34,16.53,101.67,-61.60,-88.22,-99.11,-94.01
197,-58.42,-8.90,-1.60,8.08,16.30,103.47,-61.00,-87.81,-98.72,-93.97
198,-57.50,-8.90,-1.62,8.05,16.58,102.15,-61.68,-88.55,-99.10,-94.61
199,-56.65,-8.31,-0.90,8.85,17.43,100.46,-61.91,-88.30,-98.56,-93.77
200,-55.63,-6.23,1.05,10.74,18.79,103.00,-60.14,-85.88,-96.30,-91.93
201,-54.10,-6.94,0.08,9.33,17.58,101.69,-61.73,-87.43,-97.48,-92.92
202,-61.85,-12.55,-7.16,2.56,10.91,111.77,-57.24,-85.48,-96.60,-92.54
203,-61.24,-15.13,-11.48,-1.82,6.08,129.22,-54.58,-82.41,-93.88,-90.57
204,-56.22,-14.98,-11.93,-2.89,5.17,146.66,-53.49,-81.23,-93.43,-91.05
205,-58.75,-14.03,-10.20,-1.11,6.55,145.02,-54.61,-82.45,-93.28,-89.76
206,-57.40,-14.80,-11.84,-2.63,4.95,144.52,-53.46,-81.58,-93.25,-89.92
207,-59.13,-14.95,-11.66,-2.46,5.60,142.47,-53.47,-81.74,-93.73,-90.43
208,-59.65,-13.45,-8.85,0.54,8.28,134.87,-56.20,-84.10,-95.16,-91.30
209,-60.40,-15.33,-12.03,-2.85,4.84,144.17,-53.14,-81.74,-93.33,-89.99
210,-60.87,-16.36,-13.40,-4.10,3.53,143.43,-53.52,-82.32,-93.88,-90.83
211,-61.96,-16.79,-14.10,-4.73,3.07,145.26,-53.05,-82.12,-94.04,-91.07
212,-61.85,-18.83,-17.26,-8.16,-0.63,146.42,-52.18,-82.42,-95.49,-94.00
213,-61.77,-15.80,-12.51,-3.30,4.47,137.03,-54.33,-82.43,-93.56,-90.01
214,-66.26,-14.24,-10.20,-1.00,2.90,134.17,-54.70,-81.68,-86.62,-85.85
215,-64.46,-12.15,-7.57,1.72,5.90,125.05,-57.93,-84.24,-88.76,-86.82
216,-62.23,-10.12,-5.26,3.78,7.46,113.68,-59.28,-84.65,-88.69,-85.81
217,-61.10,-10.12,-5.65,3.58,8.11,111.99,-57.80,-84.00,-88.75,-85.84
218,-61.27,-9.59,-4.93,4.08,8.17,113.02,-57.24,-83.25,-88.14,-85.26
219,-62.05,-10.52,-6.02,2.94,6.57,113.26,-56.63,-82.60,-87.16,-84.43
220,-62.47,-9.28,-3.35,5.86,10.32,110.58,-59.86,-85.72,-90.15,-86.74
221,-63.96,-12.96,-8.65,0.82,5.01,122.65,-56.05,-83.23,-88.48,-86.15
222,-62.47,-10.96,-5.89,3.71,8.06,115.55,-58.38,-85.42,-90.69,-87.36
223,-67.14,-15.05,-10.47,-0.21,5.20,117.58,-57.68,-86.65,-92.56,-90.45
224,-65.02,-13.00,-8.09,0.74,4.95,111.66,-59.98,-87.14,-91.73,-89.41
225,-75.21,-23.80,-21.20,-9.91,-4.91,149.98,-52.14,-83.92,-91.47,-91.85
226,-69.10,-18.55,-15.15,-5.24,0.28,124.02,-55.80,-85.57,-92.05,-91.24
227,-68.76,-16.34,-12.38,-2.58,2.50,120.63,-56.41,-85.43,-91.58,-90.23
228,-68.62,-17.69,-13.98,-3.95,1.50,120.67,-56.92,-86.27,-92.47,-91.27
229,-66.50,-16.17,-13.91,-4.16,-0.18,141.16,-53.25,-84.68,-94.70,-92.80
230,-67.93,-17.39,-15.68,-6.13,-2.00,139.48,-53.03,-84.93,-95.40,-93.88
231,-65.26,-15.60,-15.22,-5.90,-2.63,139.34,-49.50,-79.74,-90.17,-88.50
232,-66.06,-14.84,-13.44,-3.88,-0.17,130.54,-51.45,-82.35,-92.90,-91.10
233,-66.72,-16.59,-15.35,-5.53,-1.59,130.39,-51.10,-83.07,-93.36,-91.53
234,-67.07,-15.56,-13.22,-3.48,0.37,118.08,-53.95,-85.09,-94.96,-92.83
235,-66.23,-15.58,-14.03,-4.28,-0.48,122.53,-52.23,-83.79,-94.19,-92.19
236,-67.63,-15.54,-12.71,-2.82,1.44,116.05,-54.80,-85.78,-95.29,-92.97
237,-69.80,-18.45,-16.50,-6.26,-1.78,124.11,-52.50,-85.61,-96.23,-94.11
238,-70.78,-17.30,-14.10,-3.12,1.62,121.52,-53.31,-86.20,-96.52,-93.35
239,-70.25,-18.41,-15.77,-5.32,-0.69,120.95,-53.35,-87.02,-97.44,-95.18
240,-67.98,-15.84,-13.40,-3.22,1.10,119.11,-53.09,-85.16,-95.85,-93.47
241,-67.38,-16.15,-13.58,-3.44,0.96,117.94,-53.57,-85.81,-96.23,-93.93
242,-68.35,-16.52,-13.90,-3.69,0.77,118.10,-53.48,-85.96,-96.33,-94.32
243,-69.06,-17.28,-14.71,-4.42,0.14,115.97,-53.80,-86.49,-96.87,-94.84
244,-68.30,-16.20,-13.42,-3.34,0.92,116.06,-53.87,-86.27,-96.82,-94.47
245,-68.13,-16.60,-13.88,-3.64,1.01,116.29,-53.91,-86.50,-96.94,-94.55
246,-68.34,-16.67,-14.20,-3.99,0.43,118.23,-53.30,-85.72,-96.05,-94.18
247,-71.82,-19.50,-17.72,-7.32,-2.66,121.25,-52.54,-87.26,-98.27,-96.47
248,-68.31,-16.65,-14.26,-4.18,0.36,117.82,-53.30,-86.03,-97.05,-94.73
249,-69.56,-17.61,-14.87,-4.71,-0.07,116.74,-53.94,-86.91,-97.68,-95.72
250,-70.71,-18.04,-15.99,-5.79,-1.16,123.46,-52.70,-85.97,-96.87,-95.22
251,-69.01,-17.17,-14.73,-4.52,-0.07,115.76,-53.84,-86.27,-96.76,-94.66
252,-70.74,-18.88,-16.86,-6.55,-1.65,125.06,-52.96,-86.80,-97.59,-96.03
253,-68.56,-16.51,-15.33,-5.66,-1.90,128.52,-51.02,-83.20,-94.36,-92.75
254,-71.49,-20.35,-19.59,-9.87,-5.66,129.89,-51.01,-85.08,-96.43,-95.10
255,-66.03,-19.14,-19.54,-10.29,-7.55,142.55,-50.09,-79.00,-88.19,-91.49
256,-69.13,-18.13,-16.70,-7.18,-4.08,129.08,-54.04,-82.81,-91.10,-93.51
257,-66.35,-17.83,-16.84,-7.00,-4.18,137.77,-53.71,-82.23,-90.17,-92.33
258,-66.99,-13.75,-10.74,-0.90,2.05,125.04,-57.19,-84.51,-91.35,-90.67
259,-69.89,-17.77,-16.67,-7.03,-4.17,128.49,-53.67,-82.27,-90.18,-91.57
260,-67.68,-16.95,-15.66,-6.12,-3.39,123.76,-53.10,-81.89,-90.38,-91.76
261,-67.74,-17.54,-16.35,-6.34,-3.25,120.03,-53.70,-83.12,-91.59,-92.99
262,-69.96,-19.66,-18.98,-9.01,-5.75,122.64,-52.46,-82.66,-92.00,-93.60
263,-68.62,-17.55,-16.46,-6.66,-3.62,118.57,-52.86,-82.64,-91.84,-93.20
264,-68.73,-17.50,-15.45,-5.33,-1.84,106.10,-56.14,-85.75,-94.31,-94.73
265,-68.52,-17.32,-15.56,-5.49,-1.97,111.36,-54.58,-84.43,-93.45,-94.20
266,-68.44,-17.32,-15.56,-5.63,-2.28,110.68,-55.11,-84.71,-93.58,-94.40
267,-68.61,-17.48,-15.61,-5.44,-1.82,111.25,-55.28,-85.00,-93.80,-94.76
268,-69.61,-17.64,-14.72,-3.95,0.80,103.17,-56.94,-88.33,-97.20,-97.48
269,-70.13,-18.04,-14.19,-3.53,1.00,91.43,-60.37,-90.86,-98.59,-98.60
270,-75.27,-23.07,-22.53,-11.93,-7.62,119.98,-53.29,-85.58,-95.64,-98.00
271,-74.34,-23.38,-22.93,-12.36,-7.70,115.72,-54.00,-86.86,-96.69,-99.17
272,-73.61,-22.44,-21.98,-11.51,-7.10,117.61,-53.16,-85.42,-95.87,-98.08
273,-75.31,-23.75,-22.97,-12.64,-8.11,121.26,-53.73,-86.33,-96.11,-98.61
274,-74.63,-20.74,-17.96,-9.15,-6.85,129.02,-57.25,-85.50,-89.93,-93.63
275,-73.57,-21.46,-19.07,-9.61,-6.65,134.60,-55.55,-85.37,-92.15,-94.95
276,-71.65,-19.00,-16.33,-7.00,-4.08,121.85,-56.26,-85.18,-92.12,-94.09
277,-73.86,-22.22,-20.07,-9.88,-6.20,122.59,-55.32,-86.50,-93.66,-96.19
278,-72.26,-19.37,-16.94,-7.33,-4.29,112.96,-56.32,-86.02,-93.46,-95.89
279,-73.67,-20.45,-16.67,-6.32,-2.57,104.50,-58.81,-89.32,-96.07,-97.73
280,-70.28,-19.12,-15.77,-5.81,-2.97,98.62,-58.15,-88.06,-94.97,-96.59
