serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
107,-55.95,31.91,30.06,-63.19,-62.82,33.14,-11.96,-22.01,-67.34,-55.66
108,-55.21,31.37,29.47,-62.49,-61.82,32.40,-12.20,-22.57,-67.52,-56.02
109,-54.62,33.74,33.05,-60.93,-59.97,33.49,-13.22,-23.64,-63.88,-53.44
110,-58.03,32.95,31.42,-61.15,-60.10,37.05,-13.84,-24.23,-61.35,-50.52
111,-65.88,37.10,37.44,-63.49,-62.12,31.01,-10.31,-19.67,-57.36,-44.81
112,-69.29,37.05,36.06,-68.19,-66.82,29.03,-5.96,-14.07,-53.13,-40.61
113,-65.98,38.83,39.49,-64.70,-63.54,34.47,-8.18,-17.01,-52.65,-41.52
114,-65.99,35.57,33.68,-66.86,-65.79,34.32,-7.81,-16.38,-55.78,-43.65
115,-67.81,37.83,37.62,-66.56,-64.70,37.76,-4.10,-10.44,-47.74,-34.95
116,-67.98,40.62,42.42,-66.01,-64.54,37.08,-4.40,-11.17,-43.85,-32.63
117,-63.03,39.04,40.39,-64.36,-62.90,41.64,-6.28,-14.36,-48.74,-36.67
118,-63.61,36.55,36.12,-64.97,-63.80,41.92,-7.39,-15.77,-50.50,-39.18
119,-61.24,33.69,33.88,-63.43,-61.93,39.57,-7.30,-16.32,-55.23,-43.42
120,-59.18,30.20,32.09,-68.04,-66.10,14.33,-4.34,-15.10,-64.92,-59.81
121,-59.17,30.91,32.39,-68.45,-66.50,17.51,-5.29,-15.79,-64.95,-59.08
122,-57.48,29.69,30.96,-66.96,-64.53,15.96,-6.77,-17.60,-65.55,-58.36
123,-59.65,30.21,29.23,-69.60,-67.09,17.65,-4.40,-14.39,-64.99,-56.85
124,-58.78,29.99,29.47,-67.36,-64.86,21.59,-7.42,-18.23,-64.45,-56.94
125,-60.78,30.45,30.49,-67.05,-64.60,22.60,-6.35,-17.28,-59.98,-53.02
126,-60.63,30.91,30.39,-66.46,-63.76,22.30,-6.95,-17.94,-61.08,-53.77
127,-60.89,30.95,29.75,-67.19,-64.52,20.11,-6.56,-17.34,-59.91,-53.95
128,-57.13,28.43,26.14,-64.85,-62.14,26.59,-8.84,-20.28,-66.43,-59.91
129,-59.76,28.69,27.13,-67.07,-64.10,20.07,-5.71,-16.60,-62.02,-55.40
130,-58.81,28.59,27.11,-66.95,-63.96,19.80,-5.85,-16.49,-62.85,-56.18
131,-58.68,27.59,25.55,-66.59,-63.71,21.61,-6.77,-17.60,-63.80,-57.11
132,-59.11,28.44,26.50,-66.88,-63.77,22.38,-6.52,-16.80,-63.36,-57.35
133,-57.65,26.92,25.02,-66.66,-63.28,20.68,-6.24,-17.15,-64.88,-57.34
134,-59.11,27.82,25.41,-67.88,-64.96,20.18,-4.68,-15.03,-61.26,-54.96
135,-59.32,28.33,26.10,-67.02,-64.05,22.03,-5.40,-15.99,-60.20,-53.90
136,-58.36,25.29,22.06,-70.02,-66.89,13.51,-4.07,-14.35,-68.64,-60.19
137,-60.15,26.83,24.01,-70.38,-67.34,14.94,-3.40,-13.27,-63.15,-56.30
138,-59.41,27.30,24.54,-69.95,-66.99,14.61,-3.66,-13.93,-61.42,-54.99
139,-57.77,26.14,24.24,-68.09,-65.06,15.17,-4.13,-15.01,-61.53,-53.98
140,-59.84,27.51,26.85,-68.40,-65.23,16.66,-3.14,-13.89,-56.53,-50.05
141,-60.55,27.37,26.33,-67.95,-64.72,15.22,-2.97,-13.82,-56.47,-49.76
142,-59.57,26.26,23.80,-69.23,-65.83,15.36,-2.84,-13.41,-60.38,-53.74
143,-52.56,24.87,22.78,-69.24,-65.97,14.79,-2.82,-13.69,-62.14,-54.44
144,-54.11,26.07,24.78,-66.89,-63.40,18.87,-3.91,-15.00,-59.67,-52.31
145,-56.04,24.60,21.67,-70.73,-67.41,13.96,-1.84,-12.19,-62.80,-55.12
146,-55.76,23.74,19.58,-69.25,-66.07,15.18,-2.70,-13.38,-60.65,-52.68
147,-56.67,26.18,22.82,-70.06,-67.06,15.68,-1.78,-11.93,-55.29,-49.41
148,-55.38,24.38,20.63,-70.34,-67.32,15.08,-1.47,-12.08,-58.82,-51.47
149,-55.79,24.73,21.21,-70.78,-67.59,13.46,-0.80,-11.11,-58.22,-50.68
150,-53.93,24.43,20.98,-69.00,-65.88,15.15,-2.48,-13.30,-61.25,-53.60
151,-73.17,30.05,25.66,-64.75,-61.48,-6.17,3.16,-5.09,-22.56,-23.43
152,-55.07,45.53,44.21,-63.59,-63.08,11.65,-9.87,-17.11,-53.45,-53.43
153,-52.10,52.31,53.49,-62.92,-62.00,15.24,-11.10,-12.98,-53.47,-56.24
154,-51.42,49.56,53.32,-63.28,-62.44,18.36,-6.17,-10.41,-45.67,-47.57
155,-50.54,43.97,47.53,-64.06,-62.80,16.16,-7.52,-13.56,-52.28,-51.46
156,-52.72,45.76,48.67,-66.49,-65.03,15.16,-4.56,-9.99,-47.30,-48.08
157,-54.34,43.64,45.30,-65.21,-63.86,15.52,-6.68,-13.39,-52.51,-51.03
158,-52.57,42.95,46.02,-62.05,-60.32,18.63,-7.94,-15.77,-51.68,-48.70
159,-54.67,43.28,45.15,-63.77,-62.24,17.91,-7.44,-14.40,-50.71,-48.98
160,-56.01,42.82,44.63,-63.15,-61.62,22.57,-8.11,-15.67,-49.07,-47.50
161,-52.29,40.62,42.60,-62.95,-61.41,21.17,-9.43,-17.58,-52.57,-50.18
162,-54.10,42.17,44.89,-62.65,-61.42,19.10,-7.36,-15.48,-47.17,-44.65
163,-53.76,41.17,43.71,-61.65,-60.16,21.28,-6.96,-15.64,-47.75,-44.86
164,-55.19,40.13,41.11,-64.53,-62.64,21.96,-6.06,-13.94,-49.55,-48.27
165,-52.25,39.34,41.10,-63.39,-61.66,19.42,-6.67,-15.49,-50.92,-47.39
166,-51.56,39.72,42.62,-61.57,-60.12,20.53,-8.43,-17.24,-50.20,-46.27
167,-52.89,38.97,40.20,-65.81,-64.11,17.76,-4.22,-11.99,-51.91,-49.18
168,-52.79,37.59,38.41,-64.34,-62.18,19.19,-5.76,-14.09,-49.37,-46.24
169,-52.89,37.57,37.92,-65.29,-63.75,20.11,-5.03,-13.80,-52.32,-49.54
170,-51.73,36.06,35.32,-66.98,-64.82,18.65,-3.76,-11.81,-52.84,-49.33
171,-50.14,34.28,33.55,-66.93,-64.80,17.04,-4.25,-13.04,-55.15,-51.03
172,-61.97,34.94,38.06,-60.34,-57.00,34.68,-7.78,-17.64,-35.40,-38.19
173,-61.53,38.59,41.35,-61.66,-58.33,22.86,-7.31,-16.27,-35.18,-37.77
174,-66.88,41.88,43.03,-62.81,-59.26,32.08,-7.05,-14.71,-38.65,-42.71
175,-63.44,40.94,42.56,-63.64,-59.51,26.92,-7.68,-15.87,-40.23,-43.95
176,-61.15,36.91,41.71,-61.38,-56.61,30.31,-8.65,-18.88,-45.10,-45.55
177,-61.73,36.82,39.30,-64.24,-59.26,25.89,-6.33,-15.15,-44.48,-46.50
178,-62.37,36.53,39.89,-63.35,-58.91,25.22,-7.90,-17.35,-45.48,-47.13
179,-60.89,35.73,38.33,-63.59,-58.69,26.50,-7.16,-16.43,-45.98,-47.34
180,-57.82,32.90,35.72,-62.73,-58.01,26.79,-7.47,-17.42,-48.64,-48.84
181,-60.39,35.30,37.73,-64.25,-59.55,26.75,-6.22,-15.52,-44.20,-46.22
182,-59.49,34.46,36.12,-65.52,-61.13,26.81,-5.68,-14.10,-43.83,-47.42
183,-58.32,31.57,31.85,-65.52,-60.41,26.08,-5.20,-14.55,-46.50,-48.02
184,-58.55,34.04,36.50,-64.79,-60.14,26.33,-4.63,-13.52,-42.70,-45.12
185,-57.24,32.05,33.44,-65.30,-60.39,24.67,-5.18,-14.33,-46.23,-48.13
186,-57.60,31.87,31.85,-65.55,-60.75,25.66,-5.41,-14.37,-47.53,-49.63
187,-57.49,31.00,31.46,-65.56,-60.63,27.05,-5.06,-14.29,-48.24,-50.47
188,-57.83,30.35,30.92,-65.63,-60.55,24.60,-4.07,-13.91,-47.23,-49.20
189,-57.27,30.67,31.12,-65.28,-60.31,25.38,-4.81,-14.23,-47.94,-49.89
190,-62.41,40.95,45.77,-62.50,-58.49,29.65,-13.00,-23.98,-54.39,-53.56
191,-60.32,39.54,44.00,-61.68,-57.50,26.63,-13.14,-24.38,-58.18,-56.76
192,-60.84,38.84,41.32,-63.70,-59.82,28.91,-11.72,-21.88,-57.19,-57.37
193,-60.37,37.03,40.14,-62.70,-58.57,29.07,-12.06,-23.15,-57.76,-56.98
194,-59.80,39.24,43.20,-62.13,-58.15,29.64,-12.49,-23.50,-55.14,-55.02
195,-59.91,38.16,40.62,-63.64,-59.76,29.20,-11.62,-22.14,-56.59,-56.51
196,-59.95,38.64,41.40,-62.98,-58.96,27.84,-11.15,-21.60,-54.47,-54.56
197,-50.27,34.88,37.65,-66.33,-62.27,27.82,-5.08,-16.78,-52.31,-53.57
198,-49.66,34.68,37.00,-65.66,-61.79,30.48,-5.48,-17.30,-51.23,-52.24
199,-49.04,32.58,34.91,-65.26,-61.00,28.66,-5.36,-17.58,-52.72,-52.57
200,-49.78,33.46,35.12,-65.03,-60.86,27.64,-5.54,-17.68,-55.19,-55.69
201,-47.51,27.41,26.25,-68.02,-63.68,19.54,-4.05,-15.85,-69.89,-68.39
202,-55.11,31.80,31.78,-68.87,-64.48,20.66,-1.89,-12.54,-53.93,-54.96
203,-56.88,36.21,37.58,-62.84,-58.99,37.70,-6.25,-16.98,-39.11,-40.81
204,-60.89,34.58,34.48,-67.58,-63.75,29.22,-0.60,-10.29,-35.21,-37.83
205,-55.51,35.17,34.25,-63.88,-59.10,27.00,-5.54,-15.68,-44.87,-44.40
206,-61.61,44.59,46.93,-65.85,-63.88,34.54,-20.34,-25.63,-35.83,-35.20
207,-57.19,47.32,50.13,-63.21,-60.39,35.54,-15.07,-19.50,-37.43,-36.99
208,-53.97,42.33,43.32,-65.26,-62.02,23.45,-11.92,-18.32,-44.79,-42.90
209,-56.41,39.02,38.10,-65.78,-62.31,27.88,-11.01,-17.72,-46.49,-44.86
210,-67.01,47.65,50.50,-54.88,-56.86,16.97,-10.91,-15.93,-28.10,-34.76
211,-68.72,45.84,47.78,-55.87,-58.01,19.56,-9.80,-15.39,-27.10,-34.53
212,-67.32,43.26,44.78,-57.94,-59.29,16.34,-9.82,-16.57,-30.59,-37.83
213,-68.41,41.45,41.38,-60.33,-61.82,16.62,-8.97,-15.93,-30.28,-39.16
214,-67.49,41.30,40.65,-61.00,-62.75,14.01,-7.86,-14.70,-31.01,-41.02
215,-67.47,40.78,39.88,-60.97,-62.49,15.50,-8.38,-15.23,-31.51,-41.20
216,-67.11,41.58,41.10,-60.82,-62.37,12.47,-6.97,-13.69,-30.10,-39.40
217,-62.16,46.82,47.89,-58.78,-61.29,17.58,-10.37,-14.89,-30.04,-39.01
218,-63.44,39.80,38.59,-62.33,-63.70,19.52,-8.78,-15.08,-30.54,-40.73
219,-63.21,40.21,38.44,-61.74,-63.37,18.78,-8.91,-15.69,-32.49,-42.57
220,-61.86,38.75,37.69,-62.41,-64.05,19.90,-5.77,-13.37,-30.34,-40.04
221,-60.23,37.63,36.92,-61.54,-62.91,20.95,-6.53,-14.97,-31.79,-40.54
222,-56.70,36.41,36.28,-60.92,-61.99,21.28,-7.22,-15.58,-31.89,-39.73
223,-56.42,35.98,34.40,-62.54,-63.93,20.72,-7.05,-15.39,-32.13,-40.73
224,-57.32,37.39,35.92,-62.33,-63.97,22.10,-7.19,-14.79,-30.72,-39.45
225,-57.85,36.39,34.55,-63.28,-64.82,20.80,-6.13,-13.62,-29.94,-39.60
226,-68.99,33.17,31.84,-70.70,-66.32,15.64,-5.43,-14.07,-51.13,-47.86
227,-67.96,32.77,31.15,-72.77,-68.45,10.09,-3.29,-12.17,-50.12,-47.00
228,-67.21,31.11,29.37,-72.13,-67.72,11.34,-4.62,-13.82,-54.49,-49.31
229,-67.16,32.16,30.97,-72.00,-68.02,16.56,-6.45,-15.65,-52.62,-49.87
230,-74.47,38.34,38.71,-76.40,-70.88,18.88,-4.04,-10.55,-54.01,-45.21
231,-67.86,50.66,50.46,-72.05,-67.76,21.54,-11.97,-13.67,-48.70,-42.94
232,-62.39,44.48,45.39,-69.36,-64.65,8.67,-6.81,-13.58,-53.68,-45.70
233,-65.81,41.11,38.99,-70.99,-66.27,16.18,-5.68,-12.98,-50.11,-43.21
234,-65.90,42.71,40.81,-71.13,-66.68,15.06,-4.82,-10.88,-47.96,-43.26
235,-63.73,38.74,36.06,-71.78,-67.31,16.93,-4.86,-12.12,-54.23,-48.21
236,-64.78,37.33,34.94,-71.72,-67.13,14.90,-3.10,-10.67,-51.35,-45.05
237,-57.61,37.96,37.46,-69.57,-64.53,21.88,-4.73,-13.16,-50.61,-42.87
238,-56.78,37.90,36.01,-72.16,-67.56,18.86,-3.33,-11.40,-48.10,-43.08
239,-55.67,35.29,33.21,-71.61,-66.88,19.59,-4.56,-13.17,-54.22,-47.25
240,-57.10,35.20,32.91,-71.53,-66.95,20.67,-4.11,-12.73,-53.16,-47.16
241,-74.35,40.97,42.37,-47.66,-52.12,40.07,-7.13,-14.97,-18.24,-21.62
242,-73.62,41.00,43.34,-46.97,-51.47,40.38,-8.52,-16.87,-19.95,-22.89
243,-74.10,40.86,42.70,-47.09,-51.27,40.30,-7.16,-15.60,-20.83,-22.77
244,-72.96,37.49,37.39,-49.46,-53.11,47.96,-6.24,-14.73,-20.46,-22.73
245,-62.78,39.55,41.30,-49.99,-53.68,32.24,-8.18,-16.69,-20.94,-22.93
246,-65.83,36.82,38.12,-49.26,-51.81,36.91,-6.77,-16.93,-18.76,-18.74
247,-62.71,36.49,40.40,-47.29,-49.61,37.32,-9.84,-19.72,-21.00,-20.33
248,-58.98,39.94,41.01,-46.11,-48.68,37.16,-8.60,-18.34,-19.09,-18.71
249,-58.70,37.16,38.40,-47.96,-49.93,32.47,-6.65,-16.66,-18.63,-18.55
250,-59.77,36.89,37.58,-49.12,-51.24,34.89,-6.66,-16.06,-18.47,-18.75
251,-59.33,36.74,38.24,-48.01,-50.10,35.32,-7.39,-17.55,-18.61,-18.60
252,-59.18,37.67,38.10,-55.02,-53.81,30.89,-11.66,-19.91,-25.40,-23.87
253,-58.38,45.56,47.14,-50.47,-49.41,36.63,-14.03,-20.15,-24.84,-24.95
254,-58.30,38.43,37.68,-53.11,-51.99,35.45,-12.77,-21.06,-27.36,-26.91
255,-57.66,38.94,38.92,-52.28,-51.04,35.10,-11.94,-20.21,-27.15,-26.67
256,-56.41,38.79,38.17,-55.11,-54.16,30.13,-9.99,-17.46,-24.67,-24.74
257,-56.27,37.24,35.59,-56.78,-56.07,27.95,-7.59,-15.62,-25.09,-25.35
258,-55.43,36.03,34.70,-55.65,-54.48,29.85,-8.61,-17.11,-26.48,-26.29
259,-55.86,33.94,31.34,-56.70,-55.71,30.23,-7.22,-16.12,-25.79,-26.06
260,-56.52,34.12,30.94,-57.23,-56.03,30.34,-6.38,-14.88,-25.31,-26.30
261,-57.44,36.93,34.94,-55.10,-54.37,31.11,-7.79,-15.85,-23.33,-23.56
262,-56.11,37.95,37.22,-53.97,-52.73,30.59,-11.12,-19.36,-26.44,-26.20
263,-56.39,36.79,34.37,-55.81,-54.65,31.00,-8.94,-17.20,-25.31,-25.57
264,-55.38,34.70,32.32,-55.60,-54.41,31.54,-9.06,-17.73,-27.17,-27.49
265,-65.52,43.98,50.88,-65.60,-66.64,23.98,-11.86,-22.84,-51.16,-47.52
266,-66.75,39.58,42.05,-67.56,-69.27,29.44,-6.97,-17.68,-46.89,-42.69
267,-61.31,39.67,43.10,-67.35,-68.49,25.10,-8.04,-18.12,-42.84,-37.06
268,-65.52,42.46,45.39,-67.84,-69.77,24.42,-6.51,-14.80,-34.85,-30.16
269,-62.17,37.40,38.58,-68.11,-69.73,24.68,-7.50,-17.74,-43.61,-38.50
270,-64.06,37.19,38.58,-69.68,-70.77,22.74,-4.81,-14.28,-38.78,-32.89
271,-61.50,36.50,37.40,-68.42,-69.73,23.55,-6.46,-16.47,-43.23,-37.79
272,-59.07,36.96,37.85,-69.63,-70.64,25.12,-5.47,-14.77,-39.48,-33.90
273,-60.97,38.00,38.98,-69.10,-70.49,19.46,-5.44,-14.49,-39.25,-32.89
274,-56.60,36.68,37.42,-67.22,-68.42,27.21,-8.65,-18.63,-45.27,-39.49
275,-56.05,34.30,35.06,-67.46,-68.42,25.02,-7.98,-18.30,-45.94,-38.60
276,-56.66,36.40,37.65,-66.79,-68.11,26.73,-8.20,-17.84,-42.35,-36.01
277,-58.60,36.74,37.66,-68.65,-69.86,23.99,-6.22,-15.42,-41.45,-36.03
278,-57.20,34.18,34.16,-69.23,-70.34,24.93,-6.26,-16.00,-44.13,-37.29
279,-55.81,32.62,31.82,-68.83,-69.96,22.07,-7.24,-17.44,-50.67,-43.71
