serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
81,-26.39,-34.26,2.34,-3.51,0.73,-38.49,70.77,74.42,69.56,71.77
82,-28.57,-30.77,-4.56,-10.32,-4.85,-30.92,77.04,79.20,72.72,75.02
83,-24.50,-35.27,2.54,-2.60,1.83,-38.14,67.33,73.64,68.91,70.16
84,-23.56,-34.32,5.54,-0.42,3.95,-39.50,64.60,73.62,69.58,70.46
85,-24.39,-30.09,2.78,-3.56,2.76,-43.22,70.83,77.41,73.80,74.45
86,-21.14,-31.56,0.23,-5.36,1.30,-50.23,75.32,77.76,75.00,75.34
87,-21.19,-32.46,-0.90,-6.52,0.06,-47.89,77.46,77.71,74.44,75.63
88,-19.84,-34.13,3.40,-1.85,4.87,-50.77,71.80,74.70,72.57,73.19
89,-22.26,-33.30,2.93,-2.60,4.18,-49.60,71.86,75.28,72.87,73.89
90,-21.77,-33.84,3.47,-2.06,4.52,-48.51,71.34,74.71,72.21,73.13
91,-21.90,-33.00,2.71,-2.75,3.99,-44.79,71.38,75.74,72.93,74.04
92,-21.26,-32.63,3.46,-2.33,4.15,-44.05,70.64,75.97,73.08,73.82
93,-21.63,-32.49,3.77,-2.03,4.14,-44.48,70.87,75.32,72.84,73.84
94,-22.57,-33.23,3.24,-2.62,3.76,-45.28,72.97,75.36,72.90,73.74
95,-22.16,-34.54,3.19,-2.91,3.71,-45.58,74.83,75.19,73.34,74.65
96,-22.67,-35.17,2.16,-3.41,3.57,-45.64,76.92,75.26,72.97,74.17
97,-24.40,-35.51,1.19,-4.52,2.23,-46.01,79.95,75.08,72.74,74.50
98,-24.69,-36.90,0.36,-4.94,2.42,-45.79,81.55,75.35,72.37,74.06
99,-23.68,-36.45,1.83,-3.81,3.17,-45.09,77.72,75.74,72.89,74.57
100,-25.24,-35.38,1.11,-4.46,2.78,-45.46,80.15,75.45,72.46,74.23
101,-26.15,-34.66,-0.03,-5.23,2.02,-48.90,84.05,75.99,73.16,75.11
102,-25.76,-35.06,1.21,-4.43,2.95,-54.28,81.93,75.43,72.53,74.94
103,-26.95,-35.52,0.33,-5.14,2.42,-53.95,83.99,75.37,71.77,75.01
104,-27.20,-35.78,0.03,-5.11,2.45,-53.67,83.43,75.57,71.70,74.22
105,-26.06,-33.97,1.98,-3.57,4.42,-45.62,61.64,76.02,71.56,74.11
106,-24.28,-32.17,2.12,-3.49,4.28,-43.75,57.12,76.45,71.66,74.18
107,-23.75,-24.78,4.11,-1.24,6.74,-39.31,46.38,75.98,71.07,73.77
108,-23.18,-24.18,3.95,-2.10,4.83,-38.84,45.39,75.52,70.74,73.62
109,-23.77,-30.94,2.73,-2.80,4.74,-39.86,56.98,75.90,70.87,73.73
110,-23.45,-30.80,4.43,-1.91,5.12,-43.58,59.79,75.49,71.91,74.58
111,-27.00,-35.03,1.72,-3.56,4.17,-49.46,73.02,75.97,72.27,74.77
112,-26.75,-32.88,2.90,-2.80,4.79,-46.52,62.36,76.01,72.33,75.24
113,-26.62,-32.38,3.75,-1.82,5.74,-43.51,58.62,76.20,71.88,74.22
114,-27.36,-30.29,2.91,-1.98,5.71,-40.90,51.51,75.68,71.53,73.95
115,-27.44,-34.68,2.72,-2.18,5.60,-45.28,67.63,75.47,71.99,74.34
116,-27.38,-35.54,1.52,-3.05,4.73,-49.43,72.10,75.19,71.85,74.07
117,-27.78,-32.99,4.49,-1.24,4.31,-43.06,61.89,75.13,71.69,72.63
118,-25.88,-30.02,9.56,2.24,7.88,-42.12,57.78,78.66,76.05,74.07
119,-27.70,-31.71,10.24,1.85,7.81,-43.17,64.92,80.41,77.16,74.60
120,-25.62,-30.13,13.99,4.81,10.00,-41.07,61.75,83.02,78.77,74.51
121,-27.66,-30.70,12.41,3.73,8.59,-40.77,64.22,82.17,77.53,73.62
122,-26.89,-31.76,6.57,1.01,6.24,-40.61,60.16,77.00,73.37,72.63
123,-27.01,-30.74,5.74,0.21,5.37,-39.70,57.84,76.20,72.37,72.34
124,-26.59,-31.38,0.63,-3.58,3.65,-40.15,56.57,74.40,69.71,71.97
125,-26.60,-30.74,2.62,-2.62,3.78,-38.94,57.49,75.68,72.03,73.79
126,-24.64,-28.93,9.26,2.53,8.38,-38.78,53.82,78.16,74.52,73.93
127,-22.71,-28.90,10.60,3.77,9.63,-38.61,51.85,78.92,74.92,73.34
128,-24.67,-31.09,2.82,-0.82,5.59,-39.06,52.91,73.94,69.64,71.16
129,-24.31,-32.13,-0.82,-4.27,3.90,-38.81,54.65,72.85,66.30,70.62
130,-25.12,-30.93,-3.47,-5.82,3.60,-38.45,53.92,74.88,67.76,71.36
131,-23.30,-29.54,7.71,2.98,9.00,-38.40,51.84,76.35,73.75,73.12
132,-22.21,-27.75,10.70,4.50,10.58,-37.39,51.14,78.76,76.89,75.19
133,-22.32,-28.40,8.29,3.45,10.04,-37.53,51.27,77.85,76.56,75.22
134,-22.48,-29.63,5.43,1.85,8.11,-38.47,51.18,74.29,71.31,71.89
135,-22.30,-27.70,10.32,4.67,10.98,-38.55,52.62,77.66,76.94,75.87
136,-26.36,-32.26,6.42,0.59,8.31,-43.68,70.94,78.53,78.27,76.91
137,-28.29,-29.10,4.39,-1.25,5.96,-40.91,72.79,79.65,78.78,78.58
138,-31.21,-53.76,-2.67,0.39,1.33,-73.20,72.49,53.14,52.47,56.22
139,-35.53,-51.00,-6.05,-3.16,-2.19,-69.84,78.19,55.36,53.31,57.56
140,-38.34,-50.96,-10.26,-6.85,-6.87,-66.69,82.84,55.52,52.36,57.31
141,-36.93,-57.24,-9.04,-4.25,-5.67,-70.89,80.92,48.86,47.14,52.59
142,-42.32,-54.29,-14.82,-9.02,-9.33,-67.62,88.74,51.35,47.55,52.55
143,-44.78,-44.90,-16.57,-12.59,-10.77,-62.94,90.65,57.34,51.80,56.17
144,-39.28,-45.79,-8.62,-8.22,-7.35,-60.35,85.28,59.36,55.16,59.03
145,-38.58,-46.39,-7.62,-7.30,-6.27,-59.19,84.11,59.37,55.46,59.15
146,-36.74,-49.34,-6.71,-6.90,-6.55,-58.49,85.31,58.06,54.65,58.28
147,-34.22,-47.97,-1.29,-3.01,-3.24,-58.66,75.52,58.31,56.10,58.95
148,-35.45,-45.35,-10.27,-10.87,-11.08,-49.90,82.35,61.45,56.85,61.30
149,-38.83,-50.28,-10.03,-9.78,-10.49,-56.84,81.51,55.45,51.55,55.76
150,-36.71,-46.33,-8.04,-8.34,-9.26,-56.83,78.80,58.03,54.06,58.30
151,-37.38,-43.93,-10.60,-10.88,-10.96,-52.66,76.41,61.96,56.58,60.43
152,-33.30,-45.54,-3.96,-5.78,-7.00,-53.16,66.09,59.05,55.29,58.66
153,-33.17,-48.36,-0.65,-1.69,-3.03,-55.62,59.66,54.74,52.09,55.42
154,-28.64,-39.15,2.58,0.76,-2.23,-60.15,69.74,60.19,59.06,58.52
155,-32.32,-42.78,-1.61,-1.63,-5.20,-58.11,72.35,57.79,55.63,56.17
156,-28.68,-43.32,3.29,2.43,-3.18,-58.77,63.03,56.04,55.18,55.64
157,-32.29,-42.38,-0.28,-0.76,-4.23,-58.83,71.76,58.07,56.44,56.68
158,-31.64,-42.04,0.80,0.03,-3.83,-57.12,67.26,58.11,56.35,56.75
159,-32.17,-41.99,1.64,0.66,-3.76,-55.42,65.51,57.80,56.40,56.49
160,-33.48,-42.05,0.92,0.11,-3.64,-53.93,66.79,57.84,56.22,56.33
161,-38.31,-30.70,2.66,1.89,1.40,-56.03,74.98,64.32,62.73,61.86
162,-29.34,-41.58,-1.20,-2.54,-4.74,-54.97,71.37,61.48,59.35,58.61
163,-31.40,-40.53,2.17,0.76,-1.56,-57.02,68.75,59.37,58.46,57.73
164,-32.59,-37.40,-0.32,-1.55,-3.27,-53.25,73.92,63.31,61.21,60.85
165,-28.40,-45.98,3.41,3.12,0.10,-58.03,65.60,58.41,57.54,56.72
166,-30.03,-42.71,-2.12,-2.65,-3.85,-52.48,75.49,62.02,59.62,59.23
167,-31.41,-35.98,1.89,-0.65,-1.98,-51.66,72.14,65.33,63.64,62.44
168,-31.46,-36.88,1.54,-0.63,-1.33,-51.72,72.01,64.83,63.10,61.79
169,-31.53,-36.48,1.79,-0.83,-1.75,-52.26,70.68,64.73,62.78,61.53
170,-30.05,-31.80,3.58,0.81,1.41,-50.61,69.99,67.37,65.70,63.35
171,-27.19,-33.15,5.62,2.23,1.46,-50.50,66.38,66.92,65.61,63.10
172,-27.60,-34.29,6.72,3.94,3.34,-52.73,65.39,65.50,64.21,61.62
173,-26.15,-33.72,8.02,4.80,3.80,-51.38,62.56,66.09,65.04,62.03
174,-32.37,-36.35,0.91,-0.82,-2.05,-53.66,71.90,64.54,62.18,61.15
175,-34.03,-44.18,0.78,0.53,-3.82,-62.76,73.23,56.05,54.95,54.81
176,-31.02,-40.52,4.56,3.22,-0.68,-58.73,66.64,59.35,58.26,57.42
177,-29.81,-39.24,5.71,3.93,0.44,-56.86,64.87,60.82,59.67,58.29
178,-30.68,-37.59,6.39,4.85,1.40,-54.16,65.15,60.69,59.62,58.46
179,-26.48,-32.87,12.69,10.53,10.24,-53.87,60.17,67.01,69.09,63.49
180,-24.91,-29.58,16.23,13.15,11.86,-52.53,53.90,68.66,70.18,63.81
181,-24.46,-30.88,15.64,12.84,11.02,-50.81,52.77,67.91,68.67,63.04
182,-27.69,-32.80,12.83,11.02,8.94,-51.18,54.91,65.94,66.17,61.51
183,-25.41,-32.43,14.90,12.32,10.27,-51.68,52.72,66.85,67.89,62.25
184,-25.13,-31.83,14.07,11.29,10.40,-49.35,53.69,68.29,69.15,62.87
185,-24.49,-33.16,7.35,2.51,4.96,-49.20,62.37,68.14,68.27,66.28
186,-29.11,-32.79,3.47,-0.23,1.54,-47.09,63.77,66.78,64.18,65.03
187,-27.91,-34.08,4.28,1.25,2.53,-47.82,63.26,66.38,64.45,64.29
188,-20.65,-23.33,14.52,8.55,10.90,-43.85,58.87,74.75,73.83,68.23
189,-29.87,-33.78,7.52,3.44,1.97,-50.29,69.36,65.46,63.79,62.65
190,-26.07,-28.03,11.99,7.20,7.71,-47.32,61.49,70.03,68.86,65.01
191,-24.40,-28.80,11.74,6.60,7.15,-46.51,58.83,70.34,68.99,65.41
192,-24.50,-29.74,11.80,6.67,6.99,-46.75,59.66,69.59,68.31,65.07
193,-25.33,-28.86,12.03,7.05,7.33,-46.21,58.93,69.39,68.29,65.17
194,-17.50,-19.73,16.60,9.64,13.52,-41.28,54.85,79.16,78.43,71.01
195,-27.73,-33.93,7.76,4.04,3.97,-49.28,65.83,66.11,64.81,62.87
196,-28.12,-32.23,8.67,4.57,4.05,-48.76,60.37,66.03,64.82,62.80
197,-27.67,-33.51,9.06,5.10,4.44,-47.74,61.99,66.25,64.92,62.88
198,-27.53,-32.97,9.03,5.09,4.93,-46.78,60.21,66.65,64.97,61.69
199,-28.00,-33.33,9.11,5.22,4.44,-46.35,59.87,66.42,64.99,62.56
200,-28.62,-29.25,9.19,4.49,4.52,-45.09,62.67,68.04,66.96,64.28
201,-26.02,-27.70,10.86,5.34,6.83,-43.51,64.87,71.55,70.81,66.85
202,-28.17,-27.78,10.37,5.34,5.89,-44.37,64.29,70.47,69.51,65.73
203,-22.82,-26.75,15.71,9.92,11.12,-46.08,58.91,73.03,72.42,66.38
204,-24.28,-26.68,15.72,9.99,10.76,-46.23,59.98,73.29,72.71,66.17
205,-23.29,-26.89,14.94,9.03,10.52,-43.79,60.25,74.27,73.99,67.37
206,-22.94,-27.64,15.50,9.47,9.06,-44.63,58.76,73.56,73.09,66.58
207,-21.70,-27.21,18.20,12.39,12.44,-45.84,57.69,74.27,73.66,65.90
208,-26.58,-40.04,16.54,12.07,9.03,-51.91,61.91,66.61,66.62,60.78
209,-22.77,-29.60,16.88,11.66,11.18,-44.43,57.38,72.46,71.97,64.75
210,-24.29,-29.27,16.54,11.28,10.95,-44.83,56.79,71.51,71.08,64.40
211,-23.69,-29.78,17.29,12.20,11.39,-45.80,53.39,70.79,70.66,63.76
212,-26.10,-27.68,13.64,8.57,8.65,-42.79,61.11,73.07,71.58,65.46
213,-21.39,-28.10,18.66,12.90,12.55,-44.48,54.54,73.04,72.87,65.21
214,-22.26,-29.05,17.47,12.20,11.91,-45.02,58.85,72.64,72.29,64.67
215,-24.38,-32.21,16.14,11.09,11.05,-44.96,61.53,71.87,71.51,64.68
216,-27.95,-38.47,13.85,10.47,7.36,-49.43,63.29,65.51,64.99,60.26
217,-21.63,-25.93,18.32,12.37,12.52,-43.22,55.88,75.04,75.06,67.06
218,-24.40,-30.50,16.49,11.66,10.33,-45.54,58.96,70.53,70.28,63.59
219,-26.48,-33.30,14.66,10.83,8.88,-47.34,59.53,68.07,67.43,61.79
220,-26.03,-32.20,15.14,11.05,9.20,-46.65,58.73,68.57,68.14,62.40
221,-25.76,-31.51,14.91,10.80,9.36,-45.85,58.35,69.30,68.53,62.83
222,-26.67,-31.07,12.02,8.06,7.18,-44.46,65.22,70.93,69.93,64.33
223,-25.01,-26.64,14.47,9.14,9.78,-43.00,60.02,73.90,73.42,67.04
224,-27.36,-32.74,14.21,10.42,8.99,-46.59,62.18,68.66,68.05,62.51
225,-25.66,-32.26,14.61,10.42,8.75,-46.28,59.15,69.18,68.67,62.88
226,-24.95,-29.75,15.25,10.58,9.70,-45.77,59.58,70.63,70.08,63.84
227,-25.45,-32.47,15.26,11.08,9.81,-46.84,60.90,69.15,68.89,62.65
228,-23.94,-28.86,18.87,14.00,13.53,-47.98,55.33,70.31,71.23,63.91
229,-19.91,-24.63,17.67,11.98,14.16,-42.46,56.48,75.74,76.66,68.31
230,-21.91,-27.91,16.98,12.07,13.60,-44.80,58.57,73.33,74.02,65.99
231,-25.81,-34.12,14.54,11.27,10.63,-48.56,62.25,67.51,68.19,62.19
232,-25.45,-33.59,14.69,11.14,10.87,-47.72,60.62,67.83,68.41,62.46
233,-20.67,-26.93,18.85,13.43,15.27,-45.27,55.38,73.20,74.14,66.05
234,-21.05,-28.12,17.28,12.59,14.43,-44.07,57.44,73.15,73.47,65.74
235,-21.53,-28.71,17.45,12.53,14.55,-44.75,57.06,72.42,73.11,65.10
236,-21.48,-28.15,17.56,12.82,14.13,-44.69,56.52,72.46,73.09,65.43
237,-21.32,-28.59,17.56,12.83,14.18,-44.99,56.60,72.42,73.06,65.10
238,-21.17,-28.63,18.18,13.32,14.09,-45.39,56.17,72.27,73.01,65.21
239,-24.13,-30.72,16.03,12.05,12.70,-46.02,58.41,69.42,70.17,63.37
240,-25.96,-34.60,14.70,11.85,10.11,-49.37,59.24,65.64,66.06,61.01
241,-29.82,-38.77,12.22,11.07,7.65,-52.36,62.52,61.10,61.76,57.94
242,-23.48,-28.34,15.48,12.01,12.90,-46.10,58.27,71.23,71.95,64.83
243,-24.20,-30.08,14.02,11.76,12.90,-46.07,58.86,68.78,70.07,63.75
244,-24.85,-33.07,6.77,4.66,8.45,-50.67,76.61,73.94,74.63,68.68
245,-22.37,-23.33,12.10,6.40,12.80,-42.83,68.00,79.42,80.83,74.56
246,-29.56,-37.62,3.27,0.81,4.19,-49.79,76.86,67.96,67.16,65.76
247,-28.65,-36.09,4.96,2.51,4.34,-48.20,74.60,68.85,68.23,66.13
248,-23.59,-34.48,8.65,5.03,9.38,-45.99,68.09,70.86,71.25,67.41
249,-29.48,-37.98,2.84,1.57,4.31,-48.71,75.09,66.93,65.83,63.99
250,-24.80,-31.28,8.58,4.74,9.59,-42.72,67.02,72.05,72.78,68.85
251,-16.63,-23.45,17.10,10.94,17.90,-40.88,55.01,77.34,79.38,71.60
252,-23.68,-20.23,7.96,1.83,9.28,-34.13,67.20,80.83,79.89,75.83
253,-24.77,-35.66,2.39,0.01,4.00,-43.40,71.14,69.96,68.30,65.31
254,-24.94,-34.26,8.73,6.82,8.83,-47.85,64.43,66.49,67.03,63.58
255,-27.95,-38.48,3.44,2.85,3.98,-49.30,68.92,63.49,63.42,62.00
256,-27.44,-46.44,4.64,5.69,4.27,-57.50,69.20,55.14,56.17,55.26
257,-25.43,-32.57,7.09,4.15,6.61,-45.93,69.97,68.43,68.74,64.40
258,-21.47,-23.02,9.90,5.76,10.63,-42.18,63.29,75.29,74.76,68.96
259,-26.32,-30.99,5.25,3.15,5.49,-46.58,69.65,69.97,68.62,65.55
260,-28.19,-33.50,2.98,1.69,2.70,-46.84,69.73,67.52,65.79,63.64
261,-30.10,-34.61,1.29,0.52,1.39,-47.64,73.43,66.73,64.43,62.90
262,-29.20,-37.13,1.08,0.71,1.07,-47.03,71.95,66.49,64.00,62.57
263,-22.01,-25.08,8.08,4.26,7.87,-41.43,66.29,74.10,73.23,69.25
264,-22.19,-30.58,8.60,6.18,8.35,-41.65,63.07,71.10,70.04,65.72
265,-14.83,-18.87,16.39,11.94,16.80,-40.04,52.97,77.09,76.06,69.35
266,-30.00,-44.46,0.35,3.32,-0.60,-59.14,65.33,54.04,54.37,54.86
267,-30.51,-47.79,0.99,4.50,-0.19,-60.68,57.25,49.68,50.28,50.46
268,-25.31,-22.79,6.52,4.10,7.39,-40.02,64.10,73.76,72.09,69.46
269,-26.77,-27.54,5.62,2.14,5.81,-41.96,67.35,71.69,69.98,66.84
270,-25.25,-28.52,6.75,3.70,5.73,-43.63,60.57,69.42,68.10,65.21
271,-24.87,-25.17,10.12,5.26,9.26,-40.08,64.74,74.88,74.37,68.99
272,-25.12,-27.60,8.15,4.30,7.99,-39.68,64.36,73.22,72.32,67.68
273,-23.75,-27.09,9.04,5.27,8.22,-39.50,61.83,73.35,72.49,67.92
274,-25.70,-28.09,6.52,3.22,6.90,-39.00,64.35,72.90,71.36,67.08
275,-21.03,-27.24,11.96,8.39,11.31,-40.52,57.22,72.70,72.77,66.99
276,-20.54,-26.57,12.52,8.71,12.05,-40.37,55.28,73.27,73.29,67.14
277,-20.72,-25.51,15.20,10.93,12.41,-43.41,51.41,71.33,72.49,66.29
278,-15.55,-17.68,16.97,9.95,11.78,-43.36,55.26,78.21,77.59,71.10
279,-21.24,-24.53,14.98,9.34,12.79,-41.54,62.32,76.30,74.91,67.50
280,-29.90,-31.55,5.50,2.20,3.77,-45.58,74.82,70.54,68.33,65.34
281,-28.53,-31.26,7.21,3.54,5.22,-43.37,71.32,70.88,68.82,65.12
282,-27.26,-30.83,8.48,4.74,6.37,-42.43,67.44,71.41,69.46,65.14
283,-25.41,-29.63,10.49,6.56,8.31,-41.80,63.46,72.30,70.79,66.03
284,-24.58,-28.87,11.77,7.24,8.99,-41.59,61.33,72.62,71.40,66.17
285,-27.10,-31.81,9.93,6.45,7.64,-44.17,65.48,69.91,68.78,64.31
286,-25.65,-30.02,10.82,6.68,7.87,-42.42,63.58,71.60,70.24,65.33
287,-25.72,-30.26,10.91,6.70,7.92,-42.47,62.52,71.28,69.97,65.05
288,-25.32,-30.25,10.98,7.25,8.62,-42.48,61.67,71.48,70.04,64.90
289,-27.12,-22.84,8.65,4.01,7.35,-37.29,67.60,76.47,74.50,69.56
290,-20.15,-20.65,16.18,9.90,14.23,-37.64,57.35,79.15,78.13,70.28
291,-19.03,-21.43,18.67,12.60,16.50,-41.96,53.57,77.38,77.48,68.70
292,-21.11,-25.19,15.12,9.44,12.64,-41.44,58.66,76.48,75.83,68.73
293,-25.82,-29.74,11.59,7.56,10.24,-42.70,62.63,72.61,71.74,65.70
294,-19.32,-17.82,16.29,10.30,16.00,-38.18,57.92,80.50,79.44,70.33
295,-20.42,-26.96,16.29,11.31,13.26,-42.57,55.24,75.33,74.70,67.36
296,-20.55,-34.55,16.42,14.67,12.15,-51.12,53.86,64.39,65.69,59.90
297,-28.29,-35.53,6.74,5.99,5.13,-52.12,64.40,65.35,64.91,61.69
298,-27.19,-23.94,-1.01,-4.40,1.38,-36.55,69.72,78.77,75.02,71.77
299,-27.49,-21.12,3.97,-0.52,5.18,-35.75,67.40,79.31,76.34,72.50
300,-33.23,-31.61,0.36,-2.60,-4.14,-49.59,63.42,67.58,63.08,60.23
301,-30.90,-24.03,4.95,-0.11,0.44,-44.44,61.23,71.84,67.93,63.75
302,-21.42,-13.00,10.37,2.76,8.95,-36.49,57.11,82.61,79.43,71.86
303,-37.14,-30.88,-0.75,-3.44,-2.67,-55.53,67.55,72.15,67.53,65.78
