serial,p1,p2,p3,p4,p5,r1,r2,r3,r4,r5
51,-63.79,-0.75,-9.12,-3.53,-4.65,-69.67,-13.14,11.32,8.83,23.24
52,-59.90,1.62,-7.49,-3.10,-4.48,-64.78,-10.45,14.79,11.72,25.52
53,-61.75,-0.07,-8.95,-4.60,-5.48,-53.68,-6.31,18.70,15.25,28.33
54,-60.98,0.05,-8.94,-4.73,-5.99,-50.54,-4.93,20.21,16.36,29.26
55,-63.89,-0.89,-9.21,-3.52,-4.25,-65.17,-11.43,12.66,10.25,24.44
56,-63.58,-0.86,-9.58,-4.36,-5.42,-64.73,-10.72,14.29,11.25,24.89
57,-69.89,-7.46,-16.55,-9.83,-9.62,-58.71,-9.39,14.70,10.64,24.05
58,-57.49,3.81,-3.85,-0.18,-2.32,-58.17,-6.90,18.21,14.89,27.87
59,-54.27,6.95,-0.57,2.54,0.03,-55.88,-5.13,20.11,16.80,29.63
60,-50.11,10.91,3.59,5.63,2.47,-55.78,-4.19,20.96,18.01,30.47
61,-58.10,1.41,-6.84,-2.73,-4.23,-51.99,-4.21,21.37,17.06,29.12
62,-67.16,-7.03,-15.63,-9.56,-9.65,-46.21,-4.79,19.80,14.81,27.41
63,-73.36,-17.12,-26.26,-17.42,-15.22,-36.68,-4.80,21.67,14.71,26.12
64,-55.72,1.56,-6.42,-1.80,-2.51,-51.47,-3.47,23.81,18.90,30.37
65,-46.15,10.56,3.37,5.51,3.40,-49.29,0.73,28.13,23.28,33.88
66,-55.12,1.09,-6.97,-2.82,-3.25,-45.81,0.15,27.45,21.74,32.73
67,-71.21,-15.89,-25.54,-17.78,-15.71,-31.63,-2.15,24.25,16.82,27.81
68,-67.41,-11.01,-19.84,-12.51,-11.30,-39.02,-2.59,24.22,17.78,29.16
69,-50.42,6.15,-1.47,1.27,-0.13,-47.89,1.02,27.34,21.99,33.36
70,-47.79,9.31,1.79,3.46,1.50,-47.39,2.28,27.97,22.73,34.25
71,-51.65,5.15,-2.63,0.19,-1.03,-47.08,0.68,27.13,21.85,33.29
72,-55.19,1.06,-7.09,-3.40,-3.98,-44.33,0.58,27.01,21.30,32.71
73,-60.39,-4.36,-12.75,-7.79,-7.56,-41.74,-0.61,26.02,19.80,31.30
74,-65.57,-9.91,-18.74,-12.45,-11.43,-36.77,-1.29,25.07,18.27,29.67
75,-72.17,-17.85,-27.25,-19.33,-16.73,-24.76,-1.78,24.20,16.49,27.52
76,-70.12,-14.91,-24.55,-17.25,-15.70,-30.63,-1.85,24.06,16.79,28.06
77,-65.14,-9.11,-18.03,-12.09,-11.15,-40.23,-2.80,22.95,16.86,28.74
78,-59.97,-3.43,-11.93,-6.96,-7.05,-45.65,-2.70,23.41,18.01,29.91
79,-53.99,2.59,-5.11,-1.81,-2.82,-47.57,-1.05,25.61,20.70,32.17
80,-52.25,3.77,-3.93,-0.88,-1.62,-47.24,-0.42,26.34,21.28,32.68
81,-54.47,1.18,-6.75,-3.21,-4.14,-45.15,-0.01,26.31,20.76,32.49
82,-59.19,-4.11,-12.67,-7.95,-7.73,-41.46,-0.33,25.66,19.84,31.19
83,-62.07,-7.65,-16.70,-11.25,-10.45,-37.62,-0.09,26.39,19.73,31.13
84,-61.34,-6.52,-15.39,-10.06,-9.68,-38.23,-0.17,26.20,19.91,31.21
85,-57.23,-2.13,-10.38,-6.08,-6.27,-43.11,-0.21,26.26,20.26,31.83
86,-53.98,1.47,-6.42,-3.26,-3.92,-44.60,0.50,26.66,21.20,32.67
87,-55.10,0.13,-7.70,-4.04,-4.47,-42.46,0.15,25.76,21.08,32.86
88,-48.74,3.50,-4.94,-2.74,-3.73,-38.23,4.19,29.21,24.00,35.93
89,-48.75,3.33,-5.33,-3.56,-4.29,-37.70,4.52,30.40,24.73,36.31
90,-55.84,1.89,-5.92,-2.20,-3.66,-52.86,-5.99,19.33,16.34,29.71
91,-53.56,4.42,-3.46,0.52,-1.12,-56.55,-7.02,18.53,15.63,29.03
92,-47.94,8.52,1.14,4.25,2.29,-53.84,-2.95,24.29,21.36,32.77
93,-52.82,2.84,-5.17,-0.33,-2.02,-53.93,-4.29,22.64,19.44,31.65
94,-58.73,-3.59,-11.98,-5.48,-5.88,-49.21,-4.31,22.27,18.38,30.71
95,-56.03,-0.95,-8.92,-3.08,-3.86,-49.83,-3.58,23.09,19.37,31.71
96,-46.22,8.66,1.40,4.45,2.48,-51.27,-0.36,26.67,23.17,34.58
97,-46.94,7.82,0.65,4.01,2.14,-51.66,-0.96,26.53,22.90,34.31
98,-52.27,2.22,-5.76,-1.07,-2.03,-49.53,-1.78,25.44,21.47,33.10
99,-57.34,-3.33,-12.14,-6.80,-7.38,-47.88,-3.55,23.35,19.00,31.01
100,-52.26,-0.09,-8.54,-4.72,-5.17,-42.02,-0.58,25.31,21.24,33.12
101,-44.84,8.63,1.00,1.98,-0.16,-42.66,3.45,27.57,23.89,36.23
102,-38.84,15.34,8.48,7.15,3.86,-41.49,8.28,32.45,27.25,38.59
103,-45.30,6.21,-1.80,-1.03,-2.92,-35.20,7.40,32.12,26.49,37.95
104,-49.76,-0.65,-9.17,-7.08,-7.42,-28.45,8.31,34.03,27.43,38.55
105,-48.73,4.10,-3.40,-1.30,-2.36,-91.18,4.50,30.68,26.26,37.78
106,-48.68,6.96,-0.74,1.04,-0.26,-70.12,4.71,30.78,26.35,37.48
107,-52.31,1.99,-6.45,-4.02,-4.20,-40.10,7.53,33.71,28.08,38.71
108,-51.93,1.84,-6.14,-3.03,-3.93,-52.83,1.26,27.00,22.60,34.26
109,-57.68,2.10,-6.23,-2.52,-3.74,-62.06,-0.53,24.97,20.80,32.81
110,-57.09,1.21,-7.34,-4.34,-4.92,-46.75,4.56,31.09,25.83,36.67
111,-54.21,1.46,-6.95,-4.46,-4.89,-40.52,8.06,34.49,28.63,39.02
112,-57.44,-0.72,-9.06,-5.00,-5.42,-54.17,-0.19,25.37,20.98,32.86
113,-58.95,-1.90,-10.32,-5.75,-6.52,-61.86,-3.84,21.05,17.50,30.02
114,-52.42,5.29,-2.50,0.52,-1.63,-63.22,-4.26,21.27,18.59,31.02
115,-48.27,8.52,0.85,3.26,0.70,-60.44,-1.94,23.84,20.61,32.47
116,-62.78,-5.51,-14.05,-8.03,-8.24,-52.11,-4.54,20.65,15.87,28.05
117,-64.23,-8.67,-17.44,-11.09,-10.43,-51.03,-3.32,21.70,16.55,28.76
118,-46.71,4.41,-3.76,-0.69,-2.46,-49.82,0.91,27.34,22.70,33.68
119,-49.76,4.08,-3.50,-0.40,-1.53,-51.71,-0.62,25.23,21.77,33.46
120,-43.84,8.63,0.13,1.25,-0.09,-47.09,4.35,29.63,26.08,37.21
121,-53.41,-4.09,-13.16,-9.24,-8.78,-42.60,3.72,30.16,24.32,35.35
122,-60.42,-13.13,-22.47,-16.35,-15.00,-34.82,3.24,29.64,22.38,33.43
123,-49.36,1.29,-6.68,-3.31,-3.95,-48.57,3.13,29.91,24.86,35.87
124,-44.67,5.50,-2.51,-0.39,-1.09,-46.63,6.15,33.00,27.56,37.78
125,-50.08,0.96,-6.41,2.40,1.46,-48.26,6.77,35.17,31.09,38.69
126,-50.69,0.65,-6.92,2.05,1.05,-46.61,6.96,35.46,31.68,39.15
127,-46.86,10.38,5.50,11.49,8.87,-40.09,10.27,37.18,36.90,42.60
128,-37.72,15.32,6.89,6.54,4.26,-47.67,10.58,37.22,30.33,40.73
129,-39.00,15.67,6.15,4.03,2.60,-56.63,2.75,28.10,22.35,34.51
130,-55.07,-1.73,-11.20,-8.86,-8.19,-53.64,1.46,26.22,20.05,33.02
131,-59.73,-5.66,-16.04,-13.07,-12.15,-61.99,2.62,27.61,20.24,32.97
132,-50.26,-0.79,-10.28,-7.59,-7.50,-37.30,-1.61,22.87,17.13,30.32
133,-53.31,-1.91,-10.29,-6.22,-6.69,-40.65,-4.10,19.59,14.96,28.97
134,-57.58,-3.70,-13.31,-8.40,-11.13,-38.25,-2.05,22.37,18.03,28.05
135,-58.08,-0.36,-9.18,-3.76,-8.68,-50.18,-7.49,17.30,14.71,23.98
136,-54.94,2.99,-5.00,-0.76,-5.39,-50.49,-9.26,13.72,12.86,23.51
137,-54.40,3.99,-6.13,-3.14,-6.52,-42.36,-6.70,15.13,14.92,26.56
138,-50.46,1.73,-8.05,-5.29,-8.32,-37.57,-4.83,16.77,17.30,28.64
139,-58.11,-8.14,-19.61,-15.19,-17.38,-25.36,-3.19,18.58,16.53,27.50
140,-64.40,-18.12,-29.91,-23.00,-22.99,-9.38,-1.18,20.89,16.20,26.22
141,-50.24,-0.28,-10.06,-7.24,-10.26,-29.05,0.89,23.41,20.63,30.84
142,-46.76,4.16,-5.02,-3.40,-7.10,-30.44,2.45,24.22,21.62,31.91
143,-58.90,-16.29,-27.75,-21.68,-21.65,-11.53,1.72,24.54,18.95,29.10
144,-51.44,-5.58,-16.09,-12.28,-14.03,-23.56,2.56,25.70,21.55,31.60
145,-45.64,4.04,-5.87,-4.33,-7.89,-30.14,3.19,25.61,22.12,32.59
146,-52.50,1.33,-8.46,-4.86,-8.31,-35.48,-2.88,19.85,17.70,28.49
147,-52.96,0.89,-8.02,-3.71,-7.81,-37.99,-3.23,20.87,18.59,29.14
148,-65.91,-19.91,-30.71,-21.48,-20.89,-16.49,-3.91,19.89,14.81,24.34
149,-55.25,-6.66,-16.63,-10.04,-11.24,-31.57,-1.72,23.31,19.67,28.87
150,-46.79,2.89,-5.50,-1.63,-5.28,-36.82,0.84,26.29,23.16,32.25
151,-61.34,-16.97,-27.79,-20.49,-20.62,-17.69,-1.66,22.27,17.04,27.00
152,-57.75,-11.86,-22.25,-16.59,-17.48,-20.99,-1.36,21.97,17.79,28.32
153,-44.87,4.44,-5.13,-4.37,-8.14,-28.75,4.30,26.40,22.41,33.06
154,-46.66,-2.41,-12.03,-8.78,-11.01,-25.84,3.15,26.02,23.03,33.63
155,-51.90,-15.49,-26.36,-21.55,-21.78,-15.64,5.95,31.92,23.67,34.16
156,-42.81,1.68,-8.59,-8.10,-11.48,-22.15,10.21,32.37,25.44,36.27
157,-41.69,9.17,-0.16,0.70,-4.23,-26.28,9.96,34.11,28.41,36.65
158,-50.55,1.56,-6.31,0.29,1.60,-24.68,12.41,36.99,34.51,40.07
159,-52.94,7.21,-1.15,3.68,5.73,-31.59,7.73,29.62,27.44,34.94
160,-53.35,13.06,3.40,5.39,6.34,-38.36,3.56,24.93,23.85,32.92
161,-43.79,7.86,-0.94,2.10,3.14,-34.74,2.92,27.30,25.02,33.85
162,-49.92,0.40,-8.85,-3.79,-1.80,-27.47,2.07,25.76,22.83,31.98
163,-51.70,-3.24,-13.75,-7.66,-3.99,-24.52,1.79,24.95,21.15,30.19
164,-50.88,6.26,-1.45,3.41,4.42,-43.13,-5.77,17.84,17.93,28.82
165,-42.65,12.05,3.13,5.84,5.57,-42.84,-0.53,23.92,22.87,32.22
166,-35.54,19.85,11.86,12.72,11.44,-48.85,-1.44,22.20,21.98,31.31
167,-38.32,16.97,8.13,9.33,8.17,-48.44,-1.65,22.38,20.98,30.68
168,-52.12,2.57,-6.73,-1.79,-0.36,-39.45,-3.62,19.53,17.21,28.06
169,-55.53,-6.91,-17.81,-8.82,-8.47,-28.18,-4.95,19.87,8.68,22.32
170,-47.95,-1.34,-14.29,-7.01,-7.07,-29.37,-1.63,22.60,11.69,24.85
171,-43.22,0.54,-12.97,-7.48,-7.50,-27.51,1.65,26.93,16.06,28.36
172,-52.64,0.20,-12.36,-5.82,-6.00,-40.24,-5.40,18.51,10.35,23.05
173,-55.14,2.24,-8.10,-2.51,-2.95,-40.45,-5.54,18.11,11.94,24.18
174,-39.31,16.94,7.57,9.46,6.29,-43.60,-0.52,24.53,18.83,28.57
175,-49.58,1.02,-9.74,-4.00,-3.91,-39.49,-3.18,22.02,15.52,26.15
176,-57.21,-8.12,-19.79,-12.17,-10.20,-30.68,-2.88,22.06,14.39,25.35
177,-40.39,7.90,-2.38,2.27,0.78,-41.21,-2.20,23.18,17.54,27.86
178,-43.75,5.93,-3.60,1.85,1.21,-40.38,-3.40,21.20,15.39,26.87
179,-42.13,5.73,-5.82,-1.51,-1.56,-34.99,-1.13,23.31,17.31,28.74
180,-41.71,5.97,-6.05,-2.39,-2.90,-35.39,0.20,25.89,19.11,29.98
181,-47.52,2.67,-8.93,-3.10,-3.21,-39.95,-5.09,19.65,14.23,25.62
182,-48.25,6.02,-4.93,0.97,-0.39,-49.92,-11.60,12.54,8.97,21.39
183,-48.32,5.23,-5.95,-0.20,-1.12,-47.66,-10.08,14.21,10.11,22.23
184,-46.95,6.31,-5.12,0.38,-1.01,-49.80,-10.04,15.19,10.86,22.61
185,-47.20,6.43,-4.77,0.86,-0.71,-50.33,-10.31,14.90,10.54,22.36
186,-48.01,4.71,-6.56,-0.85,-1.50,-45.67,-7.77,17.63,12.65,24.11
187,-48.77,3.83,-7.33,-1.20,-2.03,-43.32,-7.05,18.38,13.34,24.74
188,-46.45,3.85,-7.89,-2.91,-2.95,-39.32,-4.33,20.81,15.57,26.70
189,-45.89,3.83,-7.98,-3.42,-3.25,-35.50,-2.28,22.32,16.83,28.19
190,-44.30,2.39,-10.30,-6.20,-5.01,-31.77,0.83,25.89,19.37,30.13
191,-48.56,-2.46,-15.03,-9.67,-8.15,-27.88,0.57,25.96,18.89,29.99
192,-51.44,-7.56,-20.48,-13.97,-11.72,-23.05,1.63,27.91,19.44,29.88
193,-48.23,-3.72,-16.12,-10.25,-8.55,-25.54,1.97,28.09,20.23,30.69
194,-43.49,1.97,-10.03,-5.73,-4.83,-29.32,2.72,28.38,21.61,31.89
195,-44.94,0.21,-12.02,-7.36,-5.86,-28.05,2.39,27.94,21.03,31.52
196,-48.01,-4.56,-17.00,-11.52,-9.61,-24.05,2.94,29.44,21.21,31.43
197,-50.21,-4.06,-16.12,-9.76,-7.86,-28.61,-0.45,25.47,18.23,28.60
198,-47.13,0.82,-10.83,-5.29,-5.00,-36.39,-3.41,22.04,16.32,27.38
199,-53.83,-6.02,-18.25,-11.56,-9.76,-31.97,-3.38,21.98,15.23,26.66
200,-50.95,-2.95,-15.33,-8.85,-7.82,-33.91,-3.01,22.60,15.73,26.87
201,-53.55,-5.75,-18.15,-11.16,-9.52,-33.99,-4.37,20.99,14.18,25.80
202,-59.12,-14.79,-27.28,-18.27,-15.02,-26.07,-4.55,21.30,13.31,24.44
203,-56.13,-10.53,-22.76,-14.05,-12.64,-28.61,-3.79,22.35,14.72,25.70
204,-53.20,-6.96,-19.22,-11.21,-9.31,-32.78,-3.79,22.58,15.61,26.12
205,-59.45,-21.25,-31.36,-21.42,-17.96,-46.82,-8.11,21.19,14.89,26.98
206,-54.91,-18.23,-27.70,-19.34,-16.88,-53.63,-6.60,21.46,16.99,28.85
207,-47.63,-7.84,-17.91,-10.45,-10.60,-52.52,-4.79,22.77,19.44,30.57
208,-52.17,-22.86,-32.23,-25.05,-18.08,-61.91,-6.92,23.08,19.56,32.03
209,-51.06,-23.01,-33.30,-25.71,-20.49,-62.37,-5.62,25.48,22.55,34.79
210,-41.98,-3.62,-14.52,-8.07,-9.44,-61.44,-2.16,26.26,24.78,33.99
211,-42.08,-6.19,-17.52,-11.26,-10.60,-61.35,-1.85,26.35,24.17,34.09
212,-44.46,-23.16,-33.11,-24.34,-16.30,-63.38,-4.35,26.87,23.78,34.34
213,-43.81,-14.40,-26.24,-20.22,-14.62,-63.13,-3.60,26.10,24.03,34.48
214,-40.23,-0.14,-9.73,-6.32,-8.29,-61.16,-0.51,27.96,26.13,34.53
215,-41.51,-13.37,-22.28,-16.61,-12.54,-61.63,-2.66,26.72,24.35,34.60
216,-43.83,-24.82,-35.48,-26.83,-17.05,-62.35,-3.39,28.17,24.07,34.09
217,-41.84,-8.57,-22.34,-16.36,-13.83,-60.54,-1.12,27.87,25.86,35.48
218,-42.33,-14.51,-24.12,-17.08,-13.63,-61.22,-1.63,27.58,25.12,34.86
219,-42.95,-22.02,-31.07,-21.69,-16.16,-60.33,-1.83,29.33,26.28,35.88
220,-41.90,-8.64,-19.70,-15.09,-12.74,-60.16,-0.66,27.75,25.74,35.37
221,-43.24,-4.27,-13.72,-8.42,-9.07,-59.15,1.22,29.41,27.86,35.55
222,-50.65,-28.11,-38.43,-28.97,-21.90,-58.66,-2.11,28.14,23.38,33.17
223,-48.70,-17.32,-26.59,-19.37,-16.81,-58.18,-1.79,27.10,24.15,33.46
224,-45.82,-7.42,-16.65,-11.22,-12.08,-58.72,-1.19,26.45,24.75,33.45
225,-50.88,-28.44,-39.10,-28.93,-22.42,-58.45,-2.45,28.29,23.53,33.09
226,-49.23,-17.17,-26.99,-21.60,-18.15,-59.00,-2.20,26.21,23.46,33.00
227,-49.58,-6.17,-15.52,-11.92,-13.29,-49.44,0.23,27.46,25.09,33.32
228,-55.86,-4.70,-13.18,-8.04,-10.94,-56.70,-5.75,20.10,19.67,27.07
229,-49.44,-1.00,-10.17,-6.85,-9.87,-49.10,0.38,26.89,25.37,32.26
230,-59.71,-13.96,-23.74,-17.37,-18.26,-39.97,-0.60,25.79,22.96,30.53
231,-42.99,4.87,-2.91,-1.06,-4.94,-45.01,3.94,30.85,29.22,35.65
232,-54.67,-15.22,-26.01,-19.49,-17.89,-40.85,1.47,29.05,24.92,31.59
233,-57.61,-16.50,-27.48,-20.97,-19.41,-40.09,-1.65,24.57,21.03,29.20
234,-57.31,-10.27,-18.68,-11.50,-11.97,-55.77,-8.35,17.09,16.67,25.22
235,-57.41,-8.73,-17.03,-10.18,-12.20,-56.54,-8.61,17.27,17.32,26.17
236,-55.34,-7.60,-16.76,-10.58,-12.61,-54.38,-6.87,19.12,18.64,26.93
237,-55.81,-8.34,-17.50,-10.82,-12.24,-55.05,-7.44,18.82,18.24,26.59
238,-52.60,-13.78,-24.75,-19.19,-18.50,-29.73,5.90,33.74,28.48,35.00
239,-51.10,-10.46,-20.21,-15.28,-15.30,-34.10,5.25,33.02,29.05,35.57
240,-51.50,-5.44,-13.80,-8.29,-9.81,-46.79,-2.78,23.68,22.46,30.02
241,-55.83,-6.88,-16.60,-11.51,-13.15,-75.32,0.48,27.40,24.76,32.21
242,-52.44,-5.22,-14.20,-9.46,-11.60,-50.49,0.29,27.16,24.79,32.43
243,-47.18,-12.03,-21.87,-15.74,-16.52,-39.83,-1.48,24.63,22.27,30.54
244,-54.10,-7.59,-15.02,-8.00,-9.78,-87.34,-7.59,16.76,15.08,25.76
245,-55.11,-12.95,-23.43,-14.64,-14.98,-103.37,-3.24,21.29,18.56,28.96
246,-50.70,-13.95,-26.35,-17.08,-16.34,-71.26,-0.84,24.53,18.60,29.42
247,-47.76,-13.66,-25.59,-16.68,-16.90,-79.05,-2.31,22.84,17.77,28.65
248,-63.35,-13.41,-25.85,-17.37,-17.16,-63.70,-0.67,24.70,19.26,30.09
249,-51.97,-12.08,-24.00,-16.48,-16.52,-76.49,-0.54,25.09,20.15,30.35
250,-50.81,-12.10,-23.82,-16.26,-15.98,-74.69,-0.77,24.40,19.73,30.03
251,-46.95,-11.07,-22.86,-15.83,-16.03,-82.37,-0.11,25.94,21.05,30.91
252,-34.01,-10.83,-22.24,-15.25,-15.49,-92.43,-0.01,26.24,21.21,30.54
253,-37.89,-12.96,-23.53,-16.33,-15.63,-102.62,-1.42,24.95,21.03,29.89
254,-55.47,-11.65,-23.05,-16.34,-15.90,-87.13,1.09,27.55,22.34,31.95
255,-68.94,-12.79,-24.56,-17.42,-17.26,-81.96,0.71,26.98,22.19,31.96
256,-64.37,-12.84,-24.39,-17.37,-17.35,-89.28,1.47,27.74,22.55,32.26
257,-58.14,-13.11,-24.49,-17.41,-17.13,-104.22,1.83,28.11,22.73,32.63
258,-36.17,-13.33,-24.84,-17.68,-17.24,-97.68,2.13,29.19,23.38,32.40
259,-50.23,-13.46,-24.80,-17.98,-17.77,-82.66,2.72,29.87,24.10,32.83
260,-42.69,-13.05,-24.67,-17.59,-17.32,-30.91,3.21,30.25,24.48,33.49
261,-54.07,-13.43,-25.00,-18.21,-17.92,-57.58,3.76,31.22,24.93,33.97
262,-49.00,-14.70,-26.14,-18.98,-18.44,-99.59,3.68,30.99,24.56,33.34
263,-48.51,-14.98,-26.35,-18.89,-18.76,-100.44,3.89,31.68,24.93,33.39
264,-47.01,-14.58,-25.76,-18.35,-17.74,-37.36,3.71,31.43,24.81,33.36
265,-56.81,-15.84,-27.18,-19.57,-18.72,-61.89,4.45,32.00,25.12,33.71
266,-56.04,-17.49,-28.73,-20.47,-19.50,-82.70,4.31,32.54,25.18,33.86
267,-54.19,-17.27,-28.68,-20.11,-19.14,-83.95,4.06,31.87,24.92,33.36
268,-58.63,-17.28,-28.55,-20.49,-19.42,-60.49,4.64,32.90,25.75,33.89
269,-43.90,-17.11,-27.48,-17.58,-17.24,-108.47,-7.07,19.23,15.82,26.47
270,-42.66,-4.58,-16.58,-11.92,-13.87,-88.01,2.76,28.22,23.60,34.26
271,-41.87,1.34,-10.11,-7.18,-11.17,-85.92,4.77,31.11,26.51,36.27
272,-43.83,-1.32,-11.08,-6.07,-10.60,-101.42,-3.92,21.57,19.21,29.47
273,-40.27,17.91,11.14,11.98,2.97,-97.11,0.52,26.77,24.47,32.29
274,-45.46,-15.22,-25.99,-16.86,-17.06,-101.50,-2.11,25.79,20.57,29.72
275,-42.72,4.15,-4.29,-0.07,-4.87,-98.70,-1.37,25.57,22.02,30.44
276,-42.86,0.86,-8.49,-3.00,-6.53,-95.81,0.29,28.02,23.07,31.08
277,-44.48,-6.73,-15.75,-7.98,-10.51,-97.45,-1.10,27.24,22.35,31.28
278,-41.07,11.30,3.01,5.72,-0.81,-91.12,2.92,30.20,25.98,33.18
279,-46.23,-16.90,-28.01,-19.59,-18.81,-94.69,0.14,28.48,22.55,31.44
280,-43.78,-3.67,-13.39,-8.78,-11.13,-90.71,2.44,29.91,24.00,32.87
281,-41.33,7.43,-0.22,2.30,-3.28,-90.71,2.08,29.17,24.88,32.94
282,-45.91,-20.72,-32.10,-21.72,-18.82,-97.01,-2.21,26.43,19.97,30.39
283,-43.62,-3.71,-13.47,-7.87,-10.04,-92.74,-0.32,26.85,21.61,31.37
284,-43.16,2.80,-6.20,-2.57,-6.21,-92.00,0.76,28.19,22.93,32.04
285,-45.06,-13.40,-23.74,-15.06,-14.36,-95.62,-2.10,26.03,20.27,29.50
286,-43.89,-0.97,-10.03,-4.63,-7.07,-92.68,0.29,27.77,22.75,31.55
287,-43.34,-1.29,-11.30,-5.54,-7.58,-90.78,0.74,27.71,22.14,31.36
288,-51.33,-9.03,-19.13,-11.49,-11.76,-53.62,-1.58,26.04,20.28,30.16
289,-35.65,2.75,-6.76,-2.98,-6.18,-28.75,1.12,28.52,22.45,31.85
290,-49.12,-10.68,-20.81,-14.12,-14.05,-23.58,1.59,28.61,20.82,30.47
291,-39.43,0.98,-6.54,-2.06,-4.70,-28.33,4.45,30.89,24.63,33.02
292,-56.09,-4.00,-12.83,-7.10,-8.82,-48.35,2.18,29.81,23.65,32.03
